qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.991,0.98006,0.00109,0.04493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97997,0.00209,0.04593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97988,0.0031,0.04693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97978,0.0041,0.04793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97969,0.00511,0.04893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97959,0.00611,0.04993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97949,0.00712,0.05093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97938,0.00812,0.05193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97928,0.00913,0.05293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97917,0.01013,0.05393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97906,0.01113,0.05493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97895,0.01214,0.05593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97884,0.01314,0.05693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97873,0.01415,0.05793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97861,0.01516,0.05893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97849,0.01616,0.05993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.991,0.97837,0.01717,0.06093,8.79e-07,4.28e-08,3.08e-07,4.28e-08,0.0,0.0,5.7e-07,0.0,0.0,0.0
0.991,0.97825,0.01817,0.06193,1.45e-06,7e-08,5.04e-07,7e-08,0.0,0.0,9.46e-07,0.0,0.0,0.0
0.991,0.97812,0.01918,0.06293,1.91e-06,9.16e-08,6.57e-07,9.16e-08,0.0,0.0,1.25e-06,0.0,0.0,0.0
0.991,0.97799,0.02018,0.06393,2.33e-06,1.11e-07,7.95e-07,1.11e-07,0.0,0.0,1.54e-06,0.0,0.0,0.0
0.991,0.97787,0.02119,0.06493,2.74e-06,1.29e-07,9.25e-07,1.29e-07,0.0,0.0,1.81e-06,0.0,0.0,0.0
0.991,0.97773,0.02219,0.06593,3.1400000000000004e-06,1.47e-07,1.05e-06,1.47e-07,0.0,0.0,2.09e-06,0.0,0.0,0.0
0.991,0.9776,0.0232,0.06693,3.54e-06,1.65e-07,1.17e-06,1.65e-07,0.0,0.0,2.36e-06,0.0,0.0,0.0
0.991,0.97747,0.02421,0.06793,3.94e-06,1.82e-07,1.3e-06,1.82e-07,0.0,0.0,2.65e-06,0.0,0.0,0.0
0.991,0.97733,0.02521,0.06893,4.3e-06,1.98e-07,1.4e-06,1.98e-07,0.0,0.0,2.9e-06,0.0,0.0,0.0
0.991,0.97719,0.02622,0.06993,4.46e-06,2.04e-07,1.44e-06,2.04e-07,0.0,0.0,3.02e-06,0.0,0.0,0.0
0.991,0.97705,0.02723,0.07093,4.63e-06,2.1e-07,1.49e-06,2.1e-07,0.0,0.0,3.14e-06,0.0,0.0,0.0
0.991,0.97691,0.02823,0.07193,4.8e-06,2.17e-07,1.53e-06,2.17e-07,0.0,0.0,3.27e-06,0.0,0.0,0.0
0.991,0.97676,0.02924,0.07293,4.98e-06,2.24e-07,1.57e-06,2.24e-07,0.0,0.0,3.41e-06,0.0,0.0,0.0
0.991,0.97662,0.03024,0.07393,5.16e-06,2.31e-07,1.62e-06,2.31e-07,0.0,0.0,3.54e-06,0.0,0.0,0.0
0.991,0.97647,0.03125,0.07493,5.35e-06,2.38e-07,1.66e-06,2.38e-07,0.0,0.0,3.68e-06,0.0,0.0,0.0
0.991,0.97632,0.03226,0.07593,5.54e-06,2.45e-07,1.71e-06,2.45e-07,0.0,0.0,3.83e-06,0.0,0.0,0.0
0.991,0.97616,0.03326,0.07693,5.74e-06,2.52e-07,1.76e-06,2.52e-07,0.0,0.0,3.98e-06,0.0,0.0,0.0
0.991,0.97601,0.03427,0.07793,5.939999999999999e-06,2.6e-07,1.81e-06,2.6e-07,0.0,0.0,4.13e-06,0.0,0.0,0.0
0.991,0.97585,0.03528,0.07893,6.14e-06,2.68e-07,1.86e-06,2.68e-07,0.0,0.0,4.28e-06,0.0,0.0,0.0
0.991,0.97569,0.03629,0.07993,6.36e-06,2.76e-07,1.91e-06,2.76e-07,0.0,0.0,4.44e-06,0.0,0.0,0.0
0.991,0.97553,0.03729,0.08093,6.57e-06,2.84e-07,1.97e-06,2.84e-07,0.0,0.0,4.61e-06,0.0,0.0,0.0
0.991,0.97537,0.0383,0.08193,6.8e-06,2.92e-07,2.02e-06,2.92e-07,0.0,0.0,4.78e-06,0.0,0.0,0.0
0.991,0.9752,0.03931,0.08293,7.0300000000000005e-06,3.01e-07,2.08e-06,3.01e-07,0.0,0.0,4.95e-06,0.0,0.0,0.0
0.991,0.97504,0.04032,0.08393,7.26e-06,3.1e-07,2.13e-06,3.1e-07,0.0,0.0,5.13e-06,0.0,0.0,0.0
0.991,0.97487,0.04132,0.08493,7.5e-06,3.19e-07,2.19e-06,3.19e-07,0.0,0.0,5.31e-06,0.0,0.0,0.0
0.991,0.9747,0.04233,0.08593,7.75e-06,3.28e-07,2.25e-06,3.28e-07,0.0,0.0,5.5e-06,0.0,0.0,0.0
0.991,0.97452,0.04334,0.08693,8e-06,3.38e-07,2.31e-06,3.38e-07,0.0,0.0,5.69e-06,0.0,0.0,0.0
0.991,0.97435,0.04435,0.08793,8.26e-06,3.48e-07,2.38e-06,3.48e-07,0.0,0.0,5.88e-06,0.0,0.0,0.0
0.991,0.97417,0.04535,0.08893,8.52e-06,3.58e-07,2.44e-06,3.58e-07,0.0,0.0,6.08e-06,0.0,0.0,0.0
0.991,0.97399,0.04636,0.08993,8.8e-06,3.68e-07,2.51e-06,3.68e-07,0.0,0.0,6.29e-06,0.0,0.0,0.0
0.991,0.97381,0.04737,0.09093,9.07e-06,3.79e-07,2.57e-06,3.79e-07,0.0,0.0,6.5e-06,0.0,0.0,0.0
0.991,0.97363,0.04838,0.09193,9.36e-06,3.9e-07,2.64e-06,3.9e-07,0.0,0.0,6.72e-06,0.0,0.0,0.0
0.991,0.97345,0.04939,0.09293,9.65e-06,4.01e-07,2.71e-06,4.01e-07,0.0,0.0,6.94e-06,0.0,0.0,0.0
0.991,0.97326,0.05039,0.09393,9.95e-06,4.13e-07,2.79e-06,4.13e-07,0.0,0.0,7.16e-06,0.0,0.0,0.0
0.991,0.97307,0.0514,0.09493,1.03e-05,4.25e-07,2.86e-06,4.25e-07,0.0,0.0,7.4e-06,0.0,0.0,0.0
0.991,0.97288,0.05241,0.09593,1.06e-05,4.37e-07,2.94e-06,4.37e-07,0.0,0.0,7.63e-06,0.0,0.0,0.0
0.991,0.97269,0.05342,0.09693,1.09e-05,4.5e-07,3.02e-06,4.5e-07,0.0,0.0,7.88e-06,0.0,0.0,0.0
0.991,0.97249,0.05443,0.09793,1.1200000000000001e-05,4.63e-07,3.1e-06,4.63e-07,0.0,0.0,8.12e-06,0.0,0.0,0.0
0.991,0.97229,0.05544,0.09893,1.16e-05,4.76e-07,3.18e-06,4.76e-07,0.0,0.0,8.38e-06,0.0,0.0,0.0
0.991,0.9721,0.05645,0.09993,1.1900000000000001e-05,4.89e-07,3.27e-06,4.89e-07,0.0,0.0,8.64e-06,0.0,0.0,0.0
0.991,0.97189,0.05746,0.10093,1.23e-05,5.03e-07,3.35e-06,5.03e-07,0.0,0.0,8.91e-06,0.0,0.0,0.0
0.991,0.97169,0.05846,0.10193,1.2600000000000001e-05,5.18e-07,3.44e-06,5.18e-07,0.0,0.0,9.18e-06,0.0,0.0,0.0
0.991,0.97149,0.05947,0.10293,1.3e-05,5.33e-07,3.53e-06,5.33e-07,0.0,0.0,9.46e-06,0.0,0.0,0.0
0.991,0.97128,0.06048,0.10393,1.34e-05,5.48e-07,3.63e-06,5.48e-07,0.0,0.0,9.74e-06,0.0,0.0,0.0
0.991,0.97107,0.06149,0.10493,1.38e-05,5.63e-07,3.72e-06,5.63e-07,0.0,0.0,1e-05,0.0,0.0,0.0
0.991,0.97086,0.0625,0.10593,1.42e-05,5.79e-07,3.82e-06,5.79e-07,0.0,0.0,1.03e-05,0.0,0.0,0.0
0.991,0.97065,0.06351,0.10693,1.46e-05,5.96e-07,3.92e-06,5.96e-07,0.0,0.0,1.06e-05,0.0,0.0,0.0
0.991,0.97043,0.06452,0.10793,1.5e-05,6.13e-07,4.03e-06,6.13e-07,0.0,0.0,1.1e-05,0.0,0.0,0.0
0.991,0.97022,0.06553,0.10893,1.54e-05,6.3e-07,4.13e-06,6.3e-07,0.0,0.0,1.13e-05,0.0,0.0,0.0
0.991,0.97,0.06654,0.10993,1.58e-05,6.48e-07,4.24e-06,6.48e-07,0.0,0.0,1.16e-05,0.0,0.0,0.0
0.991,0.96978,0.06755,0.11093,1.63e-05,6.67e-07,4.35e-06,6.67e-07,0.0,0.0,1.19e-05,0.0,0.0,0.0
0.991,0.96955,0.06856,0.11193,1.67e-05,6.86e-07,4.47e-06,6.86e-07,0.0,0.0,1.23e-05,0.0,0.0,0.0
0.991,0.96933,0.06957,0.11293,1.72e-05,7.05e-07,4.59e-06,7.05e-07,0.0,0.0,1.26e-05,0.0,0.0,0.0
0.991,0.9691,0.07058,0.11393,1.77e-05,7.25e-07,4.71e-06,7.25e-07,0.0,0.0,1.3e-05,0.0,0.0,0.0
0.991,0.96887,0.07159,0.11493,1.82e-05,7.46e-07,4.83e-06,7.46e-07,0.0,0.0,1.33e-05,0.0,0.0,0.0
0.991,0.96864,0.0726,0.11593,1.87e-05,7.67e-07,4.96e-06,7.67e-07,0.0,0.0,1.37e-05,0.0,0.0,0.0
0.991,0.96841,0.07361,0.11693,1.92e-05,7.89e-07,5.09e-06,7.89e-07,0.0,0.0,1.41e-05,0.0,0.0,0.0
0.991,0.96817,0.07462,0.11793,1.97e-05,8.11e-07,5.23e-06,8.11e-07,0.0,0.0,1.45e-05,0.0,0.0,0.0
0.991,0.96794,0.07563,0.11893,2.02e-05,8.34e-07,5.37e-06,8.34e-07,0.0,0.0,1.49e-05,0.0,0.0,0.0
0.991,0.9677,0.07664,0.11993,2.08e-05,8.58e-07,5.51e-06,8.58e-07,0.0,0.0,1.53e-05,0.0,0.0,0.0
0.991,0.96746,0.07765,0.12093,2.13e-05,8.82e-07,5.66e-06,8.82e-07,0.0,0.0,1.57e-05,0.0,0.0,0.0
0.991,0.96721,0.07867,0.12193,2.19e-05,9.07e-07,5.81e-06,9.07e-07,0.0,0.0,1.61e-05,0.0,0.0,0.0
0.991,0.96697,0.07968,0.12293,2.25e-05,9.33e-07,5.96e-06,9.33e-07,0.0,0.0,1.65e-05,0.0,0.0,0.0
0.991,0.96672,0.08069,0.12393,2.31e-05,9.6e-07,6.12e-06,9.6e-07,0.0,0.0,1.7e-05,0.0,0.0,0.0
0.991,0.96647,0.0817,0.12493,2.37e-05,9.87e-07,6.28e-06,9.87e-07,0.0,0.0,1.74e-05,0.0,0.0,0.0
0.991,0.96622,0.08271,0.12593,2.43e-05,1.02e-06,6.45e-06,1.02e-06,0.0,0.0,1.79e-05,0.0,0.0,0.0
0.991,0.96597,0.08372,0.12693,2.5e-05,1.04e-06,6.62e-06,1.04e-06,0.0,0.0,1.83e-05,0.0,0.0,0.0
0.991,0.96572,0.08473,0.12793,2.56e-05,1.07e-06,6.79e-06,1.07e-06,0.0,0.0,1.88e-05,0.0,0.0,0.0
0.991,0.96546,0.08574,0.12893,2.63e-05,1.1e-06,6.97e-06,1.1e-06,0.0,0.0,1.93e-05,0.0,0.0,0.0
0.991,0.9652,0.08676,0.12993,2.7e-05,1.14e-06,7.16e-06,1.14e-06,0.0,0.0,1.98e-05,0.0,0.0,0.0
0.991,0.96494,0.08777,0.13093,2.77e-05,1.17e-06,7.35e-06,1.17e-06,0.0,0.0,2.03e-05,0.0,0.0,0.0
0.991,0.96468,0.08878,0.13193,2.84e-05,1.2e-06,7.55e-06,1.2e-06,0.0,0.0,2.08e-05,0.0,0.0,0.0
0.991,0.96441,0.08979,0.13293,2.9099999999999996e-05,1.24e-06,7.75e-06,1.24e-06,0.0,0.0,2.13e-05,0.0,0.0,0.0
0.991,0.96414,0.0908,0.13393,2.98e-05,1.27e-06,7.95e-06,1.27e-06,0.0,0.0,2.19e-05,0.0,0.0,0.0
0.991,0.96388,0.09181,0.13493,3.06e-05,1.31e-06,8.17e-06,1.31e-06,0.0,0.0,2.24e-05,0.0,0.0,0.0
0.991,0.9636,0.09283,0.13593,3.14e-05,1.35e-06,8.39e-06,1.35e-06,0.0,0.0,2.3e-05,0.0,0.0,0.0
0.991,0.96333,0.09384,0.13693,3.22e-05,1.38e-06,8.61e-06,1.38e-06,0.0,0.0,2.36e-05,0.0,0.0,0.0
0.991,0.96306,0.09485,0.13793,3.3e-05,1.42e-06,8.84e-06,1.42e-06,0.0,0.0,2.41e-05,0.0,0.0,0.0
0.991,0.96278,0.09586,0.13893,3.38e-05,1.46e-06,9.08e-06,1.46e-06,0.0,0.0,2.47e-05,0.0,0.0,0.0
0.991,0.9625,0.09688,0.13993,3.47e-05,1.51e-06,9.32e-06,1.51e-06,0.0,0.0,2.53e-05,0.0,0.0,0.0
0.991,0.96222,0.09789,0.14093,3.55e-05,1.55e-06,9.57e-06,1.55e-06,0.0,0.0,2.59e-05,0.0,0.0,0.0
0.991,0.96194,0.0989,0.14193,3.64e-05,1.59e-06,9.83e-06,1.59e-06,0.0,0.0,2.66e-05,0.0,0.0,0.0
0.991,0.96165,0.09991,0.14293,3.73e-05,1.64e-06,1.01e-05,1.64e-06,0.0,0.0,2.72e-05,0.0,0.0,0.0
0.991,0.96137,0.10093,0.14393,3.82e-05,1.69e-06,1.04e-05,1.69e-06,0.0,0.0,2.79e-05,0.0,0.0,0.0
0.991,0.96108,0.10194,0.14493,3.92e-05,1.74e-06,1.06e-05,1.74e-06,0.0,0.0,2.85e-05,0.0,0.0,0.0
0.991,0.96079,0.10295,0.14593,4.01e-05,1.79e-06,1.09e-05,1.79e-06,0.0,0.0,2.92e-05,0.0,0.0,0.0
0.991,0.96049,0.10397,0.14693,4.11e-05,1.84e-06,1.12e-05,1.84e-06,0.0,0.0,2.99e-05,0.0,0.0,0.0
0.991,0.9602,0.10498,0.14793,4.21e-05,1.89e-06,1.15e-05,1.89e-06,0.0,0.0,3.06e-05,0.0,0.0,0.0
0.991,0.9599,0.10599,0.14893,4.31e-05,1.95e-06,1.18e-05,1.95e-06,0.0,0.0,3.13e-05,0.0,0.0,0.0
0.991,0.9596,0.10701,0.14993,4.42e-05,2e-06,1.22e-05,2e-06,0.0,0.0,3.2e-05,0.0,0.0,0.0
0.991,0.9593,0.10802,0.15093,4.53e-05,2.06e-06,1.25e-05,2.06e-06,0.0,0.0,3.28e-05,0.0,0.0,0.0
0.991,0.959,0.10903,0.15193,4.64e-05,2.12e-06,1.28e-05,2.12e-06,0.0,0.0,3.35e-05,0.0,0.0,0.0
0.991,0.95869,0.11005,0.15293,4.75e-05,2.18e-06,1.32e-05,2.18e-06,0.0,0.0,3.43e-05,0.0,0.0,0.0
0.991,0.95839,0.11106,0.15393,4.86e-05,2.24e-06,1.35e-05,2.24e-06,0.0,0.0,3.51e-05,0.0,0.0,0.0
0.991,0.95808,0.11207,0.15493,4.98e-05,2.31e-06,1.39e-05,2.31e-06,0.0,0.0,3.59e-05,0.0,0.0,0.0
0.991,0.95777,0.11309,0.15593,5.1e-05,2.38e-06,1.43e-05,2.38e-06,0.0,0.0,3.67e-05,0.0,0.0,0.0
0.991,0.95745,0.1141,0.15693,5.22e-05,2.45e-06,1.47e-05,2.45e-06,0.0,0.0,3.75e-05,0.0,0.0,0.0
0.991,0.95714,0.11512,0.15793,5.34e-05,2.52e-06,1.51e-05,2.52e-06,0.0,0.0,3.84e-05,0.0,0.0,0.0
0.991,0.95682,0.11613,0.15893,5.47e-05,2.59e-06,1.55e-05,2.59e-06,0.0,0.0,3.92e-05,0.0,0.0,0.0
0.991,0.9565,0.11714,0.15993,5.6e-05,2.67e-06,1.59e-05,2.67e-06,0.0,0.0,4.01e-05,0.0,0.0,0.0
