qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.38,0.14416,0.014,0.01538,0.0427,0.131,0.0,0.0,0.0,0.0,0.0,0.0,6.29e-11,0.0149
0.38,0.14413,0.015,0.01638,0.0642,0.109,0.0,0.0,0.0,0.0,0.0,0.0,6.31e-10,0.0243
0.38,0.1441,0.016,0.01738,0.0868,0.0874,0.0,0.0,0.0,0.0,0.0,0.0,5.67e-09,0.0337
0.38,0.14406,0.017,0.01838,0.107,0.0674,0.0,0.0,0.0,0.0,0.000472,0.0,4.43e-08,0.0404
0.38,0.14402,0.018,0.01938,0.121,0.0503,0.0,0.0,0.0,0.0,0.000949,0.0,2.97e-07,0.0426
0.38,0.14398,0.019,0.02038,0.125,0.0372,0.0,0.0,0.0,0.0,0.00143,0.0,1.7e-06,0.0409
0.38,0.14394,0.02,0.02138,0.11694710000000001,0.0284549,0.0,0.0,0.0,0.0,0.00196,0.0,8.32e-06,0.0381
0.38,0.1439,0.021,0.02238,0.09806000000000001,0.023260000000000003,0.0,0.0,0.0,0.0,0.00256,0.0,3.46e-05,0.0361
0.38,0.14385,0.02201,0.02338,0.07313,0.02054,0.0,0.0,0.0,0.0,0.00324,0.0,0.000123,0.0354
0.38,0.14381,0.02301,0.02438,0.04914,0.01949,0.0,0.0,0.0,0.0,0.004,0.0,0.000373,0.0347
0.38,0.14376,0.02401,0.02538,0.030809999999999997,0.019540000000000002,0.0,0.0,0.0,0.0,0.00483,0.0,0.000971,0.0327
0.38,0.1437,0.02501,0.02638,0.01948,0.02012,0.0,0.0,0.0,0.0,0.00574,0.0,0.013,0.177
0.38,0.14365,0.02601,0.02738,0.01339,0.02103,0.0,0.0,0.0,0.0,0.00637,0.0,0.0252,0.154
0.38,0.14359,0.02701,0.02838,0.0107,0.02234,0.0,0.0,0.0,0.0,0.00703,0.0,0.0427,0.131
0.38,0.14354,0.02801,0.02938,0.0098,0.023899999999999998,0.0,0.0,0.0,0.0,0.00771,0.0,0.0642,0.109
0.38,0.14348,0.02901,0.03038,0.009700000000000002,0.025900000000000003,0.0,0.0,0.0,0.0,0.00841,0.0,0.0868,0.0874
0.38,0.14342,0.03001,0.03138,0.009999999999999998,0.0282,0.0,0.0,0.0,0.0,0.00913,0.0,0.107,0.0674
0.38,0.14335,0.03101,0.03238,0.0104,0.031000000000000003,0.0,0.0,0.0,0.0,0.00987,0.0,0.121,0.0503
0.38,0.14329,0.03201,0.03338,0.0109,0.034,0.0,0.0,0.0,0.0,0.0106,0.0,0.124,0.0372
0.38,0.14322,0.03301,0.03438,0.011652899999999999,0.037245099999999996,5.29e-05,4.51e-05,0.0,0.0,0.0114,0.0,0.115,0.0285
0.38,0.14315,0.03401,0.03538,0.013640000000000003,0.04154000000000001,0.00134,0.00114,0.0,0.0,0.0122,0.0,0.0955,0.0232
0.38,0.14308,0.03501,0.03638,0.01577,0.04596,0.00277,0.00236,0.0,0.0,0.013,0.0,0.0699,0.0205
0.38,0.143,0.03601,0.03738,0.018260000000000005,0.05041,0.00446,0.00381,0.0,0.0,0.0138,0.0,0.0452,0.0195
0.38,0.14293,0.03701,0.03838,0.02099,0.054860000000000006,0.00639,0.00546,0.0,0.0,0.0146,0.0,0.026,0.0195
0.38,0.14285,0.03801,0.03938,0.02392,0.05898,0.00852,0.00728,0.0,0.0,0.0154,0.0,0.0137,0.0201
0.38,0.14277,0.03902,0.04038,0.026210000000000004,0.06196999999999999,0.00991,0.00847,0.0,0.0,0.0163,0.0,0.00697,0.0211
