qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.205,0.04202,-0.00178,0.0001,1.276107e-10,1.751887e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,1.276107e-10,1.751887e-08
0.205,0.04202,-0.00168,0.0002,1.384905e-10,1.890091e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,1.384905e-10,1.890091e-08
0.205,0.04202,-0.00158,0.0003,1.50261e-10,2.03894e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,1.50261e-10,2.03894e-08
0.205,0.04202,-0.00148,0.0004,1.629918e-10,2.199229e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,1.629918e-10,2.199229e-08
0.205,0.04202,-0.00138,0.0005,1.767579e-10,2.371807e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,1.767579e-10,2.371807e-08
0.205,0.04202,-0.00128,0.0006,1.916395e-10,2.557587e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,1.916395e-10,2.557587e-08
0.205,0.04202,-0.00118,0.0007,2.077231e-10,2.757545e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,2.077231e-10,2.757545e-08
0.205,0.04202,-0.00108,0.0008,2.251012e-10,2.972729e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,2.251012e-10,2.972729e-08
0.205,0.04202,-0.00098,0.0009,2.438733e-10,3.204258e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,2.438733e-10,3.204258e-08
0.205,0.04202,-0.00088,0.001,2.641461e-10,3.453331e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,2.641461e-10,3.453331e-08
0.205,0.04202,-0.00078,0.0011,2.860338e-10,3.721231e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,2.860338e-10,3.721231e-08
0.205,0.04202,-0.00068,0.0012,3.096591e-10,4.009331e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,3.096591e-10,4.009331e-08
0.205,0.04202,-0.00058,0.0013,3.351535e-10,4.319099e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,3.351535e-10,4.319099e-08
0.205,0.04202,-0.00048,0.0014,3.626578e-10,4.652107e-08,0.0,0.0,-0.0,-0.0,0.0,0.0,3.626578e-10,4.652107e-08
0.205,0.04202,-0.00038,0.0015,3.923228e-10,5.010034e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.923228e-10,5.010034e-08
0.205,0.04202,-0.00028,0.0016,4.243102e-10,5.394674e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.243102e-10,5.394674e-08
0.205,0.04202,-0.00018,0.0017,4.58793e-10,5.807945e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.58793e-10,5.807945e-08
0.205,0.04202,-8e-05,0.0018,4.959563e-10,6.251899e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.959563e-10,6.251899e-08
0.205,0.04202,2e-05,0.0019,5.359982e-10,6.728723e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.359982e-10,6.728723e-08
0.205,0.04202,0.00012,0.002,5.791308e-10,7.240756e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.791308e-10,7.240756e-08
0.205,0.04202,0.00022,0.0021,6.255806e-10,7.790494e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.255806e-10,7.790494e-08
0.205,0.04202,0.00032,0.0022,6.7559e-10,8.380603e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.7559e-10,8.380603e-08
0.205,0.04202,0.00042,0.0023,7.294181e-10,9.013926e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.294181e-10,9.013926e-08
0.205,0.04202,0.00052,0.0024,7.873415e-10,9.693497e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.873415e-10,9.693497e-08
0.205,0.04202,0.00062,0.0025,8.496559e-10,1.042255e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.496559e-10,1.042255e-07
0.205,0.04202,0.00072,0.0026,9.16677e-10,1.120454e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.16677e-10,1.120454e-07
0.205,0.04202,0.00082,0.0027,9.887418e-10,1.204315e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.887418e-10,1.204315e-07
0.205,0.04202,0.00092,0.0028,1.06621e-09,1.29423e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.06621e-09,1.29423e-07
