qvcenter,Q2center,bin,nu,Ex,W2,RL,RLerr,RT,RTerr,Chi2,num_points
0.167,,W2bin,0.04499951068872454,0.044932765027686346,0.9389358302761078,0.6882707231202906,0.11941642552478778,-0.016926825401142577,0.11715147914323527,0.7175024262879428,3
0.167,,W2bin,0.05511757287459085,0.055053441373412434,0.9589358302761078,0.5438141736123455,0.09513170856291542,0.05558271907391177,0.10841306086575342,0.5664470303125376,4
0.205,,Exbin,0.007518631019024724,0.0074103257098785,0.8524968093056271,-8.242345669881155,0.5100002623583652,13.73313256047737,0.8491239116745717,523.9059132490987,5
0.205,,Exbin,0.0175179849570668,0.0174103257098785,0.8715114069251999,0.4328407788767019,0.027637085965737163,-0.39193659641927314,0.02514140672397604,1394.2418769080236,8
0.205,,Exbin,0.027516822908040695,0.0274103257098785,0.8907249820327447,0.4423642727332152,0.049434254962824636,0.1520208308594098,0.054226296118321346,9.310037203955714,6
0.205,,W2bin,0.03324960177256908,0.03314400356569873,0.9018311657549418,0.4332145992403796,0.03925038024029609,0.15887731202799651,0.04236779388890888,11.496696794221682,7
0.205,,W2bin,0.04348876629309706,0.04338519578616477,0.9218311657549418,0.4103757222852697,0.0391655998457883,0.20876349026174362,0.044647760180237035,8.900554232550297,8
0.205,,W2bin,0.05362223930450538,0.053521208327727623,0.941831165754942,0.38283615260317333,0.04848297770205208,0.2011974046854913,0.05948572849753726,11.962171047736595,7
0.205,,W2bin,0.0636532277008931,0.06355523255452263,0.961831165754942,0.36339322003986224,0.041717655993835666,0.18422551313082283,0.04782599881753656,9.759858449929848,8
0.205,,W2bin,0.0735847794111889,0.07349030163533231,0.981831165754942,0.35496171839954666,0.05701933876333924,0.08754178473765185,0.07210276545294256,1.562322862695472,6
0.24,,Exbin,0.0065316025233812525,0.0063830680336519,0.8350557369493645,-0.0016951884511236584,0.00010388888858854109,0.0029411480506286616,0.00017279388324713342,1416.0106800373364,9
0.24,,Exbin,0.01653100739696356,0.0163830680336519,0.8540506925413008,0.003389422197122166,0.002173838025189598,0.01254607221976812,0.0025009853817790396,607.6635406626351,5
0.24,,Exbin,0.02652989627563329,0.0263830680336519,0.8732446286618505,0.39539313898397127,0.05817724818359917,0.1759654823649855,0.06809877484541159,0.7184585812612204,4
0.24,,W2bin,0.0325772262391435,0.032431320420077146,0.8849501617885962,0.3397378045652312,0.05130362783764061,0.17218643399474384,0.05976300507805517,2.387332427837192,6
0.24,,W2bin,0.04282340799902851,0.04267949589765161,0.9049501617885962,0.36780231599167784,0.018089477004702197,0.17971698899879499,0.010420581516781576,1.2388313650671559,7
0.24,,W2bin,0.052963683032158704,0.05282227752091798,0.9249501617885962,0.35153560835035697,0.020357970015219988,0.2135151215014605,0.016254842640523733,2.7861338139550904,7
0.24,,W2bin,0.06300126901353875,0.06286286738270874,0.9449501617885964,0.34710299199862726,0.01794492757856958,0.2041267596777947,0.011520675165117943,4.866429093788496,8
0.24,,W2bin,0.07293922391177421,0.07280430864286432,0.9649501617885964,0.21165041872086265,0.06066893970901523,0.3360910994229373,0.0701162871886328,0.4099322049216474,5
0.24,,W2bin,0.08278045687118485,0.08264949635764786,0.9849501617885964,0.22089008682175398,0.049971118968849294,0.2729796843697317,0.052414751216456,0.48314533764797596,6
0.24,,W2bin,0.09252773815873672,0.09240118737850742,1.0049501617885963,0.22326782116239896,0.04470645708694688,0.18467089016325772,0.045220812914607486,1.0155107060178,6
0.24,,W2bin,0.10218370827218781,0.10206200941611383,1.0249501617885963,0.21730011270666624,0.040677509764460384,0.11416217727691663,0.040510839393816264,0.7477830371999834,6
