Z,A,E0,ThetaDeg,nu,cross,error,dataSet
82,208,0.31,143.0,0.1775,20080.0,914.8,Zghiche:1993xg
82,208,0.31,143.0,0.1825,19540.0,896.5,Zghiche:1993xg
82,208,0.31,143.0,0.1875,19240.0,888.9,Zghiche:1993xg
82,208,0.31,143.0,0.1925,18550.0,863.0,Zghiche:1993xg
82,208,0.31,143.0,0.1975,17280.0,809.4,Zghiche:1993xg
82,208,0.31,143.0,0.2025,16310.0,769.2,Zghiche:1993xg
82,208,0.31,143.0,0.2075,15800.0,750.3,Zghiche:1993xg
82,208,0.31,143.0,0.2125,16040.0,766.9,Zghiche:1993xg
82,208,0.31,143.0,0.2175,15310.0,737.4,Zghiche:1993xg
82,208,0.31,143.0,0.2225,15110.0,734.5,Zghiche:1993xg
82,208,0.31,143.0,0.2275,16420.0,809.3,Zghiche:1993xg
82,208,0.31,143.0,0.2325,15630.0,796.0,Zghiche:1993xg
82,208,0.31,143.0,0.2375,16200.0,876.2,Zghiche:1993xg
82,208,0.354,35.0,0.0015,1136000.0,52090.0,Zghiche:1993xg
82,208,0.354,35.0,0.0065,3052000.0,110700.0,Zghiche:1993xg
82,208,0.354,35.0,0.0115,3290000.0,119400.0,Zghiche:1993xg
82,208,0.354,35.0,0.0165,2493000.0,91560.0,Zghiche:1993xg
82,208,0.354,35.0,0.0215,2400000.0,88840.0,Zghiche:1993xg
82,208,0.354,35.0,0.0265,2420000.0,90280.0,Zghiche:1993xg
82,208,0.354,35.0,0.0315,2381000.0,89620.0,Zghiche:1993xg
82,208,0.354,35.0,0.0365,2345000.0,89100.0,Zghiche:1993xg
82,208,0.354,35.0,0.0415,2287000.0,87760.0,Zghiche:1993xg
82,208,0.354,35.0,0.0465,2248000.0,87140.0,Zghiche:1993xg
82,208,0.354,35.0,0.0515,2120000.0,83150.0,Zghiche:1993xg
82,208,0.354,35.0,0.0565,2053000.0,81460.0,Zghiche:1993xg
82,208,0.354,35.0,0.0615,1985000.0,79740.0,Zghiche:1993xg
82,208,0.354,35.0,0.0665,1850000.0,75450.0,Zghiche:1993xg
82,208,0.354,35.0,0.0715,1668000.0,69370.0,Zghiche:1993xg
82,208,0.354,35.0,0.0765,1534000.0,65150.0,Zghiche:1993xg
82,208,0.354,35.0,0.0815,1368000.0,59790.0,Zghiche:1993xg
82,208,0.354,35.0,0.0865,1198000.0,54410.0,Zghiche:1993xg
82,208,0.354,35.0,0.0915,1044000.0,49830.0,Zghiche:1993xg
82,208,0.354,35.0,0.0965,880500.0,45240.0,Zghiche:1993xg
82,208,0.354,35.0,0.1015,730500.0,41570.0,Zghiche:1993xg
82,208,0.354,35.0,0.1065,598700.0,39040.0,Zghiche:1993xg
82,208,0.354,35.0,0.1115,523800.0,38550.0,Zghiche:1993xg
82,208,0.354,35.0,0.1165,460900.0,38750.0,Zghiche:1993xg
82,208,0.354,35.0,0.1215,390800.0,39270.0,Zghiche:1993xg
82,208,0.354,35.0,0.1265,343300.0,40720.0,Zghiche:1993xg
82,208,0.354,35.0,0.1315,277400.0,42520.0,Zghiche:1993xg
82,208,0.354,35.0,0.1365,234800.0,45370.0,Zghiche:1993xg
82,208,0.354,35.0,0.1415,233100.0,49400.0,Zghiche:1993xg
82,208,0.354,35.0,0.1465,227400.0,54330.0,Zghiche:1993xg
82,208,0.354,35.0,0.1515,188100.0,60180.0,Zghiche:1993xg
82,208,0.354,35.0,0.1565,186800.0,67780.0,Zghiche:1993xg
82,208,0.354,35.0,0.1615,196400.0,77220.0,Zghiche:1993xg
82,208,0.354,35.0,0.1665,172200.0,88650.0,Zghiche:1993xg
82,208,0.354,35.0,0.1715,190000.0,103100.0,Zghiche:1993xg
82,208,0.354,35.0,0.1765,199000.0,120700.0,Zghiche:1993xg
82,208,0.354,35.0,0.1815,177500.0,142000.0,Zghiche:1993xg
82,208,0.354,35.0,0.1865,196600.0,168400.0,Zghiche:1993xg
82,208,0.354,35.0,0.1915,244200.0,200400.0,Zghiche:1993xg
82,208,0.354,35.0,0.1965,230600.0,239200.0,Zghiche:1993xg
82,208,0.354,35.0,0.2015,281500.0,285700.0,Zghiche:1993xg
82,208,0.354,35.0,0.2065,246900.0,340200.0,Zghiche:1993xg
82,208,0.354,60.0,0.0015,17830.0,646.4,Zghiche:1993xg
82,208,0.354,60.0,0.0065,13950.0,505.0,Zghiche:1993xg
82,208,0.354,60.0,0.0115,37170.0,1338.0,Zghiche:1993xg
82,208,0.354,60.0,0.0165,59200.0,2148.0,Zghiche:1993xg
82,208,0.354,60.0,0.0215,77200.0,2826.0,Zghiche:1993xg
82,208,0.354,60.0,0.0265,97280.0,3592.0,Zghiche:1993xg
82,208,0.354,60.0,0.0315,104900.0,3907.0,Zghiche:1993xg
82,208,0.354,60.0,0.0365,122800.0,4612.0,Zghiche:1993xg
82,208,0.354,60.0,0.0415,134200.0,5084.0,Zghiche:1993xg
82,208,0.354,60.0,0.0465,143400.0,5478.0,Zghiche:1993xg
82,208,0.354,60.0,0.0515,157000.0,6048.0,Zghiche:1993xg
82,208,0.354,60.0,0.0565,164700.0,6397.0,Zghiche:1993xg
82,208,0.354,60.0,0.0615,175600.0,6877.0,Zghiche:1993xg
82,208,0.354,60.0,0.0665,186400.0,7359.0,Zghiche:1993xg
82,208,0.354,60.0,0.0715,188000.0,7483.0,Zghiche:1993xg
82,208,0.354,60.0,0.0765,192200.0,7711.0,Zghiche:1993xg
82,208,0.354,60.0,0.0815,200200.0,8096.0,Zghiche:1993xg
82,208,0.354,60.0,0.0865,195400.0,7965.0,Zghiche:1993xg
82,208,0.354,60.0,0.0915,197500.0,8114.0,Zghiche:1993xg
82,208,0.354,60.0,0.0965,197700.0,8186.0,Zghiche:1993xg
82,208,0.354,60.0,0.1015,193200.0,8061.0,Zghiche:1993xg
82,208,0.354,60.0,0.1065,181300.0,7623.0,Zghiche:1993xg
82,208,0.354,60.0,0.1115,180100.0,7631.0,Zghiche:1993xg
82,208,0.354,60.0,0.1165,169700.0,7245.0,Zghiche:1993xg
82,208,0.354,60.0,0.1215,164400.0,7071.0,Zghiche:1993xg
82,208,0.354,60.0,0.1265,143100.0,6201.0,Zghiche:1993xg
82,208,0.354,60.0,0.1315,136500.0,5959.0,Zghiche:1993xg
82,208,0.354,60.0,0.1365,117300.0,5160.0,Zghiche:1993xg
82,208,0.354,60.0,0.1415,116200.0,5150.0,Zghiche:1993xg
82,208,0.354,60.0,0.1465,105900.0,4730.0,Zghiche:1993xg
82,208,0.354,60.0,0.1515,97560.0,4395.0,Zghiche:1993xg
82,208,0.354,60.0,0.1565,88610.0,4032.0,Zghiche:1993xg
82,208,0.354,60.0,0.1615,79450.0,3665.0,Zghiche:1993xg
82,208,0.354,60.0,0.1665,77410.0,3633.0,Zghiche:1993xg
82,208,0.354,60.0,0.1715,67960.0,3298.0,Zghiche:1993xg
82,208,0.354,60.0,0.1765,60690.0,3114.0,Zghiche:1993xg
82,208,0.354,60.0,0.1815,59790.0,3267.0,Zghiche:1993xg
82,208,0.354,60.0,0.1865,55260.0,3358.0,Zghiche:1993xg
82,208,0.354,90.0,0.0065,24.01,0.8601,Zghiche:1993xg
82,208,0.354,90.0,0.0115,511.9,18.41,Zghiche:1993xg
82,208,0.354,90.0,0.0165,1203.0,43.64,Zghiche:1993xg
82,208,0.354,90.0,0.0215,2223.0,81.36,Zghiche:1993xg
82,208,0.354,90.0,0.0265,3547.0,131.0,Zghiche:1993xg
82,208,0.354,90.0,0.0315,5550.0,206.7,Zghiche:1993xg
82,208,0.354,90.0,0.0365,6929.0,260.3,Zghiche:1993xg
82,208,0.354,90.0,0.0415,10200.0,386.4,Zghiche:1993xg
82,208,0.354,90.0,0.0465,11080.0,423.3,Zghiche:1993xg
82,208,0.354,90.0,0.0515,14590.0,562.0,Zghiche:1993xg
82,208,0.354,90.0,0.0565,16630.0,645.9,Zghiche:1993xg
82,208,0.354,90.0,0.0615,19020.0,744.8,Zghiche:1993xg
82,208,0.354,90.0,0.0665,22270.0,879.2,Zghiche:1993xg
82,208,0.354,90.0,0.0715,25290.0,1007.0,Zghiche:1993xg
82,208,0.354,90.0,0.0765,27600.0,1107.0,Zghiche:1993xg
82,208,0.354,90.0,0.0815,29920.0,1210.0,Zghiche:1993xg
82,208,0.354,90.0,0.0865,32820.0,1338.0,Zghiche:1993xg
82,208,0.354,90.0,0.0915,36270.0,1490.0,Zghiche:1993xg
82,208,0.354,90.0,0.0965,39700.0,1644.0,Zghiche:1993xg
82,208,0.354,90.0,0.1015,42080.0,1756.0,Zghiche:1993xg
82,208,0.354,90.0,0.1065,43090.0,1812.0,Zghiche:1993xg
82,208,0.354,90.0,0.1115,43700.0,1851.0,Zghiche:1993xg
82,208,0.354,90.0,0.1165,45000.0,1921.0,Zghiche:1993xg
82,208,0.354,90.0,0.1215,46600.0,2004.0,Zghiche:1993xg
82,208,0.354,90.0,0.1265,47240.0,2046.0,Zghiche:1993xg
82,208,0.354,90.0,0.1315,47160.0,2058.0,Zghiche:1993xg
82,208,0.354,90.0,0.1365,48750.0,2143.0,Zghiche:1993xg
82,208,0.354,90.0,0.1415,48290.0,2138.0,Zghiche:1993xg
82,208,0.354,90.0,0.1465,47390.0,2114.0,Zghiche:1993xg
82,208,0.354,90.0,0.1515,48180.0,2164.0,Zghiche:1993xg
82,208,0.354,90.0,0.1565,47210.0,2136.0,Zghiche:1993xg
82,208,0.354,90.0,0.1615,46930.0,2138.0,Zghiche:1993xg
82,208,0.354,90.0,0.1665,45110.0,2070.0,Zghiche:1993xg
82,208,0.354,90.0,0.1715,43300.0,2001.0,Zghiche:1993xg
82,208,0.354,90.0,0.1765,40350.0,1877.0,Zghiche:1993xg
82,208,0.354,90.0,0.1815,38150.0,1787.0,Zghiche:1993xg
82,208,0.354,90.0,0.1865,36810.0,1736.0,Zghiche:1993xg
82,208,0.354,90.0,0.1915,35430.0,1683.0,Zghiche:1993xg
82,208,0.354,90.0,0.1965,32810.0,1569.0,Zghiche:1993xg
82,208,0.354,90.0,0.2015,33180.0,1597.0,Zghiche:1993xg
82,208,0.354,90.0,0.2065,32880.0,1594.0,Zghiche:1993xg
82,208,0.354,90.0,0.2115,30440.0,1486.0,Zghiche:1993xg
82,208,0.354,90.0,0.2165,31600.0,1554.0,Zghiche:1993xg
82,208,0.354,90.0,0.2215,30660.0,1522.0,Zghiche:1993xg
82,208,0.354,90.0,0.2265,29800.0,1501.0,Zghiche:1993xg
82,208,0.354,90.0,0.2315,31580.0,1616.0,Zghiche:1993xg
82,208,0.354,90.0,0.2365,32150.0,1715.0,Zghiche:1993xg
82,208,0.354,90.0,0.2415,29820.0,1721.0,Zghiche:1993xg
82,208,0.354,90.0,0.2465,33290.0,2051.0,Zghiche:1993xg
82,208,0.354,90.0,0.2515,35720.0,2401.0,Zghiche:1993xg
82,208,0.354,143.0,0.0265,17.5,0.6181,Zghiche:1993xg
82,208,0.354,143.0,0.0315,46.49,1.657,Zghiche:1993xg
82,208,0.354,143.0,0.0365,25.32,0.9105,Zghiche:1993xg
82,208,0.354,143.0,0.0415,108.5,3.936,Zghiche:1993xg
82,208,0.354,143.0,0.0465,116.0,4.246,Zghiche:1993xg
82,208,0.354,143.0,0.0515,212.1,7.831,Zghiche:1993xg
82,208,0.354,143.0,0.0565,300.9,11.21,Zghiche:1993xg
82,208,0.354,143.0,0.0615,445.8,16.74,Zghiche:1993xg
82,208,0.354,143.0,0.0665,765.9,29.01,Zghiche:1993xg
82,208,0.354,143.0,0.0715,992.7,37.92,Zghiche:1993xg
82,208,0.354,143.0,0.0765,1210.0,46.61,Zghiche:1993xg
82,208,0.354,143.0,0.0815,1677.0,65.13,Zghiche:1993xg
82,208,0.354,143.0,0.0865,2271.0,88.93,Zghiche:1993xg
82,208,0.354,143.0,0.0915,2975.0,117.5,Zghiche:1993xg
82,208,0.354,143.0,0.0965,3541.0,140.9,Zghiche:1993xg
82,208,0.354,143.0,0.1015,4236.0,169.9,Zghiche:1993xg
82,208,0.354,143.0,0.1065,5090.0,205.8,Zghiche:1993xg
82,208,0.354,143.0,0.1115,5621.0,229.1,Zghiche:1993xg
82,208,0.354,143.0,0.1165,6375.0,261.9,Zghiche:1993xg
82,208,0.354,143.0,0.1215,7103.0,294.1,Zghiche:1993xg
82,208,0.354,143.0,0.1265,7862.0,328.0,Zghiche:1993xg
82,208,0.354,143.0,0.1315,8620.0,362.4,Zghiche:1993xg
82,208,0.354,143.0,0.1365,9453.0,400.4,Zghiche:1993xg
82,208,0.354,143.0,0.1415,10550.0,450.3,Zghiche:1993xg
82,208,0.354,143.0,0.1465,11600.0,498.8,Zghiche:1993xg
82,208,0.354,143.0,0.1515,12110.0,524.6,Zghiche:1993xg
82,208,0.354,143.0,0.1565,12600.0,549.9,Zghiche:1993xg
82,208,0.354,143.0,0.1615,13110.0,576.3,Zghiche:1993xg
82,208,0.354,143.0,0.1665,14230.0,630.1,Zghiche:1993xg
82,208,0.354,143.0,0.1715,14040.0,626.2,Zghiche:1993xg
82,208,0.354,143.0,0.1765,14540.0,653.1,Zghiche:1993xg
82,208,0.354,143.0,0.1815,15090.0,682.7,Zghiche:1993xg
82,208,0.354,143.0,0.1865,14880.0,677.9,Zghiche:1993xg
82,208,0.354,143.0,0.1915,14840.0,680.9,Zghiche:1993xg
82,208,0.354,143.0,0.1965,14490.0,669.4,Zghiche:1993xg
82,208,0.354,143.0,0.2015,14530.0,675.9,Zghiche:1993xg
82,208,0.354,143.0,0.2065,14400.0,674.5,Zghiche:1993xg
82,208,0.354,143.0,0.2115,14180.0,668.7,Zghiche:1993xg
82,208,0.354,143.0,0.2165,14510.0,688.9,Zghiche:1993xg
82,208,0.354,143.0,0.2215,13800.0,659.6,Zghiche:1993xg
82,208,0.354,143.0,0.2265,13740.0,661.2,Zghiche:1993xg
82,208,0.354,143.0,0.2315,13160.0,637.5,Zghiche:1993xg
82,208,0.354,143.0,0.2365,12910.0,629.5,Zghiche:1993xg
82,208,0.354,143.0,0.2415,12800.0,628.3,Zghiche:1993xg
82,208,0.354,143.0,0.2465,12830.0,633.9,Zghiche:1993xg
82,208,0.354,143.0,0.2515,13160.0,654.4,Zghiche:1993xg
82,208,0.354,143.0,0.2565,13730.0,687.2,Zghiche:1993xg
82,208,0.354,143.0,0.2615,13900.0,700.5,Zghiche:1993xg
82,208,0.354,143.0,0.2665,14110.0,717.0,Zghiche:1993xg
82,208,0.354,143.0,0.2715,15460.0,794.7,Zghiche:1993xg
82,208,0.354,143.0,0.2765,14550.0,768.2,Zghiche:1993xg
82,208,0.354,143.0,0.2815,15910.0,876.2,Zghiche:1993xg
82,208,0.42,35.0,0.0025,409100.0,19380.0,Zghiche:1993xg
82,208,0.42,35.0,0.0075,1632000.0,58710.0,Zghiche:1993xg
82,208,0.42,35.0,0.0125,1387000.0,50220.0,Zghiche:1993xg
82,208,0.42,35.0,0.0175,1143000.0,41730.0,Zghiche:1993xg
82,208,0.42,35.0,0.0225,1234000.0,45330.0,Zghiche:1993xg
82,208,0.42,35.0,0.0275,1299000.0,48080.0,Zghiche:1993xg
82,208,0.42,35.0,0.0325,1320000.0,49240.0,Zghiche:1993xg
82,208,0.42,35.0,0.0375,1355000.0,50960.0,Zghiche:1993xg
82,208,0.42,35.0,0.0425,1382000.0,52410.0,Zghiche:1993xg
82,208,0.42,35.0,0.0475,1392000.0,53220.0,Zghiche:1993xg
82,208,0.42,35.0,0.0525,1385000.0,53390.0,Zghiche:1993xg
82,208,0.42,35.0,0.0575,1346000.0,52320.0,Zghiche:1993xg
82,208,0.42,35.0,0.0625,1309000.0,51310.0,Zghiche:1993xg
82,208,0.42,35.0,0.0675,1285000.0,50780.0,Zghiche:1993xg
82,208,0.42,35.0,0.0725,1241000.0,49450.0,Zghiche:1993xg
82,208,0.42,35.0,0.0775,1182000.0,47490.0,Zghiche:1993xg
82,208,0.42,35.0,0.0825,1136000.0,46030.0,Zghiche:1993xg
82,208,0.42,35.0,0.0875,1043000.0,42630.0,Zghiche:1993xg
82,208,0.42,35.0,0.0925,954300.0,39360.0,Zghiche:1993xg
82,208,0.42,35.0,0.0975,858900.0,35780.0,Zghiche:1993xg
82,208,0.42,35.0,0.1025,766900.0,32310.0,Zghiche:1993xg
82,208,0.42,35.0,0.1075,663100.0,28330.0,Zghiche:1993xg
82,208,0.42,35.0,0.1125,633700.0,27440.0,Zghiche:1993xg
82,208,0.42,35.0,0.1175,529800.0,23500.0,Zghiche:1993xg
82,208,0.42,35.0,0.1225,455300.0,20850.0,Zghiche:1993xg
82,208,0.42,35.0,0.1275,403500.0,19210.0,Zghiche:1993xg
82,208,0.42,35.0,0.1325,354000.0,17800.0,Zghiche:1993xg
82,208,0.42,35.0,0.1375,319100.0,17100.0,Zghiche:1993xg
82,208,0.42,35.0,0.1425,302500.0,17170.0,Zghiche:1993xg
82,208,0.42,35.0,0.1475,281900.0,17230.0,Zghiche:1993xg
82,208,0.42,35.0,0.1525,263700.0,17480.0,Zghiche:1993xg
82,208,0.42,35.0,0.1575,252300.0,18060.0,Zghiche:1993xg
82,208,0.42,35.0,0.1625,240800.0,18740.0,Zghiche:1993xg
82,208,0.42,35.0,0.1675,244200.0,19920.0,Zghiche:1993xg
82,208,0.42,35.0,0.1725,232600.0,20820.0,Zghiche:1993xg
82,208,0.42,35.0,0.1775,220200.0,21850.0,Zghiche:1993xg
82,208,0.42,35.0,0.1825,223100.0,23390.0,Zghiche:1993xg
82,208,0.42,35.0,0.1875,208600.0,24780.0,Zghiche:1993xg
82,208,0.42,35.0,0.1925,203900.0,26630.0,Zghiche:1993xg
82,208,0.42,35.0,0.1975,202400.0,28850.0,Zghiche:1993xg
82,208,0.42,35.0,0.2025,207800.0,31640.0,Zghiche:1993xg
82,208,0.42,35.0,0.2075,193800.0,34680.0,Zghiche:1993xg
82,208,0.42,35.0,0.2125,188400.0,38540.0,Zghiche:1993xg
82,208,0.42,35.0,0.2175,174100.0,43210.0,Zghiche:1993xg
82,208,0.42,35.0,0.2225,183200.0,49210.0,Zghiche:1993xg
82,208,0.42,35.0,0.2275,206100.0,56670.0,Zghiche:1993xg
82,208,0.42,35.0,0.2325,203300.0,65570.0,Zghiche:1993xg
82,208,0.42,60.0,0.0075,2248.0,79.44,Zghiche:1993xg
82,208,0.42,60.0,0.0125,12490.0,445.1,Zghiche:1993xg
82,208,0.42,60.0,0.0175,20650.0,742.6,Zghiche:1993xg
82,208,0.42,60.0,0.0225,29230.0,1060.0,Zghiche:1993xg
82,208,0.42,60.0,0.0275,39200.0,1435.0,Zghiche:1993xg
82,208,0.42,60.0,0.0325,46210.0,1706.0,Zghiche:1993xg
82,208,0.42,60.0,0.0375,53880.0,2006.0,Zghiche:1993xg
82,208,0.42,60.0,0.0425,62540.0,2349.0,Zghiche:1993xg
82,208,0.42,60.0,0.0475,70910.0,2686.0,Zghiche:1993xg
82,208,0.42,60.0,0.0525,77650.0,2966.0,Zghiche:1993xg
82,208,0.42,60.0,0.0575,84820.0,3267.0,Zghiche:1993xg
82,208,0.42,60.0,0.0625,91080.0,3538.0,Zghiche:1993xg
82,208,0.42,60.0,0.0675,98710.0,3865.0,Zghiche:1993xg
82,208,0.42,60.0,0.0725,105300.0,4157.0,Zghiche:1993xg
82,208,0.42,60.0,0.0775,112500.0,4478.0,Zghiche:1993xg
82,208,0.42,60.0,0.0825,119200.0,4782.0,Zghiche:1993xg
82,208,0.42,60.0,0.0875,123500.0,4994.0,Zghiche:1993xg
82,208,0.42,60.0,0.0925,127600.0,5201.0,Zghiche:1993xg
82,208,0.42,60.0,0.0975,133000.0,5464.0,Zghiche:1993xg
82,208,0.42,60.0,0.1025,135600.0,5614.0,Zghiche:1993xg
82,208,0.42,60.0,0.1075,139200.0,5807.0,Zghiche:1993xg
82,208,0.42,60.0,0.1125,138700.0,5831.0,Zghiche:1993xg
82,208,0.42,60.0,0.1175,139800.0,5922.0,Zghiche:1993xg
82,208,0.42,60.0,0.1225,137700.0,5877.0,Zghiche:1993xg
82,208,0.42,60.0,0.1275,136600.0,5874.0,Zghiche:1993xg
82,208,0.42,60.0,0.1325,133600.0,5788.0,Zghiche:1993xg
82,208,0.42,60.0,0.1375,129000.0,5630.0,Zghiche:1993xg
82,208,0.42,60.0,0.1425,126800.0,5574.0,Zghiche:1993xg
82,208,0.42,60.0,0.1475,121000.0,5358.0,Zghiche:1993xg
82,208,0.42,60.0,0.1525,113900.0,5080.0,Zghiche:1993xg
82,208,0.42,60.0,0.1575,108700.0,4883.0,Zghiche:1993xg
82,208,0.42,60.0,0.1625,103900.0,4701.0,Zghiche:1993xg
82,208,0.42,60.0,0.1675,98720.0,4498.0,Zghiche:1993xg
82,208,0.42,60.0,0.1725,92080.0,4225.0,Zghiche:1993xg
82,208,0.42,60.0,0.1775,85030.0,3929.0,Zghiche:1993xg
82,208,0.42,60.0,0.1825,80420.0,3742.0,Zghiche:1993xg
82,208,0.42,60.0,0.1875,75790.0,3551.0,Zghiche:1993xg
82,208,0.42,60.0,0.1925,70870.0,3344.0,Zghiche:1993xg
82,208,0.42,60.0,0.1975,68760.0,3267.0,Zghiche:1993xg
82,208,0.42,60.0,0.2025,67710.0,3239.0,Zghiche:1993xg
82,208,0.42,60.0,0.2075,66590.0,3208.0,Zghiche:1993xg
82,208,0.42,60.0,0.2125,64680.0,3138.0,Zghiche:1993xg
82,208,0.42,60.0,0.2175,66850.0,3268.0,Zghiche:1993xg
82,208,0.42,60.0,0.2225,66760.0,3291.0,Zghiche:1993xg
82,208,0.42,60.0,0.2275,68980.0,3432.0,Zghiche:1993xg
82,208,0.42,60.0,0.2325,67380.0,3394.0,Zghiche:1993xg
82,208,0.42,60.0,0.2375,67810.0,3469.0,Zghiche:1993xg
82,208,0.42,60.0,0.2425,70970.0,3697.0,Zghiche:1993xg
82,208,0.42,60.0,0.2475,71040.0,3802.0,Zghiche:1993xg
82,208,0.42,75.0,0.0075,41.59,1.474,Zghiche:1993xg
82,208,0.42,75.0,0.0125,500.4,17.83,Zghiche:1993xg
82,208,0.42,75.0,0.0175,1366.0,49.12,Zghiche:1993xg
82,208,0.42,75.0,0.0225,2782.0,100.9,Zghiche:1993xg
82,208,0.42,75.0,0.0275,3924.0,143.6,Zghiche:1993xg
82,208,0.42,75.0,0.0325,5954.0,219.8,Zghiche:1993xg
82,208,0.42,75.0,0.0375,7928.0,295.2,Zghiche:1993xg
82,208,0.42,75.0,0.0425,10410.0,391.0,Zghiche:1993xg
82,208,0.42,75.0,0.0475,13230.0,501.2,Zghiche:1993xg
82,208,0.42,75.0,0.0525,15870.0,606.2,Zghiche:1993xg
82,208,0.42,75.0,0.0575,18740.0,721.9,Zghiche:1993xg
82,208,0.42,75.0,0.0625,21210.0,823.8,Zghiche:1993xg
82,208,0.42,75.0,0.0675,24320.0,952.4,Zghiche:1993xg
82,208,0.42,75.0,0.0725,27000.0,1066.0,Zghiche:1993xg
82,208,0.42,75.0,0.0775,30730.0,1223.0,Zghiche:1993xg
82,208,0.42,75.0,0.0825,33040.0,1326.0,Zghiche:1993xg
82,208,0.42,75.0,0.0875,35720.0,1445.0,Zghiche:1993xg
82,208,0.42,75.0,0.0925,39480.0,1609.0,Zghiche:1993xg
82,208,0.42,75.0,0.0975,42850.0,1760.0,Zghiche:1993xg
82,208,0.42,75.0,0.1025,45620.0,1889.0,Zghiche:1993xg
82,208,0.42,75.0,0.1075,49430.0,2062.0,Zghiche:1993xg
82,208,0.42,75.0,0.1125,50020.0,2103.0,Zghiche:1993xg
82,208,0.42,75.0,0.1175,52910.0,2241.0,Zghiche:1993xg
82,208,0.42,75.0,0.1225,54940.0,2345.0,Zghiche:1993xg
82,208,0.42,75.0,0.1275,57400.0,2468.0,Zghiche:1993xg
82,208,0.42,75.0,0.1325,58890.0,2551.0,Zghiche:1993xg
82,208,0.42,75.0,0.1375,58480.0,2552.0,Zghiche:1993xg
82,208,0.42,75.0,0.1425,58270.0,2562.0,Zghiche:1993xg
82,208,0.42,75.0,0.1475,59020.0,2613.0,Zghiche:1993xg
82,208,0.42,75.0,0.1525,59330.0,2646.0,Zghiche:1993xg
82,208,0.42,75.0,0.1575,58310.0,2619.0,Zghiche:1993xg
82,208,0.42,75.0,0.1625,56820.0,2571.0,Zghiche:1993xg
82,208,0.42,75.0,0.1675,55340.0,2521.0,Zghiche:1993xg
82,208,0.42,75.0,0.1725,54100.0,2482.0,Zghiche:1993xg
82,208,0.42,75.0,0.1775,53390.0,2467.0,Zghiche:1993xg
82,208,0.42,75.0,0.1825,51590.0,2400.0,Zghiche:1993xg
82,208,0.42,75.0,0.1875,49160.0,2303.0,Zghiche:1993xg
82,208,0.42,75.0,0.1925,47130.0,2223.0,Zghiche:1993xg
82,208,0.42,75.0,0.1975,44870.0,2130.0,Zghiche:1993xg
82,208,0.42,75.0,0.2025,43260.0,2068.0,Zghiche:1993xg
82,208,0.42,75.0,0.2075,42210.0,2031.0,Zghiche:1993xg
82,208,0.42,75.0,0.2125,41130.0,1993.0,Zghiche:1993xg
82,208,0.42,75.0,0.2175,40310.0,1966.0,Zghiche:1993xg
82,208,0.42,75.0,0.2225,38850.0,1907.0,Zghiche:1993xg
82,208,0.42,75.0,0.2275,38160.0,1886.0,Zghiche:1993xg
82,208,0.42,75.0,0.2325,37440.0,1862.0,Zghiche:1993xg
82,208,0.42,75.0,0.2375,37410.0,1873.0,Zghiche:1993xg
82,208,0.42,75.0,0.2425,37440.0,1886.0,Zghiche:1993xg
82,208,0.42,75.0,0.2475,37670.0,1910.0,Zghiche:1993xg
82,208,0.42,75.0,0.2525,37910.0,1936.0,Zghiche:1993xg
82,208,0.42,75.0,0.2575,38640.0,1987.0,Zghiche:1993xg
82,208,0.42,75.0,0.2625,39900.0,2068.0,Zghiche:1993xg
82,208,0.42,75.0,0.2675,40780.0,2135.0,Zghiche:1993xg
82,208,0.42,75.0,0.2725,43000.0,2281.0,Zghiche:1993xg
82,208,0.42,75.0,0.2775,44620.0,2410.0,Zghiche:1993xg
82,208,0.42,75.0,0.2825,46580.0,2580.0,Zghiche:1993xg
82,208,0.42,75.0,0.2875,48290.0,2768.0,Zghiche:1993xg
82,208,0.42,75.0,0.2925,48150.0,2910.0,Zghiche:1993xg
82,208,0.42,75.0,0.2975,49230.0,3165.0,Zghiche:1993xg
82,208,0.42,143.0,0.0525,13.58,0.4796,Zghiche:1993xg
82,208,0.42,143.0,0.0575,13.33,0.4751,Zghiche:1993xg
82,208,0.42,143.0,0.0625,18.3,0.6581,Zghiche:1993xg
82,208,0.42,143.0,0.0675,24.7,0.8961,Zghiche:1993xg
82,208,0.42,143.0,0.0725,47.91,1.754,Zghiche:1993xg
82,208,0.42,143.0,0.0775,75.82,2.799,Zghiche:1993xg
82,208,0.42,143.0,0.0825,97.31,3.624,Zghiche:1993xg
82,208,0.42,143.0,0.0875,110.1,4.135,Zghiche:1993xg
82,208,0.42,143.0,0.0925,177.2,6.712,Zghiche:1993xg
82,208,0.42,143.0,0.0975,238.0,9.092,Zghiche:1993xg
82,208,0.42,143.0,0.1025,244.2,9.407,Zghiche:1993xg
82,208,0.42,143.0,0.1075,454.7,17.66,Zghiche:1993xg
82,208,0.42,143.0,0.1125,481.7,18.86,Zghiche:1993xg
82,208,0.42,143.0,0.1175,699.0,27.6,Zghiche:1993xg
82,208,0.42,143.0,0.1225,897.2,35.71,Zghiche:1993xg
82,208,0.42,143.0,0.1275,1103.0,44.25,Zghiche:1993xg
82,208,0.42,143.0,0.1325,1402.0,56.7,Zghiche:1993xg
82,208,0.42,143.0,0.1375,1750.0,71.33,Zghiche:1993xg
82,208,0.42,143.0,0.1425,2058.0,84.54,Zghiche:1993xg
82,208,0.42,143.0,0.1475,2421.0,100.2,Zghiche:1993xg
