qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.649,0.42081,0.00102,0.01984,7.66e-14,8.79e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.66e-14,8.79e-07
0.649,0.42077,0.00202,0.02084,8.32e-13,1.46e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.32e-13,1.46e-06
0.649,0.42072,0.00302,0.02184,7.68e-12,2.11e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.68e-12,2.11e-06
0.649,0.42068,0.00402,0.02284,6.02e-11,2.68e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.02e-11,2.68e-06
0.649,0.42063,0.00503,0.02384,4.01e-10,3.05e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.01e-10,3.05e-06
0.649,0.42058,0.00603,0.02484,2.26e-09,3.18e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.26e-09,3.18e-06
0.649,0.42053,0.00703,0.02584,1.09e-08,3.12e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.09e-08,3.12e-06
0.649,0.42048,0.00803,0.02684,4.42e-08,2.9e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.42e-08,2.9e-06
0.649,0.42043,0.00903,0.02784,1.53e-07,2.53e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.53e-07,2.53e-06
0.649,0.42037,0.01004,0.02884,4.48e-07,2.04e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.48e-07,2.04e-06
0.649,0.42031,0.01104,0.02984,1.12e-06,1.49e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.12e-06,1.49e-06
0.649,0.42025,0.01204,0.03084,1.42e-05,5.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.42e-05,5.8e-06
0.649,0.42019,0.01305,0.03184,2.54e-05,3.33e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.54e-05,3.33e-06
0.649,0.42012,0.01405,0.03284,3.87e-05,1.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.87e-05,1.7e-06
0.649,0.42006,0.01505,0.03384,5.01e-05,7.96e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.01e-05,7.96e-07
0.649,0.41999,0.01605,0.03484,5.5e-05,3.78e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.5e-05,3.78e-07
0.649,0.41992,0.01706,0.03584,7.37e-05,2.25e-07,7.46e-10,2.7e-10,0.0,0.0,2.25e-05,0.0,5.12e-05,2.25e-07
0.649,0.41984,0.01806,0.03684,8.12e-05,1.95e-07,1.38e-09,5e-10,0.0,0.0,4.07e-05,0.0,4.05e-05,1.95e-07
0.649,0.41977,0.01906,0.03784,8.35e-05,2.21e-07,1.95e-09,7.08e-10,0.0,0.0,5.63e-05,0.0,2.72e-05,2.2e-07
0.649,0.41969,0.02007,0.03884,8.7e-05,2.78e-07,2.53e-09,9.22e-10,0.0,0.0,7.15e-05,0.0,1.55e-05,2.77e-07
0.649,0.41961,0.02107,0.03984,9.44e-05,3.58e-07,3.16e-09,1.15e-09,0.0,0.0,8.69e-05,0.0,7.52e-06,3.57e-07
0.649,0.41953,0.02207,0.04084,0.000106,4.63e-07,3.84e-09,1.4e-09,0.0,0.0,0.000103,0.0,3.11e-06,4.62e-07
0.649,0.41945,0.02308,0.04184,0.000121,5.93e-07,4.59e-09,1.68e-09,0.0,0.0,0.000119,0.0,1.1e-06,5.91e-07
0.649,0.41937,0.02408,0.04284,0.000137,7.51e-07,5.43e-09,1.98e-09,0.0,0.0,0.000137,0.0,3.35e-07,7.49e-07
0.649,0.41928,0.02509,0.04384,0.000155,9.39e-07,6.32e-09,2.31e-09,0.0,0.0,0.000154,0.0,8.97e-08,9.37e-07
0.649,0.41919,0.02609,0.04484,0.000164,1.16e-06,6.95e-09,2.55e-09,0.0,0.0,0.000164,0.0,2.2e-08,1.16e-06
0.649,0.4191,0.02709,0.04584,0.000175,1.41e-06,7.64e-09,2.8e-09,0.0,0.0,0.000175,0.0,5.34e-09,1.41e-06
0.649,0.41901,0.0281,0.04684,0.000185,1.7e-06,8.4e-09,3.08e-09,0.0,0.0,0.000185,0.0,1.5e-09,1.7e-06
0.649,0.41891,0.0291,0.04784,0.000196,2.02e-06,9.24e-09,3.39e-09,0.0,0.0,0.000196,0.0,5.6e-10,2.02e-06
0.649,0.41882,0.03011,0.04884,0.000207,2.37e-06,1.01e-08,3.73e-09,0.0,0.0,0.000207,0.0,2.73e-10,2.36e-06
0.649,0.41872,0.03111,0.04984,0.000219,2.74e-06,1.12e-08,4.11e-09,0.0,0.0,0.000219,0.0,1.48e-10,2.74e-06
0.649,0.41862,0.03212,0.05084,0.000231,3.13e-06,1.23e-08,4.52e-09,0.0,0.0,0.000231,0.0,8.04e-11,3.13e-06
0.649,0.41851,0.03312,0.05184,0.000244,3.53e-06,1.35e-08,4.97e-09,0.0,0.0,0.000244,0.0,4.16e-11,3.53e-06
0.649,0.41841,0.03412,0.05284,0.000257,3.93e-06,1.48e-08,5.46e-09,0.0,0.0,0.000256,0.0,2.02e-11,3.93e-06
0.649,0.4183,0.03513,0.05384,0.00027,4.33e-06,1.63e-08,6.01e-09,0.0,0.0,0.00027,0.0,9.15e-12,4.32e-06
0.649,0.41819,0.03613,0.05484,0.000283,4.69e-06,1.79e-08,6.61e-09,0.0,0.0,0.000283,0.0,3.86e-12,4.69e-06
0.649,0.41808,0.03714,0.05584,0.000298,5.03e-06,1.96e-08,7.27e-09,0.0,0.0,0.000297,0.0,1.52e-12,5.02e-06
0.649,0.41797,0.03814,0.05684,0.000312,5.32e-06,2.15e-08,7.99e-09,0.0,0.0,0.000312,0.0,5.54e-13,5.31e-06
0.649,0.41786,0.03915,0.05784,0.000327,5.56e-06,2.37e-08,8.79e-09,0.0,0.0,0.000327,0.0,1.89e-13,5.55e-06
