Z,A,E0,ThetaDeg,nu,CS_qe,CS_mec,CS_inel,cross,error,dataSet,normalization,normError,system_err,normCross,normCrossError,Veff,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),Ex,W2original,Ffoc2,Ep,E0original,R,Q2,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Hcc,Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,Exbin_qv,Excenter_qv,nucenter_ex_qv,epcenter_ex_qv,W2bin_qv,W2center_qv,nucenter_w2_qv,epcenter_w2_qv,Exbin_q2,Excenter_q2,nucenter_ex_q2,epcenter_ex_q2,W2bin_q2,W2center_q2,nucenter_w2_q2,epcenter_w2_q2,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,bc_qv_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,bc_qv_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,bc_q2_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_q2_w2
6,12,0.7331,37.1,0.255,1643.003352,2739.313805,1317.13547,5699.452628,113.98905256,-1,1.0,0.0,0.0,5699.452628,113.98905256,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.24547585552548046,1.2184999071692961,1.0085111840870704,0.47809999999999997,0.73,2.894010933453939,0.1418916862643387,0.2069166862643387,0.4548809583444208,1.2169837662646614,0.7527762098155535,0.0012329183969028267,4622733.055421514,92454.6611084303,0.0021920685532803947,730.279119073604,4162191.244377577,83243.82488755154,10.68930440613303,0.21378608812266056,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,19.0,1.2145657093283586,0.2618064595893884,0.755584559854306,0.0,0.0,0.0,0.0,14.0,1.224265269151085,0.24721432174968525,0.7463210263779418,0.0001644536,9.615256e-13,0.004593343,0.01205214,1.0,0.004452636,0.01248271,0.004495688,0.01239807,0.9923516310346436,0.005143744,2.537129e-12,0.004558564,0.01209037,1.0,0.004402862,0.01236073,0.004495688,0.01239807,1.0152760103270402
6,12,0.7331,37.1,0.265,1240.707588,2812.350965,1794.041028,5847.09958,116.94199160000001,-1,1.0,0.0,0.0,5847.09958,116.94199160000001,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.25547585552548047,1.2402206418084478,1.0085111840870704,0.46809999999999996,0.73,2.894010933453939,0.1389238618287742,0.2091488618287742,0.45732795872193754,1.2387170507002259,0.7467977898501627,0.0012815276603382931,4562601.152484296,91252.02304968593,0.0021920685532803947,772.1580587439064,4514885.06097511,90297.70121950221,11.595089687591345,0.23190179375182693,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,20.0,1.2313211359300875,0.2687672379084499,0.751164051150887,0.0,0.0,0.0,0.0,14.0,1.224265269151085,0.24721432174968525,0.7463210263779418,0.0001644536,9.615256e-13,0.00434461,0.01316211,1.0,0.004257275,0.0133138,0.004253953,0.01361929,0.9673121141322317,0.005143744,2.537129e-12,0.004299099,0.01323439,1.0,0.004402862,0.01236073,0.004253953,0.01361929,0.9393243573341986
6,12,0.7331,37.1,0.275,937.7185523,2848.330916,2364.788716,6150.838184,123.01676368000001,-1,1.0,0.0,0.0,6150.838184,123.01676368000001,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.2654758555254805,1.2619413764475995,1.0085111840870704,0.45809999999999995,0.73,2.894010933453939,0.1359560373932097,0.21158103739320971,0.4599793880090821,1.2604503351357905,0.7404770996493495,0.0013261431357161574,4638140.498068002,92762.80996136005,0.0021920685532803947,818.1143082838364,5032088.726268969,100641.77452537938,12.923367773266031,0.2584673554653207,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,22.0,1.269464584609021,0.28446555938586504,0.7401108153110781,0.0,0.0,0.0,0.0,15.0,1.2579747163939659,0.2651778820582953,0.7368218129553507,0.0001644536,9.615256e-13,0.0040469,0.01451588,1.0,0.00392984,0.01575343,0.003963329,0.0150845,1.0352805423326363,0.005143744,2.537129e-12,0.004096286,0.01461476,1.0,0.003966587,0.01473828,0.003963329,0.0150845,0.9957560169135937
6,12,0.7331,37.1,0.285,709.8239191,2842.64001,3015.899431,6568.36336,131.36726720000001,-1,1.0,0.0,0.0,6568.36336,131.36726720000001,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.27547585552548043,1.283662111086751,1.0085111840870704,0.4481,0.73,2.894010933453939,0.13298821295764524,0.21421321295764523,0.46283173287669593,1.2821836195713547,0.7338051403393953,0.0013668310132675617,4805541.647974168,96110.83295948336,0.0021920685532803947,868.5460066057487,5704925.7662635185,114098.51532527037,14.651342177599002,0.29302684355198005,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,23.0,1.2910121483206445,0.29324522898430716,0.73318920369353,0.0,0.0,0.0,0.0,16.0,1.2929074393846165,0.2837933186053614,0.7265544715029072,0.0001644536,9.615256e-13,0.003879306,0.01607357,1.0,0.003713401,0.01742071,0.00379916,0.01674506,1.0321504699349133,0.005143744,2.537129e-12,0.003833502,0.0162147,1.0,0.003649957,0.01764912,0.00379916,0.01674506,1.0691317551438835
6,12,0.7331,37.1,0.295,538.0472024,2792.345492,3732.628876,7063.02157,141.2604314,-1,1.0,0.0,0.0,7063.02157,141.2604314,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.28547585552548044,1.3053828457259025,1.0085111840870704,0.4381,0.73,2.894010933453939,0.1300203885220807,0.2170453885220807,0.4658813030398201,1.3039169040069192,0.7267729612831647,0.0014036761092643896,5031802.9375747135,100636.05875149426,0.0021920685532803947,923.895467981846,6525493.618781023,130509.87237562044,16.758717607138678,0.3351743521427735,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,24.0,1.314033753783328,0.3025568649626901,0.7251834681630185,0.0,0.0,0.0,0.0,16.0,1.2929074393846165,0.2837933186053614,0.7265544715029072,0.0001644536,9.615256e-13,0.003672139,0.01779768,1.0,0.003573512,0.0193591,0.003601914,0.01855875,1.0425955477583873,0.005143744,2.537129e-12,0.003697451,0.01796525,1.0,0.003649957,0.01764912,0.003601914,0.01855875,0.9608516321850763
6,12,0.7331,37.1,0.305,408.0578758,2696.798935,4474.760698,7579.617509,151.59235018,-1,1.0,0.0,0.0,7579.617509,151.59235018,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.29547585552548045,1.3271035803650542,1.0085111840870704,0.4281,0.73,2.894010933453939,0.1270525640865162,0.2200775640865162,0.4691242522898557,1.3256501884424838,0.7193716861499185,0.00143677998137649,5275419.76311393,105508.3952622786,0.0021920685532803947,984.6545253221258,7463304.680447668,149266.09360895338,19.16719605635339,0.3833439211270679,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,24.0,1.314033753783328,0.3025568649626901,0.7251834681630185,0.0,0.0,0.0,0.0,17.0,1.3375062513765865,0.3075597554483538,0.7128926744286463,0.0001644536,9.615256e-13,0.003566631,0.0196208,1.0,0.003573512,0.0193591,0.003497254,0.02045468,0.9331697594879,0.005143744,2.537129e-12,0.003518805,0.01983529,1.0,0.003406443,0.02161247,0.003497253,0.02045468,1.0752077677743082
6,12,0.7331,37.1,0.315,309.2769976,2558.120474,5209.330218,8076.72769,161.5345538,-1,1.0,0.0,0.0,8076.72769,161.5345538,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.30547585552548046,1.3488243150042059,1.0085111840870704,0.41809999999999997,0.73,2.894010933453939,0.12408473965095171,0.22330973965095172,0.47255659941529937,1.3473834728780483,0.711592540807474,0.001466258957471347,5508391.030687246,110167.82061374492,0.0021920685532803947,1051.3706229877353,8491634.223137591,169832.68446275184,21.80814330414761,0.43616286608295224,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,26.0,1.3569869411174151,0.3197460543538738,0.7083081753457383,0.0,0.0,0.0,0.0,17.0,1.3375062513765865,0.3075597554483538,0.7128926744286463,0.0001644536,9.615256e-13,0.00342645,0.02150197,1.0,0.003332109,0.02320181,0.003367754,0.02238065,1.0460726954595514,0.005143744,2.537129e-12,0.003434931,0.02173655,1.0,0.003406443,0.02161247,0.003367754,0.02238065,0.9652878034499547
6,12,0.7331,37.1,0.325,233.9666929,2503.89844,5901.129568,8638.994701,172.77989402,-1,1.0,0.0,0.0,8638.994701,172.77989402,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.31547585552548046,1.3705450496433575,1.0085111840870704,0.40809999999999996,0.73,2.894010933453939,0.1211169152153872,0.22674191521538722,0.4761742487948999,1.3691167573136127,0.7034268830561142,0.00149224212193746,5789271.441945036,115785.42883890073,0.0021920685532803947,1124.6537850679565,9715878.089661669,194317.56179323338,24.95223606401168,0.4990447212802336,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,27.0,1.3764800374144284,0.32746987966175356,0.699690258661228,0.0,0.0,0.0,0.0,18.0,1.4004013777211453,0.3410761874167461,0.6927433778810946,0.0001644536,9.615256e-13,0.003369025,0.02335205,1.0,0.003267438,0.02492379,0.003306943,0.02425108,1.040349113908876,0.005143744,2.537129e-12,0.003316085,0.02363012,1.0,0.003238125,0.02659997,0.003306943,0.02425108,1.1362734161265826
6,12,0.7331,37.1,0.335,176.4538985,2283.627456,6528.425146,8988.5065,179.77013,-1,1.0,0.0,0.0,8988.5065,179.77013,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.3254758555254805,1.3922657842825092,1.0085111840870704,0.39809999999999995,0.73,2.894010933453939,0.1181490907798227,0.23037409077982274,0.47997301047019586,1.3908500417491774,0.694866234212083,0.0015148693001566607,5933519.478591619,118670.38957183238,0.0021920685532803947,1205.1846102159075,10832809.70262565,216656.19405251302,27.820730400482415,0.5564146080096483,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,28.0,1.4144773659201646,0.34239181404002206,0.6808354879402936,0.0,0.0,0.0,0.0,18.0,1.4004013777211453,0.3410761874167461,0.6927433778810946,0.0001644536,9.615256e-13,0.00327533,0.02513613,1.0,0.003095828,0.02801228,0.003224638,0.02601599,1.1325062795204424,0.005143744,2.537129e-12,0.003230596,0.02543026,1.0,0.003238125,0.02659997,0.003224638,0.02601599,1.030150202226611
6,12,0.7331,37.1,0.345,132.5358308,2044.429954,7063.006007,9239.971793,184.79943586000002,-1,1.0,0.0,0.0,9239.971793,184.79943586000002,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.3354758555254804,1.413986518921661,1.0085111840870704,0.3881,0.73,2.894010933453939,0.11518126634425822,0.2342062663442582,0.4839486195292411,1.4125833261847418,0.6859023125354685,0.0015342890774485071,6022314.783317036,120446.29566634071,0.0021920685532803947,1293.7234751517478,11953968.418344088,239079.36836688174,30.70008074655132,0.6140016149310263,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,28.0,1.4144773659201646,0.34239181404002206,0.6808354879402936,0.0,0.0,0.0,0.0,18.0,1.4004013777211453,0.3410761874167461,0.6927433778810946,0.0001644536,9.615256e-13,0.003209653,0.02677321,1.0,0.003095828,0.02801228,0.003166038,0.02760139,1.0340246636429575,0.005143744,2.537129e-12,0.003193346,0.02707036,1.0,0.003238125,0.02659997,0.003166038,0.02760139,0.9405693686839011
6,12,0.7331,37.1,0.365,73.60658667,1556.555561,7814.167929,9444.330077,188.88660154000002,-1,1.0,0.0,0.0,9444.330077,188.88660154000002,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.35547585552548044,1.4574279881999643,1.0085111840870704,0.3681,0.73,2.894010933453939,0.10924561747312922,0.2424706174731292,0.49241305575007777,1.456049895055871,0.666732721747642,0.0015641331715880575,6038060.088842189,120761.20177684378,0.0021920685532803947,1498.3312152654642,14150734.561639585,283014.6912327917,36.34179700514288,0.7268359401028576,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,29.0,1.4698112143782396,0.3638161729748156,0.6473185235730401,0.0,0.0,0.0,0.0,19.0,1.461606334444671,0.3736919382288902,0.6723647726647073,0.0001644536,9.615256e-13,0.003128899,0.02941254,1.0,0.002907379,0.03121842,0.003105388,0.0300428,1.1195679459356969,0.005143744,2.537129e-12,0.003099734,0.02970002,1.0,0.003210798,0.02967177,0.003105388,0.0300428,0.9674949337887574
6,12,0.7331,37.1,0.375,54.3406031,1330.195474,8025.11342,9409.649497,188.19298994000002,-1,1.0,0.0,0.0,9409.649497,188.19298994000002,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.36547585552548045,1.479148722839116,1.0085111840870704,0.3581,0.73,2.894010933453939,0.1062777930375647,0.24690279303756468,0.4968931404613719,1.4777831794914353,0.6565118000379268,0.0015748817044500163,5974829.392208896,119496.58784417792,0.0021920685532803947,1616.424244247303,15209985.576820241,304199.71153640485,39.062156517471024,0.7812431303494206,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,29.0,1.4698112143782396,0.3638161729748156,0.6473185235730401,0.0,0.0,0.0,0.0,19.0,1.461606334444671,0.3736919382288902,0.6723647726647073,0.0001644536,9.615256e-13,0.003118516,0.03034242,1.0,0.002907379,0.03121842,0.003078803,0.03084326,1.047448823099406,0.005143744,2.537129e-12,0.003070992,0.03061043,1.0,0.003210798,0.02967177,0.003078803,0.03084326,0.9051718865572781
6,12,0.7331,37.1,0.385,39.82440296,1128.827388,8132.507226,9301.159017,186.02318034,-1,1.0,0.0,0.0,9301.159017,186.02318034,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.37547585552548046,1.5008694574782677,1.0085111840870704,0.34809999999999997,0.73,2.894010933453939,0.10330996860200022,0.2515349686020002,0.5015326196789199,1.4995164639269998,0.6458571795131559,0.001583067977883578,5875400.896829981,117508.01793659964,0.0021920685532803947,1746.6047617845052,16245448.629207088,324908.97258414177,41.72142398462987,0.8344284796925975,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,30.0,1.5188341249252661,0.3825067412609212,0.6095120143837538,0.0,0.0,0.0,0.0,20.0,1.512054839430019,0.40057564104531357,0.6551565984114054,0.0001644536,9.615256e-13,0.003096794,0.03099801,1.0,0.002762562,0.03229026,0.003059173,0.03134859,1.1861848794513081,0.005143744,2.537129e-12,0.003049402,0.03123066,1.0,0.003244985,0.03058755,0.003059173,0.03134859,0.9434775300719097
6,12,0.7331,37.1,0.395,28.94601516,959.5667679,8146.594421,9135.107204,182.70214408,-1,1.0,0.0,0.0,9135.107204,182.70214408,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.38547585552548047,1.5225901921174194,1.0085111840870704,0.33809999999999996,0.73,2.894010933453939,0.1003421441664357,0.25636714416643575,0.5063271118224223,1.5212497483625644,0.6347621267917585,0.001588857777831235,5749480.747401617,114989.61494803234,0.0021920685532803947,1890.2308710212833,17267461.64708972,345349.23294179444,44.346149186753976,0.8869229837350797,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,30.0,1.5188341249252661,0.3825067412609212,0.6095120143837538,0.0,0.0,0.0,0.0,20.0,1.512054839430019,0.40057564104531357,0.6551565984114054,0.0001644536,9.615256e-13,0.003081185,0.03137529,1.0,0.002762562,0.03229026,0.003044781,0.03156845,1.1266412268859631,0.005143744,2.537129e-12,0.003033145,0.03156414,1.0,0.003244985,0.03058755,0.003044781,0.03156845,0.8961172077250276
6,12,0.7331,37.1,0.405,20.84261897,825.1453029,8079.885361,8925.873283,178.51746566000003,-1,1.0,0.0,0.0,8925.873283,178.51746566000003,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.3954758555254805,1.544310926756571,1.0085111840870704,0.32809999999999995,0.73,2.894010933453939,0.09737431973087121,0.26139931973087127,0.511272255976081,1.5429830327981289,0.6232203424103272,0.0015924158866193936,5605240.036853131,112104.80073706263,0.0021920685532803947,2048.837533291486,18287664.1996141,365753.28399228206,46.96622476703352,0.9393244953406706,"[0.428,0.523]",0.475,"[0.070,0.100]",0.093,0.0,0.0,0.0,0.0,31.0,1.655192227179217,0.4331558997900026,0.42787253456035007,0.0,0.0,0.0,0.0,17.0,1.5670691654275077,0.415504305728987,0.6085376249103828,0.0001644536,9.615256e-13,0.003070399,0.03148898,1.0,0.004112481,0.02779671,0.003035231,0.03152533,1.9064989817737743,0.009900021,3.568453e-12,0.003021569,0.03162778,1.0,0.003017492,0.03124316,0.00303523,0.03152533,1.0509283605139363
6,12,0.7331,37.1,0.415,14.84622246,723.9553535,7946.140501,8684.942077,173.69884154,-1,1.0,0.0,0.0,8684.942077,173.69884154,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.40547585552548043,1.5660316613957226,1.0085111840870704,0.3181,0.73,2.894010933453939,0.09440649529530672,0.2666314952953067,0.5163637238374775,1.5647163172336933,0.6112260055960832,0.0015939049378708256,5448845.706320192,108976.91412640382,0.0021920685532803947,2224.1641565084874,19316736.869015776,386334.7373803155,49.60908050657352,0.9921816101314704,"[0.428,0.523]",0.475,"[0.070,0.100]",0.093,0.0,0.0,0.0,0.0,31.0,1.655192227179217,0.4331558997900026,0.42787253456035007,0.0,0.0,0.0,0.0,17.0,1.5670691654275077,0.415504305728987,0.6085376249103828,0.0001644536,9.615256e-13,0.003059268,0.03136567,1.0,0.004112481,0.02779671,0.003031296,0.03125163,1.8327630429412398,0.009900021,3.568453e-12,0.003015125,0.03144942,1.0,0.003017492,0.03124316,0.003031296,0.03125163,1.0102825394548494
6,12,0.7331,37.1,0.425,10.44143583,651.4032369,7758.993323,8420.837996,168.41675992,-1,1.0,0.0,0.0,8420.837996,168.41675992,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.41547585552548044,1.5877523960348743,1.0085111840870704,0.3081,0.73,2.894010933453939,0.09143867085974222,0.2720636708597422,0.521597230494701,1.586449601669258,0.5987738201882714,0.0015934844196645716,5284543.665492874,105690.87330985747,0.0021920685532803947,2418.1874880831165,20363165.081102107,407263.3016220421,52.29650860427715,1.045930172085543,"[0.428,0.523]",0.475,"[0.070,0.100]",0.093,0.0,0.0,0.0,0.0,31.0,1.655192227179217,0.4331558997900026,0.42787253456035007,0.0,0.0,0.0,0.0,17.0,1.5670691654275077,0.415504305728987,0.6085376249103828,0.0001644536,9.615256e-13,0.003059291,0.03103532,1.0,0.004112481,0.02779671,0.003034857,0.03078639,1.7699125203721058,0.009900021,3.568453e-12,0.003015335,0.03106473,1.0,0.003017492,0.03124316,0.003034857,0.03078639,0.9756371521028059
6,12,0.7331,37.1,0.435,7.232246393,601.4466398,7531.740454,8140.41934,162.80838680000002,-1,1.0,0.0,0.0,8140.41934,162.80838680000002,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.42547585552548045,1.609473130674026,1.0085111840870704,0.2981,0.73,2.894010933453939,0.08847084642417771,0.2776958464241777,0.5269685440556938,1.6081828861048224,0.5858590615185515,0.0015913098222150382,5115546.467669551,102310.92935339104,0.0021920685532803947,2633.161053846767,21435035.168069005,428700.70336138015,55.04927631020481,1.1009855262040964,"[0.523,0.609]",0.57,"[0.070,0.100]",0.093,0.0,0.0,0.0,0.0,27.0,1.7514041438173966,0.5026656329116853,0.4967566398760348,0.0,0.0,0.0,0.0,18.0,1.6352658058791325,0.4518458824617848,0.5815255859649234,4.270174e-06,2.643746e-13,0.003066304,0.03053715,1.0,0.00375291,0.02518574,0.00304887,0.03017203,1.1907252846394563,0.009900021,3.568453e-12,0.003024767,0.03051407,1.0,0.003159634,0.02913431,0.00304887,0.03017203,0.9846419237774994
6,12,0.7331,37.1,0.445,4.915755753,567.8706786,7276.111037,7848.897472,156.97794944,-1,1.0,0.0,0.0,7848.897472,156.97794944,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.43547585552548046,1.6311938653131777,1.0085111840870704,0.28809999999999997,0.73,2.894010933453939,0.08550302198861322,0.2835280219886132,0.5324734941653089,1.6299161705403868,0.5724776240339232,0.001587531924027514,4944087.96018893,98881.75920377861,0.0021920685532803947,2871.662729427563,22539386.33744062,450787.7267488124,57.88546165767735,1.157709233153547,"[0.523,0.609]",0.57,"[0.070,0.100]",0.093,0.0,0.0,0.0,0.0,27.0,1.7514041438173966,0.5026656329116853,0.4967566398760348,0.0,0.0,0.0,0.0,18.0,1.6352658058791325,0.4518458824617848,0.5815255859649234,4.270174e-06,2.643746e-13,0.003083054,0.02991081,1.0,0.00375291,0.02518574,0.003076003,0.02945182,1.1565215661359955,0.009900021,3.568453e-12,0.003047051,0.02983951,1.0,0.003159634,0.02913431,0.003076003,0.02945182,0.9563579731282198
6,12,0.7331,37.1,0.455,3.261420034,545.1858898,7000.289103,7548.736413,150.97472826,-1,1.0,0.0,0.0,7548.736413,150.97472826,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.44547585552548047,1.6529145999523294,1.0085111840870704,0.27809999999999996,0.73,2.894010933453939,0.08253519755304872,0.28956019755304874,0.5381079794549127,1.6516494549759515,0.5586260694186714,0.001582296208699421,4770747.962042287,95414.95924084574,0.0021920685532803947,3136.6524872119385,23677762.845143776,473555.25690287555,60.80903059172554,1.2161806118345109,"[0.523,0.609]",0.57,"[0.070,0.100]",0.093,0.0,0.0,0.0,0.0,27.0,1.7514041438173966,0.5026656329116853,0.4967566398760348,0.0,0.0,0.0,0.0,18.0,1.6352658058791325,0.4518458824617848,0.5815255859649234,4.270174e-06,2.643746e-13,0.003111806,0.02919586,1.0,0.00375291,0.02518574,0.00312303,0.0286664,1.1245566513940195,0.009900021,3.568453e-12,0.003085357,0.0290826,1.0,0.003159634,0.02913431,0.00312303,0.0286664,0.929925347945113
6,12,0.7331,37.1,0.465,2.09468047,529.1079147,6714.396772,7245.599367,144.91198734,-1,1.0,0.0,0.0,7245.599367,144.91198734,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.4554758555254805,1.674635334591481,1.0085111840870704,0.26809999999999995,0.73,2.894010933453939,0.07956737311748421,0.29579237311748424,0.5438679739766668,1.673382739411516,0.5443016749445629,0.0015757424032348606,4598213.103947334,91964.26207894667,0.0021920685532803947,3431.5429720950883,24863585.58644547,497271.7117289094,63.85445054224117,1.2770890108448234,"[0.523,0.609]",0.57,"[0.070,0.100]",0.093,0.0,0.0,0.0,0.0,27.0,1.7514041438173966,0.5026656329116853,0.4967566398760348,0.0,0.0,0.0,0.0,19.0,1.7250557775167645,0.49969441462546854,0.5464869425412245,4.270174e-06,2.643746e-13,0.003158388,0.02842894,1.0,0.00375291,0.02518574,0.003196562,0.0278537,1.09339276659437,0.009900021,3.568453e-12,0.003148138,0.02828151,1.0,0.003494338,0.02590532,0.003196562,0.0278537,0.9275994856246044
6,12,0.7331,37.1,0.475,1.284102517,516.6535668,6424.74423,6942.6819,138.853638,-1,1.0,0.0,0.0,6942.6819,138.853638,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.46547585552548043,1.6963560692306328,1.0085111840870704,0.2581,0.73,2.894010933453939,0.07659954868191973,0.3022245486819197,0.5497495326800376,1.6951160238470804,0.5295024817514349,0.0015680041278741908,4427719.147278321,88554.38294556642,0.0021920685532803947,3760.2863821149913,26106472.20392623,522129.44407852466,67.04642145768324,1.340928429153665,"[0.523,0.609]",0.57,"[0.070,0.100]",0.093,0.0,0.0,0.0,0.0,27.0,1.7514041438173966,0.5026656329116853,0.4967566398760348,0.0,0.0,0.0,0.0,19.0,1.7250557775167645,0.49969441462546854,0.5464869425412245,4.270174e-06,2.643746e-13,0.003228501,0.02764379,1.0,0.00375291,0.02518574,0.003304172,0.0270472,1.0617651010663722,0.009900021,3.568453e-12,0.003242083,0.02747131,1.0,0.003494338,0.02590532,0.003304172,0.0270472,0.9007675848002947
6,12,0.7331,37.1,0.485,0.731313125,505.9658775,6136.270936,6642.968127,132.85936254,-1,1.0,0.0,0.0,6642.968127,132.85936254,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.47547585552548044,1.7180768038697845,1.0085111840870704,0.2481,0.73,2.894010933453939,0.07363172424635522,0.30885672424635524,0.5557487959918179,1.716849308282645,0.514227342733761,0.0015592086469546763,4260474.144993054,85209.48289986108,0.0021920685532803947,4127.482251558653,27418733.041862328,548374.6608372466,70.41655866026721,1.4083311732053443,"[0.523,0.609]",0.57,"[0.070,0.100]",0.093,0.0,0.0,0.0,0.0,27.0,1.7514041438173966,0.5026656329116853,0.4967566398760348,0.0,0.0,0.0,0.0,19.0,1.7250557775167645,0.49969441462546854,0.5464869425412245,4.270174e-06,2.643746e-13,0.003328245,0.02687005,1.0,0.00375291,0.02518574,0.003455606,0.02627545,1.028586715199183,0.009900021,3.568453e-12,0.003376203,0.02668227,1.0,0.003494338,0.02590532,0.003455606,0.02627545,0.8726201023909138
6,12,0.7331,37.1,0.495,0.363161491,496.014121,5851.801783,6348.179065,126.9635813,-1,1.0,0.0,0.0,6348.179065,126.9635813,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.48547585552548045,1.7397975385089361,1.0085111840870704,0.23809999999999998,0.73,2.894010933453939,0.07066389981079073,0.31568889981079074,0.5618619935631798,1.7385825927182095,0.4984759696832484,0.0015494767101553006,4096982.56410949,81939.65128218979,0.0021920685532803947,4538.5122796387695,28811288.639848262,576225.7727969652,73.99290818756104,1.4798581637512207,"[0.523,0.609]",0.57,"[0.070,0.100]",0.093,0.0,0.0,0.0,0.0,27.0,1.7514041438173966,0.5026656329116853,0.4967566398760348,0.0,0.0,0.0,0.0,19.0,1.7250557775167645,0.49969441462546854,0.5464869425412245,4.270174e-06,2.643746e-13,0.00346531,0.02613284,1.0,0.00375291,0.02518574,0.003663181,0.02556203,0.9929739596541239,0.009900021,3.568453e-12,0.003561919,0.02593982,1.0,0.003494338,0.02590532,0.003663181,0.02556203,0.8424073785330773
6,12,0.7331,37.1,0.505,0.125639132,486.2926187,5574.294033,6060.712291,121.21424582,-1,1.0,0.0,0.0,6060.712291,121.21424582,0.0031,0.6475171524898963,0.10120803558738574,0.8987919644126143,0.11260451761329224,0.49547585552548046,1.7615182731480878,1.0085111840870704,0.22809999999999997,0.73,2.894010933453939,0.06769607537522622,0.3227210753752262,0.5680854472482342,1.760315877153774,0.4822489793134403,0.0015389224735816508,3938283.0487194364,78765.66097438874,0.0021920685532803947,4999.710503254667,30301806.898517355,606036.1379703471,77.8208445927744,1.5564168918554881,"[0.523,0.609]",0.57,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,27.0,1.7514041438173966,0.5026656329116853,0.4967566398760348,0.0,0.0,0.0,0.0,15.0,1.9113241886199308,0.5792386470094156,0.38842154703423926,4.270174e-06,2.643746e-13,0.003649185,0.02545285,1.0,0.00375291,0.02518574,0.003942502,0.02492622,0.954258527412169,0.01555881,2.68833e-11,0.003813726,0.02526474,1.0,0.007990997,0.02334591,0.003942503,0.02492622,1.3816083826075092
