qvcenter,Q2center,bin,nu,Ex,W2,RL,RLerr,RT,RTerr,Chi2,num_points
0.1,,Exbin,0.012699201287105666,0.0122591049523162,0.8943481276208435,0.02184466660759349,0.009769090198459727,8.059426078989883e-05,9.43786106562641e-05,3.8875570944886695,6
0.1,,Exbin,0.017441811673757357,0.0170081095061666,0.9033908012526055,0.0014211648220513557,0.005190906013530574,0.0031569519630608315,0.0005098006963816095,10.13803364972014,5
0.1,,Exbin,0.022594238753706364,0.0221697638252964,0.9132658505101722,0.031033256047981697,0.007404049778373712,0.010937358650155915,0.0008748883720308258,5.952842388925271,6
0.1,,Exbin,0.0275130024635466,0.0270995521937187,0.9227426025545177,0.028317534405631166,0.009276612885122907,0.014090642001176804,0.0025373075899408483,0.009515519479658658,5
0.1,,Exbin,0.01729353278414436,0.0168596002286724,0.9031073985771113,0.014746562198921311,0.004868629437712434,0.002274557341033131,0.0005230226256878848,24.58697393624982,5
0.1,,Exbin,0.022193764169978536,0.021768486925754,0.9124964050751492,0.03603505825537303,0.005837307851618864,0.006945955462002291,0.0009547491361232722,12.384014860604676,5
0.1,,Exbin,0.027295596041900794,0.0268816127689401,0.9223227136623273,0.031377536060859974,0.0045945216200341575,0.014029421759065016,0.001532228554885015,0.06283018472911259,5
0.1,,Exbin,0.03163617308771016,0.0312336319122623,0.9307238040396857,0.022722094114796972,0.0038171311204272303,0.005302949305225468,0.0009600715285612812,18.003698579264068,5
0.1,,Exbin,0.038348272874060285,0.037966743758487,0.9437891106301498,0.01757370725438103,0.002919645873861876,0.0030286151964861283,0.0008030437158450936,1.1278750433041858,5
0.1,,Exbin,0.042130966043595564,0.0417630543116429,0.9511919366340117,0.013652522916423309,0.002566736480766817,0.0011906921360229634,0.0007801897669643015,0.25915641553929897,5
0.1,,Exbin,0.05598622353586613,0.0556791208789955,0.9785514035861435,0.0033461451804950282,0.0011903161720984684,0.0016536073587868454,0.0004517925419746031,0.706832241361696,6
0.148,,W2bin,0.03172407343008399,0.030789303445655627,0.9189903224629278,0.03287286285421394,0.0009271437569864199,0.012112193377022159,0.0002890303750338666,18.152748444163322,21
0.148,,W2bin,0.033574011578514584,0.032644644984521236,0.9225826139140896,0.029831557311386998,0.0008302442854880024,0.012726403656142771,0.00029423710202668873,31.548474300023923,21
0.148,,W2bin,0.03464050017563414,0.03371438776251151,0.9246566788240036,0.02898714405337763,0.0009229626249064257,0.012431739232799697,0.0002685797827350974,38.27895507954826,21
0.148,,W2bin,0.035727070366509794,0.03480437805524127,0.926772137073966,0.027012731012081966,0.0008121100135797892,0.012987630486615517,0.0002794548181105926,9.926207879476415,20
0.148,,W2bin,0.03695741763894467,0.03603872549486123,0.9291703674882305,0.028361786042661305,0.000831061703287358,0.012302635186253083,0.00026493084200168986,26.53098223238799,21
0.148,,W2bin,0.038124101731442206,0.03720932786337065,0.9314473002695604,0.027191469208083158,0.0008650850175263927,0.012619624248575104,0.00026089035437363396,30.648794778654306,22
0.148,,W2bin,0.03911341488686304,0.038202059008748235,0.9333802040053952,0.02680004991713194,0.0008321833474179595,0.011453400733946248,0.0002497734669048778,35.99903097490693,21
0.148,,W2bin,0.040128302330006194,0.03922054378333674,0.9353651084010522,0.025625918379666792,0.0007724764305178399,0.01218225135773131,0.0002691784427848784,27.8294168898722,19
0.148,,W2bin,0.041380100249336804,0.04047690569917711,0.9378161968281372,0.02399418991636358,0.0007410157661200769,0.012567228688681363,0.00025280895375073603,77.44126004355284,21
0.148,,W2bin,0.05432681298881337,0.05347904418092345,0.9633503887454272,0.019797710461590422,0.0012994720013673497,0.007584837279350095,0.00026676730057592553,106.0132268719604,21
0.167,,W2bin,0.036055611776628305,0.03486625929290265,0.9214272437265716,0.034965476162943224,0.0005506775775670267,0.013054794521908575,0.00045365015873991503,1.167169012776893,15
