qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.30529,0.093,0.01325,0.01414,0.0443,0.347,0.0,0.0,0.0,0.0,0.0,0.0,1.95e-11,0.0369
0.3053,0.093,0.0135,0.01439,0.0508,0.329,0.0,0.0,0.0,0.0,0.0,0.0,3.42e-11,0.0435
0.30531,0.093,0.01375,0.01464,0.0577,0.312,0.0,0.0,0.0,0.0,0.0,0.0,6.03e-11,0.0509
0.30532,0.093,0.014,0.01489,0.0651,0.296,0.0,0.0,0.0,0.0,0.0,0.0,1.06e-10,0.0589
0.30533,0.093,0.01425,0.01514,0.0729,0.282,0.0,0.0,0.0,0.0,0.0,0.0,1.88e-10,0.0675
0.30535,0.093,0.0145,0.01539,0.081,0.27,0.0,0.0,0.0,0.0,0.0,0.0,3.31e-10,0.0765
0.30536,0.093,0.01475,0.01564,0.0894,0.259,0.0,0.0,0.0,0.0,0.0,0.0,5.8e-10,0.0859
0.30537,0.093,0.015,0.01589,0.098,0.249,0.0,0.0,0.0,0.0,0.0,0.0,1.01e-09,0.0956
0.30539,0.093,0.01525,0.01614,0.107,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.76e-09,0.105
0.3054,0.093,0.0155,0.01639,0.116,0.231,0.0,0.0,0.0,0.0,0.0,0.0,3.05e-09,0.115
0.30541,0.093,0.01575,0.01664,0.124,0.224,0.0,0.0,0.0,0.0,0.0,0.0,5.22e-09,0.124
0.30543,0.093,0.016,0.01689,0.133,0.217,0.0,0.0,0.0,0.0,0.0,0.0,8.89e-09,0.132
0.30544,0.093,0.01625,0.01714,0.141,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-08,0.14
0.30545,0.093,0.0165,0.01739,0.149,0.204,0.0,0.0,0.0,0.0,2.36e-05,0.0,2.51e-08,0.147
0.30547,0.093,0.01675,0.01764,0.157,0.198,0.0,0.0,0.0,0.0,0.000381,0.0,4.17e-08,0.153
0.30548,0.093,0.017,0.01789,0.164,0.192,0.0,0.0,0.0,0.0,0.000559,0.0,6.86e-08,0.158
0.3055,0.093,0.01725,0.01814,0.171,0.187,0.0,0.0,0.0,0.0,0.000713,0.0,1.12e-07,0.161
0.30551,0.093,0.0175,0.01839,0.177,0.181,0.0,0.0,0.0,0.0,0.000857,0.0,1.8e-07,0.163
0.30553,0.093,0.01775,0.01864,0.182,0.176,0.0,0.0,0.0,0.0,0.000999,0.0,2.88e-07,0.164
0.30554,0.093,0.018,0.01889,0.186,0.171,0.0,0.0,0.0,0.0,0.00114,0.0,4.57e-07,0.164
0.30556,0.093,0.01825,0.01914,0.189,0.166,0.0,0.0,0.0,0.0,0.00129,0.0,7.16e-07,0.163
0.30557,0.093,0.0185,0.01939,0.191,0.161,0.0,0.0,0.0,0.0,0.00143,0.0,1.11e-06,0.16
0.30559,0.093,0.01875,0.01964,0.192,0.157,0.0,0.0,0.0,0.0,0.00159,0.0,1.71e-06,0.157
0.30561,0.093,0.019,0.01989,0.192,0.153,0.0,0.0,0.0,0.0,0.00174,0.0,2.6e-06,0.154
0.30562,0.093,0.01925,0.02014,0.19,0.149,0.0,0.0,0.0,0.0,0.0019,0.0,3.93e-06,0.15
0.30564,0.093,0.0195,0.02039,0.188,0.146,0.0,0.0,0.0,0.0,0.00207,0.0,5.86e-06,0.145
0.30566,0.093,0.01975,0.02064,0.184,0.143,0.0,0.0,0.0,0.0,0.00224,0.0,8.66e-06,0.141
0.30567,0.093,0.02,0.02089,0.1789732,0.1399697,0.0,0.0,0.0,0.0,0.00242,0.0,1.27e-05,0.137
0.30569,0.093,0.02025,0.02114,0.17243899999999998,0.13836500000000002,0.0,0.0,0.0,0.0,0.00261,0.0,1.84e-05,0.133
0.30571,0.093,0.0205,0.02139,0.166003,0.13587000000000002,0.0,0.0,0.0,0.0,0.0028,0.0,2.64e-05,0.129
0.30573,0.093,0.02075,0.02164,0.15853,0.13434000000000001,0.0,0.0,0.0,0.0,0.00299,0.0,3.74e-05,0.125
0.30574,0.093,0.021,0.02189,0.15001,0.13275,0.0,0.0,0.0,0.0,0.0032,0.0,5.27e-05,0.122
0.30576,0.093,0.02125,0.02214,0.14046,0.13112000000000001,0.0,0.0,0.0,0.0,0.00341,0.0,7.34e-05,0.119
0.30578,0.093,0.0215,0.02239,0.13186,0.13045,0.0,0.0,0.0,0.0,0.00362,0.0,0.000101,0.117
0.3058,0.093,0.02175,0.02264,0.12223,0.12973,0.0,0.0,0.0,0.0,0.00384,0.0,0.000138,0.115
0.30582,0.093,0.022,0.02289,0.11256000000000001,0.12898,0.0,0.0,0.0,0.0,0.00407,0.0,0.000187,0.112
0.30584,0.093,0.02225,0.02314,0.10287,0.12819,0.0,0.0,0.0,0.0,0.0043,0.0,0.00025,0.11
0.30585,0.093,0.0225,0.02339,0.09373999999999999,0.12736,0.0,0.0,0.0,0.0,0.00454,0.0,0.000332,0.108
0.30587,0.093,0.02275,0.02364,0.08488,0.1275,0.0,0.0,0.0,0.0,0.00479,0.0,0.000436,0.106
