qv,q2,ex,nu,W2,RLTOT,RTTOT
1.32322,1.75,0.01325,0.03002,-0.8133098665509999,-4493.068397608006,778.6740902453056
1.32322,1.75,0.0135,0.03027,-0.812840730051,-4486.855785849472,777.7078680526155
1.32323,1.75,0.01375,0.03052,-0.812371593551,-4480.650594928097,776.742721433572
1.32323,1.75,0.014,0.03077,-0.811902457051,-4474.452817359609,775.7786493391104
1.32324,1.75,0.01425,0.03102,-0.8114333205509999,-4468.262445665915,774.8156507210293
1.32325,1.75,0.0145,0.03127,-0.810964184051,-4462.079472375108,773.8537245319907
1.32325,1.75,0.01475,0.03152,-0.810495047551,-4455.903890021448,772.8928697255187
1.32326,1.75,0.015,0.03177,-0.810025911051,-4449.735691145374,771.933085256
1.32326,1.75,0.01525,0.03202,-0.809556774551,-4443.574868293491,770.9743700786828
1.32327,1.75,0.0155,0.03227,-0.8090876380509999,-4437.421414018569,770.0167231496761
1.32328,1.75,0.01575,0.03252,-0.808618501551,-4431.275320879534,769.0601434259489
1.32328,1.75,0.016,0.03277,-0.808149365051,-4425.136581441469,768.1046298653304
1.32329,1.75,0.01625,0.03302,-0.807680228551,-4419.005188275614,767.1501814265085
1.32329,1.75,0.0165,0.03327,-0.807211092051,-4412.881133959349,766.1967970690305
1.3233,1.75,0.01675,0.03352,-0.8067419555509999,-4406.764411076205,765.2444757533009
1.32331,1.75,0.017,0.03377,-0.806272819051,-4400.655012215851,764.2932164405826
1.32331,1.75,0.01725,0.03402,-0.805803682551,-4394.552929974084,763.3430180929945
1.32332,1.75,0.0175,0.03427,-0.805334546051,-4388.458156952844,762.3938796735123
1.32333,1.75,0.01775,0.03452,-0.8048654095509999,-4382.370685760195,761.4458001459677
1.32333,1.75,0.018,0.03477,-0.8043962730509999,-4376.290509010323,760.4987784750474
1.32334,1.75,0.01825,0.03502,-0.803927136551,-4370.217619323536,759.5528136262928
1.32335,1.75,0.0185,0.03527,-0.803458000051,-4364.152009326256,758.6079045660994
1.32335,1.75,0.01875,0.03552,-0.802988863551,-4358.093671651019,757.6640502617158
1.32336,1.75,0.019,0.03577,-0.8025197270509999,-4352.042598936466,756.7212496812444
1.32337,1.75,0.01925,0.03602,-0.8020505905509999,-4345.998783827347,755.7795017936395
1.32337,1.75,0.0195,0.03627,-0.801581454051,-4339.9622189745105,754.8388055687075
1.32338,1.75,0.01975,0.03652,-0.801112317551,-4333.932897034895,753.8991599771055
1.32339,1.75,0.02,0.03677,-0.800643181051,-4327.9108106715385,752.9605639903416
1.32339,1.75,0.02025,0.03702,-0.8001740445509999,-4321.895952553566,752.0230165807743
1.3234,1.75,0.0205,0.03727,-0.7997049080509999,-4315.88831535618,751.0865167216118
1.32341,1.75,0.02075,0.03752,-0.799235771551,-4309.887891760676,750.1510633869109
1.32341,1.75,0.021,0.03777,-0.798766635051,-4303.894674454411,749.2166555515765
1.32342,1.75,0.02125,0.03802,-0.798297498551,-4297.908656130826,748.2832921913623
1.32343,1.75,0.0215,0.03827,-0.7978283620509999,-4291.929829489422,747.3509722828687
1.32344,1.75,0.02175,0.03852,-0.797359225551,-4285.958187235774,746.4196948035433
