qv,q2,ex,nu,W2,RLTOT,RTTOT
1.5008,2.25,0.0275,0.04907,-1.277561665251,9028.508019792956,16708.943363966227
1.50081,2.25,0.02775,0.04932,-1.277092528751,9017.248378618038,16689.19596832338
1.50082,2.25,0.028,0.04957,-1.276623392251,9006.000857046749,16669.468800378512
1.50083,2.25,0.02825,0.04982,-1.276154255751,8994.765444051493,16649.761842535845
1.50084,2.25,0.0285,0.05007,-1.275685119251,8983.542128612935,16630.075077212252
1.50084,2.25,0.02875,0.05032,-1.275215982751,8972.330899719978,16610.408486837237
1.50085,2.25,0.029,0.05057,-1.2747468462509999,8961.131746369761,16590.762053852926
1.50086,2.25,0.02925,0.05082,-1.2742777097509999,8949.944657567661,16571.135760714067
1.50087,2.25,0.0295,0.05107,-1.2738085732509998,8938.769622327272,16551.529589888025
1.50088,2.25,0.02975,0.05132,-1.273339436751,8927.60662967042,16531.943523854767
1.50089,2.25,0.03,0.05157,-1.272870300251,8916.455668627135,16512.37754510684
1.50089,2.25,0.03025,0.05182,-1.272401163751,8905.31672823567,16492.8316361494
1.5009,2.25,0.0305,0.05207,-1.271932027251,8894.189797542485,16473.305779500195
1.50091,2.25,0.03075,0.05232,-1.271462890751,8883.074865602239,16453.799957689524
1.50092,2.25,0.031,0.05257,-1.270993754251,8871.971921477794,16434.31415326028
1.50093,2.25,0.03125,0.05282,-1.2705246177510001,8860.880954240201,16414.848348767904
1.50094,2.25,0.0315,0.05307,-1.270055481251,8849.801952968699,16395.402526780374
1.50095,2.25,0.03175,0.05332,-1.269586344751,8838.734906750708,16375.976669878253
1.50096,2.25,0.032,0.05357,-1.269117208251,8827.679804681831,16356.570760654615
1.50097,2.25,0.03225,0.05382,-1.268648071751,8816.636635865847,16337.184781715085
1.50097,2.25,0.0325,0.05407,-1.268178935251,8805.605389414697,16317.818715677802
1.50098,2.25,0.03275,0.05432,-1.267709798751,8794.586054448491,16298.472545173428
1.50099,2.25,0.033,0.05457,-1.267240662251,8783.578620095495,16279.146252856139
1.501,2.25,0.03325,0.05482,-1.266771525751,8772.58307549213,16259.839821521611
1.50101,2.25,0.0335,0.05507,-1.266302389251,8761.599409782968,16240.55323360002
1.50102,2.25,0.03375,0.05532,-1.265833252751,8750.627612120727,16221.286471845035
1.50103,2.25,0.034,0.05557,-1.2653641162509999,8739.667671666259,16202.039518957794
1.50104,2.25,0.03425,0.05582,-1.2648949797509998,8728.719577588556,16182.812357643928
1.50105,2.25,0.0345,0.05607,-1.2644258432509998,8717.783319064738,16163.60497062553
1.50106,2.25,0.03475,0.05632,-1.2639567067509998,8706.858885280055,16144.417340633154
1.50107,2.25,0.035,0.05657,-1.263487570251,8695.946265427876,16125.249450410822
1.50108,2.25,0.03525,0.05682,-1.263018433751,8685.045448709676,16106.10128271396
1.50109,2.25,0.0355,0.05707,-1.262549297251,8674.156424335051,16086.972820310488
1.50109,2.25,0.03575,0.05732,-1.262080160751,8663.279181521699,16067.864045980727
1.5011,2.25,0.036,0.05757,-1.261611024251,8652.413709495428,16048.774942518436
1.50111,2.25,0.03625,0.05782,-1.2611418877510001,8641.559997490134,16029.705492727799
1.50112,2.25,0.0365,0.05807,-1.260672751251,8630.7180347478,16010.655679428375
1.50113,2.25,0.03675,0.05832,-1.260203614751,8619.88781051851,15991.625485448181
1.50114,2.25,0.037,0.05857,-1.259734478251,8609.069314060416,15972.614893630594
1.50115,2.25,0.03725,0.05882,-1.259265341751,8598.262534639762,15953.623886830395
1.50116,2.25,0.0375,0.05907,-1.258796205251,8587.467461530849,15934.652447914747
1.50117,2.25,0.03775,0.05932,-1.258327068751,8576.684084016055,15915.70055976319
1.50118,2.25,0.038,0.05957,-1.257857932251,8565.912391385822,15896.768205270628
1.50119,2.25,0.03825,0.05982,-1.257388795751,8555.152372938646,15877.855367305337
1.5012,2.25,0.0385,0.06007,-1.256919659251,8544.404017981082,15858.962028816937
1.50121,2.25,0.03875,0.06032,-1.2564505227509999,8533.667315827723,15840.088172744407
1.50122,2.25,0.039,0.06057,-1.2559813862509999,8522.94225580122,15821.233782009054
1.50123,2.25,0.03925,0.06082,-1.2555122497509998,8512.228827232246,15802.39883958453
1.50124,2.25,0.0395,0.06107,-1.2550431132509998,8501.527019459525,15783.583328416811
1.50125,2.25,0.03975,0.06132,-1.254573976751,8490.836821829806,15764.787231504197
1.50126,2.25,0.04,0.06157,-1.254104840251,8480.158223697856,15746.010531817272
1.50127,2.25,0.04025,0.06182,-1.253635703751,8469.491214426462,15727.253212368967
1.50128,2.25,0.0405,0.06207,-1.253166567251,8458.835783386436,15708.51525618449
1.50129,2.25,0.04075,0.06232,-1.252697430751,8448.191919956593,15689.796646271343
1.5013,2.25,0.041,0.06257,-1.252228294251,8437.559613523757,15671.097365689311
1.50131,2.25,0.04125,0.06282,-1.251759157751,8426.938853482756,15652.417397470463
1.50133,2.25,0.0415,0.06307,-1.251290021251,8416.3296292364,15633.756724699124
1.50134,2.25,0.04175,0.06332,-1.250820884751,8405.731930195503,15615.115330431894
1.50135,2.25,0.042,0.06357,-1.250351748251,8395.145745778866,15596.493197767628
1.50136,2.25,0.04225,0.06382,-1.249882611751,8384.571065413265,15577.890309817434
1.50137,2.25,0.0425,0.06407,-1.249413475251,8374.007878533464,15559.306649674649
1.50138,2.25,0.04275,0.06432,-1.248944338751,8363.456174582185,15540.742200484858
1.50139,2.25,0.043,0.06457,-1.248475202251,8352.915943010128,15522.196945365868
1.5014,2.25,0.04325,0.06482,-1.248006065751,8342.387173275953,15503.670867487705
1.50141,2.25,0.0435,0.06507,-1.247536929251,8331.86985484628,15485.163949992611
1.50142,2.25,0.04375,0.06532,-1.2470677927509999,8321.363977195675,15466.676176075047
1.50143,2.25,0.044,0.06557,-1.2465986562509999,8310.869529806663,15448.207528901652
1.50144,2.25,0.04425,0.06582,-1.246129519751,8300.386502169715,15429.757991691282
1.50145,2.25,0.0445,0.06607,-1.245660383251,8289.91488378322,15411.327547634948
1.50147,2.25,0.04475,0.06632,-1.245191246751,8279.454664153522,15392.916179965869
1.50148,2.25,0.045,0.06657,-1.244722110251,8269.00583279489,15374.523871929418
1.50149,2.25,0.04525,0.06682,-1.244252973751,8258.568379229519,15356.150606753145
1.5015,2.25,0.0455,0.06707,-1.243783837251,8248.142292987513,15337.796367716752
1.50151,2.25,0.04575,0.06732,-1.243314700751,8237.727563606913,15319.461138072089
1.50152,2.25,0.046,0.06757,-1.242845564251,8227.324180633654,15301.14490112316
1.50153,2.25,0.04625,0.06782,-1.2423764277509999,8216.93213362158,15282.847640146096
1.50154,2.25,0.0465,0.06807,-1.241907291251,8206.551412132443,15264.56933846917
1.50155,2.25,0.04675,0.06832,-1.241438154751,8196.18200573588,15246.30997939275
1.50157,2.25,0.047,0.06857,-1.240969018251,8185.8239040094295,15228.069546269353
1.50158,2.25,0.04725,0.06882,-1.240499881751,8175.477096538518,15209.848022423588
1.50159,2.25,0.0475,0.06907,-1.240030745251,8165.141572916448,15191.645391232169
1.5016,2.25,0.04775,0.06932,-1.239561608751,8154.817322744404,15173.46163604391
1.50161,2.25,0.048,0.06957,-1.239092472251,8144.504335631446,15155.2967402597
1.50162,2.25,0.04825,0.06982,-1.238623335751,8134.202601194495,15137.15068725253
1.50164,2.25,0.0485,0.07007,-1.238154199251,8123.912109058345,15119.023460447443
1.50165,2.25,0.04875,0.07032,-1.2376850627509999,8113.632848855641,15100.91504324156
1.50166,2.25,0.049,0.07057,-1.2372159262509999,8103.364810226888,15082.825419084069
1.50167,2.25,0.04925,0.07082,-1.236746789751,8093.10798282044,15064.754571396203
1.50168,2.25,0.0495,0.07107,-1.236277653251,8082.86235629249,15046.70248365123
1.50169,2.25,0.04975,0.07132,-1.235808516751,8072.627920307076,15028.669139294481
1.50171,2.25,0.05,0.07157,-1.235339380251,8062.404664536075,15010.654521823299
1.50172,2.25,0.05025,0.07182,-1.234870243751,8052.192578659187,14992.658614707072
1.50173,2.25,0.0505,0.07207,-1.234401107251,8041.9916523639495,14974.681401467189
1.50174,2.25,0.05075,0.07232,-1.233931970751,8031.801875345711,14956.722865597054
1.50175,2.25,0.051,0.07257,-1.233462834251,8021.623237307636,14938.782990642088
1.50177,2.25,0.05125,0.07282,-1.232993697751,8011.455727960716,14920.861760119711
1.50178,2.25,0.0515,0.07307,-1.232524561251,8001.299337023731,14902.959157599302
1.50179,2.25,0.05175,0.07332,-1.232055424751,7991.154054223275,14885.075166622253
1.5018,2.25,0.052,0.07357,-1.231586288251,7981.019869293741,14867.20977078193
1.50182,2.25,0.05225,0.07382,-1.231117151751,7970.896771977309,14849.362953643657
1.50183,2.25,0.0525,0.07407,-1.230648015251,7960.784752023952,14831.53469882474
1.50184,2.25,0.05275,0.07432,-1.230178878751,7950.683799191428,14813.724989914426
1.50185,2.25,0.053,0.07457,-1.229709742251,7940.5939032452725,14795.933810553917
1.50186,2.25,0.05325,0.07482,-1.229240605751,7930.515053958797,14778.161144366355
1.50188,2.25,0.0535,0.07507,-1.228771469251,7920.447241113081,14760.40697498682
1.50189,2.25,0.05375,0.07532,-1.2283023327509999,7910.390454496975,14742.671286092316
1.5019,2.25,0.054,0.07557,-1.2278331962509998,7900.344683907083,14724.954061331777
1.50191,2.25,0.05425,0.07582,-1.227364059751,7890.309919147774,14707.255284406052
1.50193,2.25,0.0545,0.07607,-1.226894923251,7880.286150031155,14689.574938987877
1.50194,2.25,0.05475,0.07632,-1.226425786751,7870.273366377092,14671.913008801912
1.50195,2.25,0.055,0.07657,-1.225956650251,7860.271558013194,14654.269477544709
1.50197,2.25,0.05525,0.07682,-1.225487513751,7850.280714774797,14636.6443289647
1.50198,2.25,0.0555,0.07707,-1.225018377251,7840.300826504983,14619.037546792197
1.50199,2.25,0.05575,0.07732,-1.224549240751,7830.3318830545495,14601.449114769397
1.502,2.25,0.056,0.07757,-1.224080104251,7820.37387428203,14583.879016680341
1.50202,2.25,0.05625,0.07782,-1.2236109677509999,7810.426790053666,14566.327236280958
1.50203,2.25,0.0565,0.07807,-1.223141831251,7800.490620243427,14548.793757379019
1.50204,2.25,0.05675,0.07832,-1.222672694751,7790.565354732973,14531.27856376412
1.50206,2.25,0.057,0.07857,-1.222203558251,7780.650983411686,14513.781639237719
1.50207,2.25,0.05725,0.07882,-1.221734421751,7770.747496176642,14496.30296764311
1.50208,2.25,0.0575,0.07907,-1.221265285251,7760.854882932615,14478.842532795401
1.5021,2.25,0.05775,0.07932,-1.220796148751,7750.973133592063,14461.400318561518
1.50211,2.25,0.058,0.07957,-1.220327012251,7741.1022380751465,14443.976308790205
1.50212,2.25,0.05825,0.07982,-1.219857875751,7731.2421863096915,14426.570487342013
1.50214,2.25,0.0585,0.08007,-1.2193887392509999,7721.392968231211,14409.18283811928
1.50215,2.25,0.05875,0.08032,-1.2189196027509999,7711.554573782888,14391.813344996137
1.50216,2.25,0.059,0.08057,-1.2184504662509998,7701.726992915572,14374.461991898517
1.50218,2.25,0.05925,0.08082,-1.217981329751,7691.9102155877845,14357.128762734119
1.50219,2.25,0.0595,0.08107,-1.217512193251,7682.104231765692,14339.813641422395
1.5022,2.25,0.05975,0.08132,-1.217043056751,7672.309031423124,14322.516611924586
1.50222,2.25,0.06,0.08157,-1.216573920251,7662.524604541562,14305.23765817368
1.50223,2.25,0.06025,0.08182,-1.216104783751,7652.750941110126,14287.976764154419
1.50224,2.25,0.0605,0.08207,-1.215635647251,7642.988031125582,14270.733913833285
1.50226,2.25,0.06075,0.08232,-1.215166510751,7633.235864592331,14253.509091188498
1.50227,2.25,0.061,0.08257,-1.2146973742509999,7623.494431522405,14236.302280240008
1.50228,2.25,0.06125,0.08282,-1.2142282377509999,7613.763721935459,14219.113464989485
1.5023,2.25,0.0615,0.08307,-1.213759101251,7604.043725858782,14201.942629450326
1.50231,2.25,0.06175,0.08332,-1.213289964751,7594.334433327262,14184.78975767762
1.50233,2.25,0.062,0.08357,-1.212820828251,7584.635834383413,14167.65483370817
1.50234,2.25,0.06225,0.08382,-1.212351691751,7574.947919077354,14150.53784159047
1.50235,2.25,0.0625,0.08407,-1.211882555251,7565.270677466812,14133.438765414707
1.50237,2.25,0.06275,0.08432,-1.211413418751,7555.604099617109,14116.357589252751
1.50238,2.25,0.063,0.08457,-1.210944282251,7545.94817560116,14099.294297188148
1.5024,2.25,0.06325,0.08482,-1.210475145751,7536.302895499474,14082.248873346103
1.50241,2.25,0.0635,0.08507,-1.2100060092509999,7526.668249400146,14065.221301833488
1.50242,2.25,0.06375,0.08532,-1.2095368727509999,7517.044227398849,14048.211566768845
1.50244,2.25,0.064,0.08557,-1.209067736251,7507.430819598839,14031.21965231234
1.50245,2.25,0.06425,0.08582,-1.208598599751,7497.828016110925,14014.245542605788
1.50247,2.25,0.0645,0.08607,-1.208129463251,7488.2358070535065,13997.289221802645
1.50248,2.25,0.06475,0.08632,-1.207660326751,7478.654182552533,13980.350674097997
1.5025,2.25,0.065,0.08657,-1.207191190251,7469.083132741516,13963.42988366854
1.50251,2.25,0.06525,0.08682,-1.206722053751,7459.522647761521,13946.526834712593
1.50252,2.25,0.0655,0.08707,-1.206252917251,7449.972717761158,13929.64151143008
1.50254,2.25,0.06575,0.08732,-1.205783780751,7440.433332896586,13912.773898062524
1.50255,2.25,0.066,0.08757,-1.2053146442509999,7430.904483331502,13895.923978833049
1.50257,2.25,0.06625,0.08782,-1.204845507751,7421.386159237145,13879.091737976361
1.50258,2.25,0.0665,0.08807,-1.204376371251,7411.878350792264,13862.277159768739
1.5026,2.25,0.06675,0.08832,-1.203907234751,7402.381048183164,13845.48022846805
1.50261,2.25,0.067,0.08857,-1.203438098251,7392.894241603646,13828.700928353725
1.50263,2.25,0.06725,0.08882,-1.202968961751,7383.417921255043,13811.93924370674
1.50264,2.25,0.0675,0.08907,-1.202499825251,7373.952077346196,13795.19515884965
1.50266,2.25,0.06775,0.08932,-1.202030688751,7364.496700093455,13778.468658086542
1.50267,2.25,0.068,0.08957,-1.201561552251,7355.05177972067,13761.75972574304
1.50269,2.25,0.06825,0.08982,-1.201092415751,7345.617306459197,13745.068346146314
1.5027,2.25,0.0685,0.09007,-1.2006232792509999,7336.1932705478785,13728.394503665046
1.50272,2.25,0.06875,0.09032,-1.2001541427509999,7326.779662233051,13711.73818264945
1.50273,2.25,0.069,0.09057,-1.199685006251,7317.376471768543,13695.099367471254
1.50275,2.25,0.06925,0.09082,-1.199215869751,7307.983689415645,13678.47804251367
1.50276,2.25,0.0695,0.09107,-1.198746733251,7298.601305443141,13661.874192161442
1.50278,2.25,0.06975,0.09132,-1.198277596751,7289.229310127283,13645.28780084079
1.50279,2.25,0.07,0.09157,-1.197808460251,7279.867693751787,13628.718852959415
1.50281,2.25,0.07025,0.09182,-1.197339323751,7270.516446607833,13612.16733294651
1.50282,2.25,0.0705,0.09207,-1.196870187251,7261.175558994061,13595.633225232741
1.50284,2.25,0.07075,0.09232,-1.196401050751,7251.8450212165635,13579.116514290228
1.50285,2.25,0.071,0.09257,-1.1959319142509999,7242.52482358888,13562.617184572562
1.50287,2.25,0.07125,0.09282,-1.195462777751,7233.214956432003,13546.135220554794
1.50288,2.25,0.0715,0.09307,-1.194993641251,7223.915410074352,13529.670606723388
1.5029,2.25,0.07175,0.09332,-1.194524504751,7214.62617485179,13513.223327576281
1.50292,2.25,0.072,0.09357,-1.194055368251,7205.347241107612,13496.793367612838
1.50293,2.25,0.07225,0.09382,-1.193586231751,7196.078599192535,13480.380711373833
1.50295,2.25,0.0725,0.09407,-1.193117095251,7186.820239464705,13463.985343381479
1.50296,2.25,0.07275,0.09432,-1.192647958751,7177.572152289679,13447.607248179389
1.50298,2.25,0.073,0.09457,-1.192178822251,7168.334328040433,13431.246410322585
1.50299,2.25,0.07325,0.09482,-1.191709685751,7159.106757097343,13414.902814377494
1.50301,2.25,0.0735,0.09507,-1.1912405492509999,7149.8894298482,13398.576444911927
1.50303,2.25,0.07375,0.09532,-1.1907714127509998,7140.682336688185,13382.26728653509
1.50304,2.25,0.074,0.09557,-1.190302276251,7131.485468019888,13365.975323837572
1.50306,2.25,0.07425,0.09582,-1.189833139751,7122.298814253265,13349.700541431312
1.50307,2.25,0.0745,0.09607,-1.189364003251,7113.122365805682,13333.442923939634
1.50309,2.25,0.07475,0.09632,-1.188894866751,7103.956113101876,13317.202455997218
1.50311,2.25,0.075,0.09657,-1.188425730251,7094.800046573964,13300.9791222501
1.50312,2.25,0.07525,0.09682,-1.187956593751,7085.654156661435,13284.772907355655
1.50314,2.25,0.0755,0.09707,-1.187487457251,7076.518433811146,13268.583795972603
1.50315,2.25,0.07575,0.09732,-1.187018320751,7067.3928684773155,13252.411772800999
1.50317,2.25,0.076,0.09757,-1.1865491842509999,7058.277451121528,13236.256822522213
1.50319,2.25,0.07625,0.09782,-1.186080047751,7049.172172212721,13220.118929838955
1.5032,2.25,0.0765,0.09807,-1.185610911251,7040.0770222271685,13203.998079465218
1.50322,2.25,0.07675,0.09832,-1.185141774751,7030.991991648511,13187.894256126327
1.50323,2.25,0.077,0.09857,-1.184672638251,7021.917070967718,13171.807444558899
1.50325,2.25,0.07725,0.09882,-1.184203501751,7012.8522506831,13155.737629510842
1.50327,2.25,0.0775,0.09907,-1.183734365251,7003.797521300301,13139.684795741348
1.50328,2.25,0.07775,0.09932,-1.183265228751,6994.752873332286,13123.648928020897
1.5033,2.25,0.078,0.09957,-1.182796092251,6985.718297299354,13107.630011131241
1.50332,2.25,0.07825,0.09982,-1.1823269557509999,6976.693783729114,13091.628029865387
1.50333,2.25,0.0785,0.10007,-1.1818578192509999,6967.679323156501,13075.642969027613
1.50335,2.25,0.07875,0.10032,-1.1813886827509998,6958.674906123741,13059.674813433454
1.50337,2.25,0.079,0.10057,-1.180919546251,6949.680523180393,13043.723547899692
1.50338,2.25,0.07925,0.10082,-1.180450409751,6940.696164883285,13027.78915728432
1.5034,2.25,0.0795,0.10107,-1.179981273251,6931.721821796566,13011.871626426602
1.50342,2.25,0.07975,0.10132,-1.179512136751,6922.75748449167,12995.97094018701
1.50343,2.25,0.08,0.10157,-1.179043000251,6913.803143547323,12980.087083437247
1.50345,2.25,0.08025,0.10182,-1.178573863751,6904.858789549524,12964.220041060218
1.50347,2.25,0.0805,0.10207,-1.178104727251,6895.9244130915595,12948.369797950048
1.50349,2.25,0.08075,0.10232,-1.1776355907509999,6887.0000047739895,12932.536339012047
1.5035,2.25,0.081,0.10257,-1.177166454251,6878.0855552046505,12916.719649162742
1.50352,2.25,0.08125,0.10282,-1.176697317751,6869.181054998626,12900.919713329815
1.50354,2.25,0.0815,0.10307,-1.176228181251,6860.2864947782755,12885.136516452152
1.50355,2.25,0.08175,0.10332,-1.175759044751,6851.401865173217,12869.370043479816
1.50357,2.25,0.082,0.10357,-1.175289908251,6842.5271568203125,12853.620279384026
1.50359,2.25,0.08225,0.10382,-1.174820771751,6833.662360363681,12837.887209117165
1.50361,2.25,0.0825,0.10407,-1.174351635251,6824.807466454673,12822.170817672775
1.50362,2.25,0.08275,0.10432,-1.173882498751,6815.962465751892,12806.471090045543
1.50364,2.25,0.083,0.10457,-1.173413362251,6807.127348921167,12790.788011241297
1.50366,2.25,0.08325,0.10482,-1.1729442257509999,6798.30210663556,12775.121566277001
1.50368,2.25,0.0835,0.10507,-1.1724750892509999,6789.48672957536,12759.471740180743
1.50369,2.25,0.08375,0.10532,-1.172005952751,6780.681208428083,12743.838517991751
1.50371,2.25,0.084,0.10557,-1.171536816251,6771.885533888441,12728.221884760336
1.50373,2.25,0.08425,0.10582,-1.171067679751,6763.099696658384,12712.621825547945
1.50375,2.25,0.0845,0.10607,-1.170598543251,6754.323687447059,12697.038325427118
1.50376,2.25,0.08475,0.10632,-1.170129406751,6745.557496970815,12681.47136948149
1.50378,2.25,0.085,0.10657,-1.169660270251,6736.801115953204,12665.920942805782
1.5038,2.25,0.08525,0.10682,-1.169191133751,6728.054535124976,12650.387030505808
1.50382,2.25,0.0855,0.10707,-1.168721997251,6719.317745224065,12634.869617708451
1.50383,2.25,0.08575,0.10732,-1.1682528607509999,6710.590736995594,12619.368689521665
1.50385,2.25,0.086,0.10757,-1.167783724251,6701.873501191875,12603.884231094467
1.50387,2.25,0.08625,0.10782,-1.167314587751,6693.16602857238,12588.416227576923
1.50389,2.25,0.0865,0.10807,-1.166845451251,6684.468309903773,12572.96466413016
1.50391,2.25,0.08675,0.10832,-1.166376314751,6675.780335959876,12557.529525926344
1.50392,2.25,0.087,0.10857,-1.165907178251,6667.102097521679,12542.11079814868
1.50394,2.25,0.08725,0.10882,-1.165438041751,6658.43358537733,12526.708466001397
1.50396,2.25,0.0875,0.10907,-1.164968905251,6649.774790322138,12511.32251466976
1.50398,2.25,0.08775,0.10932,-1.164499768751,6641.125703158556,12495.952929380037
1.504,2.25,0.088,0.10957,-1.164030632251,6632.486314696184,12480.599695359519
1.50401,2.25,0.08825,0.10982,-1.1635614957509999,6623.856615751773,12465.262797846497
1.50403,2.25,0.0885,0.11007,-1.1630923592509999,6615.236597149202,12449.942222090256
1.50405,2.25,0.08875,0.11032,-1.162623222751,6606.626249719496,12434.63795336108
1.50407,2.25,0.089,0.11057,-1.162154086251,6598.02556430079,12419.34997691023
1.50409,2.25,0.08925,0.11082,-1.161684949751,6589.434531738362,12404.078278029945
1.50411,2.25,0.0895,0.11107,-1.161215813251,6580.853142884602,12388.822842013447
1.50412,2.25,0.08975,0.11132,-1.160746676751,6572.281388599021,12373.583654164915
1.50414,2.25,0.09,0.11157,-1.160277540251,6563.719259748235,12358.360699809493
1.50416,2.25,0.09025,0.11182,-1.159808403751,6555.166747205976,12343.153964253263
1.50418,2.25,0.0905,0.11207,-1.159339267251,6546.623841853073,12327.963432843271
1.5042,2.25,0.09075,0.11232,-1.1588701307509999,6538.090534577455,12312.789090927497
1.50422,2.25,0.091,0.11257,-1.158400994251,6529.56681627415,12297.630923874853
1.50424,2.25,0.09125,0.11282,-1.157931857751,6521.052677845268,12282.488917035167
1.50426,2.25,0.0915,0.11307,-1.157462721251,6512.548110200004,12267.3630557992
1.50427,2.25,0.09175,0.11332,-1.156993584751,6504.053104254648,12252.253325568627
1.50429,2.25,0.092,0.11357,-1.156524448251,6495.567650932557,12237.159711726026
1.50431,2.25,0.09225,0.11382,-1.156055311751,6487.091741164157,12222.08219969488
1.50433,2.25,0.0925,0.11407,-1.155586175251,6478.625365886951,12207.020774899558
1.50435,2.25,0.09275,0.11432,-1.155117038751,6470.168516045504,12191.975422785323
1.50437,2.25,0.093,0.11457,-1.154647902251,6461.7211825914355,12176.946128778323
1.50439,2.25,0.09325,0.11482,-1.1541787657509999,6453.283356483423,12161.932878345571
1.50441,2.25,0.0935,0.11507,-1.1537096292509998,6444.855028687201,12146.935656964955
1.50443,2.25,0.09375,0.11532,-1.153240492751,6436.436190175545,12131.95445009524
