qv,q2,ex,nu,W2,RLTOT,RTTOT
0.20046,0.04,0.01325,0.01363,0.865933544509,92.31245422363281,-124.75929708429688
0.20048,0.04,0.0135,0.01388,0.866402681009,35.215475463867165,-155.75489677953126
0.2005,0.04,0.01375,0.01413,0.866871817509,-16.327679443359386,-182.11459570585936
0.20052,0.04,0.014,0.01438,0.867340954009,-64.27927246093748,-204.16446813203123
0.20053,0.04,0.01425,0.01463,0.867810090509,-107.39674377441406,-222.22387449960937
0.20055,0.04,0.0145,0.01488,0.868279227009,-147.73326110839844,-236.90378294617187
0.20057,0.04,0.01475,0.01513,0.868748363509,-183.0376586914063,-246.80924131914063
0.20059,0.04,0.015,0.01538,0.869217500009,-216.4547882080078,-254.53681366921876
0.20061,0.04,0.01525,0.01563,0.869686636509,-245.12525939941403,-259.27604529414066
0.20063,0.04,0.0155,0.01588,0.870155773009,-270.1856384277344,-261.210958
0.20065,0.04,0.01575,0.01613,0.870624909509,-292.7682800292969,-261.51739550195316
0.20067,0.04,0.016,0.01638,0.871094046009,-311.0019226074219,-258.36500721679687
0.20069,0.04,0.01625,0.01663,0.871563182509,-326.0116271972656,-254.91813380273436
0.20071,0.04,0.0165,0.01688,0.872032319009,-337.918212890625,-248.33339647070312
0.20073,0.04,0.01675,0.01713,0.872501455509,-345.8392333984375,-240.76174416210938
0.20075,0.04,0.017,0.01738,0.872970592009,-348.88856506347656,-232.34890981249998
0.20078,0.04,0.01725,0.01763,0.873439728509,-350.17601013183594,-222.23401054296875
0.2008,0.04,0.0175,0.01788,0.873908865009,-346.8085174560547,-211.55006895898438
0.20082,0.04,0.01775,0.01813,0.874378001509,-338.8894500732422,-199.42663866210935
0.20084,0.04,0.018,0.01838,0.874847138009,-327.5184783935547,-187.9860370703125
0.20087,0.04,0.01825,0.01863,0.875316274509,-312.7927551269531,-175.3452155078125
0.20089,0.04,0.0185,0.01888,0.875785411009,-294.80519104003906,-162.6176157421875
0.20091,0.04,0.01875,0.01913,0.876254547509,-272.6462707519531,-149.90980256835937
0.20094,0.04,0.019,0.01938,0.876723684009,-249.40325927734378,-136.32550161132812
0.20096,0.04,0.01925,0.01963,0.877192820509,-223.16009521484375,-123.96242446289065
0.20099,0.04,0.0195,0.01988,0.877661957009,-193.9979248046875,-110.91385766601562
0.20101,0.04,0.01975,0.02013,0.878131093509,-163.99510192871094,-98.2699482421875
0.20104,0.04,0.02,0.02038,0.878600230009,-132.24981181640624,-86.12902280273437
0.20106,0.04,0.02025,0.02063,0.879069366509,-99.44029638671873,-73.95309189453124
0.20109,0.04,0.0205,0.02088,0.8795385030089999,-67.0826324462891,-62.47470859375002
0.20111,0.04,0.02075,0.02113,0.880007639509,-33.31339599609379,-50.80585869140626
0.20114,0.04,0.021,0.02138,0.880476776009,-1.1831317138672262,-40.00074243164062
0.20117,0.04,0.02125,0.02163,0.880945912509,32.276057128906245,-29.121597412109367
0.20119,0.04,0.0215,0.02188,0.881415049009,64.00489013671864,-18.224838623046878
0.20122,0.04,0.02175,0.02213,0.881884185509,94.95622314453124,-7.3698930664062345
0.20125,0.04,0.022,0.02238,0.882353322009,126.07533813476562,3.397619873046864
0.20128,0.04,0.02225,0.02263,0.882822458509,155.32988220214838,14.020010498046872
0.2013,0.04,0.0225,0.02288,0.883291595009,184.67982177734376,24.45691552734374
0.20133,0.04,0.02275,0.02313,0.883760731509,212.0473663330078,34.64808447265625
