qv,q2,ex,nu,W2,RLTOT,RTTOT
0.40027,0.16,0.01325,0.01478,0.748091572409,49.45108261453919,28.37442305209438
0.40028,0.16,0.0135,0.01503,0.748560708909,45.87765796307475,33.579718423398575
0.40029,0.16,0.01375,0.01528,0.749029845409,42.78465237345547,38.9565515857389
0.4003,0.16,0.014,0.01553,0.749498981909,39.07223486466334,44.60524611749728
0.40031,0.16,0.01425,0.01578,0.749968118409,35.29057343564928,50.326123081568696
0.40032,0.16,0.0145,0.01603,0.750437254909,31.2998350639362,56.21950101189221
0.40033,0.16,0.01475,0.01628,0.750906391409,27.19018571702763,62.2856959664334
0.40034,0.16,0.015,0.01653,0.751375527909,23.061790353339163,68.42502147962543
0.40035,0.16,0.01525,0.01678,0.751844664409,18.81481292685494,74.43778859574418
0.40036,0.16,0.0155,0.01703,0.752313800909,14.549416385497892,80.52430588064193
0.40037,0.16,0.01575,0.01728,0.752782937409,10.365762690920377,86.48487934230349
0.40038,0.16,0.016,0.01753,0.753252073909,6.164012803370127,92.31981243234362
0.4004,0.16,0.01625,0.01778,0.753721210409,2.144326699851078,98.02940600752802
0.40041,0.16,0.0165,0.01803,0.754190346909,-1.593136624014008,103.413958163579
0.40042,0.16,0.01675,0.01828,0.754659483409,-5.148219157941639,108.87376395489736
0.40043,0.16,0.017,0.01853,0.755128619909,-8.420763862552125,113.80911537216377
0.40044,0.16,0.01725,0.01878,0.755597756409,-11.41061467193067,118.32030079792675
0.40045,0.16,0.0175,0.01903,0.756066892909,-14.01761648757383,122.407603912971
0.40046,0.16,0.01775,0.01928,0.756536029409,-16.341615171637386,125.4713049218117
0.40048,0.16,0.018,0.01953,0.757005165909,-18.28245754158125,129.41167435234604
0.40049,0.16,0.01825,0.01978,0.757474302409,-19.83999137994833,131.3289767981111
0.4005,0.16,0.0185,0.02003,0.757943438909,-21.11406541178003,133.22346560117174
0.40051,0.16,0.01875,0.02028,0.758412575409,-22.004529308807108,135.09537577994286
0.40053,0.16,0.019,0.02053,0.758881711909,-22.71123368642293,134.94493111673398
0.40054,0.16,0.01925,0.02078,0.759350848409,-23.13403009925969,134.77233214750453
0.40055,0.16,0.0195,0.02103,0.759819984909,-23.372771037463096,134.57772015255063
0.40057,0.16,0.01975,0.02128,0.760289121409,-23.427309916447847,132.36123419236108
0.40058,0.16,0.02,0.02153,0.760758257909,-23.313601082485544,130.70241111087685
0.40059,0.16,0.02025,0.02178,0.761227394409,-23.182199799899013,127.982705582989
0.40061,0.16,0.0205,0.02203,0.761696530909,-22.97526225502044,124.75760005353614
0.40062,0.16,0.02075,0.02228,0.762165667409,-22.5845455466453,121.0072848113455
0.40063,0.16,0.021,0.02253,0.762634803909,-22.218907683471215,116.81951799621731
0.40065,0.16,0.02125,0.02278,0.763103940409,-21.87820758037279,112.4095555672601
0.40066,0.16,0.0215,0.02303,0.763573076909,-21.259305054675785,107.64585138112157
0.40068,0.16,0.02175,0.02328,0.764042213409,-20.875060820570216,102.85725714635402
0.40069,0.16,0.022,0.02353,0.764511349909,-20.205336490506305,97.92312247696518
0.40071,0.16,0.02225,0.02378,0.764980486409,-19.559994561690836,93.14099486773833
0.40072,0.16,0.0225,0.02403,0.765449622909,-18.84889841981242,88.42931972915679
0.40074,0.16,0.02275,0.02428,0.765918759409,-17.95191233578138,83.86534043350443
0.40075,0.16,0.023,0.02453,0.766387895909,-17.078901458047334,79.5682982459478
0.40077,0.16,0.02325,0.02478,0.766857032409,-16.03973180770874,75.51343240043894
0.40078,0.16,0.0235,0.02503,0.767326168909,-14.914270279444754,71.80898006991296
0.4008,0.16,0.02375,0.02528,0.767795305409,-13.802384628243745,68.44117644731328
0.40081,0.16,0.024,0.02553,0.768264441909,-12.52394348337315,65.42525466456637
0.40083,0.16,0.02425,0.02578,0.768733578409,-11.268816323699427,62.65044587314129
0.40085,0.16,0.0245,0.02603,0.769202714909,-9.826873490260912,60.30797924172133
0.40086,0.16,0.02475,0.02628,0.769671851409,-8.407986171133816,58.189081929195574
