qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.14143,0.02,0.001,0.00189,2.019209e-08,0.01612914,0.0,0.0,0.0,0.0,0.0,0.0,2.019209e-08,0.01612914
0.14145,0.02,0.002,0.00289,4.041226e-08,0.02651668,0.0,0.0,0.0,0.0,0.0,0.0,4.041226e-08,0.02651668
0.14147,0.02,0.003,0.00389,8.951241e-08,0.03748007,0.0,0.0,0.0,0.0,0.0,0.0,8.951241e-08,0.03748007
0.14151,0.02,0.004,0.00489,2.518792e-07,0.04593159,0.0,0.0,0.0,0.0,0.0,0.0,2.518792e-07,0.04593159
0.14154,0.02,0.005,0.00589,9.223248e-07,0.049474,0.0,0.0,0.0,0.0,0.0,0.0,9.223248e-07,0.049474
0.14159,0.02,0.006,0.00689,3.749957e-06,0.04780804,0.0,0.0,0.0,0.0,0.0,0.0,3.749957e-06,0.04780804
0.14164,0.02,0.007,0.00789,1.456707e-05,0.04257782,0.0,0.0,0.0,0.0,0.0,0.0,1.456707e-05,0.04257782
0.1417,0.02,0.008,0.00889,5.042785e-05,0.03595827,0.0,0.0,0.0,0.0,0.0,0.0,5.042785e-05,0.03595827
0.14177,0.02,0.009,0.00989,0.0001517564,0.0294498,0.0,0.0,0.0,0.0,0.0,0.0,0.0001517564,0.0294498
0.14184,0.02,0.01,0.01089,0.0003940625,0.02375678,0.0,0.0,0.0,0.0,0.0,0.0,0.0003940625,0.02375678
0.14192,0.02,0.011,0.01189,0.0008824565,0.01929723,0.0,0.0,0.0,0.0,0.0,0.0,0.0008824565,0.01929723
0.14201,0.02,0.012,0.01289,0.001709831,0.01647469,0.0,0.0,0.0,0.0,0.0,0.0,0.001709831,0.01647469
0.1421,0.02,0.013,0.01389,0.002885669,0.01547345,0.0,0.0,0.0,0.0,0.0,0.0,0.002885669,0.01547345
0.1422,0.02,0.014,0.01489,0.004287876,0.0159891,0.0,0.0,0.0,0.0,0.0,0.0,0.004287876,0.0159891
