Z,A,E0,ThetaDeg,nu,cross,error,dataSet
92,238,0.6901,60.0,0.2827,30060.0,1905.0,Blatchley:1986qd
92,238,0.6901,60.0,0.2923,30520.0,1970.0,Blatchley:1986qd
92,238,0.6901,60.0,0.3202,30670.0,1998.0,Blatchley:1986qd
92,238,0.6901,60.0,0.3294,30930.0,2078.0,Blatchley:1986qd
92,238,0.6901,60.0,0.3513,29910.0,2037.0,Blatchley:1986qd
92,238,0.6901,60.0,0.3593,30860.0,2112.0,Blatchley:1986qd
92,238,0.6901,60.0,0.3825,34240.0,2284.0,Blatchley:1986qd
92,238,0.6901,60.0,0.3898,34330.0,2343.0,Blatchley:1986qd
92,238,0.6901,60.0,0.4138,36460.0,2465.0,Blatchley:1986qd
92,238,0.6901,60.0,0.4203,36570.0,2551.0,Blatchley:1986qd
92,238,0.6901,60.0,0.4452,37950.0,2647.0,Blatchley:1986qd
92,238,0.6901,60.0,0.451,38750.0,2682.0,Blatchley:1986qd
92,238,0.6901,60.0,0.4765,39280.0,2857.0,Blatchley:1986qd
92,238,0.6901,60.0,0.4815,39730.0,2974.0,Blatchley:1986qd
92,238,0.6901,60.0,0.5078,40760.0,3211.0,Blatchley:1986qd
92,238,0.6901,60.0,0.5121,42950.0,3229.0,Blatchley:1986qd
92,238,0.6901,60.0,0.5393,47550.0,4177.0,Blatchley:1986qd
