Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu,Ex,w2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,sigtot_shifted,qe_shifted,ns_shifted,ratio
26,56,0.36,140.0,0.275,3390.0,235.0,Meziani:1984is,0.0850,140.0000,0.2750,0.2610,1.2883,0.1081,3595.3319999999994,303.73199999999997,2726.516,565.084,0.0,3595.3319999999994,3769.2719999999995,477.67199999999997,0.0,0.8993779170089079
26,56,0.4,60.0,0.035,24400.0,654.0,Meziani:1984is,0.3650,60.0000,0.0350,0.0301,0.8000,0.1460,21338.772,15063.1,0.0,3646.396,2629.224,18709.548,8646.586,0.0,5000.138,2.8219230110011053
26,56,0.4,60.0,0.045,31700.0,861.0,Meziani:1984is,0.3550,60.0000,0.0450,0.0401,0.8228,0.1420,33746.024,22954.256,4.316,6088.888,4698.564,29047.46,19617.025999999994,12575.836,947.9859999999999,1.6159432117794006
26,56,0.4,60.0,0.055,36800.0,1120.0,Meziani:1984is,0.3450,60.0000,0.0550,0.0501,0.8456,0.1380,40609.92,29878.42,16.432,8397.479999999998,2317.5879999999997,38292.331999999995,31329.662,20671.3,2244.45,1.1746057139077977
26,56,0.4,60.0,0.065,41100.0,1270.0,Meziani:1984is,0.3350,60.0000,0.0650,0.0601,0.8683,0.1340,46035.80799999999,35544.184,33.228,10169.12,289.27599999999995,45746.532,39775.63199999998,27921.659999999993,1651.6239999999996,1.033295963719697
26,56,0.4,60.0,0.075,43300.0,1360.0,Meziani:1984is,0.3250,60.0000,0.0750,0.0701,0.8911,0.1300,50833.795999999995,39629.876,57.72,11137.203999999998,8.996,50824.8,45500.363999999994,33993.024,312.416,0.9516407385224436
26,56,0.4,60.0,0.085,47500.0,1500.0,Meziani:1984is,0.3150,60.0000,0.0850,0.0801,0.9139,0.1260,53023.51599999999,41713.515999999996,93.49599999999998,11216.451999999997,0.052,53023.464,49919.40199999999,38594.712,14.741999999999999,0.9515338344798283
26,56,0.4,60.0,0.095,48700.0,1560.0,Meziani:1984is,0.3050,60.0000,0.0950,0.0901,0.9366,0.1220,52154.804,41503.436,145.652,10505.767999999998,0.0,52154.804,51973.662,41322.112,0.182,0.9370130586526692
26,56,0.4,60.0,0.105,50200.0,1640.0,Meziani:1984is,0.2950,60.0000,0.1050,0.1001,0.9594,0.1180,48595.872,39131.611999999994,221.20799999999997,9243.052,0.0,48595.872,51273.716,41809.45599999999,0.0,0.979059134313573
26,56,0.4,60.0,0.115,48700.0,1640.0,Meziani:1984is,0.2850,60.0000,0.1150,0.1101,0.9822,0.1140,43305.808,35188.60799999999,389.11599999999993,7728.1359999999995,0.0,43305.808,48159.123999999996,40041.92399999999,0.0,1.0112310182386208
26,56,0.4,60.0,0.125,41000.0,1450.0,Meziani:1984is,0.2750,60.0000,0.1250,0.1201,1.0049,0.1100,37245.468,30460.716,544.44,6240.312,0.0,37245.468,43274.608,36489.856,0.0,0.9474378138792152
26,56,0.4,60.0,0.135,37100.0,1370.0,Meziani:1984is,0.2650,60.0000,0.1350,0.1301,1.0277,0.1060,31367.075999999997,25627.264,762.476,4977.335999999999,0.0,31367.075999999997,37656.579999999994,31916.767999999996,0.0,0.985219581810138
26,56,0.4,60.0,0.145,32000.0,1240.0,Meziani:1984is,0.2550,60.0000,0.1450,0.1401,1.0505,0.1020,26303.628000000004,21121.152,1151.124,4031.3519999999994,0.0,26303.628000000004,32240.104,27057.627999999993,0.0,0.992552629482833
26,56,0.4,60.0,0.155,26000.0,1090.0,Meziani:1984is,0.2450,60.0000,0.1550,0.1501,1.0732,0.0980,22093.188,17145.96,1546.532,3400.6959999999995,0.0,22093.188,27370.043999999994,22422.815999999995,0.0,0.9499436683404676
26,56,0.4,60.0,0.165,24200.0,1050.0,Meziani:1984is,0.2350,60.0000,0.1650,0.1601,1.0960,0.0940,18949.112,13753.843999999997,2171.572,3023.644,0.0,18949.112,23472.852000000003,18277.584,0.0,1.0309782552201154
26,56,0.4,60.0,0.175,20700.0,1820.0,Meziani:1984is,0.2250,60.0000,0.1750,0.1701,1.1188,0.0900,16682.068000000003,10917.399999999998,2948.6079999999997,2816.112,0.0,16682.068000000003,20475.624000000003,14710.956,0.0,1.0109582008343188
26,56,0.4,60.0,0.185,17200.0,823.0,Meziani:1984is,0.2150,60.0000,0.1850,0.1801,1.1415,0.0860,15035.383999999998,8576.099999999999,3759.288,2699.9959999999996,0.0,15035.383999999998,18172.544,11713.26,0.0,0.9464827819374105
26,56,0.4,60.0,0.195,16000.0,788.0,Meziani:1984is,0.2050,60.0000,0.1950,0.1901,1.1643,0.0820,14139.475999999999,6661.72,4860.335999999999,2617.4719999999993,0.0,14139.475999999999,16708.327999999998,9230.572,0.0,0.957606290707245
26,56,0.4,60.0,0.205,17100.0,825.0,Meziani:1984is,0.1950,60.0000,0.2050,0.2001,1.1870,0.0780,13700.804,5109.104,6058.9879999999985,2532.7119999999995,0.0,13700.804,15786.887999999999,7195.187999999999,0.0,1.0831773811279335
26,56,0.4,60.0,0.215,18400.0,883.0,Meziani:1984is,0.1850,60.0000,0.2150,0.2101,1.2098,0.0740,13821.027999999998,3860.428,7533.031999999998,2427.568,0.0,13821.027999999998,15501.095999999998,5540.496,0.0,1.187012840898476
26,56,0.4,60.0,0.225,18000.0,918.0,Meziani:1984is,0.1750,60.0000,0.2250,0.2201,1.2326,0.0700,14345.344,2865.979999999999,9183.979999999998,2295.4359999999997,0.0,14345.344,15685.591999999999,4206.227999999999,0.0,1.1475499298974499
26,56,0.4,60.0,0.235,20100.0,1040.0,Meziani:1984is,0.1650,60.0000,0.2350,0.2301,1.2553,0.0660,15178.071999999996,2083.1719999999996,10958.687999999998,2136.264,0.0,15178.071999999996,16235.179999999998,3140.28,0.0,1.2380521805117037
26,56,0.4,60.0,0.245,23600.0,1250.0,Meziani:1984is,0.1550,60.0000,0.2450,0.2401,1.2781,0.0620,16323.216,1475.916,12893.764000000001,1953.5359999999998,0.0,16323.216,17145.336000000003,2298.036,0.0,1.3764676294474483
26,56,0.4,90.0,0.045,1430.0,43.7,Meziani:1984is,0.3550,90.0000,0.0450,0.0353,0.6808,0.2840,1282.268,836.888,0.0,405.18399999999997,40.196,1242.072,582.3739999999999,174.82399999999998,2.366,2.455466761909014
26,56,0.4,90.0,0.055,2290.0,76.7,Meziani:1984is,0.3450,90.0000,0.0550,0.0453,0.7076,0.2760,2141.776,1389.752,0.0,699.2959999999999,52.727999999999994,2088.996,1416.6099999999997,703.196,14.117999999999997,1.6165352496452803
26,56,0.4,90.0,0.065,3370.0,107.0,Meziani:1984is,0.3350,90.0000,0.0650,0.0553,0.7343,0.2680,3208.14,2108.392,2.808,1079.624,17.264,3190.8759999999997,2316.574,1205.9839999999997,28.105999999999998,1.4547344483707405
26,56,0.4,90.0,0.075,4420.0,137.0,Meziani:1984is,0.3250,90.0000,0.0750,0.0653,0.7611,0.2600,4495.4,2955.16,4.836,1534.0519999999997,1.404,4493.996,3429.5819999999994,1876.7839999999999,13.962000000000002,1.2887867967583224
26,56,0.4,90.0,0.085,5380.0,167.0,Meziani:1984is,0.3150,90.0000,0.0850,0.0753,0.7879,0.2520,5905.276,3861.8839999999996,7.747999999999998,2035.5919999999999,0.052,5905.276,4736.55,2691.4679999999994,1.742,1.1358478217267842
26,56,0.4,90.0,0.095,6740.0,208.0,Meziani:1984is,0.3050,90.0000,0.0950,0.0853,0.8146,0.2440,7320.195999999999,4762.211999999999,15.236,2542.6959999999995,0.0,7320.195999999999,6145.8279999999995,3587.792,0.052,1.0966789177959424
26,56,0.4,90.0,0.105,7690.0,239.0,Meziani:1984is,0.2950,90.0000,0.1050,0.0953,0.8414,0.2360,8627.684,5603.624,21.891999999999996,3002.2199999999993,0.0,8627.684,7520.187999999999,4496.128,0.0,1.022580818458262
26,56,0.4,90.0,0.115,8780.0,276.0,Meziani:1984is,0.2850,90.0000,0.1150,0.1053,0.8682,0.2280,9728.888,6334.38,37.44,3357.068,0.0,9728.888,8754.772,5360.263999999999,0.0,1.0028816284421798
26,56,0.4,90.0,0.125,9530.0,301.0,Meziani:1984is,0.2750,90.0000,0.1250,0.1153,0.8949,0.2200,10508.419999999996,6889.6359999999995,61.36000000000001,3557.424,0.0,10508.419999999996,9749.115999999996,6130.331999999999,0.0,0.9775245263262847
26,56,0.4,90.0,0.135,10000.0,325.0,Meziani:1984is,0.2650,90.0000,0.1350,0.1253,0.9217,0.2120,10852.192,7197.007999999999,82.62799999999999,3572.608,0.0,10852.192,10401.04,6745.856,0.0,0.9614423173067308
26,56,0.4,90.0,0.145,10300.0,343.0,Meziani:1984is,0.2550,90.0000,0.1450,0.1353,0.9485,0.2040,10732.124,7204.755999999999,126.51599999999998,3400.8,0.0,10732.124,10662.027999999998,7134.659999999999,0.0,0.9660451088667186
26,56,0.4,90.0,0.155,10000.0,345.0,Meziani:1984is,0.2450,90.0000,0.1550,0.1453,0.9752,0.1960,10172.812,6911.892,188.23999999999998,3072.6799999999994,0.0,10172.812,10496.044,7235.124,0.0,0.9527399084836153
26,56,0.4,90.0,0.165,10100.0,357.0,Meziani:1984is,0.2350,90.0000,0.1650,0.1553,1.0020,0.1880,9293.596,6374.939999999999,272.94800000000004,2645.76,0.0,9293.596,9947.548,7028.892,0.0,1.015325585762441
26,56,0.4,90.0,0.175,9160.0,347.0,Meziani:1984is,0.2250,90.0000,0.1750,0.1653,1.0288,0.1800,8263.06,5685.004,386.93199999999996,2191.124,0.0,8263.06,9134.58,6556.524,0.0,1.0027828318324432
26,56,0.4,90.0,0.185,8610.0,340.0,Meziani:1984is,0.2150,90.0000,0.1850,0.1753,1.0555,0.1720,7247.759999999999,4934.0199999999995,538.0959999999999,1775.644,0.0,7247.759999999999,8216.0,5902.259999999999,0.0,1.0479552093476143
26,56,0.4,90.0,0.195,8240.0,338.0,Meziani:1984is,0.2050,90.0000,0.1950,0.1853,1.0823,0.1640,6374.316,4192.1359999999995,735.956,1446.224,0.0,6374.316,7343.18,5161.0,0.0,1.1221296495523738
26,56,0.4,90.0,0.205,7220.0,317.0,Meziani:1984is,0.1950,90.0000,0.2050,0.1953,1.1090,0.1560,5746.5199999999995,3502.0440000000003,1022.8919999999999,1221.5839999999998,0.0,5746.5199999999995,6655.2199999999975,4410.743999999999,0.0,1.0848627092718202
26,56,0.4,90.0,0.215,6620.0,306.0,Meziani:1984is,0.1850,90.0000,0.2150,0.2053,1.1358,0.1480,5323.448,2883.868,1345.5,1094.08,0.0,5323.448,6141.668,3702.0879999999993,0.0,1.0778830767146645
26,56,0.4,90.0,0.225,6390.0,305.0,Meziani:1984is,0.1750,90.0000,0.2250,0.2153,1.1626,0.1400,5133.96,2343.2760000000003,1751.8799999999997,1038.8039999999999,0.0,5133.96,5851.923999999999,3061.2399999999993,0.0,1.0919485625582288
26,56,0.4,90.0,0.235,6240.0,308.0,Meziani:1984is,0.1650,90.0000,0.2350,0.2253,1.1893,0.1320,5178.316,1877.9799999999998,2274.6879999999996,1025.5960000000002,0.0,5178.316,5797.688,2497.3519999999994,0.0,1.0762911008664142
26,56,0.4,90.0,0.245,6350.0,321.0,Meziani:1984is,0.1550,90.0000,0.2450,0.2353,1.2161,0.1240,5385.588,1482.1039999999998,2875.3399999999997,1028.144,0.0,5385.588,5913.492,2010.0080000000003,0.0,1.0738156067514761
26,56,0.4,90.0,0.255,6760.0,349.0,Meziani:1984is,0.1450,90.0000,0.2550,0.2453,1.2429,0.1160,5771.427999999999,1148.6280000000002,3594.864,1027.936,0.0,5771.427999999999,6216.807999999999,1594.008,0.0,1.0873747427940514
26,56,0.4,90.0,0.265,7290.0,386.0,Meziani:1984is,0.1350,90.0000,0.2650,0.2553,1.2696,0.1080,6290.596,870.792,4405.544,1014.2600000000001,0.0,6290.596,6662.343999999999,1242.54,0.0,1.0942094854303532
26,56,0.4,90.0,0.275,7920.0,437.0,Meziani:1984is,0.1250,90.0000,0.2750,0.2653,1.2964,0.1000,6913.191999999999,642.1999999999999,5288.972,981.968,0.0,6913.191999999999,7219.679999999999,948.6879999999999,0.0,1.0970015291536468
26,56,0.4,90.0,0.285,8270.0,501.0,Meziani:1984is,0.1150,90.0000,0.2850,0.2753,1.3232,0.0920,7610.719999999998,457.3399999999999,6223.931999999999,929.4480000000001,0.0,7610.719999999998,7859.3319999999985,705.9519999999999,0.0,1.052252277928964
26,56,0.4,90.0,0.295,8630.0,599.0,Meziani:1984is,0.1050,90.0000,0.2950,0.2853,1.3499,0.0840,8328.06,311.16799999999995,7159.879999999999,856.9599999999999,0.0,8328.06,8525.4,508.508,0.0,1.012269219039576
26,56,0.4,140.0,0.05,12.0,2.81,Meziani:1984is,0.3500,140.0000,0.0500,0.0329,0.4797,0.4945,37.751999999999995,19.811999999999998,0.0,17.939999999999998,0.0,37.751999999999995,17.939999999999998,0.0,0.0,0.6688963210702342
26,56,0.4,140.0,0.06,37.8,4.68,Meziani:1984is,0.3400,140.0000,0.0600,0.0429,0.5126,0.4804,68.12,34.943999999999996,0.0,33.176,0.0,68.12,49.08800000000001,15.911999999999997,0.0,0.7700456323337678
26,56,0.4,140.0,0.07,90.5,7.56,Meziani:1984is,0.3300,140.0000,0.0700,0.0529,0.5455,0.4662,116.27199999999999,59.85199999999998,0.0,56.419999999999995,0.0,116.27199999999999,86.00800000000001,29.587999999999994,0.0,1.0522276997488604
26,56,0.4,140.0,0.08,162.0,10.6,Meziani:1984is,0.3200,140.0000,0.0800,0.0629,0.5784,0.4521,190.83999999999997,100.56799999999998,0.0,90.27199999999999,0.0,190.83999999999997,141.284,51.01200000000001,0.0,1.1466266526995272
26,56,0.4,140.0,0.09,318.0,16.0,Meziani:1984is,0.3100,140.0000,0.0900,0.0729,0.6113,0.4380,303.264,165.46399999999997,0.156,137.696,0.0,303.264,224.01600000000002,86.216,0.0,1.419541461324191
26,56,0.4,140.0,0.1,489.0,21.6,Meziani:1984is,0.3000,140.0000,0.1000,0.0829,0.6442,0.4239,465.66,263.484,0.468,201.656,0.0,465.66,345.072,142.896,0.0,1.4170955626651829
26,56,0.4,140.0,0.11,755.0,29.9,Meziani:1984is,0.2900,140.0000,0.1100,0.0929,0.6771,0.4097,686.66,400.816,1.0919999999999999,284.752,0.0,686.66,515.944,230.09999999999997,0.0,1.4633371063526275
26,56,0.4,140.0,0.12,1010.0,35.1,Meziani:1984is,0.2800,140.0000,0.1200,0.1029,0.7099,0.3956,966.4719999999999,575.692,2.496,388.33599999999996,0.0,966.4719999999999,746.1999999999998,355.41999999999996,0.0,1.353524524256232
26,56,0.4,140.0,0.13,1380.0,46.4,Meziani:1984is,0.2700,140.0000,0.1300,0.1129,0.7428,0.3815,1293.4479999999999,777.816,4.108,511.52399999999994,0.0,1293.4479999999999,1035.3719999999998,519.74,0.0,1.3328542784622341
26,56,0.4,140.0,0.14,1760.0,58.8,Meziani:1984is,0.2600,140.0000,0.1400,0.1229,0.7757,0.3673,1650.0120000000002,993.0439999999999,6.552,650.4159999999999,0.0,1650.0120000000002,1372.1240000000003,715.156,0.0,1.2826829062096425
26,56,0.4,140.0,0.15,2070.0,69.7,Meziani:1984is,0.2500,140.0000,0.1500,0.1329,0.8086,0.3532,2017.0279999999998,1208.5839999999998,11.648,796.7959999999999,0.0,2017.0279999999998,1736.3319999999999,927.8879999999999,0.0,1.1921683180405591
26,56,0.4,140.0,0.16,2470.0,83.8,Meziani:1984is,0.2400,140.0000,0.1600,0.1429,0.8415,0.3391,2368.7560000000003,1413.0479999999998,17.628,938.1320000000001,0.0,2368.7560000000003,2100.2800000000007,1144.572,0.0,1.1760336717009157
26,56,0.4,140.0,0.17,2580.0,87.9,Meziani:1984is,0.2300,140.0000,0.1700,0.1529,0.8744,0.3250,2679.248,1592.3439999999998,28.963999999999995,1057.9399999999998,0.0,2679.248,2440.5159999999996,1353.6119999999996,0.0,1.0571534872133599
26,56,0.4,140.0,0.18,2880.0,100.0,Meziani:1984is,0.2200,140.0000,0.1800,0.1629,0.9073,0.3108,2912.26,1727.6999999999996,46.071999999999996,1138.54,0.0,2912.26,2726.7760000000007,1542.216,0.0,1.056192367836595
26,56,0.4,140.0,0.19,2970.0,107.0,Meziani:1984is,0.2100,140.0000,0.1900,0.1729,0.9402,0.2967,3029.52,1798.68,66.352,1164.488,0.0,3029.52,2923.804,1692.964,0.0,1.0157999647035163
26,56,0.4,140.0,0.2,3080.0,115.0,Meziani:1984is,0.2000,140.0000,0.2000,0.1829,0.9731,0.2826,3020.2119999999995,1791.8679999999995,100.516,1127.7759999999998,0.0,3020.2119999999995,3013.504,1785.1599999999999,0.0,1.0220660068810263
26,56,0.4,140.0,0.21,3110.0,122.0,Meziani:1984is,0.1900,140.0000,0.2100,0.1929,1.0060,0.2684,2889.38,1708.7199999999998,148.61599999999996,1032.044,0.0,2889.38,2982.9800000000005,1802.3200000000002,0.0,1.042581579494331
26,56,0.4,140.0,0.22,2990.0,124.0,Meziani:1984is,0.1800,140.0000,0.2200,0.2029,1.0389,0.2543,2674.6719999999996,1565.5639999999999,215.228,893.828,0.0,2674.6719999999996,2850.0679999999998,1740.96,0.0,1.0490977759127151
26,56,0.4,140.0,0.23,3000.0,130.0,Meziani:1984is,0.1700,140.0000,0.2300,0.2129,1.0718,0.2402,2440.516,1386.632,313.924,739.9599999999999,0.0,2440.516,2667.34,1613.456,0.0,1.124716009207675
26,56,0.4,140.0,0.24,2810.0,129.0,Meziani:1984is,0.1600,140.0000,0.2400,0.2229,1.1047,0.2261,2230.227999999999,1194.5959999999998,435.91599999999994,599.7159999999999,0.0,2230.227999999999,2478.267999999999,1442.636,0.0,1.1338563867991682
26,56,0.4,140.0,0.25,2580.0,128.0,Meziani:1984is,0.1500,140.0000,0.2500,0.2329,1.1376,0.2119,2099.76,1006.1479999999999,598.1039999999999,495.508,0.0,2099.76,2346.084,1252.4719999999998,0.0,1.0997048699023566
26,56,0.4,140.0,0.26,2760.0,140.0,Meziani:1984is,0.1400,140.0000,0.2600,0.2429,1.1705,0.1978,2082.704,830.8559999999999,815.7239999999999,436.07199999999995,0.0,2082.704,2313.4800000000005,1061.632,0.0,1.1930079360962702
26,56,0.4,140.0,0.27,2760.0,147.0,Meziani:1984is,0.1300,140.0000,0.2700,0.2529,1.2034,0.1837,2178.488,673.088,1089.3999999999999,416.0,0.0,2178.488,2387.1639999999998,881.764,0.0,1.1561836555846186
26,56,0.4,140.0,0.28,2880.0,160.0,Meziani:1984is,0.1200,140.0000,0.2800,0.2629,1.2362,0.1695,2381.9639999999995,533.988,1427.14,420.83599999999996,0.0,2381.9639999999995,2566.459999999999,718.4839999999999,0.0,1.1221682784847615
26,56,0.4,140.0,0.29,3060.0,178.0,Meziani:1984is,0.1100,140.0000,0.2900,0.2729,1.2691,0.1554,2684.812,413.192,1836.7959999999998,434.8760000000001,0.0,2684.812,2845.388,573.768,0.0,1.0754245115253176
26,56,0.4,140.0,0.3,3310.0,403.0,Meziani:1984is,0.1000,140.0000,0.3000,0.2829,1.3020,0.1413,3068.26,309.712,2312.5959999999995,445.952,0.0,3068.26,3206.112,447.5639999999999,0.0,1.0324031100597857
26,56,0.4,140.0,0.31,3550.0,228.0,Meziani:1984is,0.0900,140.0000,0.3100,0.2929,1.3349,0.1272,3510.8839999999996,222.50799999999998,2841.5919999999996,446.78400000000005,0.0,3510.8839999999996,3627.3639999999996,338.98799999999994,0.0,0.9786721156189454
26,56,0.44,90.0,0.095,3560.0,99.9,Meziani:1984is,0.3450,90.0000,0.0950,0.0834,0.7550,0.3036,3537.5599999999995,2281.292,5.512,1250.756,0.0,3537.5599999999995,2786.0819999999994,1529.788,0.026,1.2777800509819885
26,56,0.44,90.0,0.105,4400.0,126.0,Meziani:1984is,0.3350,90.0000,0.1050,0.0934,0.7826,0.2948,4501.379999999999,2900.6639999999998,8.84,1591.876,0.0,4501.379999999999,3700.3719999999994,2099.656,0.0,1.1890696394848952
26,56,0.44,90.0,0.115,5340.0,156.0,Meziani:1984is,0.3250,90.0000,0.1150,0.1034,0.8102,0.2860,5465.771999999999,3512.7039999999997,16.432,1936.6359999999995,0.0,5465.771999999999,4667.103999999999,2714.036,0.0,1.144178488415943
26,56,0.44,90.0,0.125,6050.0,180.0,Meziani:1984is,0.3150,90.0000,0.1250,0.1134,0.8377,0.2772,6364.644,4086.2119999999995,24.024,2254.4599999999996,0.0,6364.644,5610.228000000001,3331.7960000000003,0.0,1.0783875450338203
26,56,0.44,90.0,0.135,6870.0,207.0,Meziani:1984is,0.3050,90.0000,0.1350,0.1234,0.8653,0.2684,7140.119999999999,4588.895999999999,40.196,2511.0280000000002,0.0,7140.119999999999,6471.191999999999,3919.9679999999994,0.0,1.061628213163819
26,56,0.44,90.0,0.145,7670.0,234.0,Meziani:1984is,0.2950,90.0000,0.1450,0.1334,0.8929,0.2596,7711.08,4980.248,56.576,2674.2039999999997,0.0,7711.08,7178.599999999999,4447.767999999999,0.0,1.068453458891706
26,56,0.44,90.0,0.155,8070.0,252.0,Meziani:1984is,0.2850,90.0000,0.1550,0.1434,0.9204,0.2508,8024.172,5215.1320000000005,88.39999999999999,2720.64,0.0,8024.172,7686.275999999999,4877.236,0.0,1.0499232658312037
26,56,0.44,90.0,0.165,8100.0,277.0,Meziani:1984is,0.2750,90.0000,0.1650,0.1534,0.9480,0.2420,8035.455999999998,5259.1759999999995,134.31599999999997,2641.9639999999995,0.0,8035.455999999998,7939.827999999999,5163.548,0.0,1.0201732329717976
26,56,0.44,90.0,0.175,7950.0,280.0,Meziani:1984is,0.2650,90.0000,0.1750,0.1634,0.9756,0.2332,7736.767999999999,5106.295999999999,181.79199999999997,2448.732,0.0,7736.767999999999,7897.5,5267.028,0.0,1.00664767331434
26,56,0.44,90.0,0.185,7860.0,284.0,Meziani:1984is,0.2550,90.0000,0.1850,0.1734,1.0031,0.2244,7217.808,4784.364,263.22399999999993,2170.22,0.0,7217.808,7605.2080000000005,5171.764,0.0,1.0335023052623937
26,56,0.44,90.0,0.195,7610.0,285.0,Meziani:1984is,0.2450,90.0000,0.1950,0.1834,1.0307,0.2156,6566.56,4345.379999999999,372.32,1848.9119999999998,0.0,6566.56,7117.032,4895.851999999999,0.0,1.0692659524363526
26,56,0.44,90.0,0.205,7470.0,287.0,Meziani:1984is,0.2350,90.0000,0.2050,0.1934,1.0582,0.2068,5893.316,3846.908,515.372,1531.036,0.0,5893.316,6532.24,4485.831999999999,0.0,1.1435587179895412
26,56,0.44,90.0,0.215,6920.0,275.0,Meziani:1984is,0.2250,90.0000,0.2150,0.2034,1.0858,0.1980,5292.976,3337.048,699.608,1256.32,0.0,5292.976,5955.456,3999.5280000000002,0.0,1.161959722311776
26,56,0.44,90.0,0.225,6400.0,262.0,Meziani:1984is,0.2150,90.0000,0.2250,0.2134,1.1134,0.1892,4831.215999999999,2848.612,933.5039999999998,1049.048,0.0,4831.215999999999,5471.543999999999,3488.9399999999996,0.0,1.1696881172846278
26,56,0.44,90.0,0.235,5960.0,255.0,Meziani:1984is,0.2050,90.0000,0.2350,0.2234,1.1409,0.1804,4541.835999999999,2399.8519999999994,1226.4199999999998,915.5640000000002,0.0,4541.835999999999,5133.596,2991.6119999999996,0.0,1.1609795550721171
26,56,0.44,90.0,0.245,5990.0,262.0,Meziani:1984is,0.1950,90.0000,0.2450,0.2334,1.1685,0.1716,4432.272,1998.3079999999995,1587.664,846.3,0.0,4432.272,4963.66,2529.6959999999995,0.0,1.206770810248889
26,56,0.44,90.0,0.255,5890.0,266.0,Meziani:1984is,0.1850,90.0000,0.2550,0.2434,1.1961,0.1628,4510.064,1645.3319999999999,2042.1960000000001,822.484,0.0,4510.064,4978.376,2113.6440000000002,0.0,1.1831167432913865
26,56,0.44,90.0,0.265,5880.0,272.0,Meziani:1984is,0.1750,90.0000,0.2650,0.2534,1.2236,0.1540,4719.727999999999,1338.6879999999999,2557.412,823.6279999999999,0.0,4719.727999999999,5127.251999999999,1746.212,0.0,1.1468131466914444
26,56,0.44,90.0,0.275,6230.0,293.0,Meziani:1984is,0.1650,90.0000,0.2750,0.2634,1.2512,0.1452,5061.939999999999,1074.632,3154.8399999999997,832.52,0.0,5061.939999999999,5413.303999999998,1425.9959999999996,0.0,1.1508683051977133
26,56,0.44,90.0,0.285,6870.0,326.0,Meziani:1984is,0.1550,90.0000,0.2850,0.2734,1.2788,0.1364,5518.187999999999,849.1600000000001,3831.7239999999993,837.2519999999998,0.0,5518.187999999999,5818.643999999999,1149.616,0.0,1.1806874591399648
26,56,0.44,90.0,0.295,7330.0,363.0,Meziani:1984is,0.1450,90.0000,0.2950,0.2834,1.3063,0.1276,6050.044000000001,658.372,4560.5560000000005,831.1159999999999,0.0,6050.044000000001,6304.688,913.016,0.0,1.1626269214273568
26,56,0.44,90.0,0.305,7780.0,400.0,Meziani:1984is,0.1350,90.0000,0.3050,0.2934,1.3339,0.1188,6630.935999999999,498.5759999999999,5321.472,810.8879999999999,0.0,6630.935999999999,6844.551999999999,712.192,0.0,1.136670449724102
26,56,0.44,140.0,0.095,46.3,2.39,Meziani:1984is,0.3450,140.0000,0.0950,0.0745,0.5225,0.5362,95.47199999999998,46.64399999999999,0.0,48.879999999999995,0.0,95.47199999999998,73.05999999999999,24.231999999999996,0.0,0.6337257049000822
26,56,0.44,140.0,0.105,82.8,3.57,Meziani:1984is,0.3350,140.0000,0.1050,0.0845,0.5568,0.5206,148.66799999999998,76.38799999999999,0.0,72.27999999999999,0.0,148.66799999999998,112.42399999999998,40.14399999999999,0.0,0.7364975450081834
26,56,0.44,140.0,0.115,150.0,5.57,Meziani:1984is,0.3250,140.0000,0.1150,0.0945,0.5911,0.5051,227.18799999999996,123.03200000000001,0.156,104.0,0.0,227.18799999999996,170.09199999999996,65.936,0.0,0.8818756908026247
26,56,0.44,140.0,0.125,254.0,8.58,Meziani:1984is,0.3150,140.0000,0.1250,0.1045,0.6254,0.4895,338.52,192.4,0.468,145.652,0.0,338.52,253.03199999999998,106.91199999999999,0.0,1.0038256030857757
26,56,0.44,140.0,0.135,402.0,12.9,Meziani:1984is,0.3050,140.0000,0.1350,0.1145,0.6597,0.4740,488.22799999999995,288.1839999999999,1.196,198.79599999999996,0.0,488.22799999999995,368.94000000000005,168.896,0.0,1.0896080663522523
26,56,0.44,140.0,0.145,589.0,18.4,Meziani:1984is,0.2950,140.0000,0.1450,0.1245,0.6940,0.4585,675.896,409.292,2.1319999999999997,264.472,0.0,675.896,523.2239999999999,256.62,0.0,1.125712887788022
26,56,0.44,140.0,0.155,827.0,25.6,Meziani:1984is,0.2850,140.0000,0.1550,0.1345,0.7283,0.4429,895.2839999999999,549.068,3.587999999999999,342.62800000000004,0.0,895.2839999999999,716.8199999999999,370.604,0.0,1.153706648810022
26,56,0.44,140.0,0.165,987.0,34.7,Meziani:1984is,0.2750,140.0000,0.1650,0.1445,0.7626,0.4274,1136.148,698.6719999999999,5.928,431.6,0.0,1136.148,943.1759999999999,505.69999999999993,0.0,1.0464642866230693
26,56,0.44,140.0,0.175,1280.0,44.2,Meziani:1984is,0.2650,140.0000,0.1750,0.1545,0.7969,0.4118,1387.7239999999997,849.9919999999998,10.296,527.4359999999999,0.0,1387.7239999999997,1191.0079999999998,653.2759999999998,0.0,1.0747199011257693
26,56,0.44,140.0,0.185,1510.0,52.3,Meziani:1984is,0.2550,140.0000,0.1850,0.1645,0.8312,0.3963,1635.5040000000001,995.7999999999998,15.964,623.7399999999999,0.0,1635.5040000000001,1444.5600000000002,804.8559999999999,0.0,1.0453009913053108
