Z,A,E0,ThetaDeg,nu,cross,error,dataSet
1,1,5.540287167,12.85652416,1.1988,4.84E+04,1.86E+03,1
1,1,5.552101342,12.82792971,1.2223,4.86E+04,1.91E+03,1
1,1,5.562460658,12.79698277,1.2452,4.94E+04,1.97E+03,1
1,1,5.575140604,12.76063819,1.2686,5.28E+04,2.14E+03,1
1,1,5.547260239,12.83731422,1.2921,6.05E+04,2.50E+03,1
1,1,5.560797157,12.79753624,1.315,7.22E+04,2.99E+03,1
1,1,5.575920341,12.75899436,1.3379,7.93E+04,3.65E+03,1
1,1,5.553686552,12.82114502,1.3614,8.40E+04,3.08E+03,1
1,1,5.568410844,12.77701497,1.3837,7.44E+04,2.73E+03,1
1,1,5.550482877,12.8233243,1.4077,6.37E+04,2.34E+03,1
1,1,5.570464812,12.77191045,1.4312,5.72E+04,2.09E+03,1
1,1,5.551631581,12.81841994,1.4535,5.46E+04,2.00E+03,1
1,1,5.573005708,12.76292284,1.477,5.32E+04,1.97E+03,1
1,1,5.560627758,12.79934068,1.5004,5.51E+04,2.06E+03,1
1,1,5.549350185,12.82739789,1.5239,5.60E+04,2.13E+03,1
1,1,5.570560201,12.76514688,1.5468,5.88E+04,2.30E+03,1
1,1,5.562407675,12.79028925,1.5703,6.52E+04,2.59E+03,1
1,1,5.552388348,12.8132989,1.5926,7.02E+04,2.79E+03,1
1,1,5.547216737,12.83062346,1.6161,7.72E+04,2.33E+03,1
1,1,5.542037401,12.84726426,1.639,7.61E+04,2.20E+03,1
1,1,5.56860052,12.77055484,1.663,7.06E+04,2.02E+03,1
1,1,5.564491775,12.7779587,1.6859,6.64E+04,1.90E+03,1
1,1,5.563394956,12.7852563,1.7211,6.01E+04,1.78E+03,1
1,1,5.563569081,12.78347376,1.7674,5.74E+04,1.72E+03,1
1,1,5.566133791,12.77389655,1.8133,5.77E+04,1.31E+03,1
1,1,5.551044146,12.81704833,1.8601,5.81E+04,1.33E+03,1
1,1,5.5606906,12.78684372,1.906,5.77E+04,1.33E+03,1
1,1,5.552645125,12.80911516,1.9523,5.89E+04,1.34E+03,1
1,1,5.54978644,12.81734427,1.9992,5.94E+04,1.34E+03,1
1,1,5.547998647,12.82054503,2.0451,5.92E+04,1.33E+03,1
1,1,5.549349604,12.8142926,2.0909,5.87E+04,1.31E+03,1
1,1,5.570989323,15.22585974,1.3113,3.41E+04,1.29E+03,1
1,1,5.580518541,15.19350422,1.3331,3.26E+04,1.23E+03,1
1,1,5.590689776,15.1590483,1.355,3.12E+04,1.19E+03,1
1,1,5.570019443,15.22823523,1.3773,3.08E+04,1.20E+03,1
1,1,5.581807356,15.1883489,1.3992,3.30E+04,1.28E+03,1
1,1,5.594144483,15.1466637,1.421,3.24E+04,1.28E+03,1
1,1,5.575415155,15.20437064,1.4429,3.28E+04,1.31E+03,1
1,1,5.591065811,15.15745176,1.4653,3.41E+04,1.38E+03,1
1,1,5.574941154,15.20717213,1.4871,3.68E+04,1.51E+03,1
1,1,5.589912267,15.15637229,1.509,4.16E+04,1.75E+03,1
1,1,5.576156425,15.1986578,1.5308,4.82E+04,2.05E+03,1
1,1,5.594118278,15.14367853,1.5532,5.57E+04,2.51E+03,1
1,1,5.582490813,15.1791397,1.575,5.45E+04,2.01E+03,1
1,1,5.572223678,15.21051087,1.5969,5.12E+04,1.87E+03,1
1,1,5.589903152,15.14993402,1.6187,4.50E+04,1.30E+03,1
1,1,5.583280616,15.17523454,1.6411,4.04E+04,1.15E+03,1
1,1,5.575998564,15.19693848,1.663,3.78E+04,1.09E+03,1
1,1,5.569821005,15.21515083,1.6848,3.78E+04,1.11E+03,1
1,1,5.564686267,15.23001687,1.7067,3.75E+04,1.14E+03,1
1,1,5.586373113,15.16101399,1.7291,3.93E+04,1.22E+03,1
1,1,5.582620311,15.17103033,1.7509,4.06E+04,1.32E+03,1
1,1,5.579775026,15.17805753,1.7728,4.71E+04,1.55E+03,1
1,1,5.577789186,15.18221789,1.7946,5.07E+04,1.68E+03,1
1,1,5.578328066,15.18411053,1.817,5.50E+04,1.24E+03,1
1,1,5.575558791,15.18881233,1.8378,5.54E+04,1.13E+03,1
1,1,5.575890324,15.18509488,1.8596,5.18E+04,1.03E+03,1
1,1,5.578591274,15.17960894,1.882,4.98E+04,9.85E+02,1
1,1,5.582174335,15.16650809,1.915,4.54E+04,9.23E+02,1
1,1,5.568328797,15.20925611,1.9587,4.43E+04,9.30E+02,1
1,1,5.579742529,15.17172081,2.0035,4.40E+04,9.41E+02,1
1,1,5.572152856,15.19295775,2.0472,4.42E+04,9.55E+02,1
1,1,5.569187419,15.20482805,2.0914,4.47E+04,9.69E+02,1
1,1,5.567406361,15.20574414,2.1351,4.47E+04,9.64E+02,1
1,1,5.569625532,15.19909226,2.1793,4.52E+04,9.62E+02,1
1,1,5.57256994,15.1826285,2.223,4.56E+04,9.58E+02,1
1,1,5.564048107,15.21528679,2.2673,4.58E+04,9.59E+02,1
1,1,5.608091651,17.52684469,1.3619,1.77E+03,6.48E+02,1
1,1,5.614869223,17.50422169,1.3821,5.30E+03,1.01E+03,1
1,1,5.622029333,17.47322015,1.4029,1.43E+04,1.61E+03,1
1,1,5.602300608,17.5449173,1.4237,2.77E+04,2.08E+03,1
1,1,5.612485564,17.50771353,1.445,3.54E+04,2.03E+03,1
1,1,5.619790064,17.47768285,1.4647,3.64E+04,1.70E+03,1
1,1,5.60419406,17.53579614,1.4861,3.25E+04,1.35E+03,1
1,1,5.61597636,17.49233831,1.5074,2.76E+04,1.07E+03,1
1,1,5.599623728,17.54730315,1.5276,2.43E+04,9.16E+02,1
1,1,5.610788194,17.50771684,1.5479,2.18E+04,8.31E+02,1
1,1,5.599102509,17.55205193,1.5692,2.08E+04,8.03E+02,1
1,1,5.611212037,17.50140902,1.59,2.03E+04,7.94E+02,1
1,1,5.600141881,17.5424499,1.6108,2.05E+04,6.69E+02,1
1,1,5.612567427,17.49336097,1.631,2.13E+04,7.02E+02,1
1,1,5.603083708,17.52853402,1.6518,2.25E+04,7.41E+02,1
1,1,5.595702878,17.55720114,1.6731,2.28E+04,7.66E+02,1
1,1,5.610497999,17.49972887,1.6939,2.34E+04,8.08E+02,1
1,1,5.602294973,17.52913397,1.7141,2.56E+04,8.97E+02,1
1,1,5.596077206,17.55235288,1.7349,2.95E+04,1.06E+03,1
1,1,5.613068298,17.48708045,1.7562,3.44E+04,1.26E+03,1
1,1,5.605873146,17.51152942,1.7759,4.05E+04,1.51E+03,1
1,1,5.602749984,17.52402778,1.7973,4.07E+04,1.16E+03,1
1,1,5.59770512,17.53717183,1.8175,3.59E+04,7.43E+02,1
1,1,5.59603367,17.54415685,1.8388,3.12E+04,6.42E+02,1
1,1,5.593328851,17.55730139,1.8591,2.85E+04,5.77E+02,1
1,1,5.610666579,17.48351223,1.8799,2.69E+04,5.59E+02,1
1,1,5.610597996,17.48401108,1.9012,2.66E+04,5.78E+02,1
1,1,5.610047778,17.48514841,1.922,2.70E+04,6.18E+02,1
1,1,5.607922721,17.48998703,1.9417,2.83E+04,6.77E+02,1
1,1,5.591594544,17.55562667,1.963,3.07E+04,7.74E+02,1
1,1,5.594056578,17.54618136,1.9843,3.43E+04,9.05E+02,1
1,1,5.594454678,17.53766553,2.0046,3.71E+04,9.80E+02,1
1,1,5.597247819,17.53019103,2.0253,4.02E+04,9.14E+02,1
1,1,5.600070342,17.51778908,2.0461,4.11E+04,8.24E+02,1
1,1,5.602918508,17.50039809,2.0669,3.92E+04,7.62E+02,1
1,1,5.590343518,17.55082351,2.0877,3.68E+04,7.14E+02,1
1,1,5.597674539,17.5223767,2.1191,3.38E+04,6.75E+02,1
1,1,5.591376156,17.54514047,2.1602,3.24E+04,6.70E+02,1
1,1,5.588026453,17.55227793,2.2017,3.24E+04,6.80E+02,1
1,1,5.600470216,17.49655011,2.2428,3.38E+04,7.10E+02,1
1,1,5.588182636,17.54778354,2.2849,3.39E+04,7.15E+02,1
1,1,5.589959001,17.53672451,2.3259,3.39E+04,7.14E+02,1
1,1,5.593357694,17.51846236,2.3669,3.55E+04,7.27E+02,1
1,1,5.586288653,17.54159397,2.4085,3.62E+04,7.29E+02,1
1,1,5.594207319,17.51003752,2.4501,3.58E+04,7.23E+02,1
1,1,5.632092784,19.86097163,1.6171,6.80E+02,4.02E+02,1
1,1,5.639563225,19.82334232,1.6358,3.30E+03,6.48E+02,1
1,1,5.62864077,19.86719636,1.6555,8.20E+03,1.01E+03,1
1,1,5.638329202,19.82487299,1.6747,1.87E+04,1.27E+03,1
1,1,5.629703969,19.86038582,1.6949,2.34E+04,1.19E+03,1
1,1,5.639067526,19.81785721,1.7136,2.52E+04,1.00E+03,1
1,1,5.630084858,19.85618017,1.7328,2.18E+04,7.59E+02,1
1,1,5.642653878,19.79972375,1.753,1.86E+04,5.64E+02,1
1,1,5.633779591,19.83629226,1.7717,1.63E+04,4.79E+02,1
1,1,5.628187967,19.85904413,1.7919,1.45E+04,4.52E+02,1
1,1,5.640125848,19.80592379,1.8111,1.46E+04,3.54E+02,1
1,1,5.634536496,19.82722184,1.8308,1.41E+04,3.59E+02,1
1,1,5.629007768,19.85097641,1.85,1.44E+04,3.77E+02,1
1,1,5.624666703,19.86707253,1.8697,1.50E+04,3.98E+02,1
1,1,5.637730437,19.80822999,1.8889,1.58E+04,4.21E+02,1
1,1,5.635259874,19.81727576,1.9092,1.65E+04,4.45E+02,1
1,1,5.630752497,19.83523909,1.9278,1.79E+04,4.96E+02,1
1,1,5.62777288,19.84790855,1.947,1.93E+04,5.49E+02,1
1,1,5.626890046,19.8500124,1.9673,2.12E+04,6.48E+02,1
1,1,5.623913772,19.86134036,1.9859,2.48E+04,7.72E+02,1
1,1,5.623992095,19.85911106,2.0062,2.93E+04,8.48E+02,1
1,1,5.622932933,19.86325514,2.0253,2.95E+04,5.91E+02,1
1,1,5.62291328,19.85995832,2.0451,2.59E+04,5.35E+02,1
1,1,5.622711877,19.86017349,2.0642,2.31E+04,4.68E+02,1
1,1,5.623522825,19.85298507,2.084,2.07E+04,4.20E+02,1
1,1,5.624118307,19.84947592,2.1031,1.96E+04,4.09E+02,1
1,1,5.625701399,19.83859685,2.1229,1.97E+04,4.28E+02,1
1,1,5.627038126,19.83155589,2.142,2.02E+04,4.62E+02,1
1,1,5.630315799,19.81416187,2.1623,2.15E+04,5.10E+02,1
1,1,5.631366883,19.80678369,2.1809,2.35E+04,5.84E+02,1
1,1,5.619845067,19.86003838,2.2001,2.58E+04,6.74E+02,1
1,1,5.624266138,19.83708203,2.2204,2.87E+04,7.48E+02,1
1,1,5.625122066,19.82457357,2.2385,3.08E+04,7.03E+02,1
1,1,5.618163329,19.86154607,2.2593,3.07E+04,6.23E+02,1
1,1,5.620719459,19.84242421,2.2779,2.94E+04,5.75E+02,1
1,1,5.626763794,19.81578396,2.2982,2.76E+04,5.39E+02,1
1,1,5.620257985,19.83881693,2.327,2.63E+04,5.28E+02,1
1,1,5.618582731,19.84212349,2.3659,2.57E+04,5.38E+02,1
1,1,5.618397437,19.83813433,2.4048,2.56E+04,5.45E+02,1
1,1,5.619595157,19.82721019,2.4437,2.62E+04,5.60E+02,1
1,1,5.610792387,19.86590259,2.4826,2.74E+04,5.81E+02,1
1,1,5.615670715,19.83812678,2.522,2.77E+04,5.83E+02,1
1,1,5.619173892,19.81656435,2.5598,2.78E+04,5.81E+02,1
1,1,5.615725338,19.8303812,2.5993,2.89E+04,5.90E+02,1
1,1,5.612834864,19.83975445,2.6382,2.86E+04,5.85E+02,1
1,1,5.660153396,22.11852533,1.8671,2.61E+02,2.68E+02,1
1,1,5.67139042,22.06302788,1.8863,1.47E+03,4.42E+02,1
1,1,5.664214279,22.09351401,1.9038,4.87E+03,6.64E+02,1
1,1,5.658470878,22.11872002,1.922,1.22E+04,8.18E+02,1
1,1,5.668924502,22.06699893,1.9401,1.57E+04,7.39E+02,1
1,1,5.662985722,22.09155981,1.9577,1.64E+04,5.91E+02,1
1,1,5.661209563,22.10190341,1.9774,1.43E+04,4.06E+02,1
1,1,5.6561801,22.12219844,1.995,1.24E+04,2.68E+02,1
1,1,5.667123754,22.06366758,2.0131,1.14E+04,2.32E+02,1
1,1,5.664022264,22.07946509,2.0312,1.07E+04,2.34E+02,1
1,1,5.66005051,22.09442204,2.0488,1.03E+04,2.52E+02,1
1,1,5.658891973,22.09637734,2.068,1.01E+04,2.59E+02,1
1,1,5.656971282,22.10642354,2.0861,1.03E+04,2.71E+02,1
1,1,5.655073196,22.11263701,2.1042,1.09E+04,2.86E+02,1
1,1,5.652617496,22.12006397,2.1218,1.16E+04,3.05E+02,1
1,1,5.651766411,22.12475723,2.1399,1.22E+04,3.24E+02,1
1,1,5.65240815,22.11744916,2.1591,1.24E+04,3.60E+02,1
1,1,5.652213553,22.11874175,2.1772,1.42E+04,4.06E+02,1
1,1,5.651088717,22.11928005,2.1948,1.62E+04,4.84E+02,1
1,1,5.651184971,22.11513861,2.2129,1.94E+04,5.80E+02,1
1,1,5.651902875,22.111626,2.231,2.19E+04,5.96E+02,1
1,1,5.654079994,22.09599676,2.2502,2.14E+04,4.08E+02,1
1,1,5.654132871,22.09016902,2.2678,1.86E+04,3.74E+02,1
1,1,5.655682599,22.0821216,2.2859,1.65E+04,3.24E+02,1
1,1,5.65717749,22.0702987,2.304,1.48E+04,2.91E+02,1
1,1,5.646131712,22.12352584,2.3216,1.44E+04,2.95E+02,1
1,1,5.650958246,22.09922261,2.3413,1.42E+04,3.07E+02,1
1,1,5.652417031,22.08565573,2.3589,1.51E+04,3.39E+02,1
1,1,5.654109498,22.07072424,2.3765,1.63E+04,3.77E+02,1
1,1,5.646784947,22.11227533,2.3952,1.80E+04,4.31E+02,1
1,1,5.649031924,22.09424905,2.4128,1.94E+04,4.95E+02,1
1,1,5.644014146,22.12317504,2.4325,2.17E+04,5.51E+02,1
1,1,5.646778305,22.10216404,2.4501,2.35E+04,5.17E+02,1
1,1,5.649740047,22.07992477,2.4676,2.31E+04,4.50E+02,1
1,1,5.644285906,22.11198103,2.4863,2.26E+04,4.17E+02,1
1,1,5.647718248,22.08695111,2.5039,2.20E+04,4.00E+02,1
1,1,5.645918624,22.09442927,2.5321,2.04E+04,3.85E+02,1
1,1,5.644746295,22.0905177,2.5678,2.00E+04,3.95E+02,1
1,1,5.647226406,22.07167138,2.6051,2.01E+04,4.00E+02,1
1,1,5.639551691,22.11095167,2.6414,2.06E+04,4.13E+02,1
1,1,5.641480215,22.08898663,2.6771,2.12E+04,4.24E+02,1
1,1,5.636790083,22.10908126,2.7138,2.20E+04,4.34E+02,1
1,1,5.641653619,22.07611178,2.7501,2.25E+04,4.38E+02,1
1,1,5.639905066,22.08101832,2.7874,2.26E+04,4.35E+02,1
1,1,5.636666743,22.08848915,2.8231,2.25E+04,4.32E+02,1
1,1,5.697519372,24.27698842,2.1101,2.24E+02,2.08E+02,1
1,1,5.694124985,24.29326289,2.1271,1.31E+03,3.38E+02,1
1,1,5.691053266,24.30782715,2.1442,3.51E+03,5.08E+02,1
1,1,5.688295028,24.32071131,2.1612,8.52E+03,6.28E+02,1
1,1,5.685841411,24.33194486,2.1783,1.20E+04,6.10E+02,1
1,1,5.694553277,24.27421164,2.1948,1.25E+04,5.47E+02,1
1,1,5.692550711,24.28272038,2.2119,1.07E+04,4.01E+02,1
1,1,5.690831547,24.28965473,2.2289,9.41E+03,3.12E+02,1
1,1,5.689387967,24.29504192,2.246,8.36E+03,2.53E+02,1
1,1,5.688212418,24.29890855,2.263,7.87E+03,2.51E+02,1
1,1,5.687297603,24.30128065,2.2801,7.62E+03,2.54E+02,1
1,1,5.686636467,24.30218369,2.2971,7.67E+03,2.59E+02,1
1,1,5.68507717,24.30273558,2.3136,7.60E+03,2.64E+02,1
1,1,5.684905969,24.30075033,2.3307,8.32E+03,2.74E+02,1
1,1,5.684968627,24.2973687,2.3477,8.92E+03,2.89E+02,1
1,1,5.68525897,24.29261396,2.3648,9.33E+03,2.99E+02,1
1,1,5.685771016,24.28650891,2.3818,9.77E+03,3.26E+02,1
1,1,5.686498977,24.27907579,2.3989,1.16E+04,3.68E+02,1
1,1,5.676926918,24.33285151,2.416,1.27E+04,4.23E+02,1
1,1,5.677044273,24.3233214,2.4325,1.53E+04,4.99E+02,1
1,1,5.679330904,24.30855676,2.4501,1.63E+04,4.86E+02,1
1,1,5.680963346,24.29558784,2.4671,1.65E+04,3.96E+02,1
1,1,5.682783181,24.28140037,2.4842,1.43E+04,3.59E+02,1
1,1,5.674807085,24.32640055,2.5012,1.30E+04,3.17E+02,1
1,1,5.677073708,24.30944132,2.5183,1.20E+04,2.95E+02,1
1,1,5.679512027,24.29132516,2.5353,1.20E+04,2.95E+02,1
1,1,5.672451618,24.33123319,2.5524,1.20E+04,3.03E+02,1
1,1,5.674200952,24.31117364,2.5689,1.24E+04,3.18E+02,1
1,1,5.677209483,24.28929211,2.5859,1.26E+04,3.40E+02,1
1,1,5.670997026,24.32432512,2.603,1.41E+04,3.82E+02,1
1,1,5.672975251,24.30839061,2.619,1.52E+04,4.27E+02,1
1,1,5.676505795,24.28296882,2.636,1.71E+04,4.83E+02,1
1,1,5.671074386,24.31341461,2.6531,1.75E+04,4.62E+02,1
1,1,5.674952166,24.2855982,2.6701,1.87E+04,4.30E+02,1
1,1,5.668968895,24.31343393,2.6867,1.78E+04,4.01E+02,1
1,1,5.673176707,24.28326657,2.7037,1.74E+04,3.86E+02,1
1,1,5.672660284,24.28550181,2.7304,1.67E+04,3.83E+02,1
1,1,5.663824531,24.32834881,2.7639,1.62E+04,3.95E+02,1
1,1,5.66544178,24.31060413,2.798,1.66E+04,4.04E+02,1
1,1,5.667743775,24.28806359,2.8321,1.70E+04,4.14E+02,1
1,1,5.661648445,24.31364064,2.8657,1.72E+04,4.17E+02,1
1,1,5.665356589,24.28124249,2.8998,1.79E+04,4.24E+02,1
1,1,5.661943628,24.29591139,2.9339,1.79E+04,4.23E+02,1
1,1,5.65936186,24.30516754,2.968,1.83E+04,4.28E+02,1
1,1,5.656548145,24.30900256,3.0016,1.85E+04,4.25E+02,1
1,1,5.716498328,26.48029636,2.3408,1.88E+02,1.59E+02,1
1,1,5.71565093,26.4850768,2.3573,1.05E+03,2.51E+02,1
1,1,5.713138287,26.49287285,2.3728,2.23E+03,3.70E+02,1
1,1,5.722741413,26.43078111,2.3893,5.62E+03,4.54E+02,1
1,1,5.719199365,26.44403611,2.4037,8.18E+03,4.41E+02,1
1,1,5.7190798,26.44402412,2.4202,8.64E+03,3.75E+02,1
1,1,5.717285023,26.44702534,2.4357,7.60E+03,2.75E+02,1
1,1,5.717550184,26.44451044,2.4522,6.91E+03,2.10E+02,1
1,1,5.716136346,26.4450073,2.4676,6.62E+03,1.85E+02,1
1,1,5.71676841,26.44005689,2.4842,6.27E+03,1.84E+02,1
1,1,5.715424391,26.44480379,2.4991,5.97E+03,1.91E+02,1
1,1,5.71535024,26.43868315,2.5151,6.02E+03,1.91E+02,1
1,1,5.714647141,26.43438432,2.5305,6.18E+03,1.93E+02,1
1,1,5.706786302,26.48547404,2.547,6.56E+03,2.04E+02,1
1,1,5.706491737,26.47852453,2.5625,6.89E+03,2.15E+02,1
1,1,5.708199141,26.46633641,2.579,7.51E+03,2.27E+02,1
1,1,5.70791279,26.46410225,2.5939,7.84E+03,2.40E+02,1
1,1,5.708879567,26.45079787,2.6099,9.04E+03,2.72E+02,1
1,1,5.711033378,26.43538615,2.6264,1.01E+04,3.18E+02,1
1,1,5.702799837,26.48165434,2.6419,1.14E+04,3.73E+02,1
1,1,5.705300173,26.46382925,2.6584,1.28E+04,3.56E+02,1
1,1,5.704764702,26.45707772,2.6728,1.24E+04,2.75E+02,1
1,1,5.707532267,26.43722534,2.6893,1.09E+04,2.53E+02,1
1,1,5.700214673,26.47777663,2.7048,1.03E+04,2.27E+02,1
1,1,5.703296667,26.45563266,2.7213,9.49E+03,2.10E+02,1
1,1,5.704689126,26.43637381,2.7368,9.52E+03,2.10E+02,1
1,1,5.699837074,26.46887781,2.7533,9.26E+03,2.16E+02,1
1,1,5.701204928,26.45486122,2.7682,9.72E+03,2.32E+02,1
1,1,5.695775889,26.48540443,2.7842,1.02E+04,2.53E+02,1
1,1,5.697752649,26.46170483,2.7996,1.12E+04,2.84E+02,1
1,1,5.701634279,26.43332603,2.8162,1.24E+04,3.24E+02,1
1,1,5.696004817,26.46292024,2.8316,1.40E+04,3.55E+02,1
1,1,5.692406524,26.487361,2.8481,1.41E+04,3.35E+02,1
1,1,5.694579287,26.46720901,2.8631,1.47E+04,3.06E+02,1
1,1,5.697961498,26.4353669,2.879,1.42E+04,2.81E+02,1
1,1,5.694106086,26.45918052,2.895,1.39E+04,2.71E+02,1
1,1,5.692227431,26.46300219,2.919,1.34E+04,2.66E+02,1
1,1,5.691478159,26.4555533,2.9499,1.31E+04,2.63E+02,1
1,1,5.692602824,26.43526895,2.9819,1.35E+04,2.71E+02,1
1,1,5.687176201,26.46300997,3.0139,1.37E+04,2.77E+02,1
1,1,5.68810381,26.44254777,3.0448,1.42E+04,2.84E+02,1
1,1,5.683989227,26.46075553,3.0767,1.47E+04,2.90E+02,1
1,1,5.680544906,26.4741118,3.1087,1.49E+04,2.92E+02,1
1,1,5.683015532,26.4410209,3.1396,1.52E+04,2.95E+02,1
1,1,5.680701403,26.44545192,3.1716,1.53E+04,2.95E+02,1
1,1,5.744314683,28.57211369,2.5588,2.96E+02,1.32E+02,1
1,1,5.74409536,28.57243711,2.5742,8.95E+02,2.12E+02,1
1,1,5.740980662,28.58365022,2.5875,2.15E+03,3.03E+02,1
1,1,5.741055038,28.58187428,2.603,4.32E+03,3.67E+02,1
1,1,5.740281343,28.58037097,2.6179,5.63E+03,3.45E+02,1
1,1,5.73964927,28.5778068,2.6328,6.73E+03,2.99E+02,1
1,1,5.73885245,28.58063219,2.6472,6.48E+03,2.34E+02,1
1,1,5.737735072,28.57901716,2.6616,5.63E+03,2.05E+02,1
1,1,5.737509793,28.57337492,2.6765,5.32E+03,1.69E+02,1
1,1,5.737106964,28.57327458,2.6909,5.13E+03,1.67E+02,1
1,1,5.73811928,28.56443981,2.7064,4.90E+03,1.76E+02,1
1,1,5.738275077,28.5558246,2.7213,5.23E+03,1.86E+02,1
1,1,5.738553888,28.54621689,2.7362,5.38E+03,1.85E+02,1
1,1,5.737883575,28.54535574,2.7501,5.62E+03,1.95E+02,1
1,1,5.738400206,28.53383161,2.765,5.88E+03,1.97E+02,1
1,1,5.731348899,28.57877568,2.7799,6.54E+03,2.10E+02,1
1,1,5.733117372,28.56400635,2.7954,6.29E+03,2.36E+02,1
1,1,5.731983727,28.56036594,2.8087,7.28E+03,2.56E+02,1
1,1,5.733967331,28.54379235,2.8242,7.92E+03,2.94E+02,1
1,1,5.727641688,28.58383708,2.8391,8.90E+03,3.29E+02,1
1,1,5.728914701,28.56624782,2.854,1.02E+04,3.24E+02,1
1,1,5.72921567,28.55782701,2.8678,9.82E+03,2.77E+02,1
1,1,5.73068889,28.5384575,2.8828,8.96E+03,2.45E+02,1
1,1,5.725033844,28.57377734,2.8977,8.41E+03,2.24E+02,1
1,1,5.727701242,28.55148877,2.9131,8.08E+03,2.10E+02,1
1,1,5.728220031,28.53738706,2.927,7.82E+03,2.02E+02,1
1,1,5.72400327,28.56836717,2.9425,7.73E+03,2.12E+02,1
1,1,5.725283091,28.54722449,2.9568,8.26E+03,2.21E+02,1
1,1,5.720113134,28.58411843,2.9712,8.45E+03,2.36E+02,1
1,1,5.722349573,28.55808618,2.9862,9.09E+03,2.58E+02,1
1,1,5.717827671,28.58532004,3.0011,9.80E+03,2.95E+02,1
1,1,5.720267714,28.55739752,3.016,1.09E+04,3.12E+02,1
1,1,5.721712654,28.53921054,3.0298,1.15E+04,3.20E+02,1
1,1,5.71761066,28.56319759,3.0448,1.23E+04,3.04E+02,1
1,1,5.714622812,28.58529943,3.0602,1.19E+04,2.86E+02,1
1,1,5.717442007,28.55375058,3.0751,1.15E+04,2.73E+02,1
1,1,5.714648054,28.56197491,3.097,1.11E+04,2.67E+02,1
1,1,5.714208965,28.5565232,3.1263,1.12E+04,2.87E+02,1
1,1,5.714334185,28.53699396,3.1561,1.13E+04,2.90E+02,1
1,1,5.707564682,28.57655283,3.1849,1.16E+04,2.95E+02,1
1,1,5.709487144,28.54877438,3.2153,1.19E+04,2.99E+02,1
1,1,5.703744836,28.58021163,3.2441,1.26E+04,3.10E+02,1
1,1,5.705549893,28.54524018,3.2739,1.26E+04,3.10E+02,1
1,1,5.701473149,28.56578656,3.3032,1.29E+04,3.08E+02,1
1,1,5.69716515,28.58536543,3.332,1.30E+04,3.10E+02,1
1,1,5.772251455,30.6150254,2.7639,1.78E+02,1.00E+02,1
1,1,5.770114061,30.62415659,2.7767,7.48E+02,1.58E+02,1
1,1,5.770048563,30.62192593,2.7911,1.26E+03,2.46E+02,1
1,1,5.769160611,30.62015102,2.805,3.36E+03,2.94E+02,1
1,1,5.768379363,30.61747604,2.8188,4.39E+03,2.72E+02,1
1,1,5.767389593,30.62023165,2.8321,4.84E+03,2.40E+02,1
1,1,5.766814928,30.61581343,2.846,4.63E+03,1.91E+02,1
1,1,5.766341394,30.61051374,2.8599,4.27E+03,1.73E+02,1
1,1,5.764929684,30.61375486,2.8726,4.09E+03,1.48E+02,1
1,1,5.765574219,30.60551466,2.887,4.00E+03,1.45E+02,1
1,1,5.765391683,30.59766218,2.9009,3.86E+03,1.58E+02,1
1,1,5.758439991,30.64544037,2.9147,4.08E+03,1.56E+02,1
1,1,5.758165459,30.64229219,2.9281,4.24E+03,1.54E+02,1
1,1,5.758300643,30.63174224,2.9419,4.50E+03,1.68E+02,1
1,1,5.758524573,30.62035138,2.9558,4.82E+03,1.69E+02,1
1,1,5.757795105,30.61782201,2.9686,5.18E+03,1.71E+02,1
1,1,5.759104209,30.60369216,2.983,5.46E+03,2.32E+02,1
1,1,5.752988681,30.64531752,2.9968,6.22E+03,2.51E+02,1
1,1,5.753262443,30.63733407,3.0101,6.85E+03,2.86E+02,1
1,1,5.753941973,30.62174424,3.024,7.54E+03,3.14E+02,1
1,1,5.754700945,30.60534278,3.0378,8.89E+03,3.26E+02,1
1,1,5.74911609,30.64293431,3.0517,8.27E+03,2.90E+02,1
1,1,5.749735631,30.63175854,3.065,7.74E+03,2.72E+02,1
1,1,5.751661487,30.61185687,3.0794,7.18E+03,2.38E+02,1
1,1,5.752756828,30.59215628,3.0933,6.87E+03,2.31E+02,1
1,1,5.746621486,30.6359636,3.1061,6.93E+03,2.29E+02,1
1,1,5.747892524,30.61457594,3.1199,6.88E+03,2.29E+02,1
1,1,5.74306167,30.64630442,3.1338,7.09E+03,2.31E+02,1
1,1,5.744501898,30.62321072,3.1476,7.24E+03,2.36E+02,1
1,1,5.745674719,30.60662651,3.1609,7.35E+03,2.51E+02,1
1,1,5.742083925,30.63467975,3.1753,8.77E+03,2.85E+02,1
1,1,5.743748963,30.6091946,3.1892,9.33E+03,3.01E+02,1
1,1,5.744435108,30.59334715,3.202,9.70E+03,2.68E+02,1
1,1,5.740279598,30.61945584,3.2158,1.00E+04,2.50E+02,1
1,1,5.736263222,30.64454219,3.2297,1.00E+04,2.44E+02,1
1,1,5.737891752,30.62333768,3.243,9.83E+03,2.32E+02,1
1,1,5.735233619,30.63265719,3.2638,9.57E+03,2.13E+02,1
1,1,5.733487022,30.63060625,3.291,9.49E+03,2.05E+02,1
1,1,5.733295091,30.61689454,3.3192,9.72E+03,2.07E+02,1
1,1,5.731511391,30.61125933,3.3459,9.98E+03,2.14E+02,1
1,1,5.726265928,30.64021857,3.3741,1.03E+04,2.21E+02,1
1,1,5.725164162,30.62788391,3.4007,1.06E+04,2.22E+02,1
