Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,ratio
26,56,1.5,11.939,0.25,564000.0,17500.0,Baran:1988tw,1.2500,11.9390,0.2500,0.2477,1.2684,0.0811,468788.372,97193.252,329700.436,41894.684,0.0,468788.372,1.2031015137892542
26,56,1.5,11.939,0.26,575000.0,19700.0,Baran:1988tw,1.2400,11.9390,0.2600,0.2577,1.2878,0.0805,486826.444,79733.21199999998,367025.51599999995,40067.716,0.0,486826.444,1.1811190765964226
26,56,1.5,11.939,0.27,586000.0,19700.0,Baran:1988tw,1.2300,11.9390,0.2700,0.2677,1.3072,0.0798,507466.23199999984,65321.827999999994,404045.252,38099.09999999999,0.0,507466.23199999984,1.154756638073211
26,56,1.5,11.939,0.28,596000.0,19700.0,Baran:1988tw,1.2200,11.9390,0.2800,0.2777,1.3266,0.0792,526886.256,53429.376,437439.75599999994,36017.123999999996,0.0,526886.256,1.131173935954784
26,56,1.5,11.939,0.29,600000.0,9770.0,Baran:1988tw,1.2100,11.9390,0.2900,0.2877,1.3460,0.0785,544593.5559999999,43619.835999999996,467121.56399999995,33852.155999999995,0.0,544593.5559999999,1.1017390738277486
26,56,1.5,11.939,0.3,587000.0,9650.0,Baran:1988tw,1.2000,11.9390,0.3000,0.2977,1.3654,0.0779,559179.1399999999,35533.524,492010.844,31634.772,0.0,559179.1399999999,1.0497530362094696
26,56,1.5,11.939,0.31,577000.0,9390.0,Baran:1988tw,1.1900,11.9390,0.3100,0.3077,1.3849,0.0772,569598.9519999999,28873.519999999997,511331.236,29394.195999999996,0.0,569598.9519999999,1.0129934368278122
26,56,1.5,11.939,0.32,592000.0,9580.0,Baran:1988tw,1.1800,11.9390,0.3200,0.3177,1.4043,0.0766,575187.0279999999,23394.28,524634.8119999999,27157.93599999999,0.0,575187.0279999999,1.0292304436323276
26,56,1.5,11.939,0.33,575000.0,9710.0,Baran:1988tw,1.1700,11.9390,0.3300,0.3277,1.4237,0.0759,575648.476,18892.379999999997,531805.248,24950.847999999994,0.0,575648.476,0.9988734861168989
26,56,1.5,11.939,0.34,570000.0,6790.0,Baran:1988tw,1.1600,11.9390,0.3400,0.3377,1.4431,0.0753,571027.0279999999,15199.443999999996,533032.3439999999,22795.24,0.0,571027.0279999999,0.9982014371480855
26,56,1.5,11.939,0.35,560000.0,9000.0,Baran:1988tw,1.1500,11.9390,0.3500,0.3477,1.4625,0.0746,561566.0439999999,12175.8,528679.892,20710.352,0.0,561566.0439999999,0.9972112915003816
26,56,1.5,11.939,0.36,552000.0,8780.0,Baran:1988tw,1.1400,11.9390,0.3600,0.3577,1.4819,0.0740,547973.5040000001,9705.592,519555.608,18712.355999999992,0.0,547973.5040000001,1.0073479757152637
26,56,1.5,11.939,0.37,516000.0,8880.0,Baran:1988tw,1.1300,11.9390,0.3700,0.3677,1.5013,0.0733,530791.872,7692.672,506284.94800000003,16814.2,0.0,530791.872,0.9721324444093975
26,56,1.5,11.939,0.38,490000.0,6320.0,Baran:1988tw,1.1200,11.9390,0.3800,0.3777,1.5208,0.0727,510852.3679999999,6057.375999999999,489768.968,15026.023999999998,0.0,510852.3679999999,0.9591812247408436
26,56,1.5,11.939,0.39,465000.0,8400.0,Baran:1988tw,1.1100,11.9390,0.3900,0.3877,1.5402,0.0720,488849.4,4733.508,470761.04399999994,13354.847999999998,0.0,488849.4,0.9512131957203998
26,56,1.5,11.939,0.4,433000.0,7970.0,Baran:1988tw,1.1000,11.9390,0.4000,0.3977,1.5596,0.0714,465552.984,3666.207999999999,450081.736,11805.04,0.0,465552.984,0.9300767364429566
26,56,1.5,11.939,0.41,423000.0,8070.0,Baran:1988tw,1.0900,11.9390,0.4100,0.4077,1.5790,0.0707,441587.016,2809.872,428398.516,10378.628,0.0,441587.016,0.9579085993778403
26,56,1.5,11.939,0.42,387000.0,8190.0,Baran:1988tw,1.0800,11.9390,0.4200,0.4177,1.5984,0.0701,417539.35599999997,2126.7999999999997,406337.256,9075.248,0.0,417539.35599999997,0.9268587366408642
26,56,1.5,11.939,0.43,362000.0,8380.0,Baran:1988tw,1.0700,11.9390,0.4300,0.4277,1.6178,0.0694,393888.24799999996,1585.7399999999998,384409.74,7892.767999999999,0.0,393888.24799999996,0.9190423980356988
26,56,1.5,13.539,0.03,840000.0,15500.0,Baran:1988tw,1.4700,13.5390,0.0300,0.027,0.8141,0.1226,544197.472,379319.56399999995,0.0,51038.727999999996,113839.17999999996,430358.2919999999,1.543557335745948
26,56,1.5,13.539,0.04,938000.0,16500.0,Baran:1988tw,1.4600,13.5390,0.0400,0.037,0.8337,0.1217,904916.22,655248.9839999999,0.0,99958.612,149708.62399999998,755207.5439999999,1.036560047514675
26,56,1.5,13.539,0.05,1030000.0,17300.0,Baran:1988tw,1.4500,13.5390,0.0500,0.047,0.8533,0.1209,1187816.4479999999,869814.348,212.628,146252.652,171536.81999999998,1016279.6279999999,0.8671373441025125
26,56,1.5,13.539,0.06,1140000.0,18200.0,Baran:1988tw,1.4400,13.5390,0.0600,0.057,0.8729,0.1200,1273567.5679999997,1028633.6320000001,468.78,183812.25199999998,60652.903999999995,1212914.664,0.895123296669879
26,56,1.5,13.539,0.07,1180000.0,19100.0,Baran:1988tw,1.4300,13.5390,0.0700,0.067,0.8925,0.1192,1343195.0999999999,1128813.192,856.1279999999998,207846.91199999998,5678.8679999999995,1337516.2319999998,0.8785023113916959
26,56,1.5,13.539,0.08,1210000.0,15500.0,Baran:1988tw,1.4200,13.5390,0.0800,0.077,0.9121,0.1184,1386890.4919999999,1168640.46,1450.0720000000001,216662.57599999997,137.384,1386753.108,0.8724553286504182
26,56,1.5,13.539,0.09,1190000.0,15400.0,Baran:1988tw,1.4100,13.5390,0.0900,0.087,0.9317,0.1175,1364158.744,1150490.6399999997,2347.54,211319.67999999996,0.832,1364157.912,0.872332494465175
26,56,1.5,13.539,0.1,1200000.0,24000.0,Baran:1988tw,1.4000,13.5390,0.1000,0.097,0.9513,0.1167,1282564.2959999999,1084020.08,3673.7479999999996,194870.52,0.0,1282564.2959999999,0.9356256085893725
26,56,1.5,13.539,0.11,1170000.0,23300.0,Baran:1988tw,1.3900,13.5390,0.1100,0.107,0.9709,0.1159,1163013.5919999997,984909.5359999998,6727.655999999999,171376.4,0.0,1163013.5919999997,1.0060071593729063
26,56,1.5,13.539,0.12,1030000.0,22500.0,Baran:1988tw,1.3800,13.5390,0.1200,0.117,0.9905,0.1150,1024681.372,870078.092,9648.287999999999,144954.992,0.0,1024681.372,1.0051905188728267
26,56,1.5,13.539,0.13,940000.0,22400.0,Baran:1988tw,1.3700,13.5390,0.1300,0.127,1.0101,0.1142,885926.08,753288.016,13580.944,119057.12,0.0,885926.08,1.0610366047695536
26,56,1.5,13.539,0.14,876000.0,15200.0,Baran:1988tw,1.3600,13.5390,0.1400,0.137,1.0297,0.1134,758217.8239999999,643401.096,18743.14,96073.64,0.0,758217.8239999999,1.1553408166780317
26,56,1.5,13.539,0.15,719000.0,14000.0,Baran:1988tw,1.3500,13.5390,0.1500,0.147,1.0493,0.1125,647487.464,544868.48,25355.564000000002,77263.42,0.0,647487.464,1.1104462093493133
26,56,1.5,13.539,0.16,635000.0,17200.0,Baran:1988tw,1.3400,13.5390,0.1600,0.157,1.0689,0.1117,555648.132,459097.028,33630.584,62920.51999999999,0.0,555648.132,1.1428095649568386
26,56,1.5,13.539,0.17,558000.0,16400.0,Baran:1988tw,1.3300,13.5390,0.1700,0.167,1.0885,0.1109,482180.608,385753.316,43762.939999999995,52664.352,0.0,482180.608,1.1572427234568503
26,56,1.5,13.539,0.18,480000.0,15800.0,Baran:1988tw,1.3200,13.5390,0.1800,0.177,1.1081,0.1100,425361.24799999996,323680.344,55932.13599999999,45748.768,0.0,425361.24799999996,1.1284525853187266
26,56,1.5,13.539,0.19,422000.0,8500.0,Baran:1988tw,1.3100,13.5390,0.1900,0.187,1.1277,0.1092,379533.596,271440.156,66776.11200000001,41317.327999999994,0.0,379533.596,1.111891027428307
26,56,1.5,13.539,0.2,396000.0,8090.0,Baran:1988tw,1.3000,13.5390,0.2000,0.197,1.1473,0.1084,349056.18799999997,227595.212,82886.18000000001,38574.744,0.0,349056.18799999997,1.1344878378148107
26,56,1.5,13.539,0.21,385000.0,9060.0,Baran:1988tw,1.2900,13.5390,0.2100,0.207,1.1669,0.1075,328847.428,190834.436,101139.012,36873.928,0.0,328847.428,1.1707556976848241
26,56,1.5,13.539,0.22,361000.0,8660.0,Baran:1988tw,1.2800,13.5390,0.2200,0.217,1.1865,0.1067,314615.07999999996,160015.75199999998,118859.93599999999,35739.443999999996,0.0,314615.07999999996,1.1474338737990564
26,56,1.5,13.539,0.23,357000.0,8560.0,Baran:1988tw,1.2700,13.5390,0.2300,0.227,1.2061,0.1059,309870.132,134168.424,140850.216,34851.543999999994,0.0,309870.132,1.1520955494994272
26,56,1.5,13.539,0.24,378000.0,8990.0,Baran:1988tw,1.2600,13.5390,0.2400,0.237,1.2257,0.1050,308973.444,112477.612,162482.57999999996,34013.25199999999,0.0,308973.444,1.2234061125330886
26,56,1.5,13.539,0.25,373000.0,9190.0,Baran:1988tw,1.2500,13.5390,0.2500,0.247,1.2453,0.1042,314400.944,94263.78,187022.212,33114.952,0.0,314400.944,1.1863832062794315
26,56,1.5,13.539,0.26,385000.0,14800.0,Baran:1988tw,1.2400,13.5390,0.2600,0.257,1.2649,0.1034,321755.45999999996,78961.32399999998,210690.01200000002,32104.124,0.0,321755.45999999996,1.1965608913054655
26,56,1.5,13.539,0.27,397000.0,14800.0,Baran:1988tw,1.2300,13.5390,0.2700,0.267,1.2845,0.1025,332702.75999999995,66099.64399999999,235639.76799999995,30963.4,0.0,332702.75999999995,1.1932573087160445
26,56,1.5,13.539,0.28,409000.0,14800.0,Baran:1988tw,1.2200,13.5390,0.2800,0.277,1.3041,0.1017,343604.352,55286.65999999999,258622.31199999998,29695.38,0.0,343604.352,1.1903225253677812
26,56,1.5,13.539,0.29,420000.0,11900.0,Baran:1988tw,1.2100,13.5390,0.2900,0.287,1.3237,0.1009,354825.37999999995,46195.344,280316.296,28313.791999999994,0.0,354825.37999999995,1.1836808291447474
26,56,1.5,13.539,0.3,434000.0,12000.0,Baran:1988tw,1.2000,13.5390,0.3000,0.297,1.3433,0.1000,365328.07999999996,38552.176,299938.02799999993,26837.823999999993,0.0,365328.07999999996,1.1879732869151478
26,56,1.5,13.539,0.31,431000.0,11600.0,Baran:1988tw,1.1900,13.5390,0.3100,0.307,1.3629,0.0992,374256.688,32128.251999999997,316839.224,25289.264,0.0,374256.688,1.1516160266987667
26,56,1.5,13.539,0.32,395000.0,11100.0,Baran:1988tw,1.1800,13.5390,0.3200,0.317,1.3825,0.0984,380945.864,26731.276,330524.27199999994,23690.368,0.0,380945.864,1.0368927381240711
26,56,1.5,13.539,0.33,433000.0,7910.0,Baran:1988tw,1.1700,13.5390,0.3300,0.327,1.4021,0.0975,384933.89999999997,22199.839999999997,340670.928,22063.131999999998,0.0,384933.89999999997,1.124868451440624
26,56,1.5,13.539,0.34,418000.0,7700.0,Baran:1988tw,1.1600,13.5390,0.3400,0.337,1.4217,0.0967,385965.4759999999,18398.016,347138.844,20428.564000000002,0.0,385965.4759999999,1.0829984182315833
26,56,1.5,13.539,0.35,422000.0,9620.0,Baran:1988tw,1.1500,13.5390,0.3500,0.347,1.4413,0.0959,383842.42,15211.351999999999,349825.06,18806.06,0.0,383842.42,1.0994094920514519
26,56,1.5,13.539,0.36,403000.0,9570.0,Baran:1988tw,1.1400,13.5390,0.3600,0.357,1.4609,0.0950,378957.228,12543.232,349200.956,17213.092,0.0,378957.228,1.0634445531673564
26,56,1.5,13.539,0.37,427000.0,9890.0,Baran:1988tw,1.1300,13.5390,0.3700,0.367,1.4805,0.0942,371393.51599999995,10312.275999999998,345416.13599999994,15665.104000000001,0.0,371393.51599999995,1.1497238955566473
26,56,1.5,13.539,0.38,386000.0,5860.0,Baran:1988tw,1.1200,13.5390,0.3800,0.377,1.5001,0.0934,361440.61199999996,8449.635999999999,338815.724,14175.251999999999,0.0,361440.61199999996,1.0679486122605393
26,56,1.5,13.539,0.39,394000.0,7190.0,Baran:1988tw,1.1100,13.5390,0.3900,0.387,1.5197,0.0925,349619.50399999996,6897.228,329967.71599999996,12754.56,0.0,349619.50399999996,1.1269394169725726
26,56,1.5,13.539,0.4,381000.0,6890.0,Baran:1988tw,1.1000,13.5390,0.4000,0.397,1.5393,0.0917,336271.57200000004,5605.963999999999,319254.104,11411.503999999999,0.0,336271.57200000004,1.1330128138217999
26,56,1.5,13.539,0.41,352000.0,6710.0,Baran:1988tw,1.0900,13.5390,0.4100,0.407,1.5589,0.0909,321891.2839999999,4534.4,307204.352,10152.48,0.0,321891.2839999999,1.0935369098095868
26,56,1.5,13.539,0.42,350000.0,6970.0,Baran:1988tw,1.0800,13.5390,0.4200,0.417,1.5785,0.0900,306836.972,3647.4359999999997,294207.7839999999,8981.751999999999,0.0,306836.972,1.1406708836899877
26,56,1.65,11.939,0.01,692000.0,10600.0,Baran:1988tw,1.6400,11.9390,0.0100,0.0073,0.7821,0.1171,3161757.9239999996,0.0,0.0,0.0,3161757.9239999996,0.0,0.21886558573862536
26,56,1.65,11.939,0.02,1030000.0,12700.0,Baran:1988tw,1.6300,11.9390,0.0200,0.0173,0.8015,0.1164,778828.024,0.0,0.0,0.0,778828.024,0.0,1.3224999207270436
26,56,1.65,11.939,0.03,1200000.0,13700.0,Baran:1988tw,1.6200,11.9390,0.0300,0.0273,0.8210,0.1156,862187.7679999999,588571.7239999999,0.0,73794.188,199821.856,662365.912,1.3918081936880367
26,56,1.65,11.939,0.04,1370000.0,15100.0,Baran:1988tw,1.6100,11.9390,0.0400,0.0373,0.8405,0.1149,1358105.3199999998,982668.5960000001,0.0,139839.024,235597.648,1122507.6199999999,1.0087582898209988
26,56,1.65,11.939,0.05,1520000.0,13400.0,Baran:1988tw,1.6000,11.9390,0.0500,0.0473,0.8600,0.1142,1733172.7399999995,1284725.5720000002,280.072,201454.968,246712.12799999997,1486460.5599999998,0.877004331374379
26,56,1.65,11.939,0.06,1630000.0,14200.0,Baran:1988tw,1.5900,11.9390,0.0600,0.0573,0.8794,0.1135,1829218.6639999996,1496685.9959999998,609.9079999999999,249054.936,82867.824,1746350.8399999999,0.8910908422701291
26,56,1.65,11.939,0.07,1700000.0,14900.0,Baran:1988tw,1.5800,11.9390,0.0700,0.0673,0.8989,0.1128,1902720.872,1617329.376,1112.2279999999998,276869.3719999999,7409.896,1895310.9759999998,0.8934573772836608
26,56,1.65,11.939,0.08,1740000.0,25100.0,Baran:1988tw,1.5700,11.9390,0.0800,0.0773,0.9184,0.1121,1932978.9959999998,1647242.6359999997,1888.64,283676.536,171.18399999999997,1932807.8120000002,0.900164980375193
26,56,1.65,11.939,0.09,1680000.0,25200.0,Baran:1988tw,1.5600,11.9390,0.0900,0.0873,0.9379,0.1114,1870422.684,1594583.172,3859.5959999999995,271978.87599999993,1.0399999999999998,1870421.6440000003,0.8981926996347314
26,56,1.65,11.939,0.1,1660000.0,25400.0,Baran:1988tw,1.5500,11.9390,0.1000,0.0973,0.9574,0.1106,1730831.752,1478332.8039999998,5811.156,246687.79200000002,0.0,1730831.752,0.9590764660296109
26,56,1.65,11.939,0.11,1540000.0,24700.0,Baran:1988tw,1.5400,11.9390,0.1100,0.1073,0.9768,0.1099,1546213.4479999999,1323960.6639999996,8604.96,213647.82399999996,0.0,1546213.4479999999,0.9959815069465107
26,56,1.65,11.939,0.12,1430000.0,14800.0,Baran:1988tw,1.5300,11.9390,0.1200,0.1173,0.9963,0.1092,1346483.1639999996,1155638.328,12493.728,178351.05599999998,0.0,1346483.1639999996,1.0620259043951925
26,56,1.65,11.939,0.13,1250000.0,13700.0,Baran:1988tw,1.5200,11.9390,0.1300,0.1273,1.0158,0.1085,1153833.0439999998,990994.888,17763.043999999998,145075.112,0.0,1153833.0439999998,1.0833456421620737
26,56,1.65,11.939,0.14,1070000.0,15600.0,Baran:1988tw,1.5100,11.9390,0.1400,0.1373,1.0353,0.1078,981393.244,840159.0599999999,24717.679999999997,116516.504,0.0,981393.244,1.090286698570344
26,56,1.65,11.939,0.15,916000.0,15000.0,Baran:1988tw,1.5000,11.9390,0.1500,0.1473,1.0548,0.1071,834915.12,707400.4079999999,33664.695999999996,93850.068,0.0,834915.12,1.0971175129754507
26,56,1.65,11.939,0.16,778000.0,14000.0,Baran:1988tw,1.4900,11.9390,0.1600,0.1573,1.0742,0.1064,719249.18,593340.956,48847.187999999995,77061.036,0.0,719249.18,1.081683541161632
26,56,1.65,11.939,0.17,666000.0,13100.0,Baran:1988tw,1.4800,11.9390,0.1700,0.1673,1.0937,0.1056,620751.56,496718.508,58650.48799999999,65382.56399999999,0.0,620751.56,1.0728929944211496
26,56,1.65,11.939,0.18,604000.0,7980.0,Baran:1988tw,1.4700,11.9390,0.1800,0.1773,1.1132,0.1049,548335.06,415503.14,75126.116,57705.80399999999,0.0,548335.06,1.1015162882344236
26,56,1.65,11.939,0.19,568000.0,9320.0,Baran:1988tw,1.4600,11.9390,0.1900,0.1873,1.1327,0.1042,494827.424,347506.37999999995,94434.236,52886.80799999998,0.0,494827.424,1.1478749407389353
26,56,1.65,11.939,0.2,501000.0,8700.0,Baran:1988tw,1.4500,11.9390,0.2000,0.1973,1.1522,0.1035,457216.03199999995,290669.548,116616.084,49930.4,0.0,457216.03199999995,1.0957621013604353
26,56,1.65,11.939,0.21,493000.0,8500.0,Baran:1988tw,1.4400,11.9390,0.2100,0.2073,1.1716,0.1028,432911.284,243176.28399999996,141668.53999999998,48066.46,0.0,432911.284,1.138801454757183
26,56,1.65,11.939,0.22,491000.0,8500.0,Baran:1988tw,1.4300,11.9390,0.2200,0.2173,1.1911,0.1021,416120.43200000003,203475.74,165891.75199999998,46752.88799999999,0.0,416120.43200000003,1.179946866920488
26,56,1.65,11.939,0.23,481000.0,6800.0,Baran:1988tw,1.4200,11.9390,0.2300,0.2273,1.2106,0.1014,411744.57999999996,170266.304,195838.188,45640.087999999996,0.0,411744.57999999996,1.168199955418964
26,56,1.65,11.939,0.24,492000.0,6930.0,Baran:1988tw,1.4100,11.9390,0.2400,0.2373,1.2301,0.1007,412229.012,142464.92,225242.15999999997,44521.88,0.0,412229.012,1.1935113387895173
26,56,1.65,11.939,0.25,506000.0,11000.0,Baran:1988tw,1.4000,11.9390,0.2500,0.2473,1.2496,0.0999,420832.6719999999,119173.75599999998,258369.02,43289.844,0.0,420832.6719999999,1.2023781271431324
26,56,1.65,11.939,0.26,529000.0,10800.0,Baran:1988tw,1.3900,11.9390,0.2600,0.2573,1.2690,0.0992,431745.28799999994,99648.84799999998,290198.89599999995,41897.544,0.0,431745.28799999994,1.2252594636307879
26,56,1.65,11.939,0.27,520000.0,10900.0,Baran:1988tw,1.3800,11.9390,0.2700,0.2673,1.2885,0.0985,445718.26,83273.37199999999,322109.996,40334.89199999999,0.0,445718.26,1.1666562639816462
26,56,1.65,11.939,0.28,541000.0,11200.0,Baran:1988tw,1.3700,11.9390,0.2800,0.2773,1.3080,0.0978,462131.22799999994,69535.076,353983.708,38612.44399999999,0.0,462131.22799999994,1.1706631519824495
26,56,1.65,11.939,0.29,528000.0,11300.0,Baran:1988tw,1.3600,11.9390,0.2900,0.2873,1.3275,0.0971,477245.236,58007.611999999994,382486.104,36751.468,0.0,477245.236,1.1063494408564405
26,56,1.65,11.939,0.3,557000.0,12000.0,Baran:1988tw,1.3500,11.9390,0.3000,0.2973,1.3470,0.0964,491106.9279999999,48335.56,407992.83199999994,34778.536,0.0,491106.9279999999,1.1341725564091414
26,56,1.65,11.939,0.31,562000.0,13800.0,Baran:1988tw,1.3400,11.9390,0.3100,0.3073,1.3664,0.0957,502607.56000000006,40221.896,429663.62399999995,32722.039999999997,0.0,502607.56000000006,1.1181686164847977
26,56,1.65,11.939,0.32,566000.0,13800.0,Baran:1988tw,1.3300,11.9390,0.3200,0.3173,1.3859,0.0949,510910.4,33418.007999999994,446881.55199999997,30610.84,0.0,510910.4,1.1078263429360609
26,56,1.65,11.939,0.33,572000.0,13800.0,Baran:1988tw,1.3200,11.9390,0.3300,0.3273,1.4054,0.0942,515461.7,27715.428,459273.46399999986,28472.807999999994,0.0,515461.7,1.109684773863897
26,56,1.65,11.939,0.34,581000.0,9800.0,Baran:1988tw,1.3100,11.9390,0.3400,0.3373,1.4249,0.0935,515759.972,22939.227999999996,466486.54,26334.256,0.0,515759.972,1.1264930036098264
26,56,1.65,11.939,0.35,563000.0,9480.0,Baran:1988tw,1.3000,11.9390,0.3500,0.3473,1.4443,0.0928,512255.016,18942.455999999995,469093.3520000001,24219.208000000002,0.0,512255.016,1.0990619562815565
26,56,1.65,11.939,0.36,550000.0,9380.0,Baran:1988tw,1.2900,11.9390,0.3600,0.3573,1.4638,0.0921,504879.80400000006,15601.299999999997,467129.15599999996,22149.399999999998,0.0,504879.80400000006,1.089368193464122
26,56,1.65,11.939,0.37,550000.0,9120.0,Baran:1988tw,1.2800,11.9390,0.3700,0.3673,1.4833,0.0914,493918.82800000004,12811.759999999998,460963.464,20143.604,0.0,493918.82800000004,1.113543296632539
26,56,1.65,11.939,0.38,521000.0,9100.0,Baran:1988tw,1.2700,11.9390,0.3800,0.3773,1.5028,0.0907,480045.07200000004,10486.06,451341.1239999999,18217.94,0.0,480045.07200000004,1.0853147556111147
26,56,1.65,11.939,0.39,497000.0,8320.0,Baran:1988tw,1.2600,11.9390,0.3900,0.3873,1.5223,0.0899,463672.716,8550.308,438737.05199999997,16385.356,0.0,463672.716,1.0718767416109944
26,56,1.65,11.939,0.4,503000.0,8720.0,Baran:1988tw,1.2500,11.9390,0.4000,0.3973,1.5417,0.0892,445485.508,6942.312,423887.152,14656.096000000001,0.0,445485.508,1.1291051919022246
26,56,1.65,11.939,0.41,446000.0,19000.0,Baran:1988tw,1.2400,11.9390,0.4100,0.4073,1.5612,0.0885,425980.048,5609.4479999999985,407333.1599999999,13037.439999999999,0.0,425980.048,1.0469973936431878
26,56,1.65,11.939,0.42,481000.0,20100.0,Baran:1988tw,1.2300,11.9390,0.4200,0.4173,1.5807,0.0878,405748.9279999999,4507.516,389707.24,11534.171999999999,0.0,405748.9279999999,1.1854621585100038
26,56,1.65,11.939,0.43,454000.0,20100.0,Baran:1988tw,1.2200,11.9390,0.4300,0.4273,1.6002,0.0871,385224.008,3599.1279999999997,371476.24799999996,10148.632,0.0,385224.008,1.178535061604987
26,56,1.65,11.939,0.44,424000.0,8280.0,Baran:1988tw,1.2100,11.9390,0.4400,0.4373,1.6197,0.0864,364840.372,2852.928,353106.4159999999,8880.975999999999,0.0,364840.372,1.1621520877081006
26,56,1.65,11.939,0.45,402000.0,8460.0,Baran:1988tw,1.2000,11.9390,0.4500,0.4473,1.6391,0.0857,344933.67999999993,2242.3439999999996,334961.796,7729.540000000001,0.0,344933.67999999993,1.165441426305486
26,56,1.65,11.939,0.46,398000.0,8260.0,Baran:1988tw,1.1900,11.9390,0.4600,0.4573,1.6586,0.0849,325770.32800000004,1745.016,317334.42,6690.943999999999,0.0,325770.32800000004,1.2217196159129629
26,56,1.65,11.939,0.47,368000.0,8020.0,Baran:1988tw,1.1800,11.9390,0.4700,0.4673,1.6781,0.0842,307551.4,1342.12,300448.72000000003,5760.56,0.0,307551.4,1.1965479591378871
26,56,1.65,11.939,0.48,361000.0,8040.0,Baran:1988tw,1.1700,11.9390,0.4800,0.4773,1.6976,0.0835,290416.048,1017.8999999999999,284465.376,4932.772,0.0,290416.048,1.24304425490977
26,56,1.65,11.939,0.49,346000.0,6100.0,Baran:1988tw,1.1600,11.9390,0.4900,0.4873,1.7171,0.0828,274460.264,758.9919999999998,269500.08799999993,4201.184,0.0,274460.264,1.2606560780689184
26,56,1.65,11.939,0.5,335000.0,9910.0,Baran:1988tw,1.1500,11.9390,0.5000,0.4973,1.7365,0.0821,259736.51599999997,554.216,255623.47199999995,3558.8279999999995,0.0,259736.51599999997,1.2897685899505946
26,56,1.65,11.939,0.51,322000.0,9510.0,Baran:1988tw,1.1400,11.9390,0.5100,0.5073,1.7560,0.0814,246260.352,394.10799999999995,242867.76799999995,2998.4239999999995,0.0,246260.352,1.3075592452657583
26,56,1.65,11.939,0.52,303000.0,9660.0,Baran:1988tw,1.1300,11.9390,0.5200,0.5173,1.7755,0.0807,234008.57999999996,270.86800000000005,231224.968,2512.692,0.0,234008.57999999996,1.2948243179801358
26,56,1.65,11.939,0.53,293000.0,7570.0,Baran:1988tw,1.1200,11.9390,0.5300,0.5273,1.7950,0.0800,222950.36399999997,177.83999999999997,220678.17199999996,2094.2999999999997,0.0,222950.36399999997,1.3141938624509266
26,56,1.65,11.939,0.54,273000.0,11300.0,Baran:1988tw,1.1100,11.9390,0.5400,0.5373,1.8145,0.0792,213040.51599999997,109.51199999999999,211194.77599999998,1736.2279999999998,0.0,213040.51599999997,1.2814463892868155
26,56,1.65,11.939,0.55,260000.0,10800.0,Baran:1988tw,1.1000,11.9390,0.5500,0.5473,1.8339,0.0785,204210.81199999998,61.25599999999999,202717.99599999998,1431.6119999999996,0.0,204210.81199999998,1.273194095129498
26,56,1.65,11.939,0.56,269000.0,11100.0,Baran:1988tw,1.0900,11.9390,0.5600,0.5573,1.8534,0.0778,196395.68,29.171999999999993,195192.45199999996,1174.0559999999998,0.0,196395.68,1.3696838952873098
26,56,1.65,11.939,0.57,244000.0,11000.0,Baran:1988tw,1.0800,11.9390,0.5700,0.5673,1.8729,0.0771,189521.28,10.035999999999998,188553.50799999997,957.6839999999997,0.0,189521.28,1.2874543692402247
26,56,1.65,11.939,0.58,252000.0,11500.0,Baran:1988tw,1.0700,11.9390,0.5800,0.5773,1.8924,0.0764,183510.75600000002,1.248,182732.524,776.9839999999999,0.0,183510.75600000002,1.3732165105352188
26,56,1.65,13.539,0.01,239000.0,4410.0,Baran:1988tw,1.6400,13.5390,0.0100,0.0065,0.7487,0.1504,481714.58400000003,0.0,0.0,0.0,481714.58400000003,0.0,0.49614441401259296
26,56,1.65,13.539,0.02,396000.0,5500.0,Baran:1988tw,1.6300,13.5390,0.0200,0.0165,0.7684,0.1495,274053.624,0.0,0.0,0.0,274053.624,0.0,1.4449726816967763
26,56,1.65,13.539,0.03,504000.0,6260.0,Baran:1988tw,1.6200,13.5390,0.0300,0.0265,0.7881,0.1486,266654.804,190090.26399999997,0.0,31597.748,44966.74,221688.06399999998,1.890084080390316
26,56,1.65,13.539,0.04,571000.0,6920.0,Baran:1988tw,1.6100,13.5390,0.0400,0.0365,0.8078,0.1476,514969.57200000004,372655.86799999996,0.0,69740.684,72573.01999999999,442396.55199999997,1.1088033760565565
26,56,1.65,13.539,0.05,666000.0,6130.0,Baran:1988tw,1.6000,13.5390,0.0500,0.0465,0.8275,0.1467,737828.728,521155.12799999997,202.332,107169.60800000001,109301.65999999999,628527.0679999999,0.9026485073375999
26,56,1.65,13.539,0.06,751000.0,6440.0,Baran:1988tw,1.5900,13.5390,0.0600,0.0565,0.8471,0.1458,836896.7359999999,648318.372,298.42799999999994,142186.304,46093.63199999999,790803.1039999998,0.8973628019980712
26,56,1.65,13.539,0.07,821000.0,6860.0,Baran:1988tw,1.5800,13.5390,0.0700,0.0665,0.8668,0.1449,923804.0759999999,747739.6159999999,600.2359999999999,170385.02,5079.255999999999,918724.8199999998,0.8887165810686465
26,56,1.65,13.539,0.08,875000.0,10500.0,Baran:1988tw,1.5700,13.5390,0.0800,0.0765,0.8865,0.1440,1005471.7920000001,815437.168,1072.552,188817.46,144.612,1005327.18,0.8702382373746392
