Z,A,E0,ThetaDeg,nu,cross,error,dataSet,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,ratio
26,56,4.045,23.0,0.795,51.8,1.21,Arrington:1998ps,58.00056995780626,38.844,6.052569957806255,13.155999999999999,0.0,58.00056995780626,0.8930946719606894
26,56,4.045,23.0,0.81,61.0,1.33,Arrington:1998ps,68.66982676110521,46.74799999999999,7.5698267611052135,14.3,0.0,68.66982676110521,0.8883086338955288
26,56,4.045,23.0,0.825,76.4,1.5,Arrington:1998ps,80.48883720323079,55.48399999999999,9.456837203230798,15.548,0.0,80.48883720323079,0.9491999469080831
26,56,4.045,23.0,0.84,90.2,1.62,Arrington:1998ps,93.45948759231439,64.948,11.663487592314398,16.848,0.0,93.45948759231439,0.9651240588164488
26,56,4.045,23.0,0.855,103.0,1.71,Arrington:1998ps,107.3236297449469,74.88,14.295629744946892,18.148,0.0,107.3236297449469,0.9597140932036874
26,56,4.045,23.0,0.87,116.0,1.82,Arrington:1998ps,121.97954547276532,85.072,17.407545472765324,19.5,0.0,121.97954547276532,0.9509791133456847
26,56,4.045,23.0,0.885,134.0,1.93,Arrington:1998ps,137.22139857613368,95.31599999999999,21.001398576133703,20.903999999999996,0.0,137.22139857613368,0.9765240799936434
26,56,4.045,23.0,0.9,158.0,2.1,Arrington:1998ps,152.8441425292637,105.35199999999998,25.18414252926375,22.307999999999996,0.0,152.8441425292637,1.0337327776218126
26,56,4.045,23.0,0.915,175.0,2.19,Arrington:1998ps,168.74621227108776,115.02400000000002,29.958212271087735,23.712,0.0,168.74621227108776,1.0370603146864454
26,56,4.045,23.0,0.93,188.0,2.24,Arrington:1998ps,184.87982552392282,124.22800000000001,35.483825523922874,25.168,0.0,184.87982552392282,1.0168767709902098
26,56,4.045,23.0,0.945,206.0,2.31,Arrington:1998ps,201.1438854878771,132.80799999999996,41.763885487877076,26.571999999999992,0.0,201.1438854878771,1.0241424913332282
26,56,4.045,23.0,0.96,221.0,2.39,Arrington:1998ps,217.48992897139905,140.60799999999995,48.85392897139902,27.975999999999996,0.0,217.48992897139905,1.0161390048964636
26,56,4.045,23.0,0.975,235.0,2.21,Arrington:1998ps,233.8705419967534,147.628,56.86254199675335,29.379999999999995,0.0,233.8705419967534,1.0048294154261732
26,56,4.045,23.0,0.99,262.0,2.31,Arrington:1998ps,250.28784449025432,153.816,65.7398444902543,30.732,0.0,250.28784449025432,1.0467947436025073
26,56,4.045,23.0,1.005,272.0,2.31,Arrington:1998ps,266.64261598858997,159.016,75.59461598859001,32.032,0.0,266.64261598858997,1.0200920021413205
26,56,4.045,23.0,1.02,285.0,2.33,Arrington:1998ps,282.9366984509848,163.28,86.37669845098476,33.279999999999994,0.0,282.9366984509848,1.0072924493722848
26,56,4.045,23.0,1.035,304.0,2.4,Arrington:1998ps,299.28144422657886,166.556,98.30144422657887,34.424,0.0,299.28144422657886,1.0157662824222702
26,56,4.045,23.0,1.05,315.0,2.43,Arrington:1998ps,315.41506442715416,168.79199999999997,111.15906442715409,35.46399999999999,0.0,315.41506442715416,0.9986840691077707
26,56,4.045,23.0,1.065,338.0,2.53,Arrington:1998ps,331.4464896916164,169.936,125.05848969161643,36.452,0.0,331.4464896916164,1.0197724535097086
26,56,4.045,23.0,1.08,348.0,2.58,Arrington:1998ps,347.3782570219238,170.09199999999996,140.00225702192378,37.28399999999999,0.0,347.3782570219238,1.0017898154691847
26,56,4.045,23.0,1.095,358.0,2.61,Arrington:1998ps,363.1593056110237,169.26,155.93930561102368,37.908,0.0,363.1593056110237,0.9857932716267781
26,56,4.045,23.0,1.11,375.0,2.74,Arrington:1998ps,378.84675955589694,167.44,172.978759555897,38.428,0.0,378.84675955589694,0.9898461331425764
26,56,4.045,23.0,1.125,420.0,5.26,Arrington:1998ps,394.4902092255702,164.78799999999998,190.9622092255702,38.739999999999995,0.0,394.4902092255702,1.0646652063292228
26,56,4.045,23.0,1.14,424.0,5.22,Arrington:1998ps,410.09297665648535,161.35599999999997,209.94497665648538,38.791999999999994,0.0,410.09297665648535,1.0339118788546429
26,56,4.045,23.0,1.155,430.0,5.21,Arrington:1998ps,425.7591317011405,157.24799999999996,229.87513170114056,38.688,0.0,425.7591317011405,1.009960721880268
26,56,4.045,23.0,1.17,446.0,5.27,Arrington:1998ps,441.540431066802,152.516,250.70043106680203,38.272,0.0,441.540431066802,1.0101000239602596
26,56,4.045,23.0,1.185,461.0,5.35,Arrington:1998ps,457.4919510696847,147.41999999999996,272.47595106968475,37.596,0.0,457.4919510696847,1.0076680014197255
26,56,4.045,23.0,1.2,499.0,5.54,Arrington:1998ps,473.66147866384085,141.90800000000002,295.04147866384085,36.712,0.0,473.66147866384085,1.0534950011295767
26,56,4.045,23.0,1.215,488.0,5.46,Arrington:1998ps,490.2616691225811,136.188,318.5056691225811,35.568,0.0,490.2616691225811,0.9953868122575669
26,56,4.045,23.0,1.23,521.0,5.63,Arrington:1998ps,507.0738497657789,130.364,342.545849765779,34.215999999999994,0.0,507.0738497657789,1.0274637515633152
26,56,4.045,23.0,1.245,526.0,5.62,Arrington:1998ps,524.3081890353301,124.43599999999999,367.2161890353301,32.656,0.0,524.3081890353301,1.003226749076307
26,56,4.045,23.0,1.26,550.0,5.72,Arrington:1998ps,541.9129813115333,118.50800000000002,392.5169813115333,30.887999999999998,0.0,541.9129813115333,1.0149230946062495
26,56,4.045,23.0,1.275,570.0,5.81,Arrington:1998ps,560.0402970084579,112.68400000000001,418.3402970084579,29.016000000000002,0.0,560.0402970084579,1.0177839042025072
26,56,4.045,23.0,1.29,591.0,5.91,Arrington:1998ps,578.6879785493734,106.96399999999998,444.6319785493735,27.039999999999992,0.0,578.6879785493734,1.0212757511940886
26,56,4.045,23.0,1.305,591.0,5.91,Arrington:1998ps,597.8558854512514,101.39999999999999,471.39188545125137,25.012,0.0,597.8558854512514,0.9885325450194795
26,56,4.045,23.0,1.32,622.0,6.03,Arrington:1998ps,617.5416445343517,96.044,498.5656445343518,22.932,0.0,617.5416445343517,1.007219521962782
26,56,4.045,23.0,1.335,646.0,6.2,Arrington:1998ps,637.7381544768718,90.84400000000001,525.9901544768719,20.903999999999996,0.0,637.7381544768718,1.0129549180414104
26,56,4.045,23.0,1.35,680.0,6.32,Arrington:1998ps,658.4447951140997,85.904,553.6647951140997,18.875999999999998,0.0,658.4447951140997,1.0327365407788895
26,56,4.045,23.0,1.365,692.0,6.37,Arrington:1998ps,679.7673378125347,81.17200000000001,581.6433378125347,16.951999999999998,0.0,679.7673378125347,1.0179953662187264
26,56,4.045,23.0,1.38,714.0,6.5,Arrington:1998ps,701.6509310053112,76.648,609.8709310053111,15.079999999999997,0.0,701.6509310053112,1.0176000179704676
26,56,4.045,23.0,1.395,741.0,6.67,Arrington:1998ps,723.9861428966292,72.384,638.2381428966293,13.312,0.0,723.9861428966292,1.0235002524154666
26,56,4.045,23.0,1.41,757.0,6.74,Arrington:1998ps,746.774703496077,68.328,666.798703496077,11.7,0.0,746.774703496077,1.0136926123180827
26,56,4.045,23.0,1.425,768.0,6.75,Arrington:1998ps,770.0604485762154,64.47999999999999,695.3884485762155,10.192,0.0,770.0604485762154,0.997324302812818
26,56,4.045,23.0,1.44,787.0,6.93,Arrington:1998ps,793.689021654094,60.83999999999999,724.061021654094,8.787999999999997,0.0,793.689021654094,0.991572238658217
26,56,4.045,23.0,1.455,790.0,7.03,Arrington:1998ps,817.7064731454711,57.459999999999994,752.7064731454713,7.539999999999998,0.0,817.7064731454711,0.966116847480866
26,56,4.045,23.0,1.47,824.0,7.25,Arrington:1998ps,842.0131098197019,54.184000000000005,781.4331098197018,6.396000000000001,0.0,842.0131098197019,0.9786070910183822
26,56,4.045,23.0,1.485,837.0,7.53,Arrington:1998ps,866.6002471549446,51.168000000000006,810.0762471549446,5.4079999999999995,0.0,866.6002471549446,0.9658432509659184
26,56,4.045,23.0,1.5,844.0,7.6,Arrington:1998ps,891.4669079425978,48.256,838.6349079425979,4.524,0.0,891.4669079425978,0.9467541559650869
26,56,4.045,23.0,1.515,856.0,7.87,Arrington:1998ps,916.4041536753907,45.552,867.1081536753908,3.744,0.0,916.4041536753907,0.93408568322925
26,56,4.045,23.0,1.53,886.0,8.33,Arrington:1998ps,941.6190826502591,43.004000000000005,895.4950826502591,3.0679999999999996,0.0,941.6190826502591,0.940932502670066
26,56,4.045,30.0,0.6,0.00109,0.00133,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.615,0.00109,0.00133,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.63,0.00218,0.00172,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.645,0.00541,0.00254,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.66,0.00434,0.0023,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.675,0.00107,0.00132,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.69,0.00215,0.0017,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.705,0.00537,0.00252,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.72,0.00752,0.00294,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.735,0.00747,0.00292,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.75,0.0138,0.00391,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.765,0.019,0.00454,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.78,0.0169,0.00429,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.795,0.0302,0.00566,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.81,0.031,0.00571,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.825,0.0515,0.00732,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.84,0.0511,0.00727,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.855,0.0682,0.00836,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.87,0.0859,0.00935,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,30.0,0.885,0.124,0.0112,Arrington:1998ps,0.052,0.052,0.0,0.0,0.0,0.052,2.3846153846153846
26,56,4.045,30.0,0.9,0.105,0.0102,Arrington:1998ps,0.052,0.052,0.0,0.0,0.0,0.052,2.019230769230769
26,56,4.045,30.0,0.915,0.158,0.0125,Arrington:1998ps,0.052,0.052,0.0,0.0,0.0,0.052,3.0384615384615388
26,56,4.045,30.0,0.93,0.199,0.014,Arrington:1998ps,0.052,0.052,0.0,0.0,0.0,0.052,3.826923076923077
26,56,4.045,30.0,0.945,0.232,0.0151,Arrington:1998ps,0.104,0.104,0.0,0.0,0.0,0.104,2.230769230769231
26,56,4.045,30.0,0.96,0.307,0.0173,Arrington:1998ps,0.104,0.104,0.0,0.0,0.0,0.104,2.951923076923077
26,56,4.045,30.0,0.975,0.315,0.0143,Arrington:1998ps,0.104,0.104,0.0,0.0,0.0,0.104,3.028846153846154
26,56,4.045,30.0,0.99,0.385,0.0155,Arrington:1998ps,0.156,0.156,0.0,0.0,0.0,0.156,2.467948717948718
26,56,4.045,30.0,1.005,0.463,0.0165,Arrington:1998ps,0.208,0.208,0.0,0.0,0.0,0.208,2.2259615384615388
26,56,4.045,30.0,1.02,0.584,0.0183,Arrington:1998ps,0.25999999999999995,0.25999999999999995,0.0,0.0,0.0,0.25999999999999995,2.2461538461538466
26,56,4.045,30.0,1.035,0.681,0.0195,Arrington:1998ps,0.312,0.312,0.0,0.0,0.0,0.312,2.182692307692308
26,56,4.045,30.0,1.05,0.785,0.0208,Arrington:1998ps,0.4148383710560184,0.364,0.05083837105601842,0.0,0.0,0.4148383710560184,1.8923032553659223
26,56,4.045,30.0,1.065,0.961,0.023,Arrington:1998ps,0.5709516878173554,0.468,0.05095168781735547,0.0,0.0,0.5709516878173554,1.6831546705356604
26,56,4.045,30.0,1.08,1.2,0.0258,Arrington:1998ps,0.7261237137817552,0.624,0.10212371378175522,0.0,0.0,0.7261237137817552,1.6526109493797274
26,56,4.045,30.0,1.095,1.39,0.028,Arrington:1998ps,0.933507022900855,0.78,0.15350702290085494,0.0,0.0,0.933507022900855,1.489008615790165
26,56,4.045,30.0,1.11,1.67,0.031,Arrington:1998ps,1.141093049641356,0.936,0.20509304964135605,0.0,0.0,1.141093049641356,1.4635090455812334
26,56,4.045,30.0,1.125,1.9,0.0465,Arrington:1998ps,1.4528736852984023,1.196,0.2568736852984023,0.0,0.0,1.4528736852984023,1.307753054670932
26,56,4.045,30.0,1.14,2.34,0.0512,Arrington:1998ps,1.8163147892645903,1.456,0.36031478926459076,0.0,0.0,1.8163147892645903,1.288322934895798
26,56,4.045,30.0,1.155,2.88,0.0567,Arrington:1998ps,2.2841280131854726,1.8199999999999996,0.4641280131854729,0.0,0.0,2.2841280131854726,1.2608750400042232
26,56,4.045,30.0,1.17,3.28,0.06,Arrington:1998ps,2.8042990447550986,2.2359999999999998,0.568299044755099,0.0,0.0,2.8042990447550986,1.1696327487379095
26,56,4.045,30.0,1.185,4.02,0.0668,Arrington:1998ps,3.428569242213641,2.7039999999999997,0.7245692422136413,0.0,0.0,3.428569242213641,1.1725007476892908
26,56,4.045,30.0,1.2,4.65,0.0716,Arrington:1998ps,5.093193031631927,3.276,0.9331930316319261,0.884,0.0,5.093193031631927,0.9129832643531436
26,56,4.045,30.0,1.215,5.62,0.0781,Arrington:1998ps,6.030481306359483,3.9519999999999995,1.1424813063594828,0.9879999999999999,0.0,6.030481306359483,0.9319322479407064
26,56,4.045,30.0,1.23,6.85,0.0864,Arrington:1998ps,7.12442551580271,4.68,1.4044255158027121,1.0399999999999998,0.0,7.12442551580271,0.9614810323732058
26,56,4.045,30.0,1.245,8.05,0.0942,Arrington:1998ps,8.323250765734937,5.460000000000001,1.7192507657349374,1.144,0.0,8.323250765734937,0.9671701870548162
26,56,4.045,30.0,1.26,9.32,0.0997,Arrington:1998ps,9.679171442606943,6.343999999999999,2.0871714426069423,1.196,0.0,9.679171442606943,0.962892335905334
26,56,4.045,30.0,1.275,10.8,0.108,Arrington:1998ps,11.140391844095358,7.332,2.5083918440953576,1.3,0.0,11.140391844095358,0.9694452539139571
26,56,4.045,30.0,1.29,12.5,0.115,Arrington:1998ps,12.707441972074369,8.267999999999999,3.0354419720743695,1.404,0.0,12.707441972074369,0.9836755522842253
26,56,4.045,30.0,1.305,14.5,0.123,Arrington:1998ps,14.380323003261061,9.307999999999998,3.616323003261063,1.508,0.0,14.380323003261061,1.0083222745908975
26,56,4.045,30.0,1.32,16.7,0.132,Arrington:1998ps,16.15920719758396,10.296,4.251207197583961,1.6119999999999999,0.0,16.15920719758396,1.033466542993328
26,56,4.045,30.0,1.335,18.5,0.137,Arrington:1998ps,18.04537096812152,11.336000000000002,5.04537096812152,1.716,0.0,18.04537096812152,1.0251936650502567
26,56,4.045,30.0,1.35,20.8,0.145,Arrington:1998ps,20.038767124042792,12.323999999999998,5.946767124042791,1.8199999999999996,0.0,20.038767124042792,1.0379880095040313
26,56,4.045,30.0,1.365,22.8,0.151,Arrington:1998ps,22.087047961537472,13.26,6.903047961537477,1.9239999999999997,0.0,22.087047961537472,1.0322791909405036
26,56,4.045,30.0,1.38,24.7,0.156,Arrington:1998ps,24.19186847381576,14.196,8.019868473815766,2.0279999999999996,0.0,24.19186847381576,1.021004228207268
26,56,4.045,30.0,1.395,27.3,0.164,Arrington:1998ps,26.45774839986311,15.027999999999999,9.297748399863114,2.1319999999999997,0.0,26.45774839986311,1.0318338351173242
26,56,4.045,30.0,1.41,30.1,0.172,Arrington:1998ps,28.728292823382795,15.807999999999998,10.684292823382796,2.2359999999999998,0.0,28.728292823382795,1.0477476049499446
26,56,4.045,30.0,1.425,33.0,0.175,Arrington:1998ps,31.160744819911056,16.588,12.232744819911055,2.34,0.0,31.160744819911056,1.059024750233624
26,56,4.045,30.0,1.44,36.3,0.181,Arrington:1998ps,33.651565139770526,17.212,13.943565139770525,2.496,0.0,33.651565139770526,1.0787016844307031
26,56,4.045,30.0,1.455,38.1,0.187,Arrington:1998ps,36.2542733706305,17.784,15.87027337063051,2.6,0.0,36.2542733706305,1.0509105950214608
26,56,4.045,30.0,1.47,41.0,0.197,Arrington:1998ps,38.968333885096115,18.304,17.960333885096116,2.7039999999999997,0.0,38.968333885096115,1.052136335130328
26,56,4.045,30.0,1.485,43.9,0.206,Arrington:1998ps,41.794149692250016,18.72,20.214149692250018,2.808,0.0,41.794149692250016,1.0503862459998912
26,56,4.045,30.0,1.5,47.6,0.214,Arrington:1998ps,44.682611716956515,19.031999999999996,22.738611716956516,2.964,0.0,44.682611716956515,1.0652913554275605
26,56,4.045,30.0,1.515,50.4,0.227,Arrington:1998ps,47.73581053275309,19.291999999999998,25.427810532753092,3.0679999999999996,0.0,47.73581053275309,1.0558111287419938
26,56,4.045,30.0,1.53,53.3,0.24,Arrington:1998ps,50.9034590210731,19.395999999999997,28.33545902107309,3.1719999999999997,0.0,50.9034590210731,1.0470801203889657
26,56,4.045,30.0,1.545,55.9,0.861,Arrington:1998ps,54.13405482575884,19.447999999999997,31.46205482575884,3.276,0.0,54.13405482575884,1.032621705134138
26,56,4.045,30.0,1.56,61.1,0.892,Arrington:1998ps,57.532076450504924,19.395999999999997,34.80807645050492,3.379999999999999,0.0,57.532076450504924,1.0620162484933875
26,56,4.045,30.0,1.575,62.6,0.896,Arrington:1998ps,61.045984170293686,19.239999999999995,38.37398417029368,3.432,0.0,61.045984170293686,1.025456479256215
26,56,4.045,30.0,1.59,64.8,0.9,Arrington:1998ps,64.67622089124029,19.031999999999996,42.160220891240286,3.484,0.0,64.67622089124029,1.0019138271694608
26,56,4.045,30.0,1.605,68.5,0.828,Arrington:1998ps,68.476833418624,18.72,46.220833418624004,3.536,0.0,68.476833418624,1.000338312685027
26,56,4.045,30.0,1.62,73.9,0.85,Arrington:1998ps,72.3930401330474,18.356,50.44904013304741,3.536,0.0,72.3930401330474,1.0208163638960739
26,56,4.045,30.0,1.635,78.7,0.866,Arrington:1998ps,76.48224141855295,17.939999999999998,55.00624141855295,3.536,0.0,76.48224141855295,1.0289970395782502
26,56,4.045,30.0,1.65,84.8,0.891,Arrington:1998ps,80.68780822542854,17.471999999999998,59.73180822542855,3.536,0.0,80.68780822542854,1.050964227000474
26,56,4.045,30.0,1.665,89.5,0.904,Arrington:1998ps,85.11577462993868,16.951999999999998,64.67977462993868,3.484,0.0,85.11577462993868,1.051508963986086
26,56,4.045,30.0,1.68,93.3,0.914,Arrington:1998ps,89.71634791494951,16.432,69.90434791494951,3.379999999999999,0.0,89.71634791494951,1.0399442483821095
26,56,4.045,30.0,1.695,96.2,0.914,Arrington:1998ps,94.48810104748291,15.86,75.35210104748292,3.328,0.0,94.48810104748291,1.0181176141073764
26,56,4.045,30.0,1.71,101.0,0.937,Arrington:1998ps,99.48335917482626,15.287999999999997,81.02335917482627,3.2239999999999998,0.0,99.48335917482626,1.0152451710291415
26,56,4.045,30.0,1.725,110.0,0.979,Arrington:1998ps,104.6484495285012,14.664,86.86444952850121,3.0679999999999996,0.0,104.6484495285012,1.0511383636891944
26,56,4.045,30.0,1.74,116.0,0.996,Arrington:1998ps,110.03960611920648,14.091999999999999,92.98360611920648,2.964,0.0,110.03960611920648,1.054165896180477
26,56,4.045,30.0,1.755,121.0,0.881,Arrington:1998ps,115.60110761628653,13.519999999999996,99.27310761628652,2.808,0.0,115.60110761628653,1.0467027738318386
26,56,4.045,30.0,1.77,127.0,0.888,Arrington:1998ps,121.43922547175936,12.947999999999997,105.78722547175936,2.6519999999999997,0.0,121.43922547175936,1.0457905961326623
26,56,4.045,30.0,1.785,133.0,0.89,Arrington:1998ps,127.45023495670183,12.376000000000001,112.52623495670186,2.496,0.0,127.45023495670183,1.043544565023231
26,56,4.045,30.0,1.8,141.0,0.915,Arrington:1998ps,133.63221150790946,11.856,119.43621150790946,2.34,0.0,133.63221150790946,1.0551348242235328
26,56,4.045,30.0,1.815,146.0,0.919,Arrington:1998ps,140.03729606382188,11.336000000000002,126.51729606382192,2.1839999999999997,0.0,140.03729606382188,1.0425793992299066
26,56,4.045,30.0,1.83,154.0,0.941,Arrington:1998ps,146.6656249419464,10.815999999999999,133.76962494194643,2.0279999999999996,0.0,146.6656249419464,1.0500074578549454
26,56,4.045,30.0,1.845,159.0,0.954,Arrington:1998ps,153.41563515363387,10.296,141.2476351536339,1.872,0.0,153.41563515363387,1.0364002328757027
26,56,4.045,30.0,1.86,171.0,0.99,Arrington:1998ps,160.43888100037483,9.827999999999998,148.84288100037486,1.768,0.0,160.43888100037483,1.0658264314346626
26,56,4.045,30.0,1.875,174.0,0.994,Arrington:1998ps,167.58175363894148,9.36,156.6097536389415,1.6119999999999999,0.0,167.58175363894148,1.0382991955967162
26,56,4.045,30.0,1.89,184.0,1.05,Arrington:1998ps,174.89395856281305,8.943999999999999,164.49395856281305,1.456,0.0,174.89395856281305,1.0520660719902255
26,56,4.045,30.0,1.905,192.0,1.34,Arrington:1998ps,182.3779553969344,8.527999999999999,172.54995539693442,1.3,0.0,182.3779553969344,1.0527588138715769
26,56,4.045,30.0,1.92,199.0,1.38,Arrington:1998ps,190.03137405615632,8.111999999999998,180.72337405615636,1.196,0.0,190.03137405615632,1.0471955012080971
26,56,4.045,30.0,1.935,206.0,1.4,Arrington:1998ps,197.80222258459787,7.747999999999998,189.01422258459786,1.0399999999999998,0.0,197.80222258459787,1.0414443139631357
26,56,4.045,30.0,1.95,217.0,1.44,Arrington:1998ps,205.74250877886675,7.384,197.42250877886676,0.936,0.0,205.74250877886675,1.0547164088158023
26,56,4.045,30.0,1.965,225.0,1.46,Arrington:1998ps,213.74824019750648,7.02,205.94824019750644,0.78,0.0,213.74824019750648,1.0526402453283206
26,56,4.045,30.0,1.98,230.0,1.47,Arrington:1998ps,221.92080685665883,6.707999999999999,214.53680685665887,0.6759999999999999,0.0,221.92080685665883,1.0364057487793816
26,56,4.045,30.0,1.995,238.0,1.5,Arrington:1998ps,230.2107690201265,6.396000000000001,223.2427690201265,0.624,0.0,230.2107690201265,1.0338352154985093
26,56,4.045,30.0,2.01,244.0,1.54,Arrington:1998ps,238.56345402797416,6.084,232.0114540279742,0.5199999999999999,0.0,238.56345402797416,1.0227886789876388
26,56,4.045,30.0,2.025,259.0,1.6,Arrington:1998ps,247.0280644439356,5.824,240.78806444393567,0.416,0.0,247.0280644439356,1.0484638681965688
26,56,4.045,30.0,2.04,266.0,1.62,Arrington:1998ps,255.60991104293848,5.512,249.68191104293842,0.364,0.0,255.60991104293848,1.0406482241422796
26,56,4.045,30.0,2.055,275.0,1.93,Arrington:1998ps,264.20223243775035,5.252000000000001,258.6382324377504,0.312,0.0,264.20223243775035,1.0408693274943985
26,56,4.045,30.0,2.07,280.0,1.94,Arrington:1998ps,272.8541477491429,5.0440000000000005,267.6021477491429,0.25999999999999995,0.0,272.8541477491429,1.02618927478217
26,56,4.045,30.0,2.085,297.0,2.02,Arrington:1998ps,281.56549307963553,4.784,276.5734930796355,0.208,0.0,281.56549307963553,1.0548167559580859
26,56,4.045,30.0,2.1,303.0,2.06,Arrington:1998ps,290.286970330617,4.576,285.60697033061695,0.156,0.0,290.286970330617,1.0437946961756628
26,56,4.045,30.0,2.115,312.0,2.12,Arrington:1998ps,299.11962074825084,4.367999999999999,294.64762074825086,0.104,0.0,299.11962074825084,1.0430609641036879
26,56,4.045,30.0,2.13,318.0,2.2,Arrington:1998ps,307.9072927867627,4.159999999999999,303.69529278676276,0.104,0.0,307.9072927867627,1.0327783961266124
26,56,4.045,30.0,2.145,326.0,2.28,Arrington:1998ps,316.75383913942096,3.9519999999999995,312.74983913942094,0.052,0.0,316.75383913942096,1.0291903671497704
26,56,4.045,30.0,2.16,333.0,2.4,Arrington:1998ps,325.55214373234645,3.744,321.75614373234646,0.052,0.0,325.55214373234645,1.0228776139584472
26,56,4.045,37.0,1.125,0.000787,0.000964,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.14,0.00235,0.00146,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.155,0.00232,0.00145,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.17,0.00464,0.00197,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.185,0.00464,0.00197,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.2,0.00538,0.00211,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.215,0.00914,0.00269,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.23,0.00454,0.00193,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.245,0.00834,0.00257,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.26,0.0112,0.00294,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.275,0.0195,0.00386,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.29,0.0171,0.00361,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.305,0.0232,0.0042,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.32,0.0336,0.00504,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.335,0.0362,0.00519,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.35,0.0376,0.00528,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.365,0.0621,0.00679,Arrington:1998ps,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,4.045,37.0,1.38,0.0666,0.007,Arrington:1998ps,0.052,0.052,0.0,0.0,0.0,0.052,1.2807692307692309
26,56,4.045,37.0,1.395,0.0727,0.00732,Arrington:1998ps,0.052,0.052,0.0,0.0,0.0,0.052,1.3980769230769232
26,56,4.045,37.0,1.41,0.108,0.00886,Arrington:1998ps,0.052,0.052,0.0,0.0,0.0,0.052,2.076923076923077
26,56,4.045,37.0,1.425,0.102,0.00684,Arrington:1998ps,0.052,0.052,0.0,0.0,0.0,0.052,1.9615384615384615
26,56,4.045,37.0,1.44,0.14,0.00781,Arrington:1998ps,0.104,0.052,0.0,0.0,0.0,0.104,1.3461538461538463
26,56,4.045,37.0,1.455,0.175,0.00857,Arrington:1998ps,0.104,0.104,0.0,0.0,0.0,0.104,1.6826923076923077
26,56,4.045,37.0,1.47,0.212,0.00929,Arrington:1998ps,0.15529461662954125,0.104,0.05129461662954123,0.0,0.0,0.15529461662954125,1.3651471287361538
26,56,4.045,37.0,1.485,0.238,0.00977,Arrington:1998ps,0.15538186346863345,0.156,0.05138186346863343,0.0,0.0,0.15538186346863345,1.5317102954428428
