qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.649,0.42118,0.0001,0.00414,4.02e-32,6.76e-15,0.0,0.0,-0.0,-0.0,0.0,0.0,4.02e-32,6.76e-15
0.649,0.42118,0.0002,0.00424,5.27e-32,7.27e-15,0.0,0.0,-0.0,-0.0,0.0,0.0,5.27e-32,7.27e-15
0.649,0.42118,0.0003,0.00434,6.89e-32,7.82e-15,0.0,0.0,-0.0,-0.0,0.0,0.0,6.89e-32,7.82e-15
0.649,0.42118,0.0004,0.00444,9.02e-32,8.41e-15,0.0,0.0,-0.0,-0.0,0.0,0.0,9.02e-32,8.41e-15
0.649,0.42118,0.0005,0.00454,1.18e-31,9.04e-15,0.0,0.0,-0.0,-0.0,0.0,0.0,1.18e-31,9.04e-15
0.649,0.42118,0.0006,0.00464,1.54e-31,9.71e-15,0.0,0.0,-0.0,-0.0,0.0,0.0,1.54e-31,9.71e-15
0.649,0.42118,0.0007,0.00474,2.01e-31,1.04e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,2.01e-31,1.04e-14
0.649,0.42118,0.0008,0.00484,2.62e-31,1.12e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,2.62e-31,1.12e-14
0.649,0.42118,0.0009,0.00494,3.42e-31,1.21e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,3.42e-31,1.21e-14
0.649,0.42118,0.001,0.00504,4.46e-31,1.3e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,4.46e-31,1.3e-14
0.649,0.42117,0.0011,0.00514,5.8e-31,1.39e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,5.8e-31,1.39e-14
0.649,0.42117,0.0012,0.00524,7.55e-31,1.5e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,7.55e-31,1.5e-14
0.649,0.42117,0.0013,0.00534,9.82e-31,1.61e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,9.82e-31,1.61e-14
0.649,0.42117,0.0014,0.00544,1.28e-30,1.73e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,1.28e-30,1.73e-14
0.649,0.42117,0.0015,0.00554,1.66e-30,1.85e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,1.66e-30,1.85e-14
0.649,0.42117,0.0016,0.00564,2.15e-30,1.99e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,2.15e-30,1.99e-14
0.649,0.42117,0.0017,0.00574,2.79e-30,2.14e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,2.79e-30,2.14e-14
0.649,0.42117,0.0018,0.00584,3.61e-30,2.3e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,3.61e-30,2.3e-14
0.649,0.42117,0.0019,0.00594,4.67e-30,2.48e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,4.67e-30,2.48e-14
0.649,0.42116,0.002,0.00604,6.04e-30,2.66e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,6.04e-30,2.66e-14
0.649,0.42116,0.0021,0.00614,7.81e-30,2.87e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,7.81e-30,2.87e-14
0.649,0.42116,0.0022,0.00624,1.01e-29,3.09e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,1.01e-29,3.09e-14
0.649,0.42116,0.0023,0.00634,1.3e-29,3.33e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,1.3e-29,3.33e-14
0.649,0.42116,0.0024,0.00644,1.68e-29,3.59e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,1.68e-29,3.59e-14
0.649,0.42116,0.0025,0.00654,2.17e-29,3.88e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,2.17e-29,3.88e-14
0.649,0.42116,0.0026,0.00664,2.79e-29,4.19e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,2.79e-29,4.19e-14
0.649,0.42116,0.0027,0.00674,3.59e-29,4.54e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,3.59e-29,4.54e-14
0.649,0.42115,0.0028,0.00684,4.62e-29,4.93e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,4.62e-29,4.93e-14
0.649,0.42115,0.0029,0.00694,5.94e-29,5.36e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,5.94e-29,5.36e-14
0.649,0.42115,0.003,0.00704,7.63e-29,5.85e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,7.63e-29,5.85e-14
0.649,0.42115,0.0031,0.00714,9.8e-29,6.4e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,9.8e-29,6.4e-14
0.649,0.42115,0.0032,0.00724,1.26e-28,7.03e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,1.26e-28,7.03e-14
0.649,0.42115,0.0033,0.00734,1.61e-28,7.75e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,1.61e-28,7.75e-14
0.649,0.42115,0.0034,0.00744,2.06e-28,8.59e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,2.06e-28,8.59e-14
0.649,0.42114,0.0035,0.00754,2.64e-28,9.58e-14,0.0,0.0,-0.0,-0.0,0.0,0.0,2.64e-28,9.58e-14
0.649,0.42114,0.0036,0.00764,3.38e-28,1.07e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,3.38e-28,1.07e-13
0.649,0.42114,0.0037,0.00774,4.32e-28,1.21e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,4.32e-28,1.21e-13
0.649,0.42114,0.0038,0.00784,5.52e-28,1.37e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,5.52e-28,1.37e-13
0.649,0.42114,0.0039,0.00794,7.05e-28,1.57e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,7.05e-28,1.57e-13
0.649,0.42114,0.004,0.00804,9e-28,1.81e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,9e-28,1.81e-13
0.649,0.42113,0.0041,0.00814,1.15e-27,2.1e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,1.15e-27,2.1e-13
0.649,0.42113,0.0042,0.00824,1.46e-27,2.45e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,1.46e-27,2.45e-13
0.649,0.42113,0.0043,0.00834,1.86e-27,2.88e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,1.86e-27,2.88e-13
0.649,0.42113,0.0044,0.00844,2.37e-27,3.41e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,2.37e-27,3.41e-13
0.649,0.42113,0.0045,0.00854,3.01e-27,4.06e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,3.01e-27,4.06e-13
0.649,0.42113,0.0046,0.00864,3.83e-27,4.87e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,3.83e-27,4.87e-13
0.649,0.42112,0.0047,0.00874,4.86e-27,5.87e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,4.86e-27,5.87e-13
0.649,0.42112,0.0048,0.00884,6.17e-27,7.11e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,6.17e-27,7.11e-13
0.649,0.42112,0.0049,0.00894,7.83e-27,8.64e-13,0.0,0.0,-0.0,-0.0,0.0,0.0,7.83e-27,8.64e-13
0.649,0.42112,0.005,0.00904,9.94e-27,1.05e-12,0.0,0.0,-0.0,-0.0,0.0,0.0,9.94e-27,1.05e-12
0.649,0.42112,0.0051,0.00914,1.26e-26,1.29e-12,0.0,0.0,-0.0,-0.0,0.0,0.0,1.26e-26,1.29e-12
0.649,0.42112,0.0052,0.00924,1.6e-26,1.58e-12,0.0,0.0,-0.0,-0.0,0.0,0.0,1.6e-26,1.58e-12
0.649,0.42111,0.0053,0.00934,2.02e-26,1.95e-12,0.0,0.0,-0.0,-0.0,0.0,0.0,2.02e-26,1.95e-12
0.649,0.42111,0.0054,0.00944,2.56e-26,2.4e-12,0.0,0.0,-0.0,-0.0,0.0,0.0,2.56e-26,2.4e-12
0.649,0.42111,0.0055,0.00954,3.25e-26,2.95e-12,0.0,0.0,-0.0,-0.0,0.0,0.0,3.25e-26,2.95e-12
0.649,0.42111,0.0056,0.00964,4.11e-26,3.64e-12,0.0,0.0,-0.0,-0.0,0.0,0.0,4.11e-26,3.64e-12
0.649,0.42111,0.0057,0.00974,5.21e-26,4.49e-12,0.0,0.0,-0.0,-0.0,0.0,0.0,5.21e-26,4.49e-12
0.649,0.4211,0.0058,0.00984,6.6e-26,5.54e-12,0.0,0.0,-0.0,-0.0,0.0,0.0,6.6e-26,5.54e-12
0.649,0.4211,0.0059,0.00994,8.37e-26,6.83e-12,0.0,0.0,-0.0,-0.0,0.0,0.0,8.37e-26,6.83e-12
0.649,0.4211,0.006,0.01004,1.06e-25,8.43e-12,0.0,0.0,-0.0,-0.0,0.0,0.0,1.06e-25,8.43e-12
0.649,0.4211,0.0061,0.01014,1.35e-25,1.04e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,1.35e-25,1.04e-11
0.649,0.4211,0.0062,0.01024,1.71e-25,1.28e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,1.71e-25,1.28e-11
0.649,0.42109,0.0063,0.01034,2.18e-25,1.57e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,2.18e-25,1.57e-11
0.649,0.42109,0.0064,0.01044,2.78e-25,1.93e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,2.78e-25,1.93e-11
0.649,0.42109,0.0065,0.01054,3.55e-25,2.38e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,3.55e-25,2.38e-11
0.649,0.42109,0.0066,0.01064,4.54e-25,2.91e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,4.54e-25,2.91e-11
0.649,0.42109,0.0067,0.01074,5.83e-25,3.57e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,5.83e-25,3.57e-11
0.649,0.42108,0.0068,0.01084,7.51e-25,4.37e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,7.51e-25,4.37e-11
0.649,0.42108,0.0069,0.01094,9.7e-25,5.34e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,9.7e-25,5.34e-11
0.649,0.42108,0.007,0.01104,1.26e-24,6.52e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,1.26e-24,6.52e-11
0.649,0.42108,0.0071,0.01114,1.64e-24,7.94e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,1.64e-24,7.94e-11
0.649,0.42107,0.0072,0.01124,2.14e-24,9.66e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,2.14e-24,9.66e-11
0.649,0.42107,0.0073,0.01134,2.82e-24,1.17e-10,0.0,0.0,-0.0,-0.0,0.0,0.0,2.82e-24,1.17e-10
0.649,0.42107,0.0074,0.01144,3.73e-24,1.42e-10,0.0,0.0,-0.0,-0.0,0.0,0.0,3.73e-24,1.42e-10
0.649,0.42107,0.0075,0.01154,4.95e-24,1.73e-10,0.0,0.0,-0.0,-0.0,0.0,0.0,4.95e-24,1.73e-10
0.649,0.42107,0.0076,0.01164,6.61e-24,2.09e-10,0.0,0.0,-0.0,-0.0,0.0,0.0,6.61e-24,2.09e-10
0.649,0.42106,0.0077,0.01174,8.88e-24,2.52e-10,0.0,0.0,-0.0,-0.0,0.0,0.0,8.88e-24,2.52e-10
0.649,0.42106,0.0078,0.01184,1.2e-23,3.04e-10,0.0,0.0,-0.0,-0.0,0.0,0.0,1.2e-23,3.04e-10
