qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.148,0.0219,0.0001,0.00031,4.88e-09,0.00563,0.0,0.0,-0.0,-0.0,0.0,0.0,4.88e-09,0.00563
0.148,0.0219,0.0002,0.00041,5.23e-09,0.00611,0.0,0.0,-0.0,-0.0,0.0,0.0,5.23e-09,0.00611
0.148,0.0219,0.0003,0.00051,5.61e-09,0.00663,0.0,0.0,-0.0,-0.0,0.0,0.0,5.61e-09,0.00663
0.148,0.0219,0.0004,0.00061,6.01e-09,0.00719,0.0,0.0,-0.0,-0.0,0.0,0.0,6.01e-09,0.00719
0.148,0.0219,0.0005,0.00071,6.43e-09,0.00777,0.0,0.0,-0.0,-0.0,0.0,0.0,6.43e-09,0.00777
0.148,0.0219,0.0006,0.00081,6.89e-09,0.00839,0.0,0.0,0.0,0.0,0.0,0.0,6.89e-09,0.00839
0.148,0.0219,0.0007,0.00091,7.38e-09,0.00905,0.0,0.0,0.0,0.0,0.0,0.0,7.38e-09,0.00905
0.148,0.0219,0.0008,0.00101,7.9e-09,0.00974,0.0,0.0,0.0,0.0,0.0,0.0,7.9e-09,0.00974
0.148,0.0219,0.0009,0.00111,8.46e-09,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,8.46e-09,0.0105
0.148,0.0219,0.001,0.00121,9.06e-09,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,9.06e-09,0.0112
0.148,0.0219,0.0011,0.00131,9.7e-09,0.012,0.0,0.0,0.0,0.0,0.0,0.0,9.7e-09,0.012
0.148,0.0219,0.0012,0.00141,1.04e-08,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,1.04e-08,0.0129
0.148,0.0219,0.0013,0.00151,1.11e-08,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,1.11e-08,0.0137
0.148,0.0219,0.0014,0.00161,1.19e-08,0.0146,0.0,0.0,0.0,0.0,0.0,0.0,1.19e-08,0.0146
0.148,0.0219,0.0015,0.00171,1.27e-08,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,1.27e-08,0.0156
0.148,0.0219,0.0016,0.00181,1.36e-08,0.0166,0.0,0.0,0.0,0.0,0.0,0.0,1.36e-08,0.0166
0.148,0.0219,0.0017,0.00191,1.46e-08,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,1.46e-08,0.0176
0.148,0.0219,0.0018,0.00201,1.56e-08,0.0186,0.0,0.0,0.0,0.0,0.0,0.0,1.56e-08,0.0186
0.148,0.0219,0.0019,0.00211,1.68e-08,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,1.68e-08,0.0197
0.148,0.0219,0.002,0.00221,1.8e-08,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,1.8e-08,0.0208
0.148,0.0219,0.0021,0.00231,1.93e-08,0.0219,0.0,0.0,0.0,0.0,0.0,0.0,1.93e-08,0.0219
0.148,0.0219,0.0022,0.00241,2.07e-08,0.0231,0.0,0.0,0.0,0.0,0.0,0.0,2.07e-08,0.0231
0.148,0.0219,0.0023,0.00251,2.22e-08,0.0243,0.0,0.0,0.0,0.0,0.0,0.0,2.22e-08,0.0243
0.148,0.0219,0.0024,0.00261,2.38e-08,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,2.38e-08,0.0255
0.148,0.0219,0.0025,0.00271,2.56e-08,0.0267,0.0,0.0,0.0,0.0,0.0,0.0,2.56e-08,0.0267
0.148,0.0219,0.0026,0.00281,2.76e-08,0.0279,0.0,0.0,0.0,0.0,0.0,0.0,2.76e-08,0.0279
0.148,0.0219,0.0027,0.00291,2.97e-08,0.0292,0.0,0.0,0.0,0.0,0.0,0.0,2.97e-08,0.0292
0.148,0.02189,0.0028,0.00301,3.2e-08,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,3.2e-08,0.0304
0.148,0.02189,0.0029,0.00311,3.46e-08,0.0317,0.0,0.0,0.0,0.0,0.0,0.0,3.46e-08,0.0317
0.148,0.02189,0.003,0.00321,3.74e-08,0.033,0.0,0.0,0.0,0.0,0.0,0.0,3.74e-08,0.033
0.148,0.02189,0.0031,0.00331,4.06e-08,0.0342,0.0,0.0,0.0,0.0,0.0,0.0,4.06e-08,0.0342
0.148,0.02189,0.0032,0.00341,4.4e-08,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,4.4e-08,0.0355
0.148,0.02189,0.0033,0.00351,4.79e-08,0.0367,0.0,0.0,0.0,0.0,0.0,0.0,4.79e-08,0.0367
0.148,0.02189,0.0034,0.00361,5.22e-08,0.038,0.0,0.0,0.0,0.0,0.0,0.0,5.22e-08,0.038
0.148,0.02189,0.0035,0.00371,5.71e-08,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,5.71e-08,0.0392
0.148,0.02189,0.0036,0.00381,6.26e-08,0.0404,0.0,0.0,0.0,0.0,0.0,0.0,6.26e-08,0.0404
0.148,0.02189,0.0037,0.00391,6.88e-08,0.0416,0.0,0.0,0.0,0.0,0.0,0.0,6.88e-08,0.0416
0.148,0.02189,0.0038,0.00401,7.58e-08,0.0428,0.0,0.0,0.0,0.0,0.0,0.0,7.58e-08,0.0428
0.148,0.02189,0.0039,0.00411,8.38e-08,0.0439,0.0,0.0,0.0,0.0,0.0,0.0,8.38e-08,0.0439
0.148,0.02189,0.004,0.00421,9.3e-08,0.045,0.0,0.0,0.0,0.0,0.0,0.0,9.3e-08,0.045
0.148,0.02189,0.0041,0.00431,1.03e-07,0.046,0.0,0.0,0.0,0.0,0.0,0.0,1.03e-07,0.046
0.148,0.02188,0.0042,0.00441,1.15e-07,0.047,0.0,0.0,0.0,0.0,0.0,0.0,1.15e-07,0.047
0.148,0.02188,0.0043,0.00451,1.29e-07,0.048,0.0,0.0,0.0,0.0,0.0,0.0,1.29e-07,0.048
0.148,0.02188,0.0044,0.00461,1.45e-07,0.0489,0.0,0.0,0.0,0.0,0.0,0.0,1.45e-07,0.0489
0.148,0.02188,0.0045,0.00471,1.64e-07,0.0498,0.0,0.0,0.0,0.0,0.0,0.0,1.64e-07,0.0498
0.148,0.02188,0.0046,0.00481,1.85e-07,0.0506,0.0,0.0,0.0,0.0,0.0,0.0,1.85e-07,0.0506
0.148,0.02188,0.0047,0.00491,2.1e-07,0.0514,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-07,0.0514
0.148,0.02188,0.0048,0.00501,2.38e-07,0.0521,0.0,0.0,0.0,0.0,0.0,0.0,2.38e-07,0.0521
0.148,0.02188,0.0049,0.00511,2.72e-07,0.0527,0.0,0.0,0.0,0.0,0.0,0.0,2.72e-07,0.0527
0.148,0.02188,0.005,0.00521,3.1e-07,0.0533,0.0,0.0,0.0,0.0,0.0,0.0,3.1e-07,0.0533
0.148,0.02188,0.0051,0.00531,3.55e-07,0.0539,0.0,0.0,0.0,0.0,0.0,0.0,3.55e-07,0.0539
0.148,0.02187,0.0052,0.00541,4.08e-07,0.0543,0.0,0.0,0.0,0.0,0.0,0.0,4.08e-07,0.0543
0.148,0.02187,0.0053,0.00551,4.69e-07,0.0547,0.0,0.0,0.0,0.0,0.0,0.0,4.69e-07,0.0547
0.148,0.02187,0.0054,0.00561,5.39e-07,0.0551,0.0,0.0,0.0,0.0,0.0,0.0,5.39e-07,0.0551
0.148,0.02187,0.0055,0.00571,6.22e-07,0.0553,0.0,0.0,0.0,0.0,0.0,0.0,6.22e-07,0.0553
0.148,0.02187,0.0056,0.00581,7.17e-07,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,7.17e-07,0.0555
0.148,0.02187,0.0057,0.00591,8.28e-07,0.0557,0.0,0.0,0.0,0.0,0.0,0.0,8.28e-07,0.0557
0.148,0.02187,0.0058,0.00601,9.57e-07,0.0558,0.0,0.0,0.0,0.0,0.0,0.0,9.57e-07,0.0558
0.148,0.02187,0.0059,0.00611,1.11e-06,0.0558,0.0,0.0,0.0,0.0,0.0,0.0,1.11e-06,0.0558
0.148,0.02187,0.006,0.00621,1.28e-06,0.0558,0.0,0.0,0.0,0.0,0.0,0.0,1.28e-06,0.0558
0.148,0.02186,0.0061,0.00631,1.48e-06,0.0557,0.0,0.0,0.0,0.0,0.0,0.0,1.48e-06,0.0557
0.148,0.02186,0.0062,0.00641,1.71e-06,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,1.71e-06,0.0555
0.148,0.02186,0.0063,0.00651,1.98e-06,0.0553,0.0,0.0,0.0,0.0,0.0,0.0,1.98e-06,0.0553
0.148,0.02186,0.0064,0.00661,2.29e-06,0.0551,0.0,0.0,0.0,0.0,0.0,0.0,2.29e-06,0.0551
0.148,0.02186,0.0065,0.00671,2.65e-06,0.0548,0.0,0.0,0.0,0.0,0.0,0.0,2.65e-06,0.0548
0.148,0.02186,0.0066,0.00681,3.05e-06,0.0545,0.0,0.0,0.0,0.0,0.0,0.0,3.05e-06,0.0545
0.148,0.02186,0.0067,0.00691,3.53e-06,0.0541,0.0,0.0,0.0,0.0,0.0,0.0,3.53e-06,0.0541
0.148,0.02185,0.0068,0.00701,4.07e-06,0.0536,0.0,0.0,0.0,0.0,0.0,0.0,4.07e-06,0.0536
0.148,0.02185,0.0069,0.00711,4.69e-06,0.0532,0.0,0.0,0.0,0.0,0.0,0.0,4.69e-06,0.0532
0.148,0.02185,0.007,0.00721,5.4e-06,0.0527,0.0,0.0,0.0,0.0,0.0,0.0,5.4e-06,0.0527
0.148,0.02185,0.0071,0.00731,6.21e-06,0.0521,0.0,0.0,0.0,0.0,0.0,0.0,6.21e-06,0.0521
0.148,0.02185,0.0072,0.00741,7.13e-06,0.0515,0.0,0.0,0.0,0.0,0.0,0.0,7.13e-06,0.0515
0.148,0.02185,0.0073,0.00751,8.19e-06,0.0509,0.0,0.0,0.0,0.0,0.0,0.0,8.19e-06,0.0509
0.148,0.02185,0.0074,0.00761,9.39e-06,0.0503,0.0,0.0,0.0,0.0,0.0,0.0,9.39e-06,0.0503
0.148,0.02184,0.0075,0.00771,1.08e-05,0.0497,0.0,0.0,0.0,0.0,0.0,0.0,1.08e-05,0.0497
0.148,0.02184,0.0076,0.00781,1.23e-05,0.049,0.0,0.0,0.0,0.0,0.0,0.0,1.23e-05,0.049
0.148,0.02184,0.0077,0.00791,1.41e-05,0.0483,0.0,0.0,0.0,0.0,0.0,0.0,1.41e-05,0.0483
0.148,0.02184,0.0078,0.00801,1.6e-05,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.0476
0.148,0.02184,0.0079,0.00811,1.83e-05,0.0469,0.0,0.0,0.0,0.0,0.0,0.0,1.83e-05,0.0469
