qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
2.5,6.17128,0.00452,0.28057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.17072,0.00555,0.28157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.17015,0.00657,0.28257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16959,0.0076,0.28357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16902,0.00862,0.28457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16845,0.00965,0.28557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16788,0.01067,0.28657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.1673,0.0117,0.28757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16673,0.01272,0.28857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16615,0.01375,0.28957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16557,0.01478,0.29057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16499,0.0158,0.29157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.1644,0.01683,0.29257,9.2e-15,0.0,9.2e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16382,0.01786,0.29357,1.89e-14,0.0,1.89e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16323,0.01888,0.29457,2.54e-14,0.0,2.54e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16264,0.01991,0.29557,3.07e-14,0.0,3.07e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16205,0.02093,0.29657,3.55e-14,0.0,3.55e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16145,0.02196,0.29757,3.99e-14,0.0,3.99e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16086,0.02299,0.29857,4.4e-14,0.0,4.4e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.16026,0.02401,0.29957,4.8e-14,0.0,4.8e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15966,0.02504,0.30057,5.17e-14,0.0,5.17e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15906,0.02607,0.30157,5.24e-14,0.0,5.24e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15845,0.0271,0.30257,5.31e-14,0.0,5.31e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15785,0.02812,0.30357,5.37e-14,0.0,5.37e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15724,0.02915,0.30457,5.44e-14,0.0,5.44e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15663,0.03018,0.30557,5.51e-14,0.0,5.51e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15602,0.0312,0.30657,5.58e-14,0.0,5.58e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.1554,0.03223,0.30757,5.65e-14,0.0,5.65e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15479,0.03326,0.30857,5.73e-14,0.0,5.73e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15417,0.03429,0.30957,5.8e-14,0.0,5.8e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15355,0.03531,0.31057,5.88e-14,0.0,5.88e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15292,0.03634,0.31157,5.95e-14,0.0,5.95e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.1523,0.03737,0.31257,6.03e-14,0.0,6.03e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15167,0.0384,0.31357,6.1e-14,0.0,6.1e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15105,0.03943,0.31457,6.18e-14,0.0,6.18e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.15042,0.04045,0.31557,6.26e-14,0.0,6.26e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.14978,0.04148,0.31657,6.34e-14,0.0,6.34e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.14915,0.04251,0.31757,6.42e-14,0.0,6.42e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.14851,0.04354,0.31857,6.51e-14,0.0,6.51e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.14788,0.04457,0.31957,6.59e-14,0.0,6.59e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.14724,0.0456,0.32057,6.67e-14,0.0,6.67e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.14659,0.04663,0.32157,6.76e-14,0.0,6.76e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.14595,0.04765,0.32257,6.85e-14,0.0,6.85e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.1453,0.04868,0.32357,6.93e-14,0.0,6.93e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.14466,0.04971,0.32457,7.02e-14,0.0,7.02e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.144,0.05074,0.32557,7.11e-14,0.0,7.11e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.14335,0.05177,0.32657,7.2e-14,0.0,7.2e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.1427,0.0528,0.32757,7.29e-14,0.0,7.29e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.14204,0.05383,0.32857,7.39e-14,0.0,7.39e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.14138,0.05486,0.32957,7.48e-14,0.0,7.48e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.14072,0.05589,0.33057,7.58e-14,0.0,7.58e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.14006,0.05692,0.33157,7.68e-14,0.0,7.68e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.1394,0.05795,0.33257,7.77e-14,0.0,7.77e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.13873,0.05898,0.33357,7.87e-14,0.0,7.87e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.13806,0.06001,0.33457,7.97e-14,0.0,7.97e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.13739,0.06104,0.33557,8.08e-14,0.0,8.08e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.13672,0.06207,0.33657,8.18e-14,0.0,8.18e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.13605,0.0631,0.33757,8.28e-14,0.0,8.28e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.13537,0.06413,0.33857,8.39e-14,0.0,8.39e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.13469,0.06516,0.33957,8.5e-14,0.0,8.5e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.13401,0.06619,0.34057,8.6e-14,0.0,8.6e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.13333,0.06722,0.34157,8.71e-14,0.0,8.71e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.13265,0.06825,0.34257,8.83e-14,0.0,8.83e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.13196,0.06928,0.34357,8.94e-14,0.0,8.94e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.13127,0.07031,0.34457,9.05e-14,0.0,9.05e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.13058,0.07134,0.34557,9.17e-14,0.0,9.17e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
