qv,q2,ex,nu,W2,RLTOT,RTTOT
0.38,0.14416,0.014,0.01538,0.7650575000090001,103.85100569822826,38.59875822464157
0.38,0.14413,0.015,0.01638,0.766964046009,78.53462375681848,64.0362830136613
0.38,0.1441,0.016,0.01738,0.768870592009,53.217583032487894,90.33303206328662
0.38,0.14406,0.017,0.01838,0.7707871380090001,31.842484799097296,114.01203448999412
0.38,0.14402,0.018,0.01938,0.772703684009,17.494115353026427,131.25877180386175
0.38,0.14398,0.019,0.02038,0.774620230009,10.687702712207098,138.27806129110903
0.38,0.14394,0.02,0.02138,0.7765367760090001,8.992972925852612,133.01875217774392
0.38,0.1439,0.021,0.02238,0.778453322009,9.719656272409484,116.69097040903718
0.38,0.14385,0.02201,0.02338,0.7803798680089999,11.324511553728952,94.06133410033584
0.38,0.14381,0.02301,0.02438,0.7822964140090001,14.278723770482465,71.99443931226432
0.38,0.14376,0.02401,0.02538,0.784222960009,19.360202298066575,55.052606814853746
0.38,0.1437,0.02501,0.02638,0.7861595060090001,-121.59237014816142,33.495877569094304
0.38,0.14365,0.02601,0.02738,0.7880860520090001,-95.1947846837854,16.811765214018525
0.38,0.14359,0.02701,0.02838,0.790022598009,-68.6387102212431,-1.945886011235416
0.38,0.14354,0.02801,0.02938,0.7919491440090001,-43.085285757924524,-23.095742033421985
0.38,0.14348,0.02901,0.03038,0.7938856900090001,-17.712035075994216,-44.708666364103564
0.38,0.14342,0.03001,0.03138,0.795822236009,6.141555874096234,-63.68543054256598
0.38,0.14335,0.03101,0.03238,0.797768782009,27.393039180128838,-76.5163377666846
0.38,0.14329,0.03201,0.03338,0.799705328009,44.63936001348775,-78.40315265618266
0.38,0.14322,0.03301,0.03438,0.8016518740090001,57.548021266644156,-68.18050056426834
0.38,0.14315,0.03401,0.03538,0.8035984200090001,67.92757210429758,-46.364511611536145
0.38,0.14308,0.03501,0.03638,0.805544966009,75.6632534176251,-18.44041133590043
0.38,0.143,0.03601,0.03738,0.807501512009,81.57152972495183,8.814932740703227
0.38,0.14293,0.03701,0.03838,0.809448058009,86.32705170860514,30.68683650415391
0.38,0.14285,0.03801,0.03938,0.811404604009,90.01204023358412,45.7406612739712
0.38,0.14277,0.03902,0.04038,0.8133611500090001,92.0333542048511,54.47230567015707
0.38,0.14269,0.04002,0.04138,0.8153176960090001,93.1294942693226,59.54760525099934
0.38,0.1426,0.04102,0.04238,0.8172842420090001,93.25729561350308,62.919534760452706
0.38,0.14252,0.04202,0.04338,0.819240788009,92.03685373824555,65.44885341059417
0.38,0.14243,0.04302,0.04438,0.821207334009,89.91259167431855,67.36116571156671
0.38,0.14234,0.04402,0.04538,0.823173880009,86.49331703791385,69.11682407714426
0.38,0.14225,0.04502,0.04638,0.8251404260090001,82.18619038320611,70.77930287916215
0.38,0.14215,0.04602,0.04738,0.827116972009,77.09440108302516,72.08011077620834
0.38,0.14206,0.04702,0.04838,0.829083518009,71.43158971446101,73.4628105341807
0.38,0.14196,0.04802,0.04938,0.8310600640090001,65.29641575554851,74.74174999040514
0.38,0.14186,0.04902,0.05038,0.8330366100090001,59.098754812218246,75.74222233482749
0.38,0.14176,0.05003,0.05138,0.8350131560090001,52.84452989511192,76.77869164707064
0.38,0.14166,0.05103,0.05238,0.836989702009,46.93941187802702,77.66138520773083
0.38,0.14155,0.05203,0.05338,0.838976248009,41.68340343618766,78.49129050983925
0.38,0.14144,0.05303,0.05438,0.840962794009,36.7867277759593,79.28044868766463
0.38,0.14133,0.05403,0.05538,0.842949340009,32.754408234194756,80.03399708359449
0.38,0.14122,0.05503,0.05638,0.844935886009,29.691234621754845,80.75662062356983
0.38,0.14111,0.05603,0.05738,0.8469224320090001,27.40176905870893,81.35274224102247
0.38,0.14099,0.05703,0.05838,0.8489189780090001,25.984205154352825,82.01937851103455
0.38,0.14087,0.05803,0.05938,0.8509155240090001,25.348653741087766,82.56769258173618
0.38,0.14075,0.05903,0.06038,0.852912070009,25.599085958697835,83.10170536943264
0.38,0.14063,0.06004,0.06138,0.854908616009,26.739263823605143,83.52530219191333
0.38,0.14051,0.06104,0.06238,0.856905162009,28.37274586488483,83.84223348411092
0.38,0.14038,0.06204,0.06338,0.8589117080090001,30.396529498440213,84.34866955432668
0.38,0.14025,0.06304,0.06438,0.8609182540090001,32.920159959117875,84.65555772068127
0.38,0.14012,0.06404,0.06538,0.862924800009,35.94666225481779,84.96629299875282
0.38,0.13999,0.06504,0.06638,0.864931346009,38.67887630437025,85.2841330759223
0.38,0.13986,0.06604,0.06738,0.866937892009,41.61946237005759,85.5121984323484
0.38,0.13972,0.06704,0.06838,0.868954438009,44.4647152154008,85.64624075908196
0.38,0.13959,0.06805,0.06938,0.8709609840090001,47.129405693965964,85.90365849919607
0.38,0.13945,0.06905,0.07038,0.872977530009,49.60339703240897,86.17281368095422
0.38,0.1393,0.07005,0.07138,0.8750040760090001,51.78895827722735,86.15662313401695
0.38,0.13916,0.07105,0.07238,0.877020622009,53.8999495705124,86.17155230622738
0.38,0.13901,0.07205,0.07338,0.8790471680090001,55.49631248712995,86.1062327440827
0.38,0.13887,0.07305,0.07438,0.8810637140090001,56.95120535416519,86.17635721899569
0.38,0.13872,0.07405,0.07538,0.883090260009,58.14471436306834,86.17083494476974
0.38,0.13857,0.07506,0.07638,0.8851168060090001,59.22388671732507,86.19830827359101
0.38,0.13841,0.07606,0.07738,0.8871533520089999,59.89466834171209,86.35460141301155
0.38,0.13826,0.07706,0.07838,0.889179898009,60.518710180707274,86.45364720951765
0.38,0.1381,0.07806,0.07938,0.8912164440090001,60.996623530690556,86.5851937284693
0.38,0.13794,0.07906,0.08038,0.893252990009,61.374456182532015,86.85673728771508
0.38,0.13778,0.08006,0.08138,0.8952895360090001,61.47790806519334,86.06962938997894
0.38,0.13761,0.08107,0.08238,0.897336082009,61.71507683755178,86.42007473744452
0.38,0.13745,0.08207,0.08338,0.8993726280090001,61.71958077400922,86.71943880524486
0.38,0.13728,0.08307,0.08438,0.9014191740089998,61.79797795661818,86.15888908840716
0.38,0.13711,0.08407,0.08538,0.9034657200089999,61.7670423880862,86.64432629682125
0.38,0.13694,0.08507,0.08638,0.905512266009,61.83896222584136,86.17651170473546
0.38,0.13676,0.08607,0.08738,0.907568812009,61.81714273867011,86.65220030490309
0.38,0.13659,0.08707,0.08838,0.9096153580090001,61.815839168152586,86.37994484137744
0.38,0.13641,0.08808,0.08938,0.9116719040089999,61.732056615436086,86.05262741036712
0.38,0.13623,0.08908,0.09038,0.913728450009,61.77303427953012,85.6744619699195
0.38,0.13605,0.09008,0.09138,0.9157849960090001,61.74094410864003,86.44566520527006
0.38,0.13587,0.09108,0.09238,0.917841542009,61.73748680537622,86.26635103393346
0.38,0.13568,0.09208,0.09338,0.919908088009,61.76074893923938,86.13407833557575
0.38,0.13549,0.09309,0.09438,0.9219746340089999,61.814294879729005,86.1517010550946
0.38,0.1353,0.09409,0.09538,0.924041180009,61.79823808080573,86.01904012709855
0.38,0.13511,0.09509,0.09638,0.926107726009,61.91243543208797,85.03582403101028
0.38,0.13492,0.09609,0.09738,0.9281742720089999,62.056531130825505,85.20169262904675
0.38,0.13472,0.09709,0.09838,0.9302508180090001,61.928075649625995,85.21493592169136
0.38,0.13452,0.09809,0.09938,0.932327364009,62.028744625842535,85.37675364427268
0.38,0.13432,0.0991,0.10038,0.934403910009,62.15785996386866,84.68652912341058
0.38,0.13412,0.1001,0.10138,0.9364804560090001,62.11467453485585,84.8435685871169
0.38,0.13392,0.1011,0.10238,0.9385570020089999,62.29838780770481,85.14710451196879
0.38,0.13371,0.1021,0.10338,0.9406435480090001,62.30681980387769,84.4961634060368
0.38,0.1335,0.1031,0.10438,0.942730094009,62.24066678086852,84.99040381014348
0.38,0.13329,0.10411,0.10538,0.944816640009,62.39900658411348,84.32884319387375
0.38,0.13308,0.10511,0.10638,0.9469031860090001,62.480891448699026,83.81043779421589
0.38,0.13287,0.10611,0.10738,0.9489897320089999,62.485352187289024,84.23408644516022
0.38,0.13265,0.10711,0.10838,0.9510862780090001,62.51061859454511,83.89951904453336
0.38,0.13244,0.10811,0.10938,0.9531728240089999,62.55735204463963,83.50394651312381
0.38,0.13222,0.10912,0.11038,0.955269370009,62.523059897102186,84.04806216284624
0.38,0.13199,0.11012,0.11138,0.9573759160090001,62.50698098179336,83.73109585326155
0.38,0.13177,0.11112,0.11238,0.959472462009,62.609170766877384,83.34899820219725
0.38,0.13154,0.11212,0.11338,0.9615790080090001,62.52763951399038,83.00339310374112
0.38,0.13132,0.11313,0.11438,0.963675554009,62.562110468627125,82.7894817199558
0.38,0.13109,0.11413,0.11538,0.965782100009,62.51090261542075,82.50947290398182
0.38,0.13085,0.11513,0.11638,0.9678986460090001,62.47316130671389,82.26230582725256
0.38,0.13062,0.11613,0.11738,0.970005192009,62.448189326909684,81.94216350112112
0.38,0.13039,0.11713,0.11838,0.9721117380090001,62.334735792869736,81.9495608901604
0.38,0.13015,0.11814,0.11938,0.974228284009,62.231779594672844,81.6855189288035
0.38,0.12991,0.11914,0.12038,0.9763448300090001,62.23837901488878,81.64608605075617
0.38,0.12967,0.12014,0.12138,0.9784613760090002,62.153516752156435,81.32964362297207
0.38,0.12942,0.12114,0.12238,0.980587922009,61.97631580724847,80.93747137859464
0.38,0.12918,0.12215,0.12338,0.9827044680090001,61.905576087790436,80.86221513077616
0.38,0.12893,0.12315,0.12438,0.984831014009,61.640602803626095,80.60812870375813
0.38,0.12868,0.12415,0.12538,0.986957560009,61.480319741787284,80.27065147422245
0.38,0.12843,0.12515,0.12638,0.9890841060090001,61.22379807005636,79.9481336535886
0.38,0.12817,0.12616,0.12738,0.991220652009,61.07035764937744,79.74221043009311
0.38,0.12792,0.12716,0.12838,0.9933471980090001,60.818682672758584,79.34474678300312
0.38,0.12766,0.12816,0.12938,0.995483744009,60.56837059732061,79.06071545518934
0.38,0.1274,0.12916,0.13038,0.9976202900090001,60.318367593735445,78.98521475810558
0.38,0.12714,0.13017,0.13138,0.9997568360090001,60.06787407780057,78.51663981061428
0.38,0.12687,0.13117,0.13238,1.001903382009,59.71634425292723,78.15686626750966
0.38,0.12661,0.13217,0.13338,1.004039928009,59.46258923427666,77.99743299800902
0.38,0.12634,0.13317,0.13438,1.006186474009,59.106334390887056,77.64372604824604
0.38,0.12607,0.13418,0.13538,1.0083330200090002,58.646683031064455,77.19076476749022
0.38,0.1258,0.13518,0.13638,1.0104795660090002,58.482996241911316,77.13705950714639
0.38,0.12553,0.13618,0.13738,1.012626112009,58.01467184724752,76.58115567546338
0.38,0.12525,0.13718,0.13838,1.014782658009,57.54125525467087,76.32507493626316
0.38,0.12497,0.13819,0.13938,1.016939204009,57.2620531446999,76.16394710298627
0.38,0.12469,0.13919,0.14038,1.019095750009,56.776569902501066,75.69641695506871
0.38,0.12441,0.14019,0.14138,1.0212522960090002,56.184349079779345,75.22117323037236
0.38,0.12413,0.14119,0.14238,1.023408842009,55.68497364507056,74.83695059400053
0.38,0.12384,0.1422,0.14338,1.0255753880090002,55.178015968459555,74.64577781762927
0.38,0.12355,0.1432,0.14438,1.027741934009,54.76311363880522,74.14312937203795
0.38,0.12326,0.1442,0.14538,1.0299084800090001,54.23996448104735,73.72787270098924
0.38,0.12297,0.14521,0.14638,1.0320750260090001,53.608306525321574,73.49892852175981
0.38,0.12268,0.14621,0.14738,1.0342415720090001,53.06791790404823,73.05527216624468
0.38,0.12238,0.14721,0.14838,1.0364181180090002,52.51836810614914,72.5988542513922
0.38,0.12208,0.14821,0.14938,1.038594664009,51.95967871653848,72.42568635381758
0.38,0.12178,0.14922,0.15038,1.040771210009,51.39174514873885,72.0349035076797
0.38,0.12148,0.15022,0.15138,1.042947756009,50.61450216383673,71.32570076994598
0.38,0.12118,0.15122,0.15238,1.045124302009,50.227923341258425,71.19733432400972
0.38,0.12087,0.15223,0.15338,1.0473108480089999,49.4315583857242,70.75161018688232
0.38,0.12057,0.15323,0.15438,1.049487394009,48.82633827824611,70.18283616621048
0.38,0.12026,0.15423,0.15538,1.051673940009,48.21138321305625,69.99533103574068
0.38,0.11994,0.15523,0.15638,1.053870486009,47.68669081272092,69.48829956613481
0.38,0.11963,0.15624,0.15738,1.0560570320090001,46.85355668500987,68.95681536924093
0.38,0.11931,0.15724,0.15838,1.0582535780089999,46.21095947569702,68.8047888431697
0.38,0.119,0.15824,0.15938,1.060440124009,45.56042666696012,68.2278331419452
0.38,0.11868,0.15925,0.16038,1.0626366700090002,44.80084483553655,67.62957335021346
0.38,0.11836,0.16025,0.16138,1.064833216009,43.93317940286361,67.1078419348225
0.38,0.11803,0.16125,0.16238,1.067039762009,43.35694179409184,66.86408451143652
0.38,0.11771,0.16226,0.16338,1.069236308009,42.674087635870094,66.29502148721366
0.38,0.11738,0.16326,0.16438,1.071442854009,41.883340894849965,65.80368030313403
0.38,0.11705,0.16426,0.16538,1.073649400009,41.28593501325231,65.5885784007609
0.38,0.11672,0.16527,0.16638,1.075855946009,40.48231343473308,64.94985786918551
0.38,0.11638,0.16627,0.16738,1.0780724920090001,39.67198270664085,64.4887484760955
0.38,0.11605,0.16727,0.16838,1.080279038009,39.15733306626789,64.20336197800934
0.38,0.11571,0.16828,0.16938,1.082495584009,38.33693577281665,63.6959739042446
0.38,0.11537,0.16928,0.17038,1.0847121300090001,37.412290625716565,63.06595057640225
0.38,0.11503,0.17028,0.17138,1.086928676009,36.983954380429346,62.81374230850488
0.38,0.11468,0.17128,0.17238,1.089155222009,36.051449830411,62.34037739243359
0.38,0.11434,0.17229,0.17338,1.091371768009,35.21745553424106,61.84528350811451
0.38,0.11399,0.17329,0.17438,1.093598314009,34.7804667272605,61.530030540376906
0.38,0.11364,0.17429,0.17538,1.0958248600090001,33.94215386025608,60.99477607551962
0.38,0.11329,0.1753,0.17638,1.098051406009,33.00314624884631,60.44024944156398
0.38,0.11293,0.1763,0.17738,1.100287952009,32.563007705309325,60.267309450171894
0.38,0.11258,0.17731,0.17838,1.102514498009,31.724530147761108,59.676541874371466
0.38,0.11222,0.17831,0.17938,1.104751044009,30.886223305598833,59.16890730727464
0.38,0.11186,0.17931,0.18038,1.106987590009,30.449815834360095,58.945248594880105
0.38,0.1115,0.18032,0.18138,1.109224136009,29.61596298478534,58.4065295079723
0.38,0.11114,0.18132,0.18238,1.111460682009,28.785317442519492,57.853751122392715
0.38,0.11077,0.18232,0.18338,1.113707228009,28.457522876909934,57.687627639621496
0.38,0.1104,0.18333,0.18438,1.115953774009,27.73426827858202,57.20944692697376
0.38,0.11003,0.18433,0.18538,1.118200320009,26.91619480375666,56.72032114192833
0.38,0.10966,0.18533,0.18638,1.120446866009,26.603932695882392,56.52138939164579
0.38,0.10929,0.18634,0.18738,1.1226934120090002,25.798099174443628,56.1138143774122
0.38,0.10891,0.18734,0.18838,1.1249499580089999,24.99842803985812,55.59825242832303
0.38,0.10853,0.18834,0.18938,1.127206504009,24.70644321013242,55.5763808619231
0.38,0.10815,0.18935,0.19038,1.1294630500090002,23.822717970656228,55.149430794455114
0.38,0.10777,0.19035,0.19138,1.131719596009,23.247804161719877,54.818644552491605
0.38,0.10739,0.19135,0.19238,1.133976142009,22.982230032281947,54.585272014699875
0.38,0.107,0.19236,0.19338,1.136242688009,22.225830775149994,54.34996916931112
0.38,0.10661,0.19336,0.19438,1.138509234009,21.57984280055389,54.01459398437291
0.38,0.10623,0.19437,0.19538,1.140765780009,21.445289376471088,53.88100262861698
0.38,0.10583,0.19537,0.19638,1.143042326009,20.720875171385707,53.648694838397205
0.38,0.10544,0.19637,0.19738,1.1453088720090001,20.00870126823429,53.52068515308201
0.38,0.10504,0.19738,0.19838,1.147585418009,19.508131728763686,53.19709456171841
0.38,0.10465,0.19838,0.19938,1.1498519640090001,19.22036438898649,53.28023441508402
0.38,0.10425,0.19938,0.20038,1.1521285100090002,18.644901552796362,53.07028491292149
0.38,0.10384,0.20039,0.20138,1.154415056009,18.1821488434216,53.06854293309152
0.38,0.10344,0.20139,0.20238,1.1566916020090001,18.032849430083296,52.97706448379904
0.38,0.10303,0.2024,0.20338,1.158978148009,17.59672067046631,52.89618629030883
0.38,0.10263,0.2034,0.20438,1.161254694009,17.1741820622934,52.92771288696676
0.38,0.10222,0.2044,0.20538,1.1635412400090002,16.96509190774523,53.27210625167936
0.38,0.10181,0.20541,0.20638,1.165827786009,16.469586153374884,53.23071754537523
0.38,0.10139,0.20641,0.20738,1.168124332009,16.08773012657184,53.30444260258227
0.38,0.10098,0.20742,0.20838,1.170410878009,16.019270558818242,53.49443780649443
0.38,0.10056,0.20842,0.20938,1.172707424009,15.6643343383912,53.701493120752275
0.38,0.10014,0.20942,0.21038,1.175003970009,15.222609165706672,53.92651017922898
0.38,0.09972,0.21043,0.21138,1.177300516009,15.193836055789141,54.27024821937084
0.38,0.09929,0.21143,0.21238,1.179607062009,14.878092553466558,54.433718965761365
0.38,0.09887,0.21244,0.21338,1.181903608009,14.674275466520339,54.81699871700257
0.38,0.09844,0.21344,0.21438,1.184210154009,14.682790365209804,55.321370044909415
0.38,0.09801,0.21444,0.21538,1.1865167000090002,14.402753479243255,55.64699776470661
0.38,0.09758,0.21545,0.21638,1.188823246009,14.233615314681085,56.09428626131266
0.38,0.09714,0.21645,0.21738,1.1911397920089999,14.07540184529498,56.6643396558239
0.38,0.09671,0.21746,0.21838,1.193446338009,13.926221185782925,57.155928591266175
0.38,0.09627,0.21846,0.21938,1.195762884009,13.786651435657404,57.77086648494005
0.38,0.09583,0.21947,0.22038,1.198079430009,13.855269316909833,58.5084338594227
0.38,0.09539,0.22047,0.22138,1.200395976009,13.631227819249034,59.10860044859339
0.38,0.09495,0.22147,0.22238,1.2027125220089998,13.913623916707003,59.821241955347254
0.38,0.0945,0.22248,0.22338,1.205039068009,13.70232109252819,60.5575021089986
0.38,0.09405,0.22348,0.22438,1.207365614009,13.395520405774004,61.31588697407384
0.38,0.0936,0.22449,0.22538,1.2096921600090003,13.69214405429084,62.285974527336656
0.38,0.09315,0.22549,0.22638,1.212018706009,13.391063136351296,63.077241007871926
0.38,0.0927,0.2265,0.22738,1.214345252009,13.291099534370005,63.97906122069806
0.38,0.09224,0.2275,0.22838,1.216681798009,13.391885636001827,65.00251883413642
0.38,0.09178,0.2285,0.22938,1.219018344009,13.291277373698541,65.94513297621161
0.38,0.09132,0.22951,0.23038,1.221354890009,13.187946547591128,66.89595954753459
0.38,0.09086,0.23051,0.23138,1.223691436009,13.280525816301815,68.06395108029247
0.38,0.0904,0.23152,0.23238,1.226027982009,13.167611802904869,69.0479587443173
0.38,0.08993,0.23252,0.23338,1.228374528009,12.948522838531062,70.23889650139958
0.38,0.08946,0.23353,0.23438,1.230721074009,13.120962317567319,71.40335967183114
0.38,0.08899,0.23453,0.23538,1.2330676200090003,12.983422507112746,72.57988279439509
0.38,0.08852,0.23554,0.23638,1.2354141660090001,12.734375358279696,73.76690435685217
0.38,0.08805,0.23654,0.23738,1.2377607120090002,12.872277752566152,75.06276945952325
0.38,0.08757,0.23754,0.23838,1.240117258009,12.596068284800275,76.27810256537049
0.38,0.0871,0.23855,0.23938,1.2424638040090001,12.60313288839534,77.5863538550213
0.38,0.08662,0.23955,0.24038,1.2448203500090003,12.592813015147112,78.9103511460498
0.38,0.08613,0.24056,0.24138,1.247186896009,12.363302028714678,80.22811004709453
0.38,0.08565,0.24156,0.24238,1.2495434420090001,12.012443849467573,81.5427376516536
0.38,0.08516,0.24257,0.24338,1.251909988009,12.039107929798774,82.86685269352049
0.38,0.08468,0.24357,0.24438,1.254266534009,11.841558809694835,84.28346604473889
0.38,0.08419,0.24458,0.24538,1.256633080009,11.418335566041062,85.58501448102295
0.38,0.08369,0.24558,0.24638,1.259009626009,11.367661266098732,86.98904767125845
0.38,0.0832,0.24659,0.24738,1.261376172009,11.088570099603285,88.3786007642746
0.38,0.08271,0.24759,0.24838,1.263742718009,10.579583389637992,89.75357909765094
0.38,0.08221,0.2486,0.24938,1.2661192640090002,10.438790345867165,91.11362316410978
0.38,0.08171,0.2496,0.25038,1.268495810009,10.06540449769236,92.45406158652146
0.38,0.08121,0.25061,0.25138,1.270872356009,9.558338302606717,93.86243512753387
0.38,0.0807,0.25161,0.25238,1.273258902009,9.215518777188844,95.15807142999024
0.38,0.0802,0.25262,0.25338,1.275635448009,8.738114479696378,96.52489703670143
0.38,0.07969,0.25362,0.25438,1.278021994009,8.223051085090166,97.87394265074272
0.38,0.07918,0.25463,0.25538,1.280408540009,7.77082253135741,99.18109459143132
0.38,0.07867,0.25563,0.25638,1.282795086009,7.180989382555708,100.4640836764127
0.38,0.07815,0.25663,0.25738,1.285191632009,6.55141234858883,101.69181044213474
0.38,0.07764,0.25764,0.25838,1.287578178009,6.085595834604366,102.89987945582718
0.38,0.07712,0.25864,0.25938,1.289974724009,5.279759007622488,104.1583231601119
0.38,0.0766,0.25965,0.26038,1.292371270009,4.736117411288433,105.28424072824419
