qv,q2,ex,nu,W2,RLTOT,RTTOT
2.213,4.89366,0.01404,0.06094,-3.898947064231,4281380.296825279,1025079.1334571232
2.213,4.89353,0.01504,0.06194,-3.896940518231,4269894.446681327,1022404.8202201062
2.213,4.89341,0.01604,0.06294,-3.894943972231,4258492.468117384,1019749.8561809441
2.213,4.89328,0.01704,0.06394,-3.8929374262309997,4247060.090861437,1017087.6340961391
2.213,4.89315,0.01804,0.06494,-3.890930880231,4235654.436877256,1014431.4551558349
2.213,4.89302,0.01904,0.06594,-3.8889243342309996,4224275.452885798,1011781.3076762788
2.213,4.89289,0.02004,0.06694,-3.8869177882310004,4212923.085696138,1009137.1799924276
2.213,4.89275,0.02104,0.06794,-3.8849012422310003,4201540.904363662,1006485.9279187412
2.213,4.89262,0.02205,0.06894,-3.882894696231,4190241.743544874,1003853.8347615689
2.213,4.89248,0.02305,0.06994,-3.880878150231,4178912.9267462273,1001214.6537219398
2.213,4.89234,0.02405,0.07094,-3.878861604231,4167610.77817629,998581.5055745497
2.213,4.89219,0.02505,0.07194,-3.8768350582310003,4156279.39543631,995941.3657021835
2.213,4.89205,0.02605,0.07294,-3.874818512231,4145030.554364999,993320.2778930301
2.213,4.8919,0.02705,0.07394,-3.8727919662309995,4133752.6355919256,990692.234498573
2.213,4.89175,0.02805,0.07494,-3.870765420231,4122501.4338995023,988070.2365271155
2.213,4.8916,0.02906,0.07594,-3.8687388742310005,4111276.89530573,985454.2721344976
2.213,4.89145,0.03006,0.07694,-3.866712328231,4100078.9659190397,982844.3294957719
2.213,4.89129,0.03106,0.07794,-3.8646757822309996,4088852.5324981404,980227.5625697527
2.213,4.89114,0.03206,0.07894,-3.8626492362310003,4077707.7908518384,977629.6576094789
2.213,4.89098,0.03306,0.07994,-3.860612690231,4066534.6992326914,975024.9639748312
2.213,4.89082,0.03406,0.08094,-3.858576144231,4055388.262754092,972426.3039782767
2.213,4.89065,0.03506,0.08194,-3.856529598231,4044213.8912755917,969820.949987812
2.213,4.89049,0.03607,0.08294,-3.8544930522309997,4033120.7326828972,967234.3510571235
2.213,4.89032,0.03707,0.08394,-3.852446506231,4021999.791438586,964641.0933732025
2.213,4.89015,0.03807,0.08494,-3.850399960231,4010905.5486890324,962053.8806441117
