qv,q2,ex,nu,W2,RLTOT,RTTOT
2.5,6.24454,0.01405,0.07391,-5.225488262611,115510567.26558533,-18598651.949648865
2.5,6.24439,0.01505,0.07491,-5.223461716611,115270093.35304447,-18560187.703096777
2.5,6.24424,0.01606,0.07591,-5.221435170611,115030056.2319512,-18521792.851782374
2.5,6.24409,0.01706,0.07691,-5.219408624611,114790455.2242177,-18483467.28871421
2.5,6.24393,0.01806,0.07791,-5.217372078611,114550110.56759433,-18445022.302110367
2.5,6.24377,0.01906,0.07891,-5.215335532610999,114310204.96864478,-18406647.07302998
2.5,6.24361,0.02006,0.07991,-5.213298986611,114070737.74186046,-18368341.493307807
2.5,6.24345,0.02106,0.08091,-5.211262440611,113831708.2026218,-18330105.45491789
2.5,6.24329,0.02206,0.08191,-5.209225894611,113593115.66719817,-18291938.84997356
2.5,6.24313,0.02307,0.08291,-5.207189348610999,113354959.45274583,-18253841.57072713
2.5,6.24296,0.02407,0.08391,-5.205142802611,113116072.67769824,-18215626.951946028
2.5,6.24279,0.02507,0.08491,-5.203096256611,112877625.13923304,-18177482.123622257
2.5,6.24262,0.02607,0.08591,-5.201049710611,112639616.14710142,-18139406.976836678
2.5,6.24245,0.02707,0.08691,-5.199003164611,112402045.01195629,-18101401.402811415
2.5,6.24227,0.02807,0.08791,-5.196946618611,112163753.41417487,-18063280.096756846
2.5,6.2421,0.02908,0.08891,-5.1949000726109995,111927058.05964331,-18025413.68110763
2.5,6.24192,0.03008,0.08991,-5.192843526611,111689645.13412654,-17987431.994420648
2.5,6.24174,0.03108,0.09091,-5.190786980611,111452671.57295376,-17949520.12304118
2.5,6.24155,0.03208,0.09191,-5.188720434611,111214987.59566979,-17911494.119062547
2.5,6.24137,0.03308,0.09291,-5.186663888610999,110978892.80727316,-17873721.887594007
2.5,6.24118,0.03408,0.09391,-5.184597342611,110742090.4751689,-17835835.981495146
2.5,6.24099,0.03509,0.09491,-5.182530796611,110505728.98254511,-17798020.128172945
2.5,6.2408,0.03609,0.09591,-5.180464250611,110269807.62799543,-17760274.21693742
