qv,q2,ex,nu,W2,RLTOT,RTTOT
2.783,7.65969,0.21882,0.29224,-6.230931974431,-110105374179.89531,9150249809.943497
2.783,7.6591,0.21982,0.29324,-6.228465428430999,-109878396649.59459,9131346289.157873
2.783,7.65851,0.22083,0.29424,-6.225998882431,-109651828382.10469,9112476927.203026
2.783,7.65792,0.22184,0.29524,-6.223532336431,-109425668745.14322,9093641671.19091
2.783,7.65733,0.22284,0.29624,-6.221065790431,-109199917107.24182,9074840468.30171
2.783,7.65674,0.22385,0.29724,-6.218599244431,-108974572837.74483,9056073265.783754
2.783,7.65614,0.22485,0.29824,-6.216122698431,-108748724180.28539,9037264130.634083
2.783,7.65555,0.22586,0.29924,-6.213656152431,-108524194404.06921,9018564908.188002
2.783,7.65495,0.22686,0.30024,-6.211179606431,-108299162274.58287,8999823922.700891
2.783,7.65434,0.22787,0.30124,-6.208693060431001,-108073632104.63066,8981041534.014193
2.783,7.65374,0.22888,0.30224,-6.206216514431,-107849417261.43207,8962368761.0172
2.783,7.65314,0.22988,0.30324,-6.203739968431,-107625609286.1869,8943729945.93054
2.783,7.65253,0.23089,0.30424,-6.201253422431,-107401306299.09546,8925049980.07001
2.783,7.65192,0.23189,0.30524,-6.198766876431,-107177412195.17282,8906404140.08045
2.783,7.65131,0.2329,0.30624,-6.196280330431,-106953926335.78455,8887792372.544159
2.783,7.65069,0.2339,0.30724,-6.193783784431,-106729951764.12352,8869139979.65309
2.783,7.65008,0.23491,0.30824,-6.191297238431,-106507282116.62576,8850596333.539734
2.783,7.64946,0.23592,0.30924,-6.188800692431,-106284125755.99002,8832012228.686008
2.783,7.64884,0.23692,0.31024,-6.186304146431,-106061378358.21315,8813462255.769108
2.783,7.64822,0.23793,0.31124,-6.183807600431001,-105839039281.12941,8794946361.07673
2.783,7.6476,0.23893,0.31224,-6.181311054430999,-105617107883.41248,8776464490.966936
2.783,7.64697,0.23994,0.31324,-6.178804508431,-105394697018.8245,8757942766.416931
2.783,7.64634,0.24095,0.31424,-6.176297962431001,-105172695813.09988,8739455231.420483
2.783,7.64571,0.24195,0.31524,-6.173791416431,-104951103619.7252,8721001831.902258
2.783,7.64508,0.24296,0.31624,-6.171284870431,-104729919793.0371,8702582513.858183
2.783,7.64445,0.24396,0.31724,-6.168778324431,-104509143688.22116,8684197223.355356
2.783,7.64381,0.24497,0.31824,-6.166261778431,-104287896301.64159,8665772760.935368
2.783,7.64318,0.24598,0.31924,-6.163755232431,-104067935329.72517,8647455499.218197
2.783,7.64254,0.24698,0.32024,-6.161238686431,-103847505032.3938,8629099228.618225
2.783,7.64189,0.24799,0.32124,-6.158712140431,-103626609632.77367,8610704301.464697
2.783,7.64125,0.249,0.32224,-6.156195594431001,-103406997076.35286,8592416276.594412
2.783,7.64061,0.25,0.32324,-6.153679048431,-103187791606.8,8574162225.558958
2.783,7.63996,0.25101,0.32424,-6.1511525024310005,-102968123945.64171,8555869760.52623
2.783,7.63931,0.25201,0.32524,-6.148625956431,-102748865307.93378,8537611430.708659
2.783,7.63866,0.25302,0.32624,-6.146099410431,-102530015041.11885,8519387181.527142
2.783,7.638,0.25403,0.32724,-6.143562864431,-102310708713.07521,8501125029.6011915
