qv,q2,ex,nu,W2,RLTOT,RTTOT
0.756,0.57116,0.014,0.01948,0.345751338609,-69.59861580404504,52.65039957513727
0.756,0.57112,0.015,0.02048,0.3476678846090001,-66.2175347559023,50.28217483848857
0.756,0.57107,0.016,0.02148,0.3495944306090001,-62.940764375425715,47.97748516645606
0.756,0.57103,0.017,0.02248,0.351510976609,-59.79907656977957,45.7617477316887
0.756,0.57098,0.01801,0.02348,0.35343752260899997,-56.75648400550017,43.607066449821346
0.756,0.57094,0.01901,0.02448,0.355354068609,-53.841456266914975,41.533946831407356
0.756,0.57089,0.02001,0.02548,0.35728061460900007,-51.02049905310378,39.51957050823144
0.756,0.57083,0.02101,0.02648,0.3592171606090001,-48.292269742631106,37.56319865268261
0.756,0.57078,0.02201,0.02748,0.3611437066090001,-45.6819685419141,35.68375961329312
0.756,0.57072,0.02301,0.02848,0.363080252609,-43.15956242940774,33.85986085757815
0.756,0.57067,0.02401,0.02948,0.365006798609,-40.74824791546598,32.10913444142923
0.756,0.57061,0.02501,0.03048,0.36694334460900013,-38.42017868224684,30.41170141750044
0.756,0.57055,0.02601,0.03148,0.36887989060900006,-36.18535712807534,28.77262236997975
0.756,0.57048,0.02701,0.03248,0.37082643660900005,-34.03023291530371,27.184572089622957
0.756,0.57042,0.02801,0.03348,0.372762982609,-31.974287568271393,25.663242474653202
0.756,0.57035,0.02901,0.03448,0.374709528609,-29.99366569371341,24.190510081521907
0.756,0.57028,0.03001,0.03548,0.3766560746090001,-28.096633059978558,22.7729730267362
0.756,0.57021,0.03101,0.03648,0.3786026206090001,-26.280669271962324,21.410023864523872
0.756,0.57013,0.03201,0.03748,0.380559166609,-24.534582659309308,20.092849386869272
0.756,0.57006,0.03301,0.03848,0.382505712609,-22.873618048370297,18.834285322244778
0.756,0.56998,0.03401,0.03948,0.38446225860899996,-21.276277426517282,17.629580454032126
0.756,0.5699,0.03502,0.04048,0.38641880460900013,-19.751888729402967,16.470646388461734
0.756,0.56982,0.03602,0.04148,0.3883753506090001,-18.297418235155124,15.360416021088579
0.756,0.56973,0.03702,0.04248,0.3903418966090001,-16.903662690569302,14.291416746769011
0.756,0.56965,0.03802,0.04348,0.39229844260900004,-15.582575325573863,13.273423296392176
0.756,0.56956,0.03902,0.04448,0.39426498860900006,-14.319555395458558,12.291929426776042
0.756,0.56947,0.04002,0.04548,0.39623153460899996,-13.118396270194978,11.352414000003387
0.756,0.56938,0.04102,0.04648,0.3981980806090001,-11.977102439747009,10.455981439127527
0.756,0.56928,0.04202,0.04748,0.40017462660900005,-10.888297942337504,9.596941885039644
0.756,0.56919,0.04302,0.04848,0.40214117260900006,-9.861012105794568,8.781981040280929
0.756,0.56909,0.04402,0.04948,0.40411771860900003,-8.882866192700451,8.00172532753156
0.756,0.56899,0.04502,0.05048,0.406094264609,-7.9572162912292175,7.259173106074722
0.756,0.56889,0.04603,0.05148,0.40807081060899997,-7.0823057269352026,6.554327526426132
0.756,0.56878,0.04703,0.05248,0.4100573566090001,-6.252272130385318,5.881736490987786
0.756,0.56868,0.04803,0.05348,0.4120339026090001,-5.473686702437725,5.249274812897462
0.756,0.56857,0.04903,0.05448,0.414020448609,-4.736842885854494,4.64631887161651
0.756,0.56846,0.05003,0.05548,0.41600699460900004,-4.044188543400134,4.076221931053672
0.756,0.56835,0.05103,0.05648,0.41799354060899996,-3.394063573964397,3.537981093727183
0.756,0.56823,0.05203,0.05748,0.41999008660900006,-2.781791260045735,3.0296492513837823
0.756,0.56812,0.05303,0.05848,0.4219766326090001,-2.212108959763852,2.5548439904767672
0.756,0.568,0.05403,0.05948,0.4239731786090001,-1.6774435441476845,2.106633207985826
0.756,0.56788,0.05504,0.06048,0.42596972460899996,-1.1795382047505671,1.686648327356117
0.756,0.56776,0.05604,0.06148,0.42796627060899994,-0.7167172939476703,1.2939756628533379
0.756,0.56763,0.05704,0.06248,0.4299728166090001,-0.2855859292121284,0.9278518861778813
0.756,0.56751,0.05804,0.06348,0.4319693626090001,0.11107621863310924,0.5902678767073958
0.756,0.56738,0.05904,0.06448,0.43397590860900004,0.478499818843315,0.2747475719165813
0.756,0.56725,0.06004,0.06548,0.4359824546090001,0.8160666074183187,-0.014687672109968797
0.756,0.56712,0.06104,0.06648,0.43798900060900003,1.1249797279918974,-0.2808670239185157
0.756,0.56698,0.06204,0.06748,0.44000554660900004,1.4079335210038786,-0.5248803165803547
0.756,0.56685,0.06304,0.06848,0.442012092609,1.6632746867575101,-0.746854691541761
0.756,0.56671,0.06405,0.06948,0.444028638609,1.894837839076118,-0.9450239697384824
0.756,0.56657,0.06505,0.07048,0.4460451846090001,2.102372053667673,-1.1238759123585114
0.756,0.56643,0.06605,0.07148,0.448061730609,2.2871197218996415,-1.2831598093940484
0.756,0.56628,0.06705,0.07248,0.4500882766090001,2.4508349719581193,-1.4223919842581363
0.756,0.56614,0.06805,0.07348,0.452104822609,2.593101186947341,-1.5426294621398338
0.756,0.56599,0.06905,0.07448,0.45413136860900005,2.716361906329854,-1.6450572017559388
0.756,0.56584,0.07005,0.07548,0.4561579146090001,2.8208964984872553,-1.7305813087378046
0.756,0.56569,0.07106,0.07648,0.458184460609,2.907598129843996,-1.8018757671909915
0.756,0.56553,0.07206,0.07748,0.4602210066090001,2.9778216026205775,-1.849973689269391
0.756,0.56538,0.07306,0.07848,0.46224755260899997,3.031735795144914,-1.8836931395091596
0.756,0.56522,0.07406,0.07948,0.4642840986090001,3.07095978759641,-1.9033444052712638
0.756,0.56506,0.07506,0.08048,0.4663206446089999,3.0958851624918546,-1.9091707093138028
0.756,0.5649,0.07606,0.08148,0.46835719060900005,3.107467138304838,-1.9017752269627
0.756,0.56473,0.07707,0.08248,0.47040373660900014,3.106484110046725,-1.882789067541431
0.756,0.56457,0.07807,0.08348,0.47244028260899995,3.0937747263399653,-1.8416405567497276
0.756,0.5644,0.07907,0.08448,0.47448682860900004,3.0699648259084205,-1.7989215141722599
0.756,0.56423,0.08007,0.08548,0.4765333746089999,3.035857568361951,-1.7351399815667392
0.756,0.56406,0.08107,0.08648,0.478579920609,2.9921812258222604,-1.660832737427445
0.756,0.56388,0.08207,0.08748,0.48063646660900006,2.939444166945631,-1.5773015887417858
0.756,0.56371,0.08308,0.08848,0.48268301260899993,2.8786716051813506,-1.4844512154902842
0.756,0.56353,0.08408,0.08948,0.4847395586090001,2.8099948329988487,-1.3822943556437313
0.756,0.56335,0.08508,0.09048,0.4867961046089999,2.7341439129114877,-1.2715399006256556
0.756,0.56317,0.08608,0.09148,0.4888526506090001,2.6524308724367582,-1.1436625500652517
0.756,0.56298,0.08708,0.09248,0.4909191966090001,2.5643852785973285,-1.0176995664115602
0.756,0.5628,0.08808,0.09348,0.492975742609,2.4714653790456067,-0.8749137873171569
0.756,0.56261,0.08909,0.09448,0.495042288609,2.373276869789668,-0.7258625744499805
