qv,q2,ex,nu,W2,RLTOT,RTTOT
0.649,0.42088,0.014,0.01804,0.49332911236900007,-9.594379799467,10.196268703652358
0.649,0.42084,0.015,0.01904,0.49524565836900003,-8.286394665975402,9.143575996119177
0.649,0.4208,0.016,0.02004,0.497162204369,-7.054598906159657,8.053562858284455
0.649,0.42076,0.017,0.02104,0.49907875036899996,-5.895435385436323,6.902236729210841
0.649,0.42072,0.018,0.02204,0.5009952963690001,-4.805863748164166,5.69067551176457
0.649,0.42067,0.01901,0.02304,0.5029218423690001,-3.7792030186703007,4.492167844275316
0.649,0.42062,0.02001,0.02404,0.504848388369,-2.821210970338092,3.392250380277664
0.649,0.42057,0.02101,0.02504,0.506774934369,-1.9312627718211735,2.4284012687306404
0.649,0.42052,0.02201,0.02604,0.508701480369,-1.1071858705938096,1.598282844138341
0.649,0.42047,0.02301,0.02704,0.5106280263690001,-0.3451884552354575,0.876694078442878
0.649,0.42041,0.02401,0.02804,0.512564572369,0.36182120596823514,0.23040269121421733
0.649,0.42036,0.02501,0.02904,0.514491118369,0.9406891048835591,-0.5680979421483353
0.649,0.4203,0.02601,0.03004,0.516427664369,1.5619465341095113,-1.2901214195501525
0.649,0.42024,0.02701,0.03104,0.518364210369,2.123476808028098,-1.9985412690039956
0.649,0.42017,0.02801,0.03204,0.5203107563690001,2.628316809555015,-2.62578387654986
0.649,0.42011,0.02901,0.03304,0.5222473023690001,3.0769811195858288,-3.0806242683046148
0.649,0.42004,0.03001,0.03404,0.5241938483690001,3.476221947539658,-3.332256898143911
0.649,0.41997,0.03101,0.03504,0.526140394369,3.8325962887681717,-3.403723441094044
0.649,0.4199,0.03201,0.03604,0.5280869403690001,4.145459883964287,-3.3781194736908073
0.649,0.41983,0.03301,0.03704,0.5300334863690002,4.420409368070625,-3.3343304636013578
0.649,0.41975,0.03401,0.03804,0.5319900323690001,4.672070897704409,-3.275698841787258
0.649,0.41968,0.03501,0.03904,0.533936578369,4.884296587805834,-3.2578806003026664
0.649,0.4196,0.03602,0.04004,0.535893124369,5.0623013493063445,-3.2480567121100146
0.649,0.41952,0.03702,0.04104,0.537849670369,5.209050760443648,-3.227045103521063
0.649,0.41943,0.03802,0.04204,0.5398162163690001,5.3268518510518525,-3.182539013889157
0.649,0.41935,0.03902,0.04304,0.5417727623690001,5.408077071679895,-3.1240796452672166
0.649,0.41926,0.04002,0.04404,0.5437393083690001,5.460805753036798,-3.0379320175488127
0.649,0.41917,0.04102,0.04504,0.5457058543690001,5.486892089960671,-2.9258044695068164
0.649,0.41908,0.04202,0.04604,0.547672400369,5.487868615182396,-2.7820809876142127
0.649,0.41899,0.04302,0.04704,0.549638946369,5.466109752564295,-2.6232516727059894
0.649,0.41889,0.04402,0.04804,0.5516154923690001,5.421257289057609,-2.433185163591628
0.649,0.4188,0.04502,0.04904,0.553582038369,5.35663319972346,-2.2154378852274608
0.649,0.4187,0.04602,0.05004,0.5555585843690001,5.272915524602891,-1.9880957256501413
0.649,0.4186,0.04702,0.05104,0.5575351303689999,5.172055185019644,-1.7341317579349331
0.649,0.41849,0.04803,0.05204,0.5595216763690001,5.055871347836557,-1.4618961540089217
0.649,0.41839,0.04903,0.05304,0.5614982223689999,4.927175308225879,-1.1685195939825763
0.649,0.41828,0.05003,0.05404,0.5634847683690001,4.785927507715758,-0.8632335561162803
0.649,0.41817,0.05103,0.05504,0.565471314369,4.633319429373985,-0.5352036500326451
0.649,0.41806,0.05203,0.05604,0.567457860369,4.471190484211896,-0.20358498108162637
0.649,0.41795,0.05303,0.05704,0.5694444063690001,4.304932262649992,0.14851037865222727
0.649,0.41783,0.05403,0.05804,0.571440952369,4.1287790069283385,0.5123306960777505
0.649,0.41772,0.05503,0.05904,0.5734274983690001,3.9495188730561805,0.8852501886435324
0.649,0.4176,0.05603,0.06004,0.575424044369,3.7662621215534746,1.2669467359428328
0.649,0.41748,0.05704,0.06104,0.577420590369,3.5798448540682437,1.6761385016372246
0.649,0.41735,0.05804,0.06204,0.579427136369,3.391134956017777,2.0743498321157063
0.649,0.41723,0.05904,0.06304,0.581423682369,3.201086940195493,2.4868181302669328
0.649,0.4171,0.06004,0.06404,0.583430228369,3.0108641370931757,2.9056050580453534
0.649,0.41697,0.06104,0.06504,0.5854367743689999,2.8194524429782177,3.3284371825194565
0.649,0.41684,0.06204,0.06604,0.587443320369,2.627583829998579,3.7665260803111575
0.649,0.41671,0.06304,0.06704,0.5894498663690001,2.437651968148339,4.210118638162675
0.649,0.41657,0.06404,0.06804,0.591466412369,2.2489625675288027,4.6460139031798455
0.649,0.41643,0.06505,0.06904,0.593482958369,2.0600976850253994,5.092006693663134
0.649,0.4163,0.06605,0.07004,0.595489504369,1.8743875671026577,5.535922879750142
0.649,0.41615,0.06705,0.07104,0.597516050369,1.691380834700172,6.0016695326127225
0.649,0.41601,0.06805,0.07204,0.5995325963690001,1.5113124095876866,6.464112348866183
0.649,0.41587,0.06905,0.07304,0.601549142369,1.332737595170131,6.924196547196379
0.649,0.41572,0.07005,0.07404,0.6035756883690001,1.1590389048017562,7.372850862745737
0.649,0.41557,0.07105,0.07504,0.605602234369,0.9875638080898905,7.838065593693755
0.649,0.41542,0.07206,0.07604,0.607628780369,0.8219172919002943,8.299354456317086
0.649,0.41527,0.07306,0.07704,0.6096553263689999,0.6612747324468917,8.756259340950347
0.649,0.41511,0.07406,0.07804,0.611691872369,0.5032978526100516,9.229728882712662
0.649,0.41495,0.07506,0.07904,0.6137284183690002,0.35325519491815005,9.687926056745928
0.649,0.4148,0.07606,0.08004,0.6157549643689999,0.20929182198330532,10.149143327500205
0.649,0.41463,0.07706,0.08104,0.617801510369,0.07028100674012905,10.616994120183225
0.649,0.41447,0.07806,0.08204,0.6198380563689999,-0.061006597866786194,11.07717365187098
0.649,0.41431,0.07907,0.08304,0.621874602369,-0.185100363124723,11.530696604947634
0.649,0.41414,0.08007,0.08404,0.6239211483690001,-0.3034768735662404,11.998470397949859
0.649,0.41397,0.08107,0.08504,0.625967694369,-0.41314341189229853,12.438966522920236
0.649,0.4138,0.08207,0.08604,0.6280142403690001,-0.5148975107312341,12.901940387535042
0.649,0.41363,0.08307,0.08704,0.630060786369,-0.6086014943063021,13.357169073144224
0.649,0.41345,0.08407,0.08804,0.632117332369,-0.6936627188486103,13.795492521096794
0.649,0.41327,0.08508,0.08904,0.6341738783690001,-0.761342008988035,14.245606740271906
0.649,0.41309,0.08608,0.09004,0.636230424369,-0.8405523473910368,14.687347465252387
0.649,0.41291,0.08708,0.09104,0.6382869703690001,-0.900227705583742,15.140569763211724
0.649,0.41273,0.08808,0.09204,0.6403435163689999,-0.9453252729187127,15.575147371867397
0.649,0.41255,0.08908,0.09304,0.642400062369,-0.9968211030185707,16.04097204897349
0.649,0.41236,0.09008,0.09404,0.644466608369,-1.0310521912927348,16.45874314965855
0.649,0.41217,0.09109,0.09504,0.646533154369,-1.047615929709008,16.857509109139208
0.649,0.41198,0.09209,0.09604,0.648599700369,-1.06654206705049,17.347211235372235
0.649,0.41178,0.09309,0.09704,0.6506762463689999,-1.068105792112916,17.72846482568672
0.649,0.41159,0.09409,0.09804,0.652742792369,-1.0618708879933387,18.19988172189216
0.649,0.41139,0.09509,0.09904,0.6548193383690002,-1.0583357610807007,18.562720734853936
0.649,0.41119,0.0961,0.10004,0.656895884369,-1.0373588298078196,19.016324922128113
0.649,0.41099,0.0971,0.10104,0.6589724303690001,-1.0090411758130253,19.450709241039004
0.649,0.41079,0.0981,0.10204,0.661048976369,-0.9734957959098425,19.78590182923527
0.649,0.41058,0.0991,0.10304,0.6631355223690001,-0.920865332877894,20.212335735321687
0.649,0.41038,0.1001,0.10404,0.6652120683690002,-0.8612144920746616,20.619235543745745
0.649,0.41017,0.10111,0.10504,0.6672986143690001,-0.8046929244139511,21.01740700340335
0.649,0.40996,0.10211,0.10604,0.6693851603690001,-0.7214385683399807,21.41653437819565
0.649,0.40974,0.10311,0.10704,0.671481706369,-0.6415061676818075,21.886923954898958
0.649,0.40953,0.10411,0.10804,0.6735682523690001,-0.5552601939897939,22.26819289118459
0.649,0.40931,0.10511,0.10904,0.6756647983690001,-0.44263237824805945,22.63084503654526
0.649,0.40909,0.10612,0.11004,0.677761344369,-0.3439246239086613,23.084779406212036
0.649,0.40887,0.10712,0.11104,0.679857890369,-0.23933510029377558,23.430122921370785
0.649,0.40865,0.10812,0.11204,0.681954436369,-0.10906824390041825,23.85701089336915
0.649,0.40842,0.10912,0.11304,0.684060982369,0.016944357648493558,24.285560080095603
0.649,0.4082,0.11012,0.11404,0.6861575283690001,0.15795461794932208,24.715935564937435
0.649,0.40797,0.11113,0.11504,0.6882640743690001,0.31432207049177663,25.018204908362822
0.649,0.40774,0.11213,0.11604,0.6903706203690001,0.46554042870555,25.42256127257424
0.649,0.4075,0.11313,0.11704,0.692487166369,0.6117487832819481,25.80900095766003
0.649,0.40727,0.11413,0.11804,0.694593712369,0.7719911081956434,26.19802059576323
0.649,0.40703,0.11514,0.11904,0.6967102583690001,0.9467888499431947,26.57941724495002
0.649,0.40679,0.11614,0.12004,0.698826804369,1.135527456652857,27.0635595234012
0.649,0.40655,0.11714,0.12104,0.7009433503690001,1.3079608999410568,27.440644102521183
0.649,0.40631,0.11814,0.12204,0.703059896369,1.4938414425557127,27.82087196602156
0.649,0.40606,0.11915,0.12304,0.7051864423690001,1.7033953560740338,28.294071488730744
0.649,0.40582,0.12015,0.12404,0.7073029883690001,1.8954354156475164,28.571174269913364
0.649,0.40557,0.12115,0.12504,0.709429534369,2.100672797645966,29.051610832787116
0.649,0.40532,0.12215,0.12604,0.7115560803690001,2.3083780105717597,29.425975288722157
0.649,0.40506,0.12315,0.12704,0.713692626369,2.5388188072348297,29.793997037542866
0.649,0.40481,0.12416,0.12804,0.7158191723690001,2.7407069722167217,30.2768538798645
0.649,0.40455,0.12516,0.12904,0.717955718369,2.974839743899838,30.543764626444318
0.649,0.40429,0.12616,0.13004,0.720092264369,3.210440608477511,31.02544893368603
0.649,0.40403,0.12716,0.13104,0.7222288103690001,3.437256363650376,31.40213699904988
0.649,0.40377,0.12817,0.13204,0.724365356369,3.67503571474459,31.874059966809
0.649,0.4035,0.12917,0.13304,0.7265119023690001,3.8940854718015183,32.240818658647186
0.649,0.40323,0.13017,0.13404,0.7286584483690002,4.1536063844176985,32.703236933456985
0.649,0.40297,0.13117,0.13504,0.730794994369,4.382793234340498,33.06221951351608
0.649,0.40269,0.13218,0.13604,0.7329515403689999,4.62307586839277,33.41599403017026
0.649,0.40242,0.13318,0.13704,0.735098086369,4.872539559480502,33.8668029775974
0.649,0.40215,0.13418,0.13804,0.7372446323690001,5.121505158955406,34.41421123080946
0.649,0.40187,0.13519,0.13904,0.7394011783690002,5.3802881267282645,34.75771922957055
0.649,0.40159,0.13619,0.14004,0.741557724369,5.628100493811653,35.19826521577478
0.649,0.40131,0.13719,0.14104,0.7437142703690001,5.874714245831128,35.53608285370855
0.649,0.40103,0.13819,0.14204,0.745870816369,6.129905967748782,36.171404095705654
0.649,0.40074,0.1392,0.14304,0.7480373623690001,6.383979430467589,36.503679905782334
0.649,0.40045,0.1402,0.14404,0.7502039083690002,6.6261804069043135,36.93389932480059
0.649,0.40017,0.1412,0.14504,0.752360454369,6.87579441550537,37.263086948571434
0.649,0.39987,0.1422,0.14604,0.7545370003690002,7.144125051266647,37.78908104299043
0.649,0.39958,0.14321,0.14704,0.756703546369,7.389462572757329,38.11449269865406
0.649,0.39929,0.14421,0.14804,0.7588700923690002,7.642115635150403,38.738746301684294
0.649,0.39899,0.14521,0.14904,0.7610466383690002,7.892349246517405,39.161241659195994
0.649,0.39869,0.14622,0.15004,0.763223184369,8.139498151865455,39.58300427885988
0.649,0.39839,0.14722,0.15104,0.7653997303690001,8.383383562362479,40.004247471692985
0.649,0.39809,0.14822,0.15204,0.7675762763689999,8.623833091713314,40.425180865856234
0.649,0.39778,0.14922,0.15304,0.7697628223690001,8.87107132412202,40.94518714332662
0.649,0.39747,0.15023,0.15404,0.7719493683690002,9.104513187118574,41.46529307199962
0.649,0.39716,0.15123,0.15504,0.7741359143690001,9.334004060353617,41.78569908880599
0.649,0.39685,0.15223,0.15604,0.7763224603690002,9.579396235542854,42.20660132947232
0.649,0.39654,0.15324,0.15704,0.778509006369,9.800548991933756,42.72819150750719
0.649,0.39623,0.15424,0.15804,0.780695552369,10.027328663316148,43.150656805069495
0.649,0.39591,0.15524,0.15904,0.782892098369,10.249883003914729,43.77337536772247
0.649,0.39559,0.15625,0.16004,0.785088644369,10.447775434415671,44.19734153952595
0.649,0.39527,0.15725,0.16104,0.7872851903689999,10.660892264488792,44.5227306600499
0.649,0.39494,0.15825,0.16204,0.7894917363689999,10.879335451022198,45.04892928880436
0.649,0.39462,0.15925,0.16304,0.7916882823690001,11.082566621268343,45.47767863409244
0.649,0.39429,0.16026,0.16404,0.7938948283689999,11.380887016163324,46.00758110415336
0.649,0.39396,0.16126,0.16504,0.7961013743690001,11.47400316172483,46.53957748064859
0.649,0.39363,0.16226,0.16604,0.798307920369,11.661837421134987,46.97381939539327
0.649,0.3933,0.16327,0.16704,0.800514466369,11.954319710238096,47.310453061993755
0.649,0.39296,0.16427,0.16804,0.8027310123690001,12.031452428659831,47.84889630656835
0.649,0.39263,0.16527,0.16904,0.8049375583689999,12.203025776235737,48.19074260533671
0.649,0.39229,0.16628,0.17004,0.807154104369,12.379096695752525,48.8346894179528
0.649,0.39195,0.16728,0.17104,0.8093706503689999,12.539559688887966,49.28158545940678
0.649,0.3916,0.16828,0.17204,0.8115971963690001,12.794345568932085,49.6308810766408
0.649,0.39126,0.16929,0.17304,0.8138137423690002,12.853475597819488,50.1840447871451
0.649,0.39091,0.17029,0.17404,0.816040288369,13.136833509421558,50.639861393831964
0.649,0.39056,0.17129,0.17504,0.818266834369,13.114444742523483,51.09910496345837
0.649,0.39021,0.1723,0.17604,0.820493380369,13.286306008436076,51.56187397932663
0.649,0.38986,0.1733,0.17704,0.822719926369,13.352421400809543,52.02826110404567
0.649,0.3895,0.1743,0.17804,0.8249564723690002,13.512611464566726,52.39777822031465
0.649,0.38915,0.17531,0.17904,0.827183018369,13.667250887957925,52.87167350261152
0.649,0.38879,0.17631,0.18004,0.8294195643690001,13.715958232455886,53.44889020657574
0.649,0.38843,0.17731,0.18104,0.8316561103689999,13.958957590351929,53.83007374336448
0.649,0.38806,0.17832,0.18204,0.833902656369,13.995996390965592,54.31478465836553
0.649,0.3877,0.17932,0.18304,0.8361392023690002,14.02768256160489,54.70410837099771
0.649,0.38733,0.18032,0.18404,0.838385748369,14.153459810759523,55.197108772495994
0.649,0.38696,0.18133,0.18504,0.8406322943690001,14.173682597654988,55.59433796092334
0.649,0.38659,0.18233,0.18604,0.842878840369,14.388419208288543,56.09583821150008
0.649,0.38622,0.18334,0.18704,0.845125386369,14.297744483182033,56.50164611487126
0.649,0.38584,0.18434,0.18804,0.8473819323690002,14.50130054885958,56.91140241367393
0.649,0.38547,0.18534,0.18904,0.849628478369,14.500030068472551,57.425932436500446
0.649,0.38509,0.18635,0.19004,0.8518850243690002,14.493126067795675,57.84449536796019
0.649,0.38471,0.18735,0.19104,0.854141570369,14.681128691745007,58.267496090276005
0.649,0.38432,0.18835,0.19204,0.856408116369,14.563615526656214,58.69463221357281
0.649,0.38394,0.18936,0.19304,0.8586646623690002,14.741736640548233,59.126550561904146
0.649,0.38355,0.19036,0.19404,0.860931208369,14.714531275094487,59.56264629029756
0.649,0.38316,0.19136,0.19504,0.8631977543690001,14.68265420168027,60.00322431776585
0.649,0.38277,0.19237,0.19604,0.8654643003689999,14.746236192023206,60.348272777476815
0.649,0.38238,0.19337,0.19704,0.8677308463690001,14.805413186681008,60.79777472660644
0.649,0.38198,0.19438,0.19804,0.8700073923690002,14.759676758616115,61.2515147842365
0.649,0.38159,0.19538,0.19904,0.872273938369,14.61045351869834,61.70987246147124
0.649,0.38119,0.19638,0.20004,0.8745504843690002,14.756578532853746,61.97244843641092
0.649,0.38078,0.19739,0.20104,0.876837030369,14.698156968130107,62.43926388513355
0.649,0.38038,0.19839,0.20204,0.8791135763690001,14.736736277375893,62.81056758029153
0.649,0.37998,0.1994,0.20304,0.8813901223690002,14.671797239095032,63.18615896933915
0.649,0.37957,0.2004,0.20404,0.883676668369,14.602762689827069,63.66590849813946
0.649,0.37916,0.2014,0.20504,0.8859632143690002,14.53052469839895,63.949877604718495
