qv,q2,ex,nu,W2,RLTOT,RTTOT
1.921,3.6878,0.01402,0.04937,-2.7147987014510004,1152138.0180411665,-171994.8518527317
1.921,3.6877,0.01502,0.05037,-2.7128221554509997,1147992.2174233254,-171371.91989610053
1.921,3.6876,0.01603,0.05137,-2.7108456094510003,1143859.322576949,-170750.9406903956
1.921,3.6875,0.01703,0.05237,-2.708869063451,1139739.299455423,-170131.90904556724
1.921,3.68739,0.01803,0.05337,-2.706882517451,1135611.367058708,-169511.702653893
1.921,3.68728,0.01903,0.05437,-2.704895971451,1131496.3682281233,-168893.45310232832
1.921,3.68717,0.02003,0.05537,-2.7029094254509998,1127394.268623263,-168277.15515630972
1.921,3.68706,0.02103,0.05637,-2.700922879451,1123305.0339788496,-167662.80359281626
1.921,3.68695,0.02203,0.05737,-2.698936333451,1119228.630104597,-167050.39320034828
1.921,3.68683,0.02303,0.05837,-2.696939787451,1115144.59955674,-166436.8506228888
1.921,3.68672,0.02403,0.05937,-2.6949532414510005,1111093.819110545,-165828.31669014946
1.921,3.6866,0.02503,0.06037,-2.6929566954509996,1107035.472282598,-165218.65961582484
1.921,3.68647,0.02604,0.06137,-2.690950149451,1102969.7175957134,-164607.90334211188
1.921,3.68635,0.02704,0.06237,-2.688953603451,1098937.04548591,-164002.1302528025
1.921,3.68623,0.02804,0.06337,-2.686957057451,1094917.1271624544,-163398.28645496475
1.921,3.6861,0.02904,0.06437,-2.6849505114510004,1090889.8897480424,-162793.35676839648
1.921,3.68597,0.03004,0.06537,-2.682943965451,1086875.4650601377,-162190.36521087974
1.921,3.68584,0.03104,0.06637,-2.680937419451,1082873.818558353,-161589.30651838146
1.921,3.6857,0.03204,0.06737,-2.678920873451,1078865.0681865904,-160987.19437452036
1.921,3.68557,0.03304,0.06837,-2.6769143274509997,1074888.937995956,-160389.9952344727
1.921,3.68543,0.03405,0.06937,-2.6748977814510004,1070905.761716688,-159791.75130405827
1.921,3.68529,0.03505,0.07037,-2.6728812354510003,1066935.3521930233,-159195.43835208667
1.921,3.68515,0.03605,0.07137,-2.670864689451,1062977.6747544871,-158601.0510951684
1.921,3.685,0.03705,0.07237,-2.668838143451,1059013.163335469,-158005.65101048118
1.921,3.68486,0.03805,0.07337,-2.666821597451,1055080.9090753787,-157415.10882530033
1.921,3.68471,0.03905,0.07437,-2.6647950514509997,1051141.8772686557,-156823.56226823505
1.921,3.68456,0.04005,0.07537,-2.662768505451,1047215.5645138083,-156233.93927658023
1.921,3.68441,0.04106,0.07637,-2.6607419594510002,1043301.936015197,-155646.23454834928
1.921,3.68425,0.04206,0.07737,-2.658705413451,1039381.7389642271,-155057.55693597943
1.921,3.6841,0.04306,0.07837,-2.656678867451,1035493.4370672079,-154473.68227725488
1.921,3.68394,0.04406,0.07937,-2.654642321451,1031598.6217078925,-153888.8429857655
1.921,3.68378,0.04506,0.08037,-2.6526057754509997,1027716.4759824183,-153305.91958711745
1.921,3.68362,0.04606,0.08137,-2.650569229451,1023846.9649749586,-152724.9067614923
1.921,3.68346,0.04707,0.08237,-2.648532683451,1019990.053848943,-152145.79920124394
1.921,3.68329,0.04807,0.08337,-2.646486137451,1016126.861995942,-151565.7620420094
1.921,3.68312,0.04907,0.08437,-2.6444395914510004,1012276.3237747363,-150987.63819567603
1.921,3.68295,0.05007,0.08537,-2.6423930454509996,1008438.4040740778,-150411.42231304143
1.921,3.68278,0.05107,0.08637,-2.640346499451,1004613.0678629733,-149837.10905722826
1.921,3.68261,0.05207,0.08737,-2.638299953451,1000800.2801905238,-149264.69310365882
1.921,3.68243,0.05307,0.08837,-2.636243407451,996981.467641888,-148691.3860355902
1.921,3.68225,0.05408,0.08937,-2.634186861451,993175.2560469927,-148119.98411415663
1.921,3.68207,0.05508,0.09037,-2.6321303154509996,989381.6101836491,-147550.48197374813
1.921,3.68189,0.05608,0.09137,-2.630073769451,985600.4949107594,-146982.87426120706
1.921,3.68171,0.05708,0.09237,-2.6280172234509998,981831.8751681616,-146417.15563580362
1.921,3.68152,0.05808,0.09337,-2.6259506774509997,978057.4819552425,-145850.58370331337
1.921,3.68133,0.05909,0.09437,-2.6238841314509997,974295.6353572477,-145285.9084999914
1.921,3.68115,0.06009,0.09537,-2.6218275854510003,970564.4129824782,-144725.84340593702
1.921,3.68095,0.06109,0.09637,-2.619751039451,966809.4407758963,-144162.22676850797
1.921,3.68076,0.06209,0.09737,-2.6176844934509997,963085.0223821313,-143603.2095155989
1.921,3.68056,0.06309,0.09837,-2.615607947451,959355.0774862315,-143043.37608716823
1.921,3.68037,0.06409,0.09937,-2.613541401451,955655.4954560762,-142488.11309818618
1.921,3.68017,0.0651,0.10037,-2.6114648554509996,951950.4365075609,-141932.04134763876
1.921,3.67996,0.0661,0.10137,-2.609378309451,948240.0449816872,-141375.18261246983
1.921,3.67976,0.0671,0.10237,-2.607301763451,944559.8503879845,-140822.86911323588
1.921,3.67956,0.0681,0.10337,-2.6052252174509998,940892.0052113339,-140272.42216959616
1.921,3.67935,0.0691,0.10437,-2.603138671451,937218.900190051,-139721.19911228033
1.921,3.67914,0.07011,0.10537,-2.601052125451,933558.1928522018,-139171.84982422696
1.921,3.67893,0.07111,0.10637,-2.598965579451,929909.847756821,-138624.36890812012
1.921,3.67871,0.07211,0.10737,-2.596869033451,926256.4331550212,-138076.14052286374
1.921,3.6785,0.07311,0.10837,-2.594782487451,922632.7653793296,-137532.3890998231
1.921,3.67828,0.07411,0.10937,-2.592685941451,919004.0752237849,-136987.89724788733
1.921,3.67806,0.07512,0.11037,-2.590589395451,915387.7234649581,-136445.2700002733
1.921,3.67784,0.07612,0.11137,-2.588492849451,911783.6745724787,-135904.50194656756
1.921,3.67761,0.07712,0.11237,-2.586386303451,908174.7905401797,-135363.02163661591
1.921,3.67739,0.07812,0.11337,-2.5842897574509998,904595.2993853705,-134825.9645947727
1.921,3.67716,0.07913,0.11437,-2.5821832114510004,901011.0189096687,-134288.20213820948
1.921,3.67693,0.08013,0.11537,-2.580076665451,897439.0159733868,-133752.29488381656
1.921,3.6767,0.08113,0.11637,-2.577970119451,893879.2549620235,-133218.23740889333
1.921,3.67646,0.08213,0.11737,-2.575853573451,890314.8887770963,-132683.50222093973
1.921,3.67623,0.08313,0.11837,-2.5737470274509997,886779.5628045653,-132153.1368060101
1.921,3.67599,0.08414,0.11937,-2.571630481451,883239.676176336,-131622.10032188852
1.921,3.67575,0.08514,0.12037,-2.569513935451,879712.0046820889,-131092.90940405364
1.921,3.67551,0.08614,0.12137,-2.567397389451,876196.5126284986,-130565.55861833366
1.921,3.67527,0.08714,0.12237,-2.5652808434509997,872693.1644081109,-130040.04254373584
1.921,3.67502,0.08815,0.12337,-2.5631542974509998,869185.4581948691,-129513.88585393128
1.921,3.67477,0.08915,0.12437,-2.5610277514510003,865689.9390385579,-128989.57032249386
1.921,3.67452,0.09015,0.12537,-2.558901205451,862206.5710855325,-128467.09049127283
1.921,3.67427,0.09115,0.12637,-2.556774659451,858735.3185689923,-127946.4409154459
1.921,3.67402,0.09216,0.12737,-2.554648113451,855276.1458088075,-127427.61616349207
1.921,3.67376,0.09316,0.12837,-2.552511567451,851812.8356186502,-126908.18390902015
1.921,3.6735,0.09416,0.12937,-2.550375021451,848361.6471216949,-126390.58273021666
1.921,3.67324,0.09516,0.13037,-2.548238475451,844922.5443953996,-125874.80715898493
1.921,3.67298,0.09617,0.13137,-2.546101929451,841495.4916048615,-125360.85174067746
1.921,3.67272,0.09717,0.13237,-2.543965383451,838080.453002646,-124848.71103406946
1.921,3.67245,0.09817,0.13337,-2.5418188374510002,834661.4931786237,-124335.99527528205
1.921,3.67219,0.09917,0.13437,-2.539682291451,831270.4318747082,-123827.47615217452
1.921,3.67192,0.10018,0.13537,-2.537535745451,827875.4898480884,-123318.38801052925
1.921,3.67164,0.10118,0.13637,-2.535379199451,824476.7989261553,-122808.75071908446
1.921,3.67137,0.10218,0.13737,-2.533232653451,821105.8429230404,-122303.28522823921
1.921,3.67109,0.10318,0.13837,-2.5310761074509998,817731.1775678878,-121797.27647581213
1.921,3.67082,0.10419,0.13937,-2.528929561451,814384.0640366789,-121295.41178798219
1.921,3.67054,0.10519,0.14037,-2.526773015451,811033.2803837283,-120793.00967959748
1.921,3.67026,0.10619,0.14137,-2.524616469451,807694.4114374776,-120292.40688207795
1.921,3.66997,0.10719,0.14237,-2.522449923451,804352.0215435214,-119791.28910778541
1.921,3.66969,0.1082,0.14337,-2.520293377451,801036.9293344824,-119294.27685128657
1.921,3.6694,0.1092,0.14437,-2.518126831451,797718.3543014994,-118796.75529093682
1.921,3.66911,0.1102,0.14537,-2.515960285451,794411.6601356971,-118301.02776317426
1.921,3.66882,0.11121,0.14637,-2.513793739451,791116.8108300162,-117807.08878881094
1.921,3.66852,0.11221,0.14737,-2.511617193451,787818.6444524814,-117312.66541281017
1.921,3.66823,0.11321,0.14837,-2.5094506474509997,784547.4314625099,-116822.29535508585
1.921,3.66793,0.11421,0.14937,-2.5072741014510003,781272.9382698543,-116331.44637826926
1.921,3.66763,0.11522,0.15037,-2.505097555451,778010.2547451103,-115842.38047239468
1.921,3.66733,0.11622,0.15137,-2.502921009451,774759.3448349142,-115355.09215179375
1.921,3.66702,0.11722,0.15237,-2.500734463451,771505.3174412552,-114867.34935305554
1.921,3.66672,0.11823,0.15337,-2.4985579174510004,768277.9006426425,-114383.60790576466
1.921,3.66641,0.11923,0.15437,-2.4963713714509996,765047.4019840088,-113899.4172738929
1.921,3.6661,0.12023,0.15537,-2.494184825451,761828.6404148965,-113416.99854373539
1.921,3.66579,0.12123,0.15637,-2.491998279451,758621.579841142,-112936.34622398784
1.921,3.66548,0.12224,0.15737,-2.489811733451,755426.1842599337,-112457.45483735877
1.921,3.66516,0.12324,0.15837,-2.4876151874510004,752227.8837072968,-111978.14080035542
1.921,3.66484,0.12424,0.15937,-2.485418641451,749041.2825340983,-111500.59280247426
1.921,3.66452,0.12525,0.16037,-2.483222095451,745866.3445186324,-111024.80533347008
1.921,3.6642,0.12625,0.16137,-2.481025549451,742703.033531478,-110550.77289725235
