qv,q2,ex,nu,W2,RLTOT,RTTOT
0.991,0.98153,0.01401,0.02341,-0.057243835610999994,10123.084857994192,-6372.723667686831
0.991,0.98148,0.01501,0.02441,-0.05531728961100002,9981.255635716388,-6281.1545572250325
0.991,0.98144,0.01601,0.02541,-0.05340074361099989,9841.835853996625,-6191.168723798995
0.991,0.98138,0.01701,0.02641,-0.05146419761099996,9702.639522117306,-6101.354915489033
0.991,0.98133,0.01801,0.02741,-0.04953765161099999,9565.819416424365,-6013.101827840888
0.991,0.98127,0.01901,0.02841,-0.04760110561099995,9429.93857693024,-5925.482016316404
0.991,0.98122,0.02001,0.02941,-0.045674559610999976,9296.383989224378,-5839.389293770676
0.991,0.98116,0.02101,0.03041,-0.04373801361100005,9163.752859859844,-5753.918828419265
0.991,0.98109,0.02201,0.03141,-0.041791467610999944,9032.053907964259,-5669.076104876587
0.991,0.98103,0.02301,0.03241,-0.039854921610999905,8902.624086840367,-5585.7218585947885
0.991,0.98096,0.02401,0.03341,-0.03790837561100002,8774.110507857753,-5502.984261156336
0.991,0.9809,0.02501,0.03441,-0.035971829610999984,8647.817659120776,-5421.702601843837
0.991,0.98083,0.02601,0.03541,-0.03402528361099999,8522.425312999983,-5341.026640468322
0.991,0.98076,0.02701,0.03641,-0.032078737611,8398.57379584537,-5261.368015594723
0.991,0.98068,0.02801,0.03741,-0.030122191610999938,8275.622866080135,-5182.314594206776
0.991,0.98061,0.02901,0.03841,-0.028175645610999944,8154.813678879561,-5104.663858196473
0.991,0.98053,0.03001,0.03941,-0.026219099610999996,8034.889329302455,-5027.6073849087725
0.991,0.98045,0.03102,0.04041,-0.02426255361100005,7916.4587605692,-4951.5361061750045
0.991,0.98037,0.03202,0.04141,-0.02230600761099988,7799.506528282323,-4876.439565871602
0.991,0.98028,0.03302,0.04241,-0.020339461610999976,7683.430782306785,-4801.930928630979
0.991,0.9802,0.03402,0.04341,-0.018382915610999917,7569.396812759347,-4728.757331067675
0.991,0.98011,0.03502,0.04441,-0.016416369611000015,7456.223666028958,-4656.160970069387
0.991,0.98002,0.03602,0.04541,-0.014449823611000001,7344.48273547122,-4584.507890285037
0.991,0.97993,0.03702,0.04641,-0.012483277610999988,7234.158987763368,-4513.787910544738
0.991,0.97983,0.03802,0.04741,-0.010506731610999909,7124.687202816879,-4443.638378349321
0.991,0.97974,0.03902,0.04841,-0.008540185611000006,7017.160229020093,-4374.75919581007
0.991,0.97964,0.04002,0.04941,-0.006563639610999927,6910.469704362761,-4306.439712021637
0.991,0.97954,0.04102,0.05041,-0.004587093610999959,6805.151191131537,-4239.022558938621
0.991,0.97944,0.04203,0.05141,-0.0026105476109999914,6701.190065255591,-4172.497847575983
0.991,0.97933,0.04303,0.05241,-0.000624001610999958,6598.0560365035635,-4106.5258993642055
0.991,0.97923,0.04403,0.05341,0.00135254438900001,6496.77299537916,-4041.7546648113175
0.991,0.97912,0.04503,0.05441,0.0033390903890000434,6396.301686500782,-3977.5317581535387
0.991,0.97901,0.04603,0.05541,0.005325636388999966,6297.143558184577,-3914.1711678076704
0.991,0.9789,0.04703,0.05641,0.007312182388999999,6199.284394744459,-3851.6633519608404
0.991,0.97878,0.04803,0.05741,0.009308728389000098,6102.227187301232,-3789.690393379873
0.991,0.97867,0.04903,0.05841,0.01129527438900002,6006.93015943437,-3728.863848188744
0.991,0.97855,0.05003,0.05941,0.013291820389000009,5912.419888762543,-3668.5616887705182
0.991,0.97843,0.05103,0.06041,0.015288366388999997,5819.165358759521,-3609.0829053300477
0.991,0.97831,0.05204,0.06141,0.017284912388999985,5727.152758815309,-3550.4183119726495
0.991,0.97819,0.05304,0.06241,0.019281458389000083,5636.368402661291,-3492.5583875126863
0.991,0.97806,0.05404,0.06341,0.021288004389000026,5546.353133793453,-3435.2104410306592
0.991,0.97793,0.05504,0.06441,0.02329455038900008,5457.551093473242,-3378.657037324898
0.991,0.9778,0.05604,0.06541,0.02530109638899991,5369.948755117198,-3322.8889509299015
0.991,0.97767,0.05704,0.06641,0.027307642388999964,5283.532715544685,-3267.897250376768
0.991,0.97754,0.05804,0.06741,0.02931418838900013,5198.289690134505,-3213.6730075939254
0.991,0.9774,0.05904,0.06841,0.031330734388999915,5113.790353239892,-3159.942809582088
0.991,0.97726,0.06005,0.06941,0.033347280389000034,5030.449216450928,-3106.9698995802537
0.991,0.97712,0.06105,0.07041,0.03536382638899993,4948.2531584614235,-3054.7453261652536
0.991,0.97698,0.06205,0.07141,0.03738037238900005,4867.18917953928,-3003.2605805664343
0.991,0.97684,0.06305,0.07241,0.03939691838900006,4787.244396683635,-2952.506806067162
0.991,0.97669,0.06405,0.07341,0.04142346438900002,4708.017824201533,-2902.229193347481
0.991,0.97654,0.06505,0.07441,0.04345001038900009,4629.895849678535,-2852.6725386937055
0.991,0.97639,0.06605,0.07541,0.045476556388999945,4552.865754820107,-2803.828482796511
0.991,0.97624,0.06706,0.07641,0.04750310238900002,4476.914941032038,-2755.688387624351
0.991,0.97609,0.06806,0.07741,0.04952964838900009,4402.0309245784865,-2708.243965826004
0.991,0.97593,0.06906,0.07841,0.05156619438900001,4327.839621260351,-2661.2577921354973
0.991,0.97577,0.07006,0.07941,0.053602740389000036,4254.700747013609,-2614.957555251758
0.991,0.97561,0.07106,0.08041,0.05563928638899995,4182.601985963109,-2569.334805821866
0.991,0.97545,0.07206,0.08141,0.05767583238899998,4111.53113701686,-2524.3814543665208
0.991,0.97529,0.07307,0.08241,0.05971237838900012,4041.4761130253733,-2480.0893906839274
0.991,0.97512,0.07407,0.08341,0.06175892438899999,3972.0883387136005,-2436.2378381233448
0.991,0.97496,0.07507,0.08441,0.06379547038900002,3904.0340046677857,-2393.247542821025
0.991,0.97479,0.07607,0.08541,0.06584201638899989,3836.6329085431516,-2350.6880762013575
0.991,0.97461,0.07707,0.08641,0.06789856238900005,3769.887667475748,-2308.561222477494
0.991,0.97444,0.07807,0.08741,0.06994510838900014,3704.4356406391817,-2267.2686795548952
0.991,0.97426,0.07907,0.08841,0.07200165438899997,3639.625491269163,-2226.3990230709105
0.991,0.97409,0.08008,0.08941,0.07404820038900006,3576.0759856283316,-2186.341958685788
0.991,0.97391,0.08108,0.09041,0.07610474638899989,3513.154598157645,-2146.6986125309986
