qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.16125,0.026,0.001,0.00125,4.33333e-09,0.01229506,0.0,0.0,0.0,0.0,0.0,0.0,4.33333e-09,0.01229506
0.16126,0.026,0.002,0.00225,8.746206e-09,0.02328649,0.0,0.0,0.0,0.0,0.0,0.0,8.746206e-09,0.02328649
0.16128,0.026,0.003,0.00325,1.928701e-08,0.03772101,0.0,0.0,0.0,0.0,0.0,0.0,1.928701e-08,0.03772101
0.1613,0.026,0.004,0.00425,5.483941e-08,0.05252744,0.0,0.0,0.0,0.0,0.0,0.0,5.483941e-08,0.05252744
0.16133,0.026,0.005,0.00525,2.168524e-07,0.06343738,0.0,0.0,0.0,0.0,0.0,0.0,2.168524e-07,0.06343738
0.16137,0.026,0.006,0.00625,1.003974e-06,0.06742987,0.0,0.0,0.0,0.0,0.0,0.0,1.003974e-06,0.06742987
0.16141,0.026,0.007,0.00725,4.515355e-06,0.06453094,0.0,0.0,0.0,0.0,0.0,0.0,4.515355e-06,0.06453094
0.16146,0.026,0.008,0.00825,1.813762e-05,0.05730571,0.0,0.0,0.0,0.0,0.0,0.0,1.813762e-05,0.05730571
0.16151,0.026,0.009,0.00925,6.327076e-05,0.0487037,0.0,0.0,0.0,0.0,0.0,0.0,6.327076e-05,0.0487037
0.16157,0.026,0.01,0.01025,0.0001900849,0.0404336,0.0,0.0,0.0,0.0,0.0,0.0,0.0001900849,0.0404336
0.16164,0.026,0.011,0.01125,0.0004911419,0.03302202,0.0,0.0,0.0,0.0,0.0,0.0,0.0004911419,0.03302202
0.16171,0.026,0.012,0.01225,0.001093358,0.02675217,0.0,0.0,0.0,0.0,0.0,0.0,0.001093358,0.02675217
0.16179,0.026,0.013,0.01325,0.002106044,0.02213966,0.0,0.0,0.0,0.0,0.0,0.0,0.002106044,0.02213966
0.16187,0.026,0.014,0.01425,0.003535349,0.01959881,0.0,0.0,0.0,0.0,0.0,0.0,0.003535349,0.01959881
0.16196,0.026,0.015,0.01525,0.005229032,0.01895022,0.0,0.0,0.0,0.0,0.0,0.0,0.005229032,0.01895022
0.16206,0.026,0.016,0.01625,0.006921563,0.01943389,0.0,0.0,0.0,0.0,0.0,0.0,0.006921563,0.01943389
0.16217,0.026,0.017,0.01725,0.008363608,0.0202313,0.0,0.0,0.0,0.0,0.0,0.0,0.008363608,0.0202313
0.16227,0.026,0.018,0.01825,0.009748159,0.02140451,0.0002931467,0.0004232004,0.0,0.0,3.102786e-05,0.0,0.009423984,0.0209813
0.16239,0.026,0.019,0.01925,0.01091461,0.02295825,0.0007686375,0.001113819,0.0,0.0,6.513774e-05,0.0,0.01008084,0.02184443
0.16251,0.026,0.02,0.02025,0.01179723,0.02509424,0.001342858,0.001953832,0.0,0.0,0.0001036324,0.0,0.01035074,0.02314041
0.16264,0.026,0.021,0.02125,0.01240765,0.02786261,0.00200006,0.002922777,0.0,0.0,0.0001480255,0.0,0.01025957,0.02493983
