Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2_O,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center
6,12,0.5188,60.0,0.1813,4280.0,110.0,1,0.0031,0.5219,0.3375,0.3406,0.95971,0.0062926,0.0,4107.5588,108.94941041194112,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.16953355245211119,2.894010933453939,1.0119863598993941,0.175095,0.17775913999999998,0.21062883,0.4589431664160607,1.045479012329,1.042814872329,0.5586776548851405,0.00026791074677252837,15331817.96356812,410584.49996929883,0.0005938546830219247,0.0005903272840616489,1336.6802293317521,1320.8480690042475,5490492.6387776565,145630.52289499264,14.100636830373112,0.3740070791200975,5425461.109301404,143905.61836176369,13.933623405531788,0.3695771938638374,"[0.428,0.523]",0.475,"[0.145,0.206]",0.16
6,12,0.5188,60.0,0.1913,3530.0,100.0,1,0.0031,0.5219,0.3275,0.3306,0.95971,0.0062926,0.0,3387.7763,98.50809504828973,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.1795335524521112,2.894010933453939,1.0119863598993941,0.169907,0.17254013999999998,0.20913582999999997,0.45731371070633775,1.069432472329,1.0667993323290001,0.5530770385405975,0.00030361056711676333,11158295.088909473,329369.30011906254,0.0005938546830219247,0.0005903272840616489,1384.7032082711175,1368.3022451100792,4691064.711514856,136404.47525404298,12.047552778356195,0.3503128214780885,4635501.917220717,134788.84761609192,11.90485687925072,0.34616358022149096,"[0.428,0.523]",0.475,"[0.145,0.206]",0.16
6,12,0.5188,60.0,0.2013,3190.0,100.0,1,0.0031,0.5219,0.3175,0.3206,0.95971,0.0062926,0.0,3061.4748999999997,98.0478148031828,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.1895335524521112,2.894010933453939,1.0119863598993941,0.16471899999999998,0.16732113999999998,0.20784282999999998,0.4558978284659842,1.093385932329,1.0907837923290002,0.5470102144057072,0.00033807841455926426,9055517.205944927,295789.36629351194,0.0005938546830219248,0.000590327284061649,1438.3294537238291,1421.2933204621647,4403409.520506214,141025.0599046771,11.308799145915762,0.3621793679592606,4351253.826132573,139354.70426567507,11.174853332054807,0.35788957471251526,"[0.428,0.523]",0.475,"[0.145,0.206]",0.16
6,12,0.5188,60.0,0.2113,2880.0,90.0,1,0.0031,0.5219,0.30750000000000005,0.31060000000000004,0.95971,0.0062926,0.0,2763.9647999999997,88.25464532564472,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.19953355245211118,2.894010933453939,1.0119863598993941,0.159531,0.16210214,0.20674983,0.4546975148381614,1.117339392329,1.1147682523290001,0.5404569171170749,0.0003712418043463176,7445187.389030144,242429.59425992437,0.0005938546830219248,0.000590327284061649,1498.1951218125341,1480.4499163027021,4140958.580221556,132222.6791041763,10.634774857347042,0.33957316791923225,4091911.4568236144,130656.58228567538,10.508812449215512,0.3355511312948829,"[0.428,0.523]",0.475,"[0.145,0.206]",0.16
6,12,0.5188,60.0,0.2213,2510.0,80.0,1,0.0031,0.5219,0.29750000000000004,0.30060000000000003,0.95971,0.0062926,0.0,2408.8721,78.38457061762524,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.2095335524521112,2.894010933453939,1.0119863598993941,0.154343,0.15688314,0.20585683,0.45371448070344855,1.1412928523290002,1.1387527123290002,0.5333965469180783,0.00040303417551086206,5976843.271285016,198494.3333864846,0.0005938546830219247,0.0005903272840616489,1565.0300776043177,1546.4932528931556,3769957.289601876,122674.21063668316,9.681972475702745,0.3150508718331811,3725304.4497325667,121221.20959108452,9.567295429421867,0.31131928681776067,"[0.428,0.523]",0.475,"[0.145,0.206]",0.16
6,12,0.5188,60.0,0.2313,2360.0,80.0,1,0.0031,0.5219,0.28750000000000003,0.2906,0.95971,0.0062926,0.0,2264.9156,78.19984295206287,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.2195335524521112,2.894010933453939,1.0119863598993941,0.149155,0.15166414,0.20516383,0.4529501407439896,1.1652463123290002,1.162737172329,0.5258082304064873,0.0004333956975226084,5225976.198995028,184588.81907988194,0.0005938546830219247,0.0005903272840616489,1639.6744719880141,1620.253530048588,3713724.290527416,128222.28620196931,9.537555362340001,0.32929939264915353,3669737.496162115,126703.57159232504,9.424588848498086,0.3253990426134702,"[0.428,0.523]",0.475,"[0.145,0.206]",0.16
6,12,0.5188,60.0,0.2413,2310.0,80.0,1,0.0031,0.5219,0.2775000000000001,0.28060000000000007,0.95971,0.0062926,0.0,2216.9301,78.14070374318904,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.22953355245211118,2.894010933453939,1.0119863598993941,0.143967,0.14644514000000003,0.20467083000000003,0.45240560341357405,1.189199772329,1.186721632329,0.5176708907939402,0.0004622740017672689,4795705.77519977,173057.53664311816,0.0005938546830219249,0.0005903272840616491,1723.0988498098625,1702.6897971047388,3819989.7054188633,134644.15674322224,9.810465303504554,0.34579198634363095,3774744.2621643883,133049.37900211205,9.694266338214138,0.34169629161603293,"[0.428,0.523]",0.475,"[0.145,0.206]",0.16
6,12,0.5188,60.0,0.2513,2430.0,80.0,1,0.0031,0.5219,0.2675,0.2706,0.95971,0.0062926,0.0,2332.0953,78.28468719817641,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.23953355245211122,2.894010933453939,1.0119863598993941,0.13877899999999999,0.14122613999999997,0.20437782999999998,0.4520816629769449,1.2131532323290002,1.2107060923290003,0.5089633283634903,0.0004896248205237277,4763025.080112303,163390.40964963322,0.0005938546830219248,0.000590327284061649,1816.428695945702,1794.9142082569977,4236084.8246001005,142198.55227990076,10.879077274865224,0.36519312116773855,4185910.988979365,140514.29734096155,10.750221253917653,0.36086763185626736,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12
6,12,0.5188,60.0,0.2613,2620.0,90.0,1,0.0031,0.5219,0.25750000000000006,0.26060000000000005,0.95971,0.0062926,0.0,2514.4402,87.93326433408774,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.24953355245211117,2.894010933453939,1.0119863598993941,0.13359100000000002,0.13600714,0.20428482999999997,0.4519787937503263,1.237106692329,1.234690552329,0.49966431178748616,0.0005154125181055024,4878500.447063853,174617.41195346255,0.0005938546830219248,0.000590327284061649,1920.974603423957,1898.2218333604114,4830175.766028255,168917.56758194818,12.40481661383242,0.43381267063738854,4772965.28631912,166916.8422376177,12.25788914295805,0.4286744247032299,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12
6,12,0.5188,60.0,0.2713,2650.0,100.0,1,0.0031,0.5219,0.24750000000000005,0.25060000000000004,0.95971,0.0062926,0.0,2543.2315,97.4089393877795,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.2595335524521112,2.894010933453939,1.0119863598993941,0.12840300000000002,0.13078814,0.20439183,0.4520971466399672,1.261060152329,1.258675012329,0.4897526809276008,0.0005396105014314854,4713087.483014664,185318.85449730643,0.0005938546830219247,0.0005903272840616489,2038.2696247573192,2014.1275668576723,5183791.515175994,198545.68233393776,13.312969594680903,0.5099033447484523,5122392.673050788,196194.03007929478,13.155285606818262,0.5038638512866359,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12
6,12,0.5188,60.0,0.2813,3090.0,100.0,1,0.0031,0.5219,0.23750000000000004,0.24060000000000004,0.95971,0.0062926,0.0,2965.5038999999997,97.92092313703927,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.2695335524521112,2.894010933453939,1.0119863598993941,0.123215,0.12556914,0.20469883,0.4524365480374016,1.285013612329,1.282659472329,0.4792074616792962,0.0005622015003938001,5274806.0934074,177872.1684839936,0.0005938546830219248,0.000590327284061649,2170.115885708233,2144.4121894330406,6435487.122519718,212499.75084290374,16.52756368350141,0.5457400656578678,6359262.71097122,209982.82117560285,16.331804793440583,0.5392761081405506,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12
6,12,0.5188,60.0,0.2913,3200.0,110.0,1,0.0031,0.5219,0.22750000000000004,0.23060000000000003,0.95971,0.0062926,0.0,3071.0719999999997,107.47136884190319,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.2795335524521112,2.894010933453939,1.0119863598993941,0.11802699999999999,0.12035014,0.20520582999999998,0.4529965010902402,1.3089670723290001,1.3066439323290002,0.46800799334168186,0.0005831777118713811,5266099.745384851,188621.74901543616,0.0005938546830219249,0.0005903272840616491,2318.643260980615,2291.180348726362,7120720.3967862595,249187.7651136409,18.28737399201155,0.6399619140955669,7036379.815923765,246236.2883412912,18.070771224455612,0.632381956372602,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12
6,12,0.5188,60.0,0.3013,3470.0,120.0,1,0.0031,0.5219,0.21750000000000003,0.22060000000000002,0.95971,0.0062926,0.0,3330.1937,117.21691250789576,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.2895335524521112,2.894010933453939,1.0119863598993941,0.112839,0.11513113999999999,0.20591283,0.45377618932685304,1.3329205323290003,1.3306283923290003,0.45613406888796304,0.0006025408049477965,5526918.1317745345,199156.6363881309,0.0005938546830219249,0.0005903272840616491,2486.383925484343,2456.9342275833883,8280140.084429228,291446.2470545366,21.264985843081764,0.7484897905638813,8182066.886012565,287994.2443922965,21.013115083088476,0.7396243864771971,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12
6,12,0.5188,60.0,0.3113,3560.0,120.0,1,0.0031,0.5219,0.20750000000000002,0.2106,0.95971,0.0062926,0.0,3416.5676,117.32372940962257,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.2995335524521112,2.894010933453939,1.0119863598993941,0.10765099999999998,0.10991213999999998,0.20681982999999998,0.45477448257350583,1.3568739923290003,1.3546128523290002,0.44356608837884587,0.0006203017886695505,5507911.894511861,193454.2221091786,0.0005938546830219249,0.0005903272840616491,2676.3680424419413,2644.668098795334,9143992.33948256,314001.4800120196,23.483523909698263,0.8064159493773344,9035687.339097736,310282.32440132473,23.205375922292923,0.7968644453444053,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12
6,12,0.5188,60.0,0.3213,3810.0,140.0,1,0.0031,0.5219,0.19750000000000006,0.20060000000000006,0.95971,0.0062926,0.0,3656.4950999999996,136.48164598618246,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.30953355245211117,2.894010933453939,1.0119863598993941,0.10246300000000001,0.10469314,0.20792683,0.45598994506458146,1.380827452329,1.378597312329,0.4302852255990371,0.0006364807473622901,5744863.635158303,219959.52050425624,0.0005938546830219249,0.0005903272840616491,2892.2479468274305,2857.9910376607854,10575490.44555956,394738.76038316445,27.159885257421053,1.013764751039507,10450230.225050576,390063.3210337016,26.838193016871422,1.0017573271840239,"[0.428,0.523]",0.475,"[0.100,0.145]",0.12
6,12,0.5188,60.0,0.3313,3850.0,150.0,1,0.0031,0.5219,0.18750000000000006,0.19060000000000005,0.95971,0.0062926,0.0,3694.8835,145.98081270848613,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.3195335524521112,2.894010933453939,1.0119863598993941,0.09727500000000001,0.09947414,0.20923383,0.45742084561156593,1.404780912329,1.402581772329,0.4162736078033051,0.0006511064519506272,5674776.357891442,230377.07513206205,0.0005938546830219248,0.000590327284061649,3138.461270313938,3101.2881148180154,11596248.763072008,458155.1268945364,29.78138814864979,1.1766301279936902,11458898.28418719,452728.55944430275,29.428645808635686,1.1626936632927185,"[0.428,0.523]",0.475,"[0.070,0.100]",0.093
6,12,0.5188,60.0,0.3413,3840.0,170.0,1,0.0031,0.5219,0.17750000000000005,0.18060000000000004,0.95971,0.0062926,0.0,3685.2864,164.93037834860823,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.3295335524521112,2.894010933453939,1.0119863598993941,0.09208700000000002,0.09425514,0.21074083,0.4590651696654844,1.428734372329,1.426566232329,0.4015145082319688,0.0006642158587634983,5548326.423371636,255940.8929447595,0.0005938546830219247,0.0005903272840616489,3420.448080551443,3379.9349636407,12605330.793162338,564135.7960471204,32.372904097121605,1.4488087875562332,12456028.354389567,557453.9523469501,31.989466834651733,1.431648532990371,"[0.428,0.523]",0.475,"[0.070,0.100]",0.093
6,12,0.5188,60.0,0.3513,4130.0,200.0,1,0.0031,0.5219,0.16750000000000004,0.17060000000000003,0.95971,0.0062926,0.0,3963.6023,193.69339243680938,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.3395335524521112,2.894010933453939,1.0119863598993941,0.08689900000000002,0.08903614000000001,0.21244783,0.460920633081228,1.452687832329,1.4505506923290001,0.3859925507953653,0.0006758535098374047,5864587.876378055,295922.1149093618,0.0005938546830219246,0.0005903272840616487,3744.944175355499,3700.587600536236,14843469.34681066,725370.9418110761,38.12087263061144,1.8628915273549636,14667657.524836907,716779.366357456,37.66935419406364,1.8408267158266456,"[0.428,0.523]",0.475,"[0.070,0.100]",0.093
6,12,0.5188,60.0,0.3613,4000.0,230.0,1,0.0031,0.5219,0.15750000000000003,0.16060000000000002,0.95971,0.0062926,0.0,3838.8399999999997,222.1637656438376,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.3495335524521112,2.894010933453939,1.0119863598993941,0.081711,0.08381714,0.21435483,0.4629846973713062,1.476641292329,1.474535152329,0.3696939260329332,0.0006860708506720275,5595398.778770061,335242.3438114415,0.0005938546830219248,0.000590327284061649,4120.383701339554,4071.5802748064502,15817493.768050333,915399.9589870888,40.62235392407742,2.350922444563921,15630145.222137991,904557.6059721721,40.141206970532544,2.3230772051094015,"[0.428,0.523]",0.475,"[0.070,0.100]",0.093
6,12,0.5188,60.0,0.3713,3920.0,270.0,1,0.0031,0.5219,0.14750000000000002,0.1506,0.95971,0.0062926,0.0,3762.0631999999996,260.29313457180933,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.011766447547888803,0.3595335524521112,2.894010933453939,1.0119863598993941,0.07652300000000001,0.07859814,0.21646183000000002,0.46525458622135046,1.500594752329,1.498519612329,0.35260661712630825,0.0006949254826986287,5413621.0193223115,388530.8665779523,0.0005938546830219247,0.0005903272840616489,4557.461887031942,4503.4815365347595,17145459.650605425,1186276.0402670973,44.03282468963044,3.0465841090906887,16942382.16047687,1172225.325630901,43.51128279437276,3.0104991824134495,"[0.428,0.523]",0.475,"[0.070,0.100]",0.093
6,12,0.5188,90.0,0.0518,10.0,2.0,1,0.0031,0.5219,0.467,0.4701,0.95971,0.0062926,0.0,9.5971,1.9204512016388233,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.028788997264876146,2.894010933453939,1.0119863598993941,0.4845592000000002,0.49069038000000015,0.4933736200000001,0.7024055950802215,0.4930021053289998,0.48687092532899984,0.33212257042703436,-0.0002143902147785301,-44764.63634272683,-9328.78397489384,9.897578050365406e-05,9.838788067694143e-05,3433.055907714976,3392.393458797479,32947.3808519314,6593.016343264487,0.0846151852793491,0.016932128897960596,32557.139263425284,6514.926094379302,0.0836129701271478,0.016731578180207776,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5
6,12,0.5188,90.0,0.0618,20.0,3.0,1,0.0031,0.5219,0.457,0.4601,0.95971,0.0062926,0.0,19.1942,2.881879297056696,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.03878899726487615,2.894010933453939,1.0119863598993941,0.47418320000000014,0.48025238000000015,0.48407162000000015,0.6957525565889069,0.5221435653289999,0.5160743853289999,0.3315754158383882,-0.00019831625869889293,-96785.81133956792,-15127.35274294859,9.897578050365406e-05,9.838788067694143e-05,3444.3576321828823,3403.561321246761,66111.68926364467,9926.222951847072,0.16978748208588243,0.025492441962816338,65328.63671227458,9808.652907963977,0.1677764531359511,0.02519049956893752,"[0.609,0.702]",0.649,"[0.438,0.650]",0.5
6,12,0.5188,90.0,0.0718,30.0,4.0,1,0.0031,0.5219,0.44700000000000006,0.45010000000000006,0.95971,0.0062926,0.0,28.7913,3.8434788511040354,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.04878899726487615,2.894010933453939,1.0119863598993941,0.4638072000000002,0.4698143800000002,0.4749696200000002,0.6891803972836141,0.5512850253289998,0.5452778453289998,0.3309126128517989,-0.00018223709230928887,-157988.14409931446,-21949.42834805159,9.897578050365406e-05,9.838788067694143e-05,3458.104379477466,3417.145246721755,99563.32062084957,13291.151047431884,0.2556976792547251,0.034134221882718696,98384.05394194006,13133.725486925747,0.2526690965282823,0.033729922887609,"[0.609,0.702]",0.649,"[0.438,0.650]",0.5
6,12,0.5188,90.0,0.0818,60.0,10.0,1,0.0031,0.5219,0.43700000000000006,0.44010000000000005,0.95971,0.0062926,0.0,57.5826,9.604523774926896,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.058788997264876144,2.894010933453939,1.0119863598993941,0.4534312000000002,0.4593763800000002,0.4660676200000002,0.6826914530005486,0.5804264853289998,0.5744813053289999,0.33012759174803014,-0.00016615942938532534,-346550.29939026444,-60183.162863480364,9.897578050365405e-05,9.838788067694141e-05,3474.466175593629,3433.313247363374,200068.7960027377,33370.59298866834,0.5138149924107114,0.08570207511509657,197699.10339762623,32975.338711073,0.5077291678731638,0.08468698641710605,"[0.609,0.702]",0.649,"[0.438,0.650]",0.5
6,12,0.5188,90.0,0.0918,80.0,10.0,1,0.0031,0.5219,0.42700000000000005,0.43010000000000004,0.95971,0.0062926,0.0,76.7768,9.61029385734193,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.06878899726487615,2.894010933453939,1.0119863598993941,0.4430552000000002,0.4489383800000002,0.4573656200000002,0.6762881190735205,0.6095679453289998,0.6036847653289998,0.32921344980905276,-0.00015009050832768652,-511536.67780494364,-66626.4650004876,9.897578050365405e-05,9.838788067694141e-05,3493.629569818476,3452.2496628964373,268229.69875603914,33574.80679465463,0.6888652472761206,0.08622653528714445,265052.68191826716,33177.13372934438,0.6807060594617143,0.08520523467897,"[0.609,0.702]",0.649,"[0.438,0.650]",0.5
6,12,0.5188,90.0,0.1018,130.0,10.0,1,0.0031,0.5219,0.41700000000000004,0.42010000000000003,0.95971,0.0062926,0.0,124.7623,9.631900880898018,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.07878899726487615,2.894010933453939,1.0119863598993941,0.4326792000000002,0.4385003800000002,0.4488636200000002,0.6699728501961854,0.6387094053289999,0.6328882253289998,0.3281629367906645,-0.00013403811193263832,-930797.2053702163,-74605.64652705315,9.897578050365404e-05,9.83878806769414e-05,3515.7996654960116,3474.1571673412004,438639.25260651304,33863.83389515199,1.1265096244492399,0.08696881224594873,433443.83875897306,33462.73748049187,1.1131668064787266,0.08593871982088243,"[0.609,0.702]",0.649,"[0.438,0.650]",0.5
6,12,0.5188,90.0,0.1118,200.0,10.0,1,0.0031,0.5219,0.40700000000000003,0.4101,0.95971,0.0062926,0.0,191.94199999999998,9.67926655281277,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.08878899726487614,2.894010933453939,1.0119863598993941,0.42230320000000016,0.42806238000000013,0.44056162000000015,0.6637481600727795,0.6678508653289998,0.662091685329,0.3269684401208135,-0.00011801058582545309,-1626481.206388529,-84738.16081881657,9.897578050365405e-05,9.838788067694141e-05,3541.202452636257,3499.2590739941425,679705.4811639084,34276.24245654067,1.7456138769434766,0.08802795643071773,671654.7851805836,33870.26131453809,1.7249381475033077,0.08698531909013968,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38
6,12,0.5188,90.0,0.1218,290.0,10.0,1,0.0031,0.5219,0.397,0.4001,0.95971,0.0062926,0.0,278.3159,9.769054229111228,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.09878899726487615,2.894010933453939,1.0119863598993941,0.41192720000000016,0.41762438000000013,0.43245962000000016,0.6576166208361831,0.6969923253289999,0.6912951453289999,0.3256219698788881,-0.00010201685518939476,-2728136.4386630547,-98023.01768109745,9.897578050365406e-05,9.838788067694143e-05,3570.087495442278,3527.80199112288,993612.1143727634,34876.3783456475,2.551786241561859,0.08956922035326666,981843.3861811563,34463.28896084598,2.52156189320135,0.08850832768355801,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38
6,12,0.5188,90.0,0.1318,390.0,20.0,1,0.0031,0.5219,0.387,0.3901,0.95971,0.0062926,0.0,374.2869,19.350451911131067,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.10878899726487615,2.894010933453939,1.0119863598993941,0.40155120000000016,0.4071863800000001,0.42455762000000014,0.6515808622112839,0.726133785329,0.7204986053289999,0.32411514362291444,-8.606643938584386e-05,-4348813.575545249,-232378.61520375137,9.897578050365402e-05,9.838788067694138e-05,3602.7310387135467,3560.0588915760777,1348455.0320138733,69714.47371336576,3.4630908261721784,0.17904012268589656,1332483.4063454464,68888.74838223746,3.4220726320031223,0.17691950186334102,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38
6,12,0.5188,90.0,0.1418,500.0,20.0,1,0.0031,0.5219,0.377,0.3801,0.95971,0.0062926,0.0,479.85499999999996,19.450360339335617,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.11878899726487616,2.894010933453939,1.0119863598993941,0.39117520000000017,0.3967483800000001,0.41685562000000015,0.6456435704008832,0.7552752453289999,0.749702065329,0.32243917114484427,-7.016946402426296e-05,-6838515.965207848,-285024.2662974377,9.897578050365404e-05,9.83878806769414e-05,3639.4396105434007,3596.33267280916,1746403.2943173035,70788.41185832043,4.485098192940631,0.18179820156088464,1725718.2147108393,69949.96638626415,4.4319749461707305,0.17964491297981328,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38
6,12,0.5188,90.0,0.1518,660.0,30.0,1,0.0031,0.5219,0.36700000000000005,0.37010000000000004,0.95971,0.0062926,0.0,633.4086,29.089299204337255,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.12878899726487614,2.894010933453939,1.0119863598993941,0.38079920000000017,0.3863103800000002,0.4093536200000002,0.6398074866707956,0.7844167053289999,0.7789055253289999,0.3205848392490726,-5.4336670004849774e-05,-11657111.117473073,-552113.3333588969,9.897578050365404e-05,9.83878806769414e-05,3680.554215456575,3636.9603003566913,2331294.6928364476,107064.74281120108,5.987211343494564,0.2749627683781297,2303681.932104511,105796.62637137208,5.916296484559118,0.27170600244598647,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38
6,12,0.5188,90.0,0.1618,780.0,30.0,1,0.0031,0.5219,0.35700000000000004,0.36010000000000003,0.95971,0.0062926,0.0,748.5738,29.2066714603014,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.13878899726487615,2.894010933453939,1.0119863598993941,0.3704232000000001,0.3758723800000002,0.40205162000000016,0.6340754056104054,0.813558165329,0.808108985329,0.31854249666615997,-3.8579419022919116e-05,-19403449.273180865,-777616.6868188895,9.897578050365408e-05,9.838788067694144e-05,3726.455233037474,3682.317648439389,2789526.7543247477,108837.3537028464,7.1640390542622825,0.2795151727012178,2756486.5148993377,107548.24177043886,7.0791853903786714,0.276204486322331,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38
6,12,0.5188,90.0,0.1718,880.0,30.0,1,0.0031,0.5219,0.34700000000000003,0.3501,0.95971,0.0062926,0.0,844.5448,29.318982401170476,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.14878899726487615,2.894010933453939,1.0119863598993941,0.3600472000000001,0.3654343800000001,0.3949496200000001,0.628450173044769,0.842699625329,0.837312445329,0.3163020392326158,-2.2909694993475534e-05,-36864078.73350206,-1309489.279911571,9.897578050365406e-05,9.838788067694143e-05,3777.5681633723657,3732.8251773550683,3190325.549021682,110754.45450113626,8.193367134252375,0.28443865478240343,3152538.092844301,109442.63568151931,8.096321708394285,0.2810696527675341,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38
6,12,0.5188,90.0,0.1818,1010.0,40.0,1,0.0031,0.5219,0.3370000000000001,0.34010000000000007,0.95971,0.0062926,0.0,969.3071,38.91094916982463,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.15878899726487614,2.894010933453939,1.0119863598993941,0.3496712000000002,0.35499638000000017,0.38804762000000015,0.62293468357445,0.871841085329,0.8665159053289999,0.31385289548869616,-7.340100828440441e-06,-132056373.97299209,-5449516.421492924,9.897578050365406e-05,9.838788067694143e-05,3834.3703938467356,3788.954620127416,3716682.446785437,149198.9914932508,9.545152474261663,0.3831715900401652,3672660.6148673072,147431.8206305501,9.432095977272446,0.3786331567534743,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38
6,12,0.5188,90.0,0.1918,1100.0,40.0,1,0.0031,0.5219,0.32700000000000007,0.33010000000000006,0.95971,0.0062926,0.0,1055.681,39.007453139363,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.16878899726487614,2.894010933453939,1.0119863598993941,0.33929520000000013,0.34455838000000016,0.38134562000000016,0.6175318777196851,0.900982545329,0.895719365329,0.3111840128696545,8.116150020881046e-06,130071646.93653616,4928445.124484997,9.897578050365406e-05,9.838788067694143e-05,3897.3992041051224,3851.2368926519716,4114410.2891889,152027.6168195212,10.566593760504357,0.3904360417167299,4065677.6140717263,150226.94261870775,10.441438915792133,0.3858115654400172,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38
6,12,0.5188,90.0,0.2018,1160.0,50.0,1,0.0031,0.5219,0.31700000000000006,0.32010000000000005,0.95971,0.0062926,0.0,1113.2636,48.53750801381398,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.023011002735123853,0.17878899726487615,2.894010933453939,1.0119863598993941,0.32891920000000013,0.3341203800000001,0.3748436200000001,0.6122447386462379,0.9301240053290001,0.924922825329,0.30828384469192055,2.3445247855595826e-05,47483550.05060398,2132628.3393530506,9.897578050365405e-05,9.838788067694141e-05,3967.2612801201512,3920.2714950768245,4416607.574847168,192560.97617672573,11.34269427762306,0.4945334729334285,4364295.5575866075,190280.20910861786,11.20834699664399,0.4886760262090806,"[0.609,0.702]",0.649,"[0.322,0.438]",0.38
