Z,A,E0,ThetaDeg,nu,cross,error,dataSet
1,2,2.3528,43.3976,1.8168,1.08E+05,4.01E+03,1
1,2,2.3038,30.7459,1.827,1.66E+05,5.78E+03,1
1,2,2.3593,43.4006,1.7727,1.07E+05,4.02E+03,1
1,2,2.3682,43.396,1.7456,1.03E+05,3.82E+03,1
1,2,2.304,30.7485,1.7479,1.60E+05,5.51E+03,1
1,2,2.3732,43.4,1.7167,1.06E+05,3.88E+03,1
1,2,2.3753,43.3977,1.6863,9.92E+04,3.80E+03,1
1,2,2.3511,37.021,1.6988,1.29E+05,5.52E+03,1
1,2,2.2929,30.7495,1.665,1.54E+05,5.33E+03,1
1,2,2.3833,43.3977,1.6591,9.82E+04,3.75E+03,1
1,2,2.3427,37.0199,1.6598,1.26E+05,4.49E+03,1
1,2,2.391,43.4019,1.6319,1.00E+05,3.73E+03,1
1,2,2.3464,37.0188,1.6259,1.26E+05,4.56E+03,1
1,2,2.315,30.7498,1.6129,1.51E+05,5.23E+03,1
1,2,2.3937,43.4009,1.602,9.67E+04,3.83E+03,1
1,2,2.3474,37.0226,1.591,1.21E+05,4.13E+03,1
1,2,2.3975,43.401,1.5726,9.13E+04,3.29E+03,1
1,2,2.3163,30.7498,1.5738,1.48E+05,5.09E+03,1
1,2,2.3539,37.021,1.5585,1.21E+05,4.06E+03,1
1,2,2.4022,43.3998,1.5439,8.71E+04,3.16E+03,1
1,2,2.3178,30.7475,1.5347,1.47E+05,5.12E+03,1
1,2,2.3604,37.0191,1.526,1.24E+05,4.08E+03,1
1,2,2.4068,43.4004,1.5151,8.36E+04,3.06E+03,1
1,2,2.3622,37.0193,1.4915,1.23E+05,4.05E+03,1
1,2,2.4113,43.3967,1.4863,8.18E+04,3.04E+03,1
1,2,2.3423,30.7474,1.5037,1.50E+05,5.65E+03,1
1,2,2.3646,37.0221,1.4573,1.16E+05,3.89E+03,1
1,2,2.4219,43.3985,1.4612,8.17E+04,2.90E+03,1
1,2,2.3258,30.7492,1.4584,1.49E+05,5.12E+03,1
1,2,2.4274,43.3962,1.4331,8.02E+04,2.94E+03,1
1,2,2.3682,37.0222,1.4237,1.12E+05,3.72E+03,1
1,2,2.3274,30.749,1.4195,1.57E+05,5.22E+03,1
1,2,2.4265,43.3967,1.4014,7.39E+04,2.71E+03,1
1,2,2.3716,37.0191,1.3899,1.09E+05,3.61E+03,1
1,2,2.3331,30.7499,1.3821,1.56E+05,5.21E+03,1
1,2,2.4319,43.3993,1.3734,6.58E+04,2.33E+03,1
1,2,2.3751,37.0198,1.3563,1.10E+05,3.61E+03,1
1,2,2.3217,30.75,1.3384,1.50E+05,5.79E+03,1
1,2,2.4386,43.3966,1.3462,5.94E+04,2.16E+03,1
1,2,2.3843,37.0211,1.3255,1.11E+05,3.59E+03,1
1,2,2.4442,43.3959,1.3185,6.13E+04,2.07E+03,1
1,2,2.3471,30.7509,1.3084,1.45E+05,4.80E+03,1
1,2,2.3886,37.0212,1.2924,1.09E+05,3.59E+03,1
1,2,2.4497,43.3974,1.2907,6.45E+04,2.22E+03,1
1,2,2.3417,30.7489,1.2669,1.42E+05,4.60E+03,1
1,2,2.455,43.3958,1.2629,7.06E+04,2.44E+03,1
1,2,2.3929,37.019,1.2593,1.00E+05,3.25E+03,1
1,2,2.4601,43.3972,1.235,7.48E+04,2.65E+03,1
1,2,2.3467,30.7474,1.2293,1.44E+05,4.66E+03,1
1,2,2.3959,37.0204,1.2257,8.99E+04,2.82E+03,1
1,2,2.4652,43.396,1.2072,7.07E+04,2.64E+03,1
1,2,2.3968,37.0218,1.191,8.46E+04,2.58E+03,1
1,2,2.3462,30.751,1.1898,1.52E+05,4.87E+03,1
1,2,2.3411,30.7466,1.1483,1.52E+05,4.87E+03,1
1,2,2.4035,37.0209,1.1592,8.49E+04,2.64E+03,1
1,2,2.4068,37.021,1.1258,9.24E+04,2.95E+03,1
1,2,2.4101,37.0216,1.0925,1.05E+05,3.34E+03,1
1,2,2.3595,30.7479,1.0767,1.24E+05,4.10E+03,1
1,2,2.4106,37.0217,1.0576,1.19E+05,3.89E+03,1
1,2,2.3609,30.7505,1.038,1.15E+05,3.82E+03,1
1,2,2.4182,37.0184,1.0265,1.17E+05,4.02E+03,1
1,2,2.3624,30.7496,0.9993,1.21E+05,3.98E+03,1
1,2,2.3642,30.7459,0.9606,1.35E+05,4.50E+03,1
1,2,2.3655,30.7469,0.9218,1.64E+05,5.47E+03,1
1,2,2.3553,30.7498,0.8782,2.01E+05,7.28E+03,1
1,2,3.08,11.8679,2.6517,2.40E+05,1.54E+04,1
1,2,3.1037,23.8259,2.6445,1.58E+05,6.17E+03,1
1,2,3.1127,30.0754,2.6259,1.31E+05,5.09E+03,1
1,2,3.0879,21.8808,2.6248,1.67E+05,6.70E+03,1
1,2,3.1152,33.1646,2.5874,1.16E+05,4.65E+03,1
1,2,3.0817,23.8261,2.5557,1.53E+05,5.67E+03,1
1,2,3.0526,11.869,2.55,2.26E+05,1.29E+04,1
1,2,3.1066,30.0796,2.5501,1.26E+05,4.67E+03,1
1,2,3.0764,21.8823,2.5361,1.59E+05,6.08E+03,1
1,2,3.1473,33.1645,2.5317,1.08E+05,3.99E+03,1
1,2,3.1124,30.0764,2.4785,1.20E+05,4.32E+03,1
1,2,3.0865,23.8258,2.4737,1.47E+05,5.22E+03,1
1,2,3.1313,33.1635,2.4559,1.05E+05,3.73E+03,1
1,2,3.0533,11.8688,2.4504,2.16E+05,1.08E+04,1
1,2,3.0807,21.8836,2.4509,1.56E+05,5.66E+03,1
1,2,3.1204,30.0789,2.4079,1.15E+05,4.04E+03,1
1,2,3.1393,33.1676,2.3904,9.83E+04,4.07E+03,1
1,2,3.0935,23.8256,2.3923,1.43E+05,4.92E+03,1
1,2,3.0879,21.8813,2.3664,1.52E+05,5.38E+03,1
1,2,3.0559,11.8687,2.351,2.12E+05,9.59E+03,1
1,2,3.1275,30.0749,2.3369,1.08E+05,3.82E+03,1
1,2,3.1477,33.1638,2.3251,9.29E+04,3.37E+03,1
1,2,3.0952,23.8246,2.3096,1.39E+05,4.74E+03,1
1,2,3.0888,21.8838,2.2805,1.47E+05,5.19E+03,1
1,2,3.1204,30.0783,2.2606,1.05E+05,3.68E+03,1
1,2,3.1531,33.1663,2.2587,8.89E+04,3.12E+03,1
1,2,3.0581,11.8713,2.2516,2.10E+05,8.77E+03,1
1,2,3.1021,23.8258,2.2284,1.36E+05,4.49E+03,1
1,2,3.1449,33.1668,2.1861,8.69E+04,3.06E+03,1
1,2,3.0943,21.884,2.1957,1.43E+05,5.00E+03,1
1,2,3.0583,11.8727,2.152,2.10E+05,8.27E+03,1
1,2,3.0848,19.268,2.1537,1.58E+05,5.67E+03,1
1,2,3.1035,23.8256,2.1456,1.33E+05,4.34E+03,1
1,2,3.0951,21.8805,2.1098,1.39E+05,4.83E+03,1
1,2,3.1672,30.0768,2.1327,9.64E+04,3.39E+03,1
1,2,3.0857,19.27,2.0639,1.57E+05,5.49E+03,1
1,2,3.1108,23.8254,2.0646,1.30E+05,4.21E+03,1
1,2,3.1525,30.0781,2.0532,9.44E+04,3.20E+03,1
1,2,3.0598,11.8735,2.0525,2.09E+05,7.94E+03,1
1,2,3.1042,21.8806,2.026,1.39E+05,4.68E+03,1
1,2,3.156,30.0777,1.9813,9.21E+04,3.08E+03,1
1,2,3.1139,23.8232,1.9824,1.27E+05,4.12E+03,1
1,2,3.0931,19.2683,1.9754,1.56E+05,5.37E+03,1
1,2,3.064,11.8716,1.9532,2.11E+05,7.77E+03,1
1,2,3.1061,21.8822,1.9405,1.40E+05,4.62E+03,1
1,2,3.1192,23.8247,1.901,1.25E+05,4.04E+03,1
1,2,3.0941,19.2688,1.8857,1.56E+05,5.30E+03,1
1,2,3.1069,21.8837,1.8547,1.38E+05,4.58E+03,1
1,2,3.0644,11.8707,1.8536,2.14E+05,7.95E+03,1
1,2,3.1231,23.8229,1.8191,1.23E+05,3.94E+03,1
1,2,3.0951,19.2687,1.7959,1.55E+05,5.25E+03,1
1,2,3.1126,21.8817,1.7701,1.37E+05,4.51E+03,1
1,2,3.1247,23.8259,1.7574,1.20E+05,3.87E+03,1
1,2,3.0637,11.8697,1.7539,2.16E+05,7.70E+03,1
1,2,3.0873,19.2684,1.7042,1.53E+05,5.21E+03,1
1,2,3.1265,23.8234,1.7164,1.19E+05,3.83E+03,1
1,2,3.1279,23.8264,1.6754,1.19E+05,3.81E+03,1
1,2,3.0646,11.869,1.6543,2.18E+05,7.68E+03,1
1,2,3.1296,23.8254,1.6345,1.20E+05,3.84E+03,1
1,2,3.1311,23.8255,1.5935,1.22E+05,3.92E+03,1
1,2,3.0652,11.8732,1.5549,2.24E+05,7.81E+03,1
1,2,3.1319,23.825,1.5522,1.26E+05,3.97E+03,1
1,2,3.1325,23.8269,1.511,1.24E+05,3.91E+03,1
1,2,3.0641,11.8707,1.48,2.24E+05,7.91E+03,1
1,2,3.1334,23.8262,1.4698,1.21E+05,3.82E+03,1
1,2,3.0645,11.8704,1.4302,2.23E+05,7.87E+03,1
1,2,3.1344,23.8223,1.4286,1.15E+05,3.65E+03,1
1,2,3.2354,33.1642,1.3922,5.34E+04,1.75E+03,1
1,2,3.1419,23.8256,1.3898,1.14E+05,3.60E+03,1
1,2,3.0643,11.8735,1.3804,2.23E+05,7.90E+03,1
1,2,3.2409,33.1632,1.3611,4.98E+04,1.70E+03,1
1,2,3.1425,23.8271,1.3486,1.14E+05,3.67E+03,1
1,2,3.0647,11.8707,1.3306,2.33E+05,8.05E+03,1
1,2,3.139,23.8228,1.3057,1.22E+05,3.84E+03,1
1,2,3.0651,11.8702,1.2808,2.42E+05,8.34E+03,1
1,2,3.1387,23.8218,1.2641,1.18E+05,3.90E+03,1
1,2,3.2069,30.0795,1.2552,7.46E+04,2.34E+03,1
1,2,3.0712,11.8694,1.2316,2.66E+05,8.93E+03,1
1,2,3.1452,23.8234,1.225,1.08E+05,3.57E+03,1
1,2,3.2119,30.0801,1.2213,6.91E+04,2.31E+03,1
1,2,3.0703,11.8733,1.1818,2.70E+05,9.41E+03,1
1,2,3.152,23.8218,1.186,1.01E+05,3.23E+03,1
1,2,3.1503,23.8251,1.144,9.44E+04,3.01E+03,1
1,2,3.0704,11.8689,1.1319,2.68E+05,9.21E+03,1
1,2,3.1491,23.823,1.1021,9.87E+04,3.16E+03,1
1,2,3.0699,11.8704,1.0821,2.59E+05,9.12E+03,1
1,2,3.1478,23.8231,1.0602,1.09E+05,3.57E+03,1
1,2,3.0694,11.8721,1.0323,2.63E+05,8.96E+03,1
1,2,3.1463,23.8263,1.0183,1.25E+05,4.18E+03,1
1,2,3.0684,11.8737,0.9824,2.78E+05,9.36E+03,1
1,2,3.1513,23.813,0.9782,1.51E+05,4.79E+03,1
1,2,3.0647,11.8698,0.9321,3.02E+05,9.68E+03,1
1,2,3.1546,23.8188,0.9382,1.49E+05,4.90E+03,1
1,2,3.0709,11.8689,0.883,3.11E+05,9.96E+03,1
1,2,3.0745,11.8757,0.8337,2.93E+05,9.61E+03,1
1,2,3.0722,11.8764,0.7837,2.70E+05,8.99E+03,1
1,2,3.0717,11.8672,0.7336,2.48E+05,9.01E+03,1
1,2,3.0686,11.8721,0.6836,2.66E+05,9.63E+03,1
1,2,3.0751,11.8648,0.6343,3.36E+05,1.14E+04,1
1,2,3.0723,11.8682,0.5843,4.56E+05,1.58E+04,1
1,2,3.0691,11.8675,0.5341,6.69E+05,2.23E+04,1
1,2,3.072,11.868,0.4846,7.31E+05,2.54E+04,1
1,2,4.4603,11.1051,3.8485,1.86E+05,9.71E+03,1
1,2,4.4233,11.1046,3.7471,1.81E+05,8.78E+03,1
1,2,4.4255,11.104,3.6494,1.73E+05,7.89E+03,1
1,2,4.4265,11.1076,3.5516,1.65E+05,7.21E+03,1
1,2,4.4274,11.1038,3.4537,1.66E+05,6.73E+03,1
1,2,4.4291,11.1051,3.356,1.61E+05,6.35E+03,1
1,2,4.4321,11.1048,3.2584,1.62E+05,6.12E+03,1
1,2,4.4734,16.1726,3.1845,1.22E+05,4.28E+03,1
1,2,4.4345,11.1042,3.1607,1.59E+05,5.92E+03,1
1,2,4.4543,16.172,3.0909,1.19E+05,4.14E+03,1
1,2,4.4618,13.3274,3.114,1.44E+05,5.22E+03,1
1,2,4.4334,11.1055,3.0627,1.59E+05,5.78E+03,1
1,2,4.4423,13.3265,3.0166,1.43E+05,5.02E+03,1
1,2,4.4561,16.1728,3.0016,1.19E+05,4.05E+03,1
1,2,4.4337,11.105,2.9648,1.59E+05,5.67E+03,1
1,2,4.4437,13.3263,2.9223,1.42E+05,4.89E+03,1
1,2,4.4564,16.1722,2.9119,1.17E+05,3.99E+03,1
1,2,4.4348,11.1033,2.8669,1.59E+05,5.55E+03,1
1,2,4.4429,13.3285,2.8277,1.40E+05,4.86E+03,1
1,2,4.4612,16.1701,2.8232,1.17E+05,3.90E+03,1
1,2,4.434,11.1058,2.769,1.60E+05,5.56E+03,1
1,2,4.4601,16.1701,2.7332,1.15E+05,3.85E+03,1
1,2,4.4473,13.3262,2.7338,1.38E+05,4.76E+03,1
1,2,4.4377,11.1047,2.6715,1.58E+05,5.45E+03,1
1,2,4.4632,16.1725,2.6443,1.15E+05,3.77E+03,1
1,2,4.4457,13.3254,2.639,1.39E+05,4.72E+03,1
1,2,4.4356,11.1044,2.5733,1.58E+05,5.41E+03,1
1,2,4.4641,16.1698,2.5547,1.14E+05,3.71E+03,1
1,2,4.4485,13.3276,2.545,1.40E+05,4.64E+03,1
1,2,4.4383,11.1035,2.4757,1.58E+05,5.33E+03,1
1,2,4.4686,16.1698,2.466,1.11E+05,3.66E+03,1
1,2,4.4482,13.3281,2.4504,1.37E+05,4.59E+03,1
1,2,4.4376,11.105,2.3777,1.58E+05,5.28E+03,1
1,2,4.4761,16.1702,2.3781,1.10E+05,3.61E+03,1
1,2,4.4485,13.3276,2.356,1.36E+05,4.55E+03,1
1,2,4.4373,11.1048,2.2798,1.60E+05,5.25E+03,1
1,2,4.4758,16.1711,2.2884,1.09E+05,3.56E+03,1
1,2,4.4592,13.327,2.2632,1.36E+05,4.53E+03,1
1,2,4.4752,16.1721,2.1987,1.08E+05,3.52E+03,1
1,2,4.4471,11.1062,2.1831,1.60E+05,5.32E+03,1
1,2,4.4583,13.3282,2.1686,1.37E+05,4.50E+03,1
1,2,4.4753,16.17,2.109,1.09E+05,3.49E+03,1
1,2,4.4464,11.1054,2.0851,1.61E+05,5.30E+03,1
1,2,4.4573,13.3286,2.074,1.34E+05,4.46E+03,1
1,2,4.475,16.1699,2.0192,1.09E+05,3.49E+03,1
1,2,4.4455,11.1041,1.9871,1.62E+05,5.30E+03,1
1,2,4.4573,13.3263,1.9794,1.35E+05,4.47E+03,1
1,2,4.4766,16.1713,1.93,1.08E+05,3.41E+03,1
1,2,4.4443,11.1055,1.8891,1.63E+05,5.34E+03,1
1,2,4.4568,13.3249,1.8848,1.38E+05,4.57E+03,1
1,2,4.4756,16.1696,1.8624,1.07E+05,3.58E+03,1
1,2,4.4713,16.1715,1.8166,1.06E+05,3.40E+03,1
1,2,4.4432,11.094,1.7906,1.67E+05,5.32E+03,1
1,2,4.4579,13.3254,1.7905,1.39E+05,4.50E+03,1
1,2,4.4768,16.1721,1.7732,1.05E+05,3.40E+03,1
1,2,4.482,16.1745,1.7299,1.07E+05,3.45E+03,1
1,2,4.4561,13.3266,1.7194,1.37E+05,4.96E+03,1
1,2,4.4447,11.0924,1.6928,1.66E+05,5.35E+03,1
1,2,4.479,16.1691,1.684,1.08E+05,3.65E+03,1
1,2,4.452,13.3266,1.6713,1.37E+05,4.59E+03,1
1,2,4.4776,16.1719,1.6389,1.13E+05,3.51E+03,1
1,2,4.4576,13.3255,1.6251,1.40E+05,4.63E+03,1
1,2,4.4519,11.095,1.6204,1.69E+05,5.43E+03,1
1,2,4.4806,16.1686,1.5947,1.12E+05,3.64E+03,1
1,2,4.4631,13.3248,1.5788,1.43E+05,4.72E+03,1
1,2,4.4475,11.0946,1.5709,1.66E+05,5.51E+03,1
1,2,4.4816,16.1687,1.5502,1.08E+05,3.40E+03,1
1,2,4.4585,13.3266,1.5308,1.45E+05,5.18E+03,1
1,2,4.4424,11.0976,1.5214,1.69E+05,5.41E+03,1
1,2,4.4817,16.1742,1.5057,1.05E+05,3.47E+03,1
1,2,4.4567,13.3298,1.4834,1.53E+05,4.76E+03,1
1,2,4.4472,11.0981,1.4731,1.76E+05,5.55E+03,1
1,2,4.4835,16.1703,1.4611,1.04E+05,3.29E+03,1
1,2,4.4598,13.3262,1.4365,1.55E+05,4.82E+03,1
1,2,4.4447,11.0932,1.4236,1.80E+05,5.84E+03,1
1,2,4.484,16.1727,1.4166,1.07E+05,3.51E+03,1
1,2,4.4612,13.3246,1.3895,1.49E+05,4.62E+03,1
1,2,4.4425,11.1069,1.3749,1.87E+05,6.02E+03,1
1,2,4.4847,16.1739,1.372,1.08E+05,3.50E+03,1
1,2,4.4612,13.3273,1.3424,1.46E+05,4.59E+03,1
1,2,4.4462,11.102,1.3263,1.95E+05,6.58E+03,1
1,2,4.4856,16.1742,1.3275,1.07E+05,3.70E+03,1
1,2,4.4621,13.3274,1.2953,1.46E+05,4.47E+03,1
1,2,4.4866,16.1739,1.2829,1.02E+05,3.29E+03,1
1,2,4.4456,11.1057,1.2774,1.90E+05,6.16E+03,1
1,2,4.4636,13.3244,1.2482,1.48E+05,4.68E+03,1
1,2,4.4877,16.1734,1.2384,9.32E+04,3.12E+03,1
1,2,4.4462,11.1056,1.2286,1.85E+05,6.27E+03,1
1,2,4.4635,13.3281,1.2012,1.57E+05,4.84E+03,1
1,2,4.4887,16.1729,1.1938,8.82E+04,2.78E+03,1
1,2,4.4484,11.1018,1.1797,1.86E+05,5.97E+03,1
1,2,4.4637,13.3299,1.1541,1.59E+05,5.02E+03,1
1,2,4.4968,16.1718,1.1512,9.23E+04,2.87E+03,1
1,2,4.4486,11.103,1.1309,1.90E+05,6.44E+03,1
1,2,4.4645,13.3303,1.107,1.48E+05,4.64E+03,1
1,2,4.4904,16.1741,1.1048,1.02E+05,3.26E+03,1
1,2,4.4498,11.1009,1.082,2.04E+05,6.50E+03,1
1,2,4.4861,16.1683,1.0584,1.18E+05,3.79E+03,1
1,2,4.4654,13.3293,1.0599,1.35E+05,4.33E+03,1
1,2,4.4485,11.1065,1.0331,2.08E+05,6.95E+03,1
1,2,4.4918,16.1712,1.0153,1.34E+05,4.35E+03,1
1,2,4.4665,13.3274,1.0128,1.27E+05,4.01E+03,1
1,2,4.448,11.1105,0.9843,2.00E+05,6.31E+03,1
1,2,4.4969,16.1763,0.9723,1.40E+05,4.58E+03,1
1,2,4.4744,13.3259,0.9671,1.38E+05,4.49E+03,1
1,2,4.4521,11.1003,0.9355,1.81E+05,6.16E+03,1
1,2,4.4693,13.3231,0.9186,1.58E+05,5.16E+03,1
1,2,4.4525,11.1005,0.8866,1.71E+05,5.80E+03,1
1,2,4.4639,13.3225,0.8702,1.92E+05,6.44E+03,1
1,2,4.4593,11.1021,0.8387,1.91E+05,6.15E+03,1
1,2,4.4698,13.3228,0.8243,2.32E+05,7.91E+03,1
1,2,4.4543,11.0995,0.7889,2.20E+05,7.17E+03,1
1,2,4.4752,13.3249,0.7783,2.61E+05,8.62E+03,1
1,2,4.4486,11.0989,0.7391,2.82E+05,9.40E+03,1
1,2,4.4534,11.1018,0.691,3.66E+05,1.24E+04,1
1,2,4.4573,11.107,0.643,4.31E+05,1.38E+04,1
1,2,5.551,11.1056,2.8179,1.26E+05,4.23E+03,1
1,2,5.5346,11.1053,2.7194,1.21E+05,4.09E+03,1
1,2,5.5288,11.1058,2.6226,1.20E+05,4.05E+03,1
1,2,5.5347,11.105,2.5275,1.22E+05,4.00E+03,1
1,2,5.5398,11.1043,2.4323,1.23E+05,4.03E+03,1
1,2,5.5403,11.1038,2.3363,1.23E+05,3.95E+03,1
1,2,5.5467,11.1046,2.2414,1.21E+05,3.93E+03,1
1,2,5.5409,11.1029,2.1444,1.23E+05,3.94E+03,1
1,2,5.5327,11.1071,2.0474,1.22E+05,3.89E+03,1
1,2,5.5393,11.1045,1.9523,1.24E+05,3.93E+03,1
1,2,5.5442,11.1058,1.8573,1.24E+05,3.93E+03,1
1,2,5.5505,11.1042,1.7862,1.27E+05,4.03E+03,1
1,2,5.5458,11.1034,1.7374,1.24E+05,4.00E+03,1
1,2,5.5399,11.1065,1.6887,1.24E+05,3.99E+03,1
1,2,5.5354,11.1064,1.6399,1.24E+05,4.03E+03,1
1,2,5.5447,11.1039,1.5933,1.32E+05,4.09E+03,1
1,2,5.5533,11.1037,1.5468,1.37E+05,4.31E+03,1
1,2,5.5473,11.1071,1.498,1.35E+05,4.28E+03,1
1,2,5.5424,11.1072,1.4492,1.30E+05,4.18E+03,1
1,2,5.5394,11.1038,1.4005,1.25E+05,4.06E+03,1
1,2,5.5485,11.1022,1.3539,1.28E+05,3.99E+03,1
1,2,5.5554,11.1053,1.3074,1.33E+05,4.23E+03,1
1,2,5.5533,11.0991,1.2586,1.40E+05,4.44E+03,1
1,2,5.5482,11.1009,1.2099,1.39E+05,4.49E+03,1
1,2,5.5441,11.0995,1.161,1.30E+05,4.23E+03,1
1,2,5.5436,11.109,1.1137,1.21E+05,3.78E+03,1
1,2,5.5472,11.1012,1.0658,1.14E+05,3.56E+03,1
1,2,5.546,11.1035,1.0177,1.18E+05,3.77E+03,1
1,2,5.5464,11.1027,0.9698,1.38E+05,4.36E+03,1
1,2,5.548,11.0988,0.9218,1.65E+05,5.41E+03,1
1,2,5.5438,11.1084,0.8738,2.02E+05,6.72E+03,1
1,2,5.5479,11.0989,0.8258,2.14E+05,7.11E+03,1
1,2,5.7346,34.4746,3.9546,1.99E+04,3.98E+02,2
1,2,5.7367,34.4719,3.9379,1.98E+04,3.94E+02,2
1,2,5.7385,34.4735,3.9212,1.91E+04,3.80E+02,2
1,2,5.7404,34.4738,3.9045,1.87E+04,3.72E+02,2
1,2,5.7423,34.4731,3.8878,1.81E+04,3.61E+02,2
1,2,5.744,34.4763,3.8711,1.75E+04,3.50E+02,2
1,2,5.7461,34.4728,3.8543,1.71E+04,3.44E+02,2
1,2,5.748,34.4734,3.8377,1.69E+04,3.41E+02,2
1,2,5.7499,34.4729,3.8209,1.59E+04,3.23E+02,2
1,2,5.7515,34.4764,3.8043,1.53E+04,3.14E+02,2
1,2,5.7536,34.4732,3.7876,1.51E+04,3.10E+02,2
1,2,5.7553,34.4746,3.7708,1.51E+04,3.11E+02,2
1,2,5.7571,34.4743,3.7541,1.42E+04,2.97E+02,2
1,2,5.759,34.4728,3.7374,1.41E+04,2.96E+02,2
1,2,5.7607,34.4754,3.7207,1.36E+04,2.85E+02,2
1,2,5.7624,34.4767,3.704,1.31E+04,2.78E+02,2
1,2,5.7628,34.4727,3.7029,1.34E+04,2.38E+02,2
1,2,5.7646,34.4763,3.6835,1.32E+04,2.35E+02,2
1,2,5.767,34.4728,3.6641,1.24E+04,2.21E+02,2
1,2,5.769,34.4733,3.6446,1.21E+04,2.16E+02,2
1,2,5.7707,34.4771,3.6252,1.16E+04,2.07E+02,2
1,2,5.7731,34.4738,3.6058,1.12E+04,2.01E+02,2
1,2,5.7749,34.4745,3.5863,1.09E+04,1.97E+02,2
1,2,5.7771,34.4732,3.5669,1.05E+04,1.90E+02,2
1,2,5.7789,34.4756,3.5475,1.01E+04,1.82E+02,2
1,2,5.7809,34.4765,3.5281,9.44E+03,1.73E+02,2
1,2,5.7829,34.4755,3.5086,9.30E+03,1.71E+02,2
1,2,5.7851,34.4728,3.4892,8.79E+03,1.63E+02,2
1,2,5.787,34.474,3.4698,8.31E+03,1.56E+02,2
1,2,5.789,34.4733,3.4503,8.03E+03,1.51E+02,2
1,2,5.7907,34.4762,3.4309,7.67E+03,1.47E+02,2
1,2,5.793,34.4722,3.4115,7.44E+03,1.43E+02,2
1,2,5.7926,34.4771,3.4104,7.66E+03,1.35E+02,2
1,2,5.795,34.4756,3.3878,7.26E+03,1.27E+02,2
1,2,5.7976,34.4718,3.3653,7.04E+03,1.25E+02,2
1,2,5.7993,34.4766,3.3427,6.46E+03,1.16E+02,2
1,2,5.8018,34.4736,3.3201,6.04E+03,1.09E+02,2
1,2,5.804,34.4737,3.2975,5.80E+03,1.07E+02,2
1,2,5.8058,34.4771,3.2749,5.30E+03,1.00E+02,2
1,2,5.8084,34.4726,3.2523,4.87E+03,9.61E+01,2
1,2,5.8101,34.4768,3.2297,4.52E+03,9.18E+01,2
1,2,5.8126,34.4732,3.2071,4.14E+03,9.19E+01,2
1,2,5.8149,34.4727,3.1845,4.04E+03,9.66E+01,2
1,2,5.8167,34.4756,3.162,4.07E+03,1.18E+02,2
1,2,5.8187,34.4761,3.1394,4.18E+03,1.37E+02,2
1,2,5.821,34.4744,3.1168,4.01E+03,1.68E+02,2
1,2,5.7608,36.7622,4.0171,1.59E+04,3.53E+02,2
1,2,5.7628,36.7647,4.0012,1.56E+04,3.48E+02,2
1,2,5.7652,36.7607,3.9851,1.51E+04,3.36E+02,2
1,2,5.7673,36.7611,3.969,1.46E+04,3.27E+02,2
1,2,5.7691,36.7659,3.953,1.41E+04,3.18E+02,2
1,2,5.7714,36.7637,3.937,1.40E+04,3.15E+02,2
1,2,5.7737,36.7606,3.921,1.29E+04,2.98E+02,2
1,2,5.7757,36.7619,3.9049,1.27E+04,2.96E+02,2
1,2,5.7778,36.762,3.8889,1.24E+04,2.89E+02,2
1,2,5.78,36.7609,3.8728,1.22E+04,2.87E+02,2
1,2,5.7818,36.7639,3.8568,1.15E+04,2.75E+02,2
1,2,5.7841,36.7605,3.8408,1.11E+04,2.70E+02,2
1,2,5.7861,36.7615,3.8248,1.10E+04,2.68E+02,2
1,2,5.7882,36.7613,3.8087,1.05E+04,2.63E+02,2
1,2,5.7899,36.7654,3.7927,1.03E+04,2.58E+02,2
1,2,5.7921,36.7626,3.7767,9.57E+03,2.44E+02,2
1,2,5.7923,36.7614,3.7758,9.83E+03,1.87E+02,2
1,2,5.7943,36.7653,3.7571,9.64E+03,1.84E+02,2
1,2,5.7969,36.762,3.7385,9.35E+03,1.77E+02,2
1,2,5.7992,36.7627,3.7199,9.16E+03,1.75E+02,2
1,2,5.8015,36.7619,3.7012,8.73E+03,1.66E+02,2
1,2,5.8035,36.7649,3.6826,8.46E+03,1.63E+02,2
1,2,5.8061,36.7609,3.6639,7.75E+03,1.51E+02,2
1,2,5.8085,36.7607,3.6453,7.51E+03,1.48E+02,2
1,2,5.8104,36.7645,3.6267,6.85E+03,1.37E+02,2
1,2,5.8129,36.7613,3.608,6.52E+03,1.33E+02,2
1,2,5.815,36.7619,3.5894,6.42E+03,1.33E+02,2
1,2,5.8174,36.7609,3.5708,6.10E+03,1.29E+02,2
1,2,5.8193,36.764,3.5521,5.75E+03,1.25E+02,2
1,2,5.8214,36.7654,3.5335,5.66E+03,1.24E+02,2
1,2,5.8236,36.7653,3.5148,5.42E+03,1.19E+02,2
1,2,5.8259,36.7636,3.4962,5.10E+03,1.14E+02,2
1,2,5.826,36.764,3.4951,5.21E+03,9.99E+01,2
1,2,5.8285,36.7638,3.4734,4.54E+03,8.89E+01,2
1,2,5.8312,36.7616,3.4517,4.46E+03,8.91E+01,2
1,2,5.8336,36.7624,3.4301,4.00E+03,8.39E+01,2
1,2,5.8361,36.7614,3.4084,3.79E+03,8.40E+01,2
1,2,5.8384,36.7638,3.3867,3.26E+03,7.76E+01,2
1,2,5.8408,36.7642,3.365,3.32E+03,9.48E+01,2
1,2,5.8434,36.7621,3.3434,3.56E+03,1.16E+02,2
1,2,5.8457,36.7637,3.3217,3.59E+03,1.49E+02,2
