Z,A,E0,ThetaDeg,nu,cross,error,dataSet,normalization,normError,system_err,Veff,Ep,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),Ex,W2original,Ffoc2,E0original,R,Q2,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Hcc,Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),RT_QD_data,qvbin,qvcenter,Q2bin,Q2center,Exbin_qv,Excenter_qv,nucenter_ex_qv,epcenter_ex_qv,W2bin_qv,W2center_qv,nucenter_w2_qv,epcenter_w2_qv,Exbin_q2,Excenter_q2,nucenter_ex_q2,epcenter_ex_q2,W2bin_q2,W2center_q2,nucenter_w2_q2,epcenter_w2_q2,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,bc_qv_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,bc_qv_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,bc_q2_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_q2_w2
26,56,0.1092,140.0,0.00189,19163.6313,6136.208174329046,Altemus:1973,1.0573,0.019638366,0.04688693333333333,0.0089,0.10731,20261.70737349,6498.719094309775,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.0015505598952786053,0.8490393298793439,1.1853412842231033,0.1003,4.433234524286382,0.04138990765533569,0.041393479755335694,0.20345387623571023,0.8425129868136644,0.06211732895220034,-0.00018872925306685198,-107358594.6229166,-32513285.9618507,0.0001985312602625289,312.9383817784501,6340665.917528451,2033698.6370060157,16.284044665561723,5.222927665964567,0.0,"[0.190,0.230]",0.21,"[0.035,0.045]",0.04,0.0,0.005532844227466569,0.005955212328814241,0.06207550016744376,0.0,0.0,0.0,0.0,0.0,0.006550559895278605,0.0069339685454071695,0.062052403516510105,0.0,0.0,0.0,0.0,0.08849123,9.536430950850813e-07,0.03924365,1.381161e-09,2.253595135286343,0.0,0.0,0.01573054,3.012844e-10,1.0,0.08011553,5.649080020558993e-06,0.03923585,1.378803e-09,2.0409216514571678,0.0,0.0,0.01573054,3.012844e-10,1.0
26,56,0.1092,140.0,0.00448,20891.8778,6695.029748795465,Altemus:1973,1.0573,0.019638366,0.0471632,0.0089,0.10472000000000001,22088.982397939995,7090.535067963236,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.004140559895278605,0.8548171394739442,1.1853412842231033,0.1003,4.433234524286382,0.04039093401981879,0.04041100441981879,0.20102488507599947,0.8483722145891813,0.06209341917726282,-0.00015950443804289553,-138485064.54722974,-41973940.22976947,0.0001985312602625289,313.0748442950574,6915504.724871328,2219868.162371234,17.760340836346003,5.701046668896572,1.5565589467530503e-10,"[0.190,0.230]",0.21,"[0.035,0.045]",0.04,0.0,0.005532844227466569,0.005955212328814241,0.06207550016744376,0.0,0.0,0.0,0.0,0.0,0.006550559895278605,0.0069339685454071695,0.062052403516510105,0.0,0.0,0.0,0.0,0.08849123,9.536430950850813e-07,0.08317746,1.105828558946753e-07,1.0636587212425772,0.0,0.0,0.0610319,8.548084894675305e-09,1.0,0.08011553,5.649080020558993e-06,0.08318171,1.103765558946753e-07,0.9630397925312136,0.0,0.0,0.0610319,8.548084894675305e-09,1.0
26,56,0.1092,140.0,0.00913,16033.1987,5139.552820961363,Altemus:1973,1.0573,0.019638366,0.0476592,0.0089,0.10007,16951.90098551,5443.163709574277,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.008790559895278605,0.8651904269700411,1.1853412842231033,0.1003,4.433234524286382,0.03859740992516488,0.03868076682516488,0.19667426579287103,0.8588916775838351,0.06199678315742902,-0.00010703278546314091,-158380452.42079362,-48018490.771047726,0.0001985312602625289,313.6274607374778,5316581.660758649,1707125.6126121706,13.654000125218188,4.384225582466397,2.535520648377522e-06,"[0.190,0.230]",0.21,"[0.035,0.045]",0.04,0.0,0.005532844227466569,0.005955212328814241,0.06207550016744376,0.0,0.0,0.0,0.0,0.0,0.006550559895278605,0.0069339685454071695,0.062052403516510105,0.0,0.0,0.0,0.0,0.08849123,9.536430950850813e-07,0.05768594,0.00010575532064837753,1.5136699195264816,0.0,0.0,0.07112599,2.1713320648377523e-05,1.0,0.08011553,5.649080020558993e-06,0.05770851,0.00010558812064837753,1.3700546875547535,0.0,0.0,0.071126,2.1713320648377523e-05,1.0
26,56,0.1092,140.0,0.01463,20625.8479,6613.444144681791,Altemus:1973,1.0573,0.019638366,0.048245866666666665,0.0089,0.09457,21807.70898467,7004.116839765278,2.443460952792061,0.8830222215594888,0.11697777844051105,7.548632170413027,0.014290559895278606,0.8774599068041343,1.1853412842231033,0.1003,4.433234524286382,0.03647603734009036,0.03669007424009036,0.1915465328323391,0.8713340531689098,0.06178234695086366,-4.497869439303617e-05,-484845309.072519,-147035040.3435836,0.0001985312602625289,314.85991969336,6866373.499609361,2205315.665691406,17.63416243851748,5.663673069812182,6.0673807882934684e-05,"[0.190,0.230]",0.21,"[0.035,0.045]",0.04,1.0,0.01553284422746657,0.01595311280936329,0.061785998593957704,0.0,0.0,0.0,0.0,1.0,0.016550559895278604,0.016933968545407168,0.06170745885920391,0.0,0.0,0.0,0.0,0.02155495,0.007511630544696445,0.02204016,0.005503477807882935,1.2372715434526491,0.0,0.0,0.02500449,0.0032045588078829347,1.0,0.0219014,0.009571662973417421,0.02204706,0.005500062807882935,1.4949591026279179,0.0,0.0,0.02500449,0.0032045588078829347,1.0
26,56,0.10980000000000001,160.0,0.00091,1513.46682,255.7291963245975,Altemus:1973,1.009,0.046264449,0.0467184,0.0089,0.10889000000000001,1527.0880213799999,267.3623612567075,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.0005328442274665699,0.8429247966012491,1.1841926133578762,0.1009,4.433234524286382,0.046382403233232124,0.046383231333232126,0.21536766547750877,0.8356814761557678,0.015307366540068236,-0.00019110418068101382,-7990866.635874261,-1338166.4148491553,4.1920162130413965e-05,365.1682711824042,557644.0927106929,97632.2512393573,1.4321368498668925,0.25073832317611683,0.0,"[0.190,0.230]",0.21,"[0.045,0.070]",0.056,0.0,0.005532844227466569,0.005955212328814241,0.01529551377152767,0.0,0.0,0.0,0.0,0.0,0.004514448614236287,0.005051220724416277,0.01530077099813178,0.0,0.0,0.0,0.0,0.08849123,9.536430950850813e-07,0.02258323,2.051583e-10,3.9167939344610896,0.0,0.0,0.005993718,4.798525e-11,1.0,0.08684489,9.820257247222687e-08,0.02257512,2.048425e-10,3.845412748228269,0.0,0.0,0.005993718,4.798525e-11,1.0
26,56,0.10980000000000001,160.0,0.0022,3244.84542,278.0338739187036,Altemus:1973,1.009,0.046264449,0.046855999999999995,0.0089,0.10760000000000002,3274.04902878,318.1774000115863,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.00182284422746657,0.8458504856036774,1.1841926133578762,0.1009,4.433234524286382,0.045832919348845404,0.0458377593488454,0.2140975463400863,0.8386517043801547,0.015306044059917225,-0.00017839826109070008,-18352471.64833871,-1558501.031449782,4.1920162130413965e-05,365.200803581827,1195685.3362767561,116198.64216580775,3.0707489836457733,0.2984203715693,0.0,"[0.190,0.230]",0.21,"[0.045,0.070]",0.056,0.0,0.005532844227466569,0.005955212328814241,0.01529551377152767,0.0,0.0,0.0,0.0,0.0,0.004514448614236287,0.005051220724416277,0.01530077099813178,0.0,0.0,0.0,0.0,0.08849123,9.536430950850813e-07,0.04545612,1.223841e-09,1.946084473482304,0.0,0.0,0.01740054,1.538503e-10,1.0,0.08684489,9.820257247222687e-08,0.04544586,1.221438e-09,1.9103633289422854,0.0,0.0,0.01740054,1.538502e-10,1.0
26,56,0.10980000000000001,160.0,0.00506,5863.9392,379.7427472550045,Altemus:1973,1.009,0.046264449,0.04716106666666667,0.0089,0.10474000000000001,5916.714652799999,469.4797336983566,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.00468284422746657,0.8523368968803787,1.1841926133578762,0.1009,4.433234524286382,0.04461468376020509,0.04464028736020509,0.21128248237893527,0.845236861528795,0.015298990221465091,-0.0001502280407634501,-39384888.61820737,-2527775.4094719873,4.1920162130413965e-05,365.3744197683875,2161816.183201916,171535.88529305413,5.551958066214613,0.4405370120726333,1.2691327357382877e-09,"[0.190,0.230]",0.21,"[0.035,0.045]",0.04,0.0,0.005532844227466569,0.005955212328814241,0.01529551377152767,0.0,0.0,0.0,0.0,0.0,0.006550559895278605,0.0069339685454071695,0.015289538978996405,0.0,0.0,0.0,0.0,0.08849123,9.536430950850813e-07,0.0886014,2.207146327357383e-07,0.9988002998062374,0.0,0.0,0.06982204,1.3177422735738287e-08,1.0,0.08011553,5.649080020558993e-06,0.08860421,2.2026423273573828e-07,0.9056494998106777,0.0,0.0,0.06982204,1.3177422735738287e-08,1.0
26,56,0.10980000000000001,160.0,0.01017,8821.99683,533.7666674657416,Altemus:1973,1.009,0.046264449,0.04770613333333333,0.0089,0.09963000000000001,8901.39480147,675.7517681931163,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.00979284422746657,0.863926254091548,1.1841926133578762,0.1009,4.433234524286382,0.04243804604763445,0.04254147494763445,0.206255848274987,0.8570026493013656,0.015270987318550438,-9.989537631197643e-05,-89107175.22771686,-5343256.987177979,4.1920162130413965e-05,366.0652380689127,3258491.2071454977,247369.23189910184,8.368429601820182,0.6352915724506148,5.527902715676584e-06,"[0.190,0.230]",0.21,"[0.035,0.045]",0.04,0.0,0.005532844227466569,0.005955212328814241,0.01529551377152767,0.0,0.0,0.0,0.0,0.0,0.006550559895278605,0.0069339685454071695,0.015289538978996405,0.0,0.0,0.0,0.0,0.08849123,9.536430950850813e-07,0.05072127,0.00026033560271567657,1.496047353535018,0.0,0.0,0.06460579,5.386673271567659e-05,1.0,0.08011553,5.649080020558993e-06,0.05074016,0.0002599246027156766,1.3564411512897472,0.0,0.0,0.06460579,5.3866722715676586e-05,1.0
26,56,0.10980000000000001,160.0,0.01537,12919.4424,745.9199943371682,Altemus:1973,1.009,0.046264449,0.0482608,0.0089,0.09443000000000001,13035.717381599998,961.1010074090082,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.01499284422746657,0.8757197291400958,1.1841926133578762,0.1009,4.433234524286382,0.040223072250106615,0.040459309150106613,0.20114499533944813,0.8689756622988934,0.015219616580075718,-4.867803447237909e-05,-267794653.64397016,-15323543.820579248,4.1920162130413965e-05,367.33914051097673,4788529.218900943,353050.01800585893,12.29786030318486,0.9067000749072317,7.12680268496489e-05,"[0.190,0.230]",0.21,"[0.035,0.045]",0.04,1.0,0.01553284422746657,0.01595311280936329,0.015220639639942097,0.0,0.0,0.0,0.0,1.0,0.016550559895278604,0.016933968545407168,0.015200332821166647,0.0,0.0,0.0,0.0,0.02155495,0.007511630544696445,0.02185941,0.006634128026849649,1.1189507487111665,0.0,0.0,0.02399751,0.003942205026849649,1.0,0.0219014,0.009571662973417421,0.02186061,0.006630540026849648,1.4050765057732233,0.0,0.0,0.02399751,0.003942205026849649,1.0
26,56,0.10980000000000001,160.0,0.02061,15226.7436,878.6354687792776,Altemus:1973,1.009,0.046264449,0.04881973333333333,0.0089,0.08919,15363.784292399998,1132.350807821322,2.792526803190927,0.9698463103929541,0.03015368960704583,32.16343747752632,0.02023284422746657,0.8876039232274787,1.1841926133578762,0.1009,4.433234524286382,0.037991060192597785,0.03841583229259778,0.19599957217452743,0.8810407753964022,0.01514093859121986,2.9278019126976607e-06,5247549100.152029,300100722.3093545,4.1920162130413965e-05,369.3069760043219,5673952.717008944,418185.05261254346,14.571797454055716,1.0739793207504817,0.00023679529988161977,"[0.190,0.230]",0.21,"[0.035,0.045]",0.04,1.0,0.01553284422746657,0.01595311280936329,0.015220639639942097,0.0,0.0,0.0,0.0,1.0,0.016550559895278604,0.016933968545407168,0.015200332821166647,0.0,0.0,0.0,0.0,0.02155495,0.007511630544696445,0.02896568,0.01409768529988162,0.5426348779445949,0.0,0.0,0.02555174,0.01339210529988162,1.0,0.0219014,0.009571662973417421,0.02895502,0.01409825529988162,0.6810483604890317,0.0,0.0,0.02555174,0.01339210529988162,1.0
