Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ratio,ratio_error,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,ExA,nuA,Q2effA,qv2A,epsilonA
26,56,5.15,17.975,1.588,983.6789781,19.67357956,E04001,1.209744263,0.025008159,0.0089,5.1589,3.5620000000000003,3.5709000000000004,1.0,0.0,0.0,983.6789781,19.67357956,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.5633023162468351,4.433234524286382,1.0034592972004903,1.7907243436134537,1.7983010229395193,4.32004502293952,2.0784717998903712,2.0620102475894813,0.8927089441533125,0.0008368071154926365,1175514.5957630854,23510.29191287167,0.0008226574942438164,0.0008212382669475381,6284.08936027628,6262.425768347557,6181526.600205653,123630.53199154489,15.875344414667325,0.317506888261069,6160216.580235233,123204.33159217979,15.820616201332028,0.31641232399447433,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.5633023162468351,1.588,1.7983010229395189,4.320045022939519,0.8927089441533125
26,56,5.15,17.975,1.6048,1009.617018,20.19234036,E04001,1.208378997,0.024662817,0.0089,5.1589,3.5452000000000004,3.5541000000000005,1.0,0.0,0.0,1009.617018,20.19234036,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.580102316246835,4.433234524286382,1.0034592972004903,1.7822784792190949,1.789840562779508,4.365223602779508,2.08931175337227,2.101996680549492,0.8912521921587198,0.0008535352093384471,1182865.1084968457,23657.30216993691,0.0008226574942438164,0.0008212382669475381,6466.44534113495,6444.153100355359,6528633.2623766605,130572.66524753321,16.766780813308234,0.3353356162661647,6506126.636716233,130122.53273432465,16.708979487344614,0.33417958974689227,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.580102316246835,1.6048,1.7898405627795078,4.365223602779508,0.8912521921587198
26,56,5.15,17.975,1.6216,1035.750868,20.71501735,E04001,1.245473251,0.024909465,0.0089,5.1589,3.5284000000000004,3.5373000000000006,1.0,0.0,0.0,1035.750868,20.71501735,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.596902316246835,4.433234524286382,1.0034592972004903,1.773832614824736,1.7813801026194969,4.410966662619497,2.1002301451554057,2.1419831135095033,0.8897738659916252,0.0008696508116060718,1190996.2644514465,23819.92527753006,0.0008226574942438166,0.0008212382669475384,6654.488903082689,6631.5484062460455,6892392.657464263,137847.85308274036,17.70098462000133,0.3540196922291265,6868632.017953359,137372.6402927517,17.639962746256447,0.3527992547548181,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.596902316246835,1.6216,1.7813801026194969,4.410966662619497,0.8897738659916252
26,56,5.15,17.975,1.6384,1062.305969,21.24611939,E04001,1.242579858,0.024569193,0.0089,5.1589,3.5116000000000005,3.5205000000000006,1.0,0.0,0.0,1062.305969,21.24611939,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.6137023162468351,4.433234524286382,1.0034592972004903,1.7653867504303773,1.772919642459486,4.457274202459486,2.1112257582881764,2.181969546469514,0.8882738282629784,0.0008851678110214062,1200118.1649095349,24002.36330948799,0.0008226574942438165,0.0008212382669475384,6848.385033244431,6824.776104372601,7275080.298825823,145501.6060450003,18.683799788935378,0.3736759959545872,7250000.392763581,145000.00792351938,18.61938978597392,0.3723877958947517,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.6137023162468351,1.6384,1.7729196424594855,4.457274202459486,0.8882738282629784
26,56,5.15,17.975,1.6552,1088.902888,21.77805776,E04001,1.230596424,0.024152751,0.0089,5.1589,3.4948000000000006,3.5037000000000007,1.0,0.0,0.0,1088.902888,21.77805776,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.630502316246835,4.433234524286382,1.0034592972004903,1.7569408860360185,1.7644591822994746,4.504146222299475,2.122297392520538,2.2219559794295254,0.8867519417318999,0.0009000999787442059,1209757.708826087,24195.154176521737,0.0008226574942438166,0.0008212382669475384,7048.303239523195,7024.005118281295,7674917.753016563,153498.35506033126,19.710658962355517,0.3942131792471103,7648459.4586232845,152969.18917246567,19.642708994122106,0.3928541798824421,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.630502316246835,1.6552,1.7644591822994742,4.504146222299474,0.8867519417318999
26,56,5.15,17.975,1.6721,1116.006547,22.32013095,E04001,1.236551885,0.023924591,0.0089,5.1589,3.4779000000000004,3.4868000000000006,1.0,0.0,0.0,1116.006547,22.32013095,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.647402316246835,4.433234524286382,1.0034592972004903,1.7484447486393124,1.7559483622575587,4.551866772257558,2.1335104340634374,2.2621804268714407,0.8851988135130697,0.0009145447563027938,1220286.4204390068,24405.728419714535,0.0008226574942438164,0.0008212382669475381,7255.663446657883,7230.650477702642,8097367.909298782,161947.35825853227,20.795591886333735,0.41591183791301406,8069453.2721848255,161389.06551600303,20.723901751023185,0.41447803520616067,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.647402316246835,1.6721,1.7559483622575582,4.551866772257558,0.8851988135130697
26,56,5.15,17.975,1.6889,1142.991182,22.85982364,E04001,1.233605318,0.023622229,0.0089,5.1589,3.4611,3.47,1.0,0.0,0.0,1142.991182,22.85982364,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.6642023162468351,4.433234524286382,1.0034592972004903,1.7399988842449536,1.7474879020975473,4.5998711120975475,2.144731011595055,2.302166859831453,0.8836326862642794,0.0009283447698550648,1231214.11259574,24624.282251914796,0.0008226574942438163,0.000821238266947538,7468.191496855428,7442.445864710833,8536077.026393136,170721.5405278627,21.922280936170676,0.4384456187234135,8506649.995876847,170132.99991753694,21.846706684895683,0.4369341336979136,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.6642023162468351,1.6889,1.747487902097547,4.5998711120975475,0.8836326862642794
26,56,5.15,17.975,1.7057,1169.874692,23.39749384,E04001,1.239448986,0.023934187,0.0089,5.1589,3.4443,3.4532000000000003,1.0,0.0,0.0,1169.874692,23.39749384,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.681002316246835,4.433234524286382,1.0034592972004903,1.7315530198505946,1.739027441937536,4.648439931937536,2.1560241028192464,2.342153292791464,0.8820442987868387,0.000941600532369396,1242432.0630492705,24848.64126098541,0.0008226574942438165,0.0008212382669475384,7687.279575051945,7660.778664863009,8993153.825181786,179863.0765036357,23.096141711028785,0.4619228342205757,8962151.081036784,179243.02162073567,23.016520725318664,0.46033041450637324,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.681002316246835,1.7057,1.7390274419375358,4.648439931937536,0.8820442987868384
26,56,5.15,17.975,1.7225,1196.683664,23.93367328,E04001,1.261820517,0.024484332,0.0089,5.1589,3.4275,3.4364000000000003,1.0,0.0,0.0,1196.683664,23.93367328,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.697802316246835,4.433234524286382,1.0034592972004903,1.7231071554562358,1.7305669817775249,4.6975732317775245,2.167388574247249,2.3821397257514754,0.880433514656068,0.0009543252417244976,1253957.8873943987,25079.157747887977,0.0008226574942438166,0.0008212382669475384,7913.116514020977,7885.8370599559485,9469497.263657529,189389.9452731506,24.319482907233898,0.48638965814467805,9436852.386615071,188737.04773230143,24.235644609683543,0.48471289219367086,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.697802316246835,1.7225,1.7305669817775249,4.6975732317775245,0.880433514656068
26,56,5.15,17.975,1.7393,1223.241678,24.46483356,E04001,1.275299908,0.024851998,0.0089,5.1589,3.4107000000000003,3.4196000000000004,1.0,0.0,0.0,1223.241678,24.46483356,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.7146023162468351,4.433234524286382,1.0034592972004903,1.714661291061877,1.7221065216175138,4.747271011617514,2.178823308948551,2.422126158711487,0.8788001977084711,0.0009665319314292524,1265598.826301724,25311.976526034476,0.0008226574942438165,0.0008212382669475384,8145.896291159558,8117.814358674495,9964399.848011995,199287.9969602399,25.590487545161803,0.5118097509032361,9930048.857797485,198600.97715594966,25.502267622170276,0.5100453524434054,"[2.067,2.357]",2.213,"[1.500,2.000]",1.75,1.7146023162468351,1.7393,1.7221065216175135,4.747271011617514,0.8788001977084711
