Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,sigtot_shifted,qe_shifted,ratio
26,56,0.1503,90.0,0.08825,29398.0,5352.4,Altemus:1973,0.0620,90.0000,0.0882,0.0868,1.0273,0.0187,12872.652,11962.443999999998,92.612,817.6479999999999,0.0,12872.652,27976.935999999998,27884.375999999997,1.0507941255611408
26,56,0.2004,90.0,0.01907,35637.534,1148.090287,Altemus:1973,0.1813,90.0000,0.0191,0.0165,0.8435,0.0727,24402.663999999997,0.0,0.0,0.0,24402.663999999997,0.0,24402.663999999997,0.0,1.4603952257015875
26,56,0.2004,90.0,0.02962,40890.186,1311.421837,Altemus:1973,0.1708,90.0000,0.0296,0.0271,0.8675,0.0684,33028.268,21261.656,0.0,3769.9479999999994,7996.664,25031.604,7996.663999999998,0.0,5.113405540110228
26,56,0.2004,90.0,0.04019,46439.136,1435.94855,Altemus:1973,0.1602,90.0000,0.0402,0.0376,0.8916,0.0642,47256.56,35405.5,0.0,5884.164,5966.896,41289.66399999999,25043.771999999994,19076.875999999997,1.854318750386324
26,56,0.2004,90.0,0.05111,50533.146,1614.037431,Altemus:1973,0.1493,90.0000,0.0511,0.0486,0.9164,0.0598,52405.85999999999,43503.304,0.0,6696.664,2205.892,50199.968,40794.259999999995,38588.368,1.2387317725581983
26,56,0.2004,90.0,0.06146,52509.528,1681.870592,Altemus:1973,0.1389,90.0000,0.0615,0.0589,0.9400,0.0557,50246.195999999996,43758.10399999999,8.527999999999999,6217.951999999999,261.664,49984.583999999995,49176.192,48906.051999999996,1.0677835323239342
26,56,0.2004,90.0,0.07202,48038.508,1560.399618,Altemus:1973,0.1284,90.0000,0.0720,0.0695,0.9640,0.0515,43045.132,38006.28,29.639999999999997,5002.7119999999995,6.4479999999999995,43038.684,50772.799999999996,50736.659999999996,0.9461465193962123
26,56,0.2004,90.0,0.08262,38085.444,1281.63414,Altemus:1973,0.1178,90.0000,0.0826,0.0801,0.9882,0.0472,33202.780000000006,29489.095999999994,72.696,3640.8839999999996,0.052,33202.727999999996,45066.37200000001,44993.572,0.8450967386502733
26,56,0.2004,90.0,0.09322,29724.318,1064.445116,Altemus:1973,0.1072,90.0000,0.0932,0.0907,1.0123,0.0430,23809.656,21128.899999999998,154.80399999999997,2525.9519999999998,0.0,23809.656,35574.812,35420.007999999994,0.8355439236052744
26,56,0.2004,90.0,0.10382,20261.898,879.0214602,Altemus:1973,0.0966,90.0000,0.1038,0.1013,1.0365,0.0387,16316.092,14244.931999999997,301.3399999999999,1769.8200000000002,0.0,16316.092,25964.900000000005,25663.56,0.7803572515203215
26,56,0.2004,90.0,0.11443,14484.618,993.6068924,Altemus:1973,0.0860,90.0000,0.1144,0.1119,1.0606,0.0345,10945.064,9049.3,595.3480000000001,1300.416,0.0,10945.064,18152.888000000003,17557.54,0.7979236141378715
26,56,0.2004,90.0,0.12503,13995.036,1582.953356,Altemus:1973,0.0754,90.0000,0.1250,0.1225,1.0848,0.0302,7334.132,5342.9479999999985,996.372,994.8119999999999,0.0,7334.132,12468.664,11472.292,1.1224166438360998
26,56,0.2004,90.0,0.13513,13088.088,2737.185126,Altemus:1973,0.0653,90.0000,0.1351,0.1326,1.1078,0.0262,5333.068,2925.4159999999997,1638.1039999999998,769.4959999999999,0.0,5333.068,8932.872,7294.7159999999985,1.4651601411057944
26,56,0.2497,90.0,0.0232,16698.7065,523.6934162,Altemus:1973,0.2265,90.0000,0.0232,0.0193,0.8108,0.1131,5643.351999999999,1771.6919999999998,0.0,486.66799999999995,3384.9919999999997,2258.36,3384.991999999999,0.0,4.933159812489958
26,56,0.2497,90.0,0.03343,21914.382,680.1717062,Altemus:1973,0.2163,90.0000,0.0334,0.0295,0.8351,0.1080,16893.188000000002,11851.215999999999,0.0,3138.564,1903.408,14989.779999999999,1903.4080000000035,0.0,11.51323415683866
26,56,0.2497,90.0,0.04366,26790.4525,826.5740453,Altemus:1973,0.2060,90.0000,0.0437,0.0397,0.8594,0.1029,26061.151999999995,18265.051999999996,0.0,5097.248,2698.852,23362.248,15230.8,12531.948,1.7589655500695958
26,56,0.2497,90.0,0.05391,32057.6165,984.5534516,Altemus:1973,0.1958,90.0000,0.0539,0.05,0.8837,0.0978,31090.019999999997,23299.588,6.552,6552.624000000001,1231.3599999999997,29858.711999999996,22497.487999999998,21259.68,1.424942042418247
26,56,0.2497,90.0,0.06417,33907.916,1041.996154,Altemus:1973,0.1855,90.0000,0.0642,0.0602,0.9081,0.0927,33825.324,26501.176000000003,20.54,7165.86,137.748,33687.576,28509.259999999995,28350.972,1.1893649993019813
26,56,0.2497,90.0,0.07442,36256.668,1114.140793,Altemus:1973,0.1753,90.0000,0.0744,0.0705,0.9325,0.0875,34325.46,27387.307999999994,34.267999999999994,6900.348,3.587999999999999,34321.871999999996,32981.67600000001,32943.872,1.0992973189112643
26,56,0.2497,90.0,0.08469,36179.983,1115.095255,Altemus:1973,0.1650,90.0000,0.0847,0.0808,0.9569,0.0824,31892.587999999996,25844.78,68.06799999999998,5979.74,0.0,31892.535999999996,34511.255999999994,34443.187999999995,1.0483531228188279
26,56,0.2497,90.0,0.09492,34420.61,1143.242503,Altemus:1973,0.1548,90.0000,0.0949,0.091,0.9812,0.0773,27384.344,22491.56,123.29199999999999,4769.544,0.0,27384.344,32874.556,32751.316,1.047028893713424
26,56,0.2497,90.0,0.10521,26609.695,871.4339958,Altemus:1973,0.1445,90.0000,0.1052,0.1013,1.0056,0.0722,22119.604,18312.996,209.24799999999996,3597.36,0.0,22119.604,28807.636,28598.388,0.9237028335126145
26,56,0.2497,90.0,0.12109,18848.0775,715.4592538,Altemus:1973,0.1286,90.0000,0.1211,0.1172,1.0434,0.0642,14938.092,12155.572,471.01599999999996,2311.504,0.0,14938.092,20907.379999999997,20436.363999999998,0.9015035599869521
26,56,0.2497,90.0,0.13085,15502.4205,571.7102787,Altemus:1973,0.1189,90.0000,0.1308,0.1269,1.0665,0.0594,11623.351999999999,9054.344,706.6799999999998,1862.328,0.0,11623.351999999999,16535.064,15828.383999999998,0.9375482610771874
26,56,0.2497,90.0,0.14158,13132.854,575.1999293,Altemus:1973,0.1081,90.0000,0.1416,0.1377,1.0920,0.0540,8994.804,6322.524,1104.74,1567.54,0.0,8994.804,12774.787999999997,11670.047999999999,1.0280291148471508
26,56,0.2497,90.0,0.15142,11066.741,530.7072202,Altemus:1973,0.0983,90.0000,0.1514,0.1475,1.1154,0.0491,7324.564,4381.52,1555.424,1387.6199999999997,0.0,7324.564,10251.176,8695.751999999999,1.0795581892262898
26,56,0.2497,90.0,0.15759,10102.15325,586.5695,Altemus:1973,0.0921,90.0000,0.1576,0.1537,1.1301,0.0460,6628.284,3403.92,1935.1799999999996,1289.184,0.0,6628.284,9117.367999999999,7182.187999999999,1.108012010703089
26,56,0.2497,90.0,0.16376,8876.50785,704.310096,Altemus:1973,0.0859,90.0000,0.1638,0.1598,1.1447,0.0429,6149.364,2587.988,2370.9919999999997,1190.436,0.0,6149.364,8265.815999999999,5894.875999999998,1.0738816167695968
26,56,0.2497,90.0,0.1699,9387.3395,939.5549805,Altemus:1973,0.0798,90.0000,0.1699,0.166,1.1593,0.0399,5869.2919999999995,1918.9039999999998,2863.0679999999998,1087.3719999999998,0.0,5869.2919999999995,7667.972,4804.956,1.2242271489775916
26,56,0.2497,90.0,0.17617,10512.08935,1310.81281,Altemus:1973,0.0735,90.0000,0.1762,0.1722,1.1742,0.0367,5811.6759999999995,1366.0919999999999,3470.064,975.5199999999999,0.0,5811.6759999999995,7329.608,3859.5440000000003,1.4341953007582398
26,56,0.2497,90.0,0.18233,10798.23395,1852.834057,Altemus:1973,0.0674,90.0000,0.1823,0.1784,1.1889,0.0336,5873.764,936.26,4077.736,859.82,0.0,5873.764,7150.312,3072.628,1.5101766118737197
26,56,0.2497,90.0,0.1885,14382.8195,2696.594383,Altemus:1973,0.0612,90.0000,0.1885,0.1846,1.2035,0.0306,6090.603999999999,604.3439999999999,4746.040000000001,740.1679999999999,0.0,6090.603999999999,7153.223999999998,2407.1319999999996,2.0106765145338668
26,56,0.2988,90.0,0.02222,5824.09212,166.2302655,Altemus:1973,0.2766,90.0000,0.0222,0.0167,0.7568,0.1653,2750.696,0.0,0.0,0.0,2750.696,0.0,2750.696,0.0,2.117315806617671
26,56,0.2988,90.0,0.03271,8743.16462,186.2949594,Altemus:1973,0.2661,90.0000,0.0327,0.0272,0.7827,0.1590,6042.816,4293.588,0.0,1388.2959999999998,360.93199999999996,5681.883999999999,360.93200000000024,0.0,24.223855518491
26,56,0.2988,90.0,0.04324,11334.2677,224.0923804,Altemus:1973,0.2556,90.0000,0.0432,0.0377,0.8088,0.1527,11115.987999999998,7445.099999999999,0.0,2667.132,1003.7560000000001,10112.232,4991.531999999997,3987.7759999999994,2.2706991961586156
26,56,0.2988,90.0,0.05377,14083.879,271.1078261,Altemus:1973,0.2450,90.0000,0.0538,0.0482,0.8348,0.1464,15266.003999999999,10504.936,5.772,4053.9719999999993,701.324,14564.68,9757.904,9050.808,1.4433303504523103
26,56,0.2988,90.0,0.06431,16941.9868,323.2094032,Altemus:1973,0.2345,90.0000,0.0643,0.0588,0.8609,0.1401,18630.352,13235.091999999999,13.104,5276.076,106.08,18524.272,13666.327999999998,13547.143999999998,1.2396882908122797
26,56,0.2988,90.0,0.07486,19047.8522,359.7617868,Altemus:1973,0.2239,90.0000,0.0749,0.0693,0.8870,0.1338,21542.144,15430.375999999998,23.971999999999998,6084.415999999999,3.432,21538.764,17688.528,17661.176,1.0768477851859692
26,56,0.2988,90.0,0.08544,20086.3187,381.2090857,Altemus:1973,0.2134,90.0000,0.0854,0.0799,0.9132,0.1275,23183.368,16818.412,40.403999999999996,6324.552000000001,0.0,23183.368,20973.368,20932.964,0.9577059201936475
26,56,0.2988,90.0,0.0945,21333.5118,402.6713879,Altemus:1973,0.2043,90.0000,0.0945,0.089,0.9356,0.1221,23272.548,17140.239999999998,66.09199999999998,6066.215999999999,0.0,23272.548,22788.584,22722.492,0.9361490735887759
26,56,0.2988,90.0,0.10661,21280.8135,408.6884848,Altemus:1973,0.1922,90.0000,0.1066,0.1011,0.9656,0.1149,21545.575999999997,16219.735999999997,118.92399999999999,5206.915999999999,0.0,21545.575999999997,23375.352,23256.428,0.9103954242058045
26,56,0.2988,90.0,0.11531,20332.2441,390.0784125,Altemus:1973,0.1835,90.0000,0.1153,0.1098,0.9871,0.1097,19359.443999999996,14781.571999999996,178.048,4399.772,0.0,19359.443999999996,22453.6,22275.5,0.9055226823315639
26,56,0.2988,90.0,0.12778,17752.094,362.3949029,Altemus:1973,0.1710,90.0000,0.1278,0.1222,1.0179,0.1022,15727.399999999998,12138.62,327.3399999999999,3261.4919999999993,0.0,15727.399999999998,19660.263999999996,19332.975999999995,0.9029428089063303
26,56,0.2988,90.0,0.13382,16024.4164,401.2640803,Altemus:1973,0.1650,90.0000,0.1338,0.1283,1.0329,0.0986,14001.467999999999,10798.423999999999,407.888,2795.104,0.0,14001.467999999999,17948.06,17540.120000000003,0.8928216420047626
26,56,0.2988,90.0,0.13838,15039.6815,323.9253849,Altemus:1973,0.1604,90.0000,0.1384,0.1328,1.0442,0.0959,12809.628,9811.256000000001,502.6839999999999,2495.6879999999996,0.0,12809.628,16639.844,16137.16,0.9038354866788414
26,56,0.2988,90.0,0.14901,12519.4628,288.2743732,Altemus:1973,0.1498,90.0000,0.1490,0.1435,1.0705,0.0895,10404.367999999999,7680.5560000000005,742.456,1981.3559999999995,0.0,10404.367999999999,13708.135999999999,12965.68,0.9132870289585688
26,56,0.2988,90.0,0.15962,10806.2514,266.5339272,Altemus:1973,0.1392,90.0000,0.1596,0.1541,1.0967,0.0832,8614.06,5860.451999999998,1065.168,1688.3880000000001,0.0,8614.06,11275.315999999999,10210.096,0.9583989841171636
26,56,0.2988,90.0,0.17024,9197.4033,249.079136,Altemus:1973,0.1286,90.0000,0.1702,0.1647,1.1230,0.0768,7390.552000000001,4359.2119999999995,1494.272,1537.1199999999997,0.0,7390.552000000001,9473.412,7979.191999999999,0.9708649111851146
26,56,0.2988,90.0,0.18085,8676.20678,252.0304462,Altemus:1973,0.1179,90.0000,0.1809,0.1753,1.1492,0.0705,6702.487999999999,3153.4880000000003,2100.4359999999997,1448.5639999999999,0.0,6702.487999999999,8333.675999999998,6233.24,1.041102003485617
26,56,0.2988,90.0,0.19146,8136.10087,273.903528,Altemus:1973,0.1073,90.0000,0.1915,0.1859,1.1755,0.0641,6379.568,2203.708,2808.884,1366.9759999999999,0.0,6379.568,7676.656,4867.772,1.0598496102990678
26,56,0.2988,90.0,0.20415,8576.18334,374.6159125,Altemus:1973,0.0947,90.0000,0.2041,0.1986,1.2069,0.0566,6513.883999999999,1351.2199999999998,3923.3479999999995,1239.3159999999998,0.0,6513.883999999999,7521.123999999999,3597.776,1.1402794768441527
26,56,0.2988,90.0,0.213,9132.92538,507.4414159,Altemus:1973,0.0858,90.0000,0.2130,0.2075,1.2288,0.0513,6875.804,910.78,4841.564,1123.4080000000001,0.0,6875.804,7726.887999999999,2885.2719999999995,1.1819668383960014
26,56,0.2988,90.0,0.22184,10034.47963,867.3905744,Altemus:1973,0.0770,90.0000,0.2218,0.2163,1.2507,0.0460,7443.955999999998,577.6159999999999,5879.276,987.0639999999999,0.0,7443.955999999998,8163.427999999998,2284.152,1.2291992567338135
26,56,0.2988,90.0,0.22745,11392.1325,1077.08546,Altemus:1973,0.0713,90.0000,0.2275,0.2219,1.2645,0.0426,7895.003999999999,414.492,6588.608,891.956,0.0,7895.003999999999,8540.167999999998,1951.6119999999996,1.3339471190730676
26,56,0.2988,90.0,0.23414,12264.2377,1669.250998,Altemus:1973,0.0647,90.0000,0.2341,0.2286,1.2811,0.0386,8527.116,262.85999999999996,7491.691999999999,772.5640000000001,0.0,8527.116,9090.692,1599.0,1.3490983634689198
26,56,0.3208,90.0,0.02332,3828.57426,127.7395141,Altemus:1973,0.2975,90.0000,0.0233,0.017,0.7333,0.1909,1224.6,0.0,0.0,0.0,1224.6,0.0,1224.6,0.0,3.1263876041156298
26,56,0.3208,90.0,0.03415,6233.14062,178.2591423,Altemus:1973,0.2866,90.0000,0.0341,0.0278,0.7605,0.1839,4081.896,2873.9879999999994,0.0,1010.5680000000001,197.392,3884.556,197.3400000000007,0.0,31.585794162359267
26,56,0.3208,90.0,0.04428,8221.2298,219.2440914,Altemus:1973,0.2765,90.0000,0.0443,0.0379,0.7860,0.1774,7445.62,4949.9839999999995,0.0,1916.0959999999998,579.54,6866.08,3206.2160000000013,2626.676,2.564153444434185
26,56,0.3208,90.0,0.05501,10902.5273,271.7601727,Altemus:1973,0.2658,90.0000,0.0550,0.0486,0.8131,0.1705,10735.088,7274.852,5.148,3044.392,410.696,10324.391999999998,6578.052,6162.208,1.6574097164327677
26,56,0.3208,90.0,0.06528,12996.5941,318.2705181,Altemus:1973,0.2555,90.0000,0.0653,0.0589,0.8389,0.1639,13624.208,9419.904,12.323999999999998,4125.679999999999,66.3,13557.907999999998,9512.048,9433.424,1.3663297430795134
26,56,0.3208,90.0,0.07599,14640.4153,354.5539205,Altemus:1973,0.2448,90.0000,0.0760,0.0696,0.8659,0.1571,16493.307999999997,11408.435999999998,22.619999999999997,5060.119999999999,2.0799999999999996,16491.228,12875.408,12850.655999999999,1.1370836015448986
26,56,0.3208,90.0,0.0865,16393.6122,425.0235207,Altemus:1973,0.2343,90.0000,0.0865,0.0801,0.8923,0.1503,18599.724,12946.387999999997,38.11599999999999,5615.219999999999,0.0,18599.724,15885.48,15847.363999999998,1.031987210962464
26,56,0.3208,90.0,0.09706,17386.4887,435.416321,Altemus:1973,0.2237,90.0000,0.0971,0.0907,0.9189,0.1436,19633.64,13860.443999999996,60.73599999999999,5712.459999999998,0.0,19633.64,18222.464000000004,18161.728,0.9541239154046345
26,56,0.3208,90.0,0.1075,17713.5539,458.6901666,Altemus:1973,0.2133,90.0000,0.1075,0.1011,0.9452,0.1369,19406.452,13950.975999999999,93.96399999999998,5361.512000000001,0.0,19406.452,19535.932,19441.968,0.9067166030266689
26,56,0.3208,90.0,0.11817,17842.0438,480.1053391,Altemus:1973,0.2026,90.0000,0.1182,0.1118,0.9721,0.1300,18005.676,13181.583999999999,166.192,4657.847999999999,0.0,18005.676,19646.224000000002,19479.98,0.9081665667662141
26,56,0.3208,90.0,0.12874,16787.5771,468.5084453,Altemus:1973,0.1921,90.0000,0.1287,0.1224,0.9987,0.1232,15798.483999999999,11761.256,237.744,3799.483999999999,0.0,15798.483999999999,18503.575999999997,18265.832,0.9072612288565195
26,56,0.3208,90.0,0.13935,15690.6344,467.8177378,Altemus:1973,0.1814,90.0000,0.1394,0.133,1.0254,0.1164,13344.915999999997,10001.42,377.416,2966.08,0.0,13344.915999999997,16498.195999999996,16120.779999999997,0.9510515210269053
26,56,0.3208,90.0,0.14992,13448.9635,435.3817457,Altemus:1973,0.1709,90.0000,0.1499,0.1436,1.0521,0.1096,11076.572,8205.08,571.896,2299.544,0.0,11076.572,14135.367999999999,13563.419999999998,0.9514406345841157
26,56,0.3208,90.0,0.16053,11467.4581,394.760277,Altemus:1973,0.1603,90.0000,0.1605,0.1542,1.0788,0.1028,9166.82,6540.299999999999,778.8039999999999,1847.716,0.0,9166.82,11814.556,11035.752,0.9706211642655043
26,56,0.3208,90.0,0.17112,9942.35732,370.099712,Altemus:1973,0.1497,90.0000,0.1711,0.1648,1.1054,0.0960,7803.64,5096.259999999999,1115.452,1591.9279999999997,0.0,7803.64,9947.756,8832.304,0.9994572967008841
26,56,0.3208,90.0,0.18174,8952.56033,349.9380243,Altemus:1973,0.1391,90.0000,0.1817,0.1754,1.1322,0.0892,6954.271999999999,3882.32,1604.3039999999999,1467.648,0.0,6954.271999999999,8640.059999999998,7035.7559999999985,1.0361687685039227
26,56,0.3208,90.0,0.19233,8341.11831,356.6445618,Altemus:1973,0.1285,90.0000,0.1923,0.186,1.1588,0.0824,6460.324,2890.68,2162.6279999999997,1407.016,0.0,6460.324,7788.299999999999,5625.672,1.0709806132275337
26,56,0.3208,90.0,0.20297,8019.04404,337.0605433,Altemus:1973,0.1178,90.0000,0.2030,0.1966,1.1856,0.0756,6318.0,2089.308,2870.9199999999996,1357.772,0.0,6318.0,7383.012,4512.092,1.086148043643976
26,56,0.3208,90.0,0.21356,8588.6472,383.9116228,Altemus:1973,0.1072,90.0000,0.2136,0.2072,1.2123,0.0688,6491.887999999999,1459.328,3741.763999999999,1290.7959999999998,0.0,6491.887999999999,7366.683999999999,3624.9199999999996,1.165876967167317
26,56,0.3208,90.0,0.23479,9272.72318,623.7491264,Altemus:1973,0.0860,90.0000,0.2348,0.2284,1.2658,0.0552,7681.7519999999995,606.424,6011.355999999999,1063.9719999999998,0.0,7681.7519999999995,8299.251999999999,2287.8959999999997,1.1172962551323906
26,56,0.3208,90.0,0.25569,12925.4468,1685.309328,Altemus:1973,0.0651,90.0000,0.2557,0.2493,1.3184,0.0418,9634.716,174.61599999999996,8723.624,736.5279999999999,0.0,9634.716,10075.884,1352.312,1.2828102030551363
26,56,0.3488,90.0,0.0153,1012.887122,27.48891146,Altemus:1973,0.3335,90.0000,0.0153,0.0078,0.6764,0.2326,640.2239999999999,0.0,0.0,0.0,640.2239999999999,0.0,640.2239999999999,0.0,1.5820823992852502
26,56,0.3488,90.0,0.02537,2289.0348,50.72751342,Altemus:1973,0.3234,90.0000,0.0254,0.0179,0.7023,0.2256,267.02,0.0,0.0,0.0,267.02,0.0,267.02,0.0,8.572521908471275
26,56,0.3488,90.0,0.05631,7305.51276,151.707361,Altemus:1973,0.2925,90.0000,0.0563,0.0488,0.7820,0.2040,6481.488,4332.900000000001,2.392,1955.0959999999998,191.04800000000003,6290.439999999999,3738.644,3545.152,1.9540541329958134
26,56,0.3488,90.0,0.0856,13410.8988,221.9875939,Altemus:1973,0.2632,90.0000,0.0856,0.0781,0.8574,0.1836,12862.823999999999,8621.184,21.631999999999998,4219.956,0.0,12862.771999999999,10106.512,10084.828000000001,1.3269562040791125
26,56,0.3488,90.0,0.09665,14079.0728,232.4205327,Altemus:1973,0.2521,90.0000,0.0966,0.0892,0.8858,0.1759,14668.991999999998,9880.312,36.867999999999995,4751.864,0.0,14668.991999999998,12499.759999999998,12462.944,1.1263474498710377
26,56,0.3488,90.0,0.10218,14463.8117,333.568594,Altemus:1973,0.2466,90.0000,0.1022,0.0947,0.9001,0.1720,15299.335999999998,10358.66,52.831999999999994,4887.843999999999,0.0,15299.335999999998,13544.803999999996,13491.971999999998,1.0678494646360335
26,56,0.3488,90.0,0.11232,14920.7565,348.2210085,Altemus:1973,0.2365,90.0000,0.1123,0.1049,0.9262,0.1650,15846.584,10877.931999999997,83.45999999999998,4885.191999999999,0.0,15846.584,15039.128000000002,14955.667999999998,0.9921290981764367
26,56,0.3488,90.0,0.12245,14663.1862,364.9903158,Altemus:1973,0.2263,90.0000,0.1225,0.115,0.9522,0.1579,15552.211999999998,10852.66,126.568,4572.931999999999,0.0,15552.211999999998,15829.007999999998,15702.387999999999,0.9263490295791121
26,56,0.3488,90.0,0.13259,14121.1031,379.9530816,Altemus:1973,0.2162,90.0000,0.1326,0.1251,0.9783,0.1508,14496.975999999995,10286.535999999998,186.26399999999998,4024.176,0.0,14496.975999999995,15792.555999999997,15606.291999999998,0.894161977326533
26,56,0.3488,90.0,0.14279,13367.7908,394.2755643,Altemus:1973,0.2060,90.0000,0.1428,0.1353,1.0046,0.1437,12917.267999999998,9297.339999999998,268.84,3351.0879999999997,0.0,12917.267999999998,14953.588,14684.748,0.893952060201204
26,56,0.3488,90.0,0.15306,12337.5096,339.3356797,Altemus:1973,0.1957,90.0000,0.1531,0.1456,1.0310,0.1365,11131.379999999997,8068.736,383.188,2679.508,0.0,11131.379999999997,13511.783999999996,13128.648,0.9130925716396889
26,56,0.3488,90.0,0.16326,9947.27877,271.7578148,Altemus:1973,0.1855,90.0000,0.1633,0.1558,1.0573,0.1294,9490.572,6794.632,576.108,2119.832,0.0,9490.572,11847.212,11271.104,0.8396303510057895
26,56,0.3488,90.0,0.17346,8674.19176,259.2035372,Altemus:1973,0.1753,90.0000,0.1735,0.166,1.0835,0.1223,8092.448,5586.151999999999,787.696,1718.6,0.0,8092.448,10188.204,9400.508,0.8513955707993283
26,56,0.3488,90.0,0.18373,8298.29,255.2788282,Altemus:1973,0.1651,90.0000,0.1837,0.1763,1.1100,0.1152,7083.491999999999,4497.219999999999,1112.072,1474.2,0.0,7083.491999999999,8820.552,7708.48,0.9407903269545943
26,56,0.3488,90.0,0.19406,7754.0515,249.9990508,Altemus:1973,0.1547,90.0000,0.1941,0.1866,1.1366,0.1079,6431.048000000001,3552.0679999999998,1526.4599999999998,1352.52,0.0,6431.048000000001,7816.744000000001,6290.284,0.9919797168744428
26,56,0.3488,90.0,0.2044,7504.99503,294.9499669,Altemus:1973,0.1444,90.0000,0.2044,0.1969,1.1632,0.1007,6103.292,2754.336,2045.0039999999997,1303.952,0.0,6103.292,7200.7,5155.696,1.0422590900884636
26,56,0.3488,90.0,0.2146,7983.92491,421.3225957,Altemus:1973,0.1342,90.0000,0.2146,0.2071,1.1894,0.0936,6030.388,2100.6440000000002,2646.5919999999996,1283.204,0.0,6030.388,6915.531999999999,4268.991999999999,1.1544917889180473
26,56,0.3488,90.0,0.225,8816.12485,2677.583809,Altemus:1973,0.1238,90.0000,0.2250,0.2175,1.2162,0.0864,6243.536,1554.7999999999997,3430.1799999999994,1258.5559999999998,0.0,6243.536,6973.564000000001,3543.384,1.264220827399017
26,56,0.3488,90.0,0.23526,9537.21392,359.4692755,Altemus:1973,0.1135,90.0000,0.2353,0.2278,1.2426,0.0792,6695.156,1120.704,4360.46,1213.992,0.0,6695.156,7314.683999999999,2954.2239999999997,1.303844967192021
26,56,0.3488,90.0,0.24553,10575.36233,443.9532683,Altemus:1973,0.1033,90.0000,0.2455,0.2381,1.2691,0.0720,7324.5120000000015,776.516,5405.66,1142.3359999999998,0.0,7324.5120000000015,7860.892000000003,2455.232,1.345313271063894
26,56,0.3488,90.0,0.2558,11921.5174,708.7321596,Altemus:1973,0.0930,90.0000,0.2558,0.2483,1.2955,0.0649,8115.4839999999995,510.7439999999999,6561.983999999999,1042.756,0.0,8115.4839999999995,8586.083999999999,2024.1,1.3884696911886725
26,56,0.3488,90.0,0.26613,12022.8212,913.4697187,Altemus:1973,0.0827,90.0000,0.2661,0.2587,1.3221,0.0577,9018.828,311.73999999999995,7790.068,917.072,0.0,9018.828,9434.204,1644.188,1.2743863923230832
26,56,0.3488,90.0,0.27337,13252.4769,1316.848672,Altemus:1973,0.0754,90.0000,0.2734,0.2659,1.3407,0.0526,9677.928,207.68800000000002,8653.684,816.5559999999999,0.0,9677.928,10058.568,1404.884,1.3175311734234934
